X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-47.13,-23.5203,"73",2021-03-15 16:37:00-03,NY,NYBG,"528841",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,S. Tsugaru,B-2248,"1987","12","02",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=447294' target='other'> <mi>dwc_moreinfo</mi></a>,NY00528841,Magnoliophyta,Asparagales,(Klatt) Benth. & Hook.f.,J. Lovo,São Paulo,Sao Roque,"Bairro Caete, 50 km W from Sao Paulo",-47.13,-23.5203,"850","850",NY00528841_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.1300010681152,-23.2999992370605,"174",2020-11-04 11:11:25-03,ESALQ,ESA,"20399",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Barreto, K.D. et al.","2069.0","1994","03","02",NA,Brasil,NA,NA,NA,ESA020399,Magnoliophyta,NA,(Klatt) Benth. & Hook.,"Chukr, N.S.",São Paulo,Cabreúva,NA,-47.1300010681152,-23.2999992370605,NA,NA,ESA020399,NA,NA,"16877",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CABREÚVA,"3508405"
-47.498333,-23.269414,"266",2021-03-01 16:19:58-03,UNICAMP,UEC,"203306",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Pires, TP; Duarte, LSC; Lima, GM","170","2018","10","18",NA,Brazil,NA,NA,"Hábito: Herbáceo. Altura: 50cm. Látex: Ausente. Cor: Sépalas e pétalas amarelas tigradas, pólen verde fluorescente. Odor: Ausente. Outros: 3 estames, 3 carpelos e presença de néctar.; Local: Pleno sol. Solo: Arenoso, em meio a braqui",UEC178053,Liliopsida,NA,(Klatt) Benth. & Hook.f.,"Pires, TP",São Paulo,Jundiaí,Unidade de Desenvolvimento Ambiental (UNIDAM),-47.498333,-23.269414,NA,NA,UEC178053_v01 UEC178053_v02 UEC178053_v03 UEC178053_v04,NA,NA,NA,NA,"2018","10","-47.498333","-23.269414","18",NA,NA,NA,NA,NA,PORTO FELIZ,"3540606"
-47.2900009155273,-23.2600002288818,"294",2021-03-01 16:19:58-03,UNICAMP,UEC,"177853",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Silva, SM; Souza, WS","25181","1987","01","08",NA,Brazil,NA,NA,"Erva bulbosa de flores amarelas. Com frutos (bulbo a 20cm da superfície).; Frequente em campo cerrado.",UEC083137,Liliopsida,NA,(Klatt) Benth. & Hook.f.,"Gil, ASB",São Paulo,Itu,Área de proteção ambiental,-47.2900009155273,-23.2600002288818,NA,NA,UEC083137,NA,NA,"22309",auto,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA,ITU,"3523909"
-47.2900009155273,-23.2600002288818,"295",2021-03-01 16:19:58-03,UNICAMP,UEC,"88877",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Silva, SM; Souza, WS","25189","1987","01","08",NA,Brazil,NA,NA,"Erva bulbosa de flores amarelas. Com frutos.; Frequente em campo cerrado.",UEC083133,Liliopsida,NA,(Klatt) Benth. & Hook.f.,"Gil, ASB",São Paulo,Itu,Área de proteção ambiental,-47.2900009155273,-23.2600002288818,NA,NA,UEC083133,NA,NA,"22309",auto,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA,ITU,"3523909"
-46.765583,-23.454028,"647",2021-03-15 18:27:28-03,USP,SPF,"220284",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Beraldo, K","48","2013","12","07",NA,Brasil,NA,NA,"Erva de até 50 cm alt. Flor amarela com ornamentações marrons. Bulbo de cor castanha.; Campo. Solo areno-pedregoso.",SPF00220284,NA,NA,(Klatt) Benth. & Hook.f.,"Lovo, J; Beraldo, K",São Paulo,São Paulo,"Parque Estadual do Jaraguá, Região mais alta do Parque. Próximo à antena da Tv Cultura.",-46.765583,-23.454028,"1104","1104",NA,NA,NA,NA,NA,"2014","01","-46.765583","-23.454028",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7200012207031,-23.3199996948242,"933",2021-03-04 15:42:03-03,IF,SPSF,"30488",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,J.B.Baitello,"1221","2002","10","09",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,Magnoliophyta,Liliales,NA,NA,SP,Franco da Rocha,P.E.Juqueri,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,"12135",auto,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"934",2021-03-04 15:42:03-03,IF,SPSF,"30510",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,J.B.Baitello,"1234","2002","10","14",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo/cerrado&nf;;",NA,Magnoliophyta,Liliales,NA,NA,SP,Franco da Rocha,P.E.Juqueri,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,"12135",auto,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7400016784668,-23.3600006103516,"936",2021-03-04 15:42:03-03,IF,SPSF,"21466",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,O.T. Aguiar,"620","1996","11","12",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Liliales,NA,NA,SP,Caieiras,P.E.Juqueri,-46.7400016784668,-23.3600006103516,NA,NA,NA,NA,NA,"9448",auto,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,CAIEIRAS,"3509007"
-46.7200012207031,-23.3199996948242,"937",2021-03-04 15:42:03-03,IF,SPSF,"25529",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,J.B.Baitello,"862","1997","10","10",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,Magnoliophyta,Liliales,NA,NA,SP,Franco da Rocha,P.E.Juqueri,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,"12135",auto,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
