X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,continentOcean,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,typeStatus,locality,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,infraspecificEpithet,individualCount,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,NM_MUNICIP,CD_GEOCMU
-46.7200012207031,-23.3199996948242,"495",2020-12-21 16:31:10-03,MBM,MBM,"307731",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, J.B.","Baitello, J.B.","1997","10",NA,Brazil,São Paulo,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,MBM307731,MBM307731,"842",Southern America,NA,NA,NA,NA,NA,NA,Parque Estadual do Juqueri,"12135",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.695833,-23.355833,"935",2021-03-04 11:05:32-03,UFRB,HURB,"3600",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,J.B. Baitello,"Baitello, J.B.","1997","10","10",Brasil,São Paulo,Franco da Rocha,-46.695833,-23.355833,46°41'45 W,23°21'21 S,NA,NA,HURB000003600,NA,"842",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual do Juquery;",NA,NA,"1997","10","30",NA,NA,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.6300010681152,-23.5400009155273,"1041",2020-09-12 05:00:02-03,US,US,"2748252",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,NA,A. Gehrt,"1925","3","18",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01349838,US01349838_01,s.n.,South America - Neotropics,NA,NA,NA,NA,Laurales,NA,Pirajussara,"53584",auto,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1072",2019-11-13 11:21:11-03,USP,SPF,"48754",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lanceolata,Ocotea lanceolata,(Nees) Nees,"Schmidt, OC","Gehrt, A","1925","03","18",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00048754,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Pirajussara.,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.9099998474121,-23.6000003814697,"1136",2019-11-13 11:21:11-03,USP,SPF,"82488",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Constantino, L","1941","04",NA,Brasil,São Paulo,Cotia,-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,SPF00082488,NA,"163",NA,NA,NA,NA,NA,NA,NA,NA,"23869",auto,"2002","02","15",NA,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-46.6300010681152,-23.5400009155273,"1138",2019-11-13 11:21:11-03,USP,SPF,"83044",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB",Martinho,"1963",NA,NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00083044,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Água Funda.,"53584",auto,"2002","02","15",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1139",2019-11-13 11:21:11-03,USP,SPF,"48773",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Usteri, A","1905","04","03",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00048773,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Matadouro de Villa Marianna.,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1140",2020-01-14 12:01:43-03,USP,SPF,"231936",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Barretto, EHP","Barretto, EHP","2014","04","16",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00231936,NA,"271",NA,NA,NA,NA,NA,NA,NA,Parque do Ibirapuera,"53584",auto,"2014","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1141",2019-11-13 11:21:11-03,USP,SPF,"83043",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Gehrt, A","1925","03","18",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00083043,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Pirajussara.,"53584",auto,"1999","01","28",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7200012207031,-23.3199996948242,"1282",2020-11-03 11:00:07-03,UEFS,HUEFS,"171065",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,NA,"Baitello, J.B.","2003","05","08",Brasil,São Paulo,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,HUEFS0171065,HUEFS0171065,"1568",NA,NA,NA,"Capão em mata de fundo de vale, campo cerrado e campo limpo.",Angiospermae,Laurales,NA,Parque Estadual do Juquery.,"12135",auto,NA,NA,NA,Magnolianae,NA,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.956771,-23.695816,"1363",2019-01-25 15:41:53-02,IAC,IAC,"43220",S,Plantae,Lauraceae,Ocotea,variabilis,Ocotea variabilis,(Nees) Mez,L.C. Bernacci et al.,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan; M. Siqueira & E. Furlan","2000","06","13",Brasil,São Paulo,Cotia,-46.956771,-23.695816,"-46.956771","-23.695816",NA,NA,NA,NA,"3513",NA,NA,NA,NA,NA,NA,NA,"Morro Grande, Reserva, área B, indivíduo B 77.2",NA,NA,"2000","06","13",NA,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-46.6300010681152,-23.5400009155273,"1482",2021-03-04 15:44:12-03,IF,SPSF,"35039",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lanceolata,Ocotea lanceolata,NA,O.C.Smith,A.Gehrt,"1925","03","18",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,"COLETA: XLS: SPSFNovo;",Magnoliophyta,Laurales,NA,Pirajussara,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7200012207031,-23.3199996948242,"1496",2021-03-04 15:44:12-03,IF,SPSF,"31705",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,NA,NA,J.B.Baitello & F.S.Peres,"2003","04","24",Brasil,SP,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,"1544",América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: capao de mata de fundo de vale&nf;;",Magnoliophyta,Laurales,NA,P.E.Juqueri,"12135",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"1497",2021-03-04 15:44:12-03,IF,SPSF,"32522",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,NA,J.B.Baitello,J.B.Baitello,"2003","10","02",Brasil,SP,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,"1614",América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Laurales,NA,P.E.Juqueri,"12135",auto,"2003","10","21",Magnoliopsida,NA,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.458889,-23.370278,"1521",2021-03-04 15:44:12-03,IF,SPSF,"50640",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,J.B.Baitello,A. Maruyama & L. Cicco,"2015","05","17",Brasil,SP,Cotia,-46.458889,-23.370278,NA,NA,"926","926",NA,NA,"17",América do Sul,NA,NA,"COLETA: Árvore ca. 10,0m alt. Flores com tépalas de coloração creme.;",Magnoliophyta,Laurales,NA,Floresta Ombrófila Densa,NA,NA,"2016","07","06",Magnoliopsida,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.7200012207031,-23.3199996948242,"1545",2021-03-04 15:44:12-03,IF,SPSF,"35022",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,NA,J.B.Baitello,J.B.Baitello,"2004","11","05",Brasil,SP,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,"1727",América do Sul,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 8m, flores creme; GEOGRAFIA: mata de fundo de vale, junto ao cerrado&nf;;",Magnoliophyta,Laurales,NA,Parque Estadual do Juquery,"12135",auto,"2005","08","03",Magnoliopsida,NA,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"1546",2021-03-04 15:44:12-03,IF,SPSF,"31729",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,NA,J.B.Baitello,J.B.Baitello & F.S.Peres,"2003","05","08",Brasil,SP,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,"1568",América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Capão em mata de fundo de vale, campo cerrado e campo limpo.&nf;Arvoreta 3m altura; flores creme.;",Magnoliophyta,Laurales,NA,Parque Estadual do Juquery,"12135",auto,"2003","05","25",Magnoliopsida,NA,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"1547",2021-03-04 15:44:12-03,IF,SPSF,"22088",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,NA,J.B.Baitello,J.B.Baitello,"1997","10","10",Brasil,SP,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,"842",América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvore com frutos;",Magnoliophyta,Laurales,NA,P.E.Juqueri,"12135",auto,"1997","10","30",Magnoliopsida,NA,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.6300010681152,-23.5400009155273,"1550",2021-03-04 15:44:12-03,IF,SPSF,"48904",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,J.B.Baitello,E.H.P. Barretto & F.F. Pascalicchio & R. Tameirão,"2014","04","16",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"271",América do Sul,NA,NA,"COLETA: Árvore cortada com rebrotos, com aprox. 4m de altura; flores aromáticas, ramos verde-amarelados; folhas um poco glaucas na face abaxial.; GEOGRAFIA: Em gramado.;",Magnoliophyta,Laurales,NA,Parque do Ibirapuera,"53584",auto,"2014","04","16",Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.720278,-23.320556,"1608",2020-03-04 16:04:45-03,UNESP-IS,HISA,"10451",PreservedSpecimen,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,NA,J.B.Baitello & F.S.Peres,"2003","05","08",Brasil,São Paulo,Franco da Rocha,-46.720278,-23.320556,46W43'13,23S19'14,NA,NA,NA,NA,"1568",NA,NA,NA,"Capão em mata de fundo de vale, campo cerrado e campo limpo.Arvoreta 3m altura; flores creme.",Magnoliophyta,Laurales,NA,Parque Estadual do Juquery,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.6300010681152,-23.5400009155273,"1647",2019-11-21 10:07:31-03,IBt,SP,"10562",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Usteri, A","1907","04","21",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP055193,SP055193,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1648",2019-11-21 10:07:31-03,IBt,SP,"109813",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Martinho, A","1963",NA,NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Água Funda,"53584",auto,"1998","08","24",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1649",2019-11-21 10:07:31-03,IBt,SP,"1781",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Gehrt, A","1918","04","12",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Lapa,"53584",auto,"1918","04","12",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1650",2019-11-21 10:07:31-03,IBt,SP,"13180",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Gehrt, A","1925","03","18",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Pirajussára,"53584",auto,"1998","08","24",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1651",2019-11-21 10:07:31-03,IBt,SP,"10554",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Usteri, A","1906","04","22",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Vila Leopoldina,"53584",auto,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1652",2019-11-21 10:07:31-03,IBt,SP,"10553",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Usteri, A","1905","04","03",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Vila Mariana,"53584",auto,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1653",2019-11-21 10:07:31-03,IBt,SP,"10561",S,Plantae,Lauraceae,Ocotea,lancifolia,Ocotea lancifolia,(Schott) Mez,"Baitello, JB","Usteri, A","1906","08","26",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,Vila Mariana,"53584",auto,"1998","08","24",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
