X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,county,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"104",2019-02-15 11:32:19-02,IPA,IPA,"8825",S,Plantae,Plantae,NA,Alismataceae,Echinodorus,paniculatus,Echinodorus paniculatus,Micheli,"Pickel, B.","5110","1940","12","19",Southern America,Brasil,São Paulo,"Chácara dos Morrinhos, perto de uma fonte de pastagem.",-46.6300010681152,-23.5400009155273,NA,Flores brancas.,IPA0008825,NA,São Paulo,Karel Rataj,NA,NA,NA,NA,"53584",auto,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"430",2019-11-21 09:57:53-03,IBt,SP,"6964",S,Plantae,NA,NA,Alismataceae,Echinodorus,paniculatus,Echinodorus paniculatus,Micheli,"Brade, AC","7172","1913","12","21",NA,Brasil,São Paulo,Água Branca,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,"Pansarin, ER",NA,NA,NA,NA,"53584",auto,"1998","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"431",2019-11-21 09:57:53-03,IBt,SP,"8861",S,Plantae,NA,NA,Alismataceae,Echinodorus,paniculatus,Echinodorus paniculatus,Micheli,"Usteri, A",s.n.,"1905","11","20",NA,Brasil,São Paulo,Santana,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,"Pansarin, ER",NA,NA,NA,NA,"53584",auto,"1998","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"432",2019-11-21 09:57:53-03,IBt,SP,"8863",S,Plantae,NA,NA,Alismataceae,Echinodorus,paniculatus,Echinodorus paniculatus,Micheli,"Coutinho, C","50","1905","03","18",NA,Brasil,São Paulo,Várzea do Bom Retiro,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,"Pansarin, ER",NA,NA,NA,NA,"53584",auto,"1998","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
