X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,scientificNameAuthorship,day,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,identifiedBy,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,typeStatus,fieldNumber,individualCount,relatedCatalogItem,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-47.4599990844727,-24.2800006866455,"19",2020-11-04 10:54:43-03,ESALQ,ESA,"135865",PreservedSpecimen,Plantae,NA,NA,Aspleniaceae,Asplenium,austrobrasiliense,Asplenium austrobrasiliense,T.E. Almeida,"3239.0","2013","03",NA,Brasil,São Paulo,NA,NA,NA,ESA135865,NA,(Christ) Maxon,"31",Miracatu,-47.4599990844727,-24.2800006866455,NA,NA,A. Salino,"43974",auto,"2013","03","31",NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.308333,-24.009167,"43",2021-03-01 16:43:31-03,UNICAMP,UEC,"178042",S,Plantae,Pteridophyta,NA,Aspleniaceae,Asplenium,austrobrasiliense,Asplenium austrobrasiliense,"Almeida, TE; Salino, A; Diogo, IJS; Polisel, RT; Oliveira Neto, MA; Campos-Rocha, A","3239","2013","03",NA,Brazil,São Paulo,"Reserva Votorantim, Complexo Juquiá, Trilha entre Vila dos Moradores e a Caixa D'água.",NA,"Curso Taxonomia de Campo USP/ESALQ - Unicamp.&nf;Prensado em álcool.; Erva rupícula; Floresta Ombrófila Densa.&nf;A beira de trilha no interior da floresta",UEC002802,UEC002802,(H.Christ) Maxon,"31",Miracatu,-47.308333,-24.009167,"448","448","Salino, A",NA,NA,"2013","03","31","-47.308333","-24.009167",NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.7799987792969,-24.1800003051758,"101",2019-12-19 16:18:55-03,UFMG,BHCB-SL,"58951",PreservedSpecimen,Plantae,NA,NA,Aspleniaceae,Asplenium,austrobrasiliense,Asplenium austrobrasiliense,"Salino, A","6585","2001","04",América,Brasil,São Paulo,"Parque Nacional da Serra do Mar, Núcleo de Curucutu.",NA,Terrestre no interior de floresta,NA,NA,(Christ) Maxon,"17",Itanhaém,-46.7799987792969,-24.1800003051758,"120","120","Salino, A","26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
