X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,stateProvince,locality,phylum,order,scientificNameAuthorship,imagecode,year,month,day,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,fieldNumber,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.9300003051758,-23.5400009155273,"84",2020-12-21 16:25:39-03,MBM,MBM,"56734",PreservedSpecimen,Plantae,Fabaceae,Camptosema,isopetalum,Camptosema isopetalum,NA,"Sakane, M.","532",Southern America,Brazil,NA,NA,"Arbusto, escandente nos barrancos. Flores vermelhas-claras em cachos",MBM056734,São Paulo,"Itapevi, km 26, rodovia Castelo Branco",NA,NA,(Lam.) Taub.,MBM056734,NA,NA,NA,Itapevi,-46.9300003051758,-23.5400009155273,"12129",auto,"Lima, H.C.",NA,NA,"2009","06","16",NA,NA,NA,NA,NA,NA,ITAPEVI,"3522505"
-46.633822,-23.556508,"117",2021-01-26 13:54:41-03,IMA,MAC,"4912",PreservedSpecimen,Plantae,Fabaceae,Cratylia,isopetala,Cratylia isopetala,NA,J.Mattos,"8950",NA,Brasil,NA,NA,Trepadeira. Flores vermelhas.,MAC0004912,São Paulo,"Alto da Serra, Sobre árvores isoladas.",NA,NA,(Lam.) L.P.Queiroz,NA,"1961","10","01",São Paulo,-46.633822,-23.556508,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633822","-23.556508",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"212",2020-07-23 12:07:10-03,CEPLAC,CEPEC,"39543",PreservedSpecimen,Plantae,Fabaceae,Camptosema,isopetalum,Camptosema isopetalum,NA,J. Mattos,"8950",NA,Brasil,NA,NA,NA,NA,São Paulo,Sao Luiz da Paraitinga.,NA,NA,NA,NA,"1976","11","01",SÃO PAULO,-46.6300010681152,-23.5400009155273,"53584",auto,J. Mattos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30/12/1961,SÃO PAULO,"3550308"
