X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,stateProvince,decimalLongitude,decimalLatitude,day,county,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,class,dayIdentified,typeStatus,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"26",2019-02-15 11:35:54-02,IPA,IPA,"9867",S,Plantae,Plantae,NA,Cactaceae,Schlumbergera,truncata,Schlumbergera truncata,(Haw.) Moran,"Taylor, N.P.","Pickel, B.","5671","1942","05",Southern America,Brasil,(Casa Pia ).,NA,Cultivada.,IPA0009867,NA,São Paulo,-46.6300010681152,-23.5400009155273,"11",São Paulo,"53584",auto,"1990","02",NA,NA,NA,NA,NA,"21",NA,NA,SÃO PAULO,"3550308"
-46.3899993896484,-23.9599990844727,"67",2019-11-13 16:04:34-03,UNISANTA,HUSC,"11438",PreservedSpecimen,Plantae,Magnoliophyta,NA,Cactaceae,Schlumbergera,truncata,Schlumbergera truncata,(Haw.) Moran,O.J.G. Almeida,"O.J.G. Almeida; Kamikawachi","22","2016","06",NA,Brasil,UNESP - Instituto de Biociências do Litoral Paulista.,NA,NA,NA,NA,São Paulo,-46.3899993896484,-23.9599990844727,"01",São vicente,"25482",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-46.6300010681152,-23.5400009155273,"75",2021-02-18 08:30:14-03,IBt,SP,"7944",S,Plantae,NA,NA,Cactaceae,Schlumbergera,truncata,Schlumbergera truncata,(Haw.) Moran,NA,s.col.,s.n.,"1922","05",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"27",São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
