X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,individualCount,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.3199996948242,-23.3899993896484,"18",2020-11-04 11:02:28-03,ESALQ,ESA,"13542",PreservedSpecimen,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,NA,NA,"Miyagi, P.H.","26.0","1993","07","22",Brasil,São Paulo,Arujá,NA,-46.3199996948242,-23.3899993896484,NA,NA,NA,NA,NA,ESA013542,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"7742",auto,NA,NA,NA,ARUJÁ,"3503901"
-46.8800010681152,-23.1800003051758,"33",2021-03-01 16:24:28-03,UNICAMP,UEC,"91720",S,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H.Robins,NA,"Sá, FN",s.n.,"1997","08","25",Brazil,São Paulo,Jundiaí,"Serra do Japí, Estrada para a Base",-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Porte arbustivo (aprox. 1,0 m), capítulos lilás escuro na parte superior e branco na parte inferiorm brácteas verdes.",UEC162989,UEC162989,NA,NA,NA,Magnoliopsida,NA,NA,NA,"17840",auto,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"34",2021-03-01 16:24:28-03,UNICAMP,UEC,"91714",S,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H.Robins,NA,"Sá, FN",s.n.,"1997","08","25",Brazil,São Paulo,Jundiaí,"Serra do Japí, Trilha do Mirante",-46.8800010681152,-23.1800003051758,NA,NA,"1170","1170","Porte arbustivo (aprox. 1,5m.), capítulos lilás, brácteas verdes.",UEC162982,UEC162982,NA,NA,NA,Magnoliopsida,NA,NA,NA,"17840",auto,NA,NA,NA,JUNDIAÍ,"3525904"
