X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,continentOcean,country,locality,occurrenceRemarks,barcode,imagecode,phylum,infraspecificEpithet,identifiedBy,yearIdentified,monthIdentified,dayIdentified,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,recordNumber,minimumElevationInMeters,maximumElevationInMeters,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"19",2019-11-21 10:13:23-03,IBt,SP,"30557",S,Plantae,NA,NA,Orchidaceae,Grobya,bibrachiata,Grobya bibrachiata,Hoehne,"Zoéga, F","1933","04",NA,NA,Brasil,Cidade Jardim. Mata,NA,SP002072,SP002072,NA,NA,"Hoehne, FC","1933",NA,NA,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,s.n.,NA,NA,Holotype,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"22",2019-11-21 10:13:23-03,IBt,SP,"14603",S,Plantae,NA,NA,Orchidaceae,Grobya,fascifera,Grobya fascifera,Rchb.f.,"Hoehne, FC","1924","04","11",NA,Brasil,"Alto da Serra, Estação Biológica",NA,NA,NA,NA,NA,"Barros, F","2001","08",NA,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,s.n.,NA,NA,NA,SANTO ANDRÉ,"3547809"
