X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,class,dayIdentified,typeStatus,relatedCatalogItem,infraspecificEpithet,verbatimLongitude,verbatimLatitude,minimumDepthInMeters,maximumDepthInMeters,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.8800010681152,-23.1800003051758,"27",2021-03-30 12:53:52-03,EAO,IAN,"66273",PreservedSpecimen,Plantae,Monocotiledônea,NA,Poaceae,Panicum,peladoense,Panicum peladoense,Henrard,"Guglieri, A","Brade, AC","8144","1915","05",NA,Southern America,Brasil,São Paulo,Jundiaí,Jundiaí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,IAN066273,NA,"2002","17840",auto,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"28",2021-03-30 12:53:52-03,EAO,IAN,"66273",PreservedSpecimen,Plantae,Monocotiledônea,NA,Poaceae,Panicum,peladoense,Panicum peladoense,Henrard,"Guglieri, A","Brade, AC","8144","1915","05",NA,Southern America,Brasil,São Paulo,Jundiaí,Jundiaí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,IAN066273,NA,"2002","17840",auto,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"44",2019-02-15 11:48:07-02,IPA,IPA,"9017",S,Plantae,Plantae,NA,Poaceae,Panicum,peladoense,Panicum peladoense,Henrard,"Costa; Silva, M.B.","Pickel, B.","5795","1942","01","17",Southern America,Brasil,São Paulo,São Paulo,(linha S.Amaro-Ibirapuera). Em campo alto.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,IPA0009017,NA,"2004","53584",auto,"11",NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"142",2019-11-13 11:28:56-03,USP,SPF,"84289",PreservedSpecimen,Plantae,NA,NA,Poaceae,Panicum,peladoense,Panicum peladoense,Henrard,"Guglieri, A","Semir, J",s.n.,"1968","01","04",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00084289,SPF00084289,"1997","53584",auto,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"229",2019-11-21 10:16:13-03,IBt,SP,"52274",S,Plantae,NA,NA,Poaceae,Panicum,peladoense,Panicum peladoense,Henrard,"Guglieri, A","Handro, O","56","1949","01","15",NA,Brasil,São Paulo,São Paulo,Jabaquara.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP035747,SP035747,"1997","53584",auto,"09",NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
