X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,identifiedBy,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,yearIdentified,monthIdentified,dayIdentified,fieldNumber,individualCount,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.5499992370605,-23.6200008392334,"11",2021-03-30 12:54:03-03,EAO,IAN,"63017",PreservedSpecimen,Plantae,Monocotiledônea,NA,Poaceae,Paspalum,flaccidum,Paspalum flaccidum,Nees,"Kuhlmann, JG",s.n.,"1922","05","07",Southern America,Brasil,São Paulo,Antigo município de São Caetano.,NA,NA,IAN063017,NA,São Caetano do Sul,-46.5499992370605,-23.6200008392334,NA,NA,NA,NA,NA,"4028",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO CAETANO DO SUL,"3548807"
-46.6300010681152,-23.5400009155273,"16",2019-02-15 11:48:15-02,IPA,IPA,"8967",S,Plantae,Plantae,NA,Poaceae,Paspalum,flaccidum,Paspalum flaccidum,Nees,"Pickel, B.","5819","1943","09","07",Southern America,Brasil,São Paulo,"Santo Amaro, No chão úmido da bacia da represa.",NA,Raro.,IPA0008967,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,Chase,NA,NA,"53584",auto,NA,NA,"1946","07",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"68",2020-09-02 16:37:16-03,Cenargen,CEN,"25986",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,flaccidum,Paspalum flaccidum,Nees,Wilson Hoehne,"2860","1948","11","16",NA,Brasil,SP,Av. Indianópolis.,Exsicatas,Doação Herbário SPF 11.904,CEN00025986,CEN00025986,SAO PAULO,-46.6300010681152,-23.5400009155273,NA,NA,W. Hoehne,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"70",2019-11-13 11:28:58-03,USP,SPF,"11904",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,flaccidum,Paspalum flaccidum,Nees,"Hoehne, W","2860","1948","11","16",NA,Brasil,São Paulo,Av. Indianópolis.,NA,NA,SPF00011904,SPF00011904,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"Hoehne, W",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"96",2019-11-21 10:16:25-03,IBt,SP,"9776",S,Plantae,NA,NA,Poaceae,Paspalum,flaccidum,Paspalum flaccidum,Nees,"Usteri, A",s.n.,"1906","09","21",NA,Brasil,São Paulo,Av. Paulista.,NA,NA,SP036532,SP036532,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"Valls, JF",NA,NA,"53584",auto,NA,NA,"2001",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
