X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,class,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.4199981689453,-23.8899993896484,"11",2019-02-15 11:44:46-02,IPA,IPA,"20499",S,Plantae,Plantae,NA,Malpighiaceae,Barnebya,dispar,Barnebya dispar,(Griseb.) W.R. Anderson & B. Gates,André,"Kuhlmann, M.","4079","1957","05","15",Southern America,Brasil,São Paulo,Cubatão,NA,-46.4199981689453,-23.8899993896484,NA,Árvore.,IPA0020499,NA,"1999",NA,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"43",2019-11-21 10:08:07-03,IBt,SP,"316879",S,Plantae,NA,NA,Malpighiaceae,Barnebya,dispar,Barnebya dispar,(Griseb.) W.R.Anderson & B.Gates,"Mamede, MCH","Pompéia, SL",s.n.,"1989","06",NA,NA,Brasil,São Paulo,Cubatão,NA,-46.4199981689453,-23.8899993896484,NA,NA,SP013725,SP013725,"1991",NA,NA,NA,NA,"15123",auto,"12","13",NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"44",2019-11-21 10:08:07-03,IBt,SP,"64105",S,Plantae,NA,NA,Malpighiaceae,Barnebya,dispar,Barnebya dispar,(Griseb.) W.R.Anderson & B.Gates,"Anderson, WR","Kuhlmann, M","4079","1957","05","15",NA,Brasil,São Paulo,Cubatão,NA,-46.4199981689453,-23.8899993896484,NA,NA,SP013727,SP013727,"1981",NA,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"45",2019-11-21 10:08:07-03,IBt,SP,"316881",S,Plantae,NA,NA,Malpighiaceae,Barnebya,dispar,Barnebya dispar,(Griseb.) W.R.Anderson & B.Gates,"Mamede, MCH","Pompéia, SL; Souza, VC; Martins, SE",s.n.,"1991","06","02",NA,Brasil,São Paulo,Cubatão,Alto da Serra,-46.4199981689453,-23.8899993896484,NA,NA,SP013726,SP013726,"1991",NA,NA,NA,NA,"15123",auto,"12","13",NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"46",2019-11-21 10:08:07-03,IBt,SP,"468709",S,Plantae,NA,NA,Malpighiaceae,Barnebya,dispar,Barnebya dispar,(Griseb.) W.R.Anderson & B.Gates,"Mamede, MCH","Garcia, RJF; Teixeira, VAS; Martini, RAA","2374","2005","02","15",NA,Brasil,São Paulo,Cubatão,Industria COPEBRAS. Trilha 1,-46.4199981689453,-23.8899993896484,NA,NA,SP045140,SP045140,"2014",NA,NA,"10","100","15123",auto,"12",NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"47",2019-11-21 10:08:07-03,IBt,SP,"156113",S,Plantae,NA,NA,Malpighiaceae,Barnebya,dispar,Barnebya dispar,(Griseb.) W.R.Anderson & B.Gates,"Mamede, MCH","Souza, FP",s.n.,"1975","09","01",NA,Brasil,São Paulo,Cubatão,No pé da Serra do Mar,-46.4199981689453,-23.8899993896484,NA,Árvore 24-26 m alt. Fruto imaturo,SP013730,SP013730,"1991",NA,NA,NA,NA,"15123",auto,"10",NA,NA,NA,NA,CUBATÃO,"3513504"
