X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,class,imagecode,dayIdentified,coordinatePrecision,geoFlag,typeStatus,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"7",2019-02-15 11:32:27-02,IPA,IPA,"44400",S,Plantae,Plantae,NA,Amaranthaceae,Chamissoa,brasiliana,Chamissoa brasiliana,(Moq.) R.E. Fr.,"Hoehne, W.","Hoehne, W.",s.n.,"1953","12","09",Southern America,Brasil,São Paulo,São Paulo,"Butantan, próximo cidade universitária, junto ao Rio Pinheiros. Ponte Jaguaré.",-46.6300010681152,-23.5400009155273,NA,Planta herbácea.,IPA0044400,NA,NA,"1954","06",NA,NA,NA,NA,"06","53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"8",2019-11-21 14:30:01-03,UFJF,CESJ,"926",PreservedSpecimen,Plantae,Angiosperma,NA,Amaranthaceae,Herbstia,brasiliana,Herbstia brasiliana,(L.) Kuntze,O.Handro (IBSP),L. Roth,CESJ926,"1943","12","05",América do Sul,Brasil,São Paulo,São Paulo,"Santo Amaro, Seminário Espírito Santo",-46.6300010681152,-23.5400009155273,NA,"Erva da mata, de flores minúsculas, de cor marron.",CESJ000926,NA,NA,NA,NA,NA,NA,NA,CESJ000926,NA,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"23",2020-06-15 15:28:13-03,UNESP-RC,HRCB,"3392",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Chamissoa,brasiliana,Chamissoa brasiliana,"(Moq.) Fries, R.E.","Furlan, A.","Hoehne, W.",NA,"1953","12","09",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"1983","05",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"32",2019-11-13 11:14:16-03,USP,SPF,"15145",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Herbstia,brasiliana,Herbstia brasiliana,(Moq.) Sohmer,"Siqueira, JC","Hoehne, W",s.n.,"1953","12","09",NA,Brasil,São Paulo,São Paulo,Butantã.,-46.6300010681152,-23.5400009155273,NA,NA,SPF00015145,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"39",2019-11-01 14:51:50-03,UnB,UB,"121825",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Amaranthaceae,Chamissoa,brasiliana,Chamissoa brasiliana,(Moq.) R.E. Fr.,"Sohmer, SH","Hashimoto, G","582","1948","12","19",Southern America,Brasil,São Paulo,São Paulo,Ponte Grande,-46.6300010681152,-23.5400009155273,NA,"Planta 0,5m; Campo",NA,NA,NA,"1975","08",NA,NA,NA,NA,"15","53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"44",2019-11-21 09:58:05-03,IBt,SP,"5773",S,Plantae,NA,NA,Amaranthaceae,Herbstia,brasiliana,Herbstia brasiliana,(Moq.) Sohmer,"Siqueira, JC","Gehrt, G",s.n.,"1921","08","24",NA,Brasil,São Paulo,São Paulo,Butantan,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"1996","10",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"45",2019-11-21 09:58:05-03,IBt,SP,"58341",S,Plantae,NA,NA,Amaranthaceae,Herbstia,brasiliana,Herbstia brasiliana,(Moq.) Sohmer,"Siqueira, JC","Hashimoto, G","582","1948","12","19",NA,Brasil,São Paulo,São Paulo,Ponte Grande,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"1996","10",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
