X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,verbatimLongitude,verbatimLatitude,relatedCatalogItem,infraspecificEpithet,fieldNumber,individualCount,typeStatus,sex,NM_MUNICIP,CD_GEOCMU
-46.343102,-23.950077,"24",2021-03-15 16:37:00-03,NY,NYBG,"559075",PreservedSpecimen,Plantae,Magnoliophyta,Piperales,Piperaceae,Peperomia,emarginella,Peperomia emarginella,(Sw. ex Wikstr.) C.DC.,NA,C. W. Mosén,"3459","1875","10","01",South America,Brazil,São Paulo,Santos,Santos,-46.343102,-23.950077,NA,NA,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=232963' target='other'> <mi>dwc_moreinfo</mi></a>,NY00559075,NY00559075_01 NY00559075_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.343102,-23.950077,"41",2021-03-15 16:37:00-03,NY,NYBG,"559076",PreservedSpecimen,Plantae,Magnoliophyta,Piperales,Piperaceae,Peperomia,emarginella,Peperomia emarginella,(Sw. ex Wikstr.) C.DC.,NA,C. W. Mosén,"3459","1875","10","01",South America,Brazil,São Paulo,Santos,Santos,-46.343102,-23.950077,NA,NA,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=232961' target='other'> <mi>dwc_moreinfo</mi></a>,NY00559076,NY00559076_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
