X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,year,month,day,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"95",2020-01-14 12:01:43-03,USP,SPF,"231944",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,"Barretto, EHP","107",NA,Brasil,São Paulo,São Paulo,Marsilac,-46.6300010681152,-23.5400009155273,NA,"Coordenadas:&nf;&nf;UTM: 23K, X=324079, Y=7352902",SPF00231944,NA,"Barretto, EHP","2013","12","19","53584",auto,"2015","06",NA,"775","775",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"101",2021-03-04 15:43:54-03,IF,SPSF,"50399",PreservedSpecimen,Plantae,Magnoliophyta,Laurales,Lauraceae,Cryptocarya,micrantha,Cryptocarya micrantha,Meisn.,NA,E.H.P. Barretto,"272",América do Sul,Brasil,SP,São Paulo,"Marsilac, Estrada das Arapongas.",-46.6300010681152,-23.5400009155273,NA,"COLETA: Árvore de 15m de altura com folhas com face abaxial glauca, frutos verdes.; GEOGRAFIA: Estrada das Arapongas.&nf;UTM: 23K, X=324079, Y=7352909;",NA,NA,E.H.P.Barretto,"2014","04","28","53584",auto,"2014","07","01","775","775",NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
