X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,class,monthIdentified,dayIdentified,relatedCatalogItem,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.8800010681152,-23.1800003051758,"6",2020-11-04 10:59:58-03,ESALQ,ESA,"107464",PreservedSpecimen,Plantae,Magnoliophyta,NA,Apocynaceae,Prestonia,solanifolia,Prestonia solanifolia,NA,"Morokauna, R.","Lombardi, J.A.","6989.0","2007","10","23",NA,Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,ESA107464,ESA107464,"2008",NA,"09","23",NA,NA,NA,"17840",auto,NA,NA,JUNDIAÍ,"3525904"
-46.935778,-23.230444,"14",2020-06-15 15:28:31-03,UNESP-RC,HRCB,"48674",PreservedSpecimen,Plantae,NA,NA,Apocynaceae,Prestonia,solanifolia,Prestonia solanifolia,(Müll. Arg.) Woodson,"Morokawa, R.",Lombardi,"6989","2007","10","23",NA,Brasil,São Paulo,Jundiaí,Reserva Biológica Municipal da Serra do Japi,-46.935778,-23.230444,"850","850",NA,"Liana, com látex, folhas herbáceas, cálice verde, corola amarela",NA,NA,"2008",NA,"09","23",NA,46º56'08.8W,"23º13'49,6S",NA,NA,NA,NA,JUNDIAÍ,"3525904"
