X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,day,minimumElevationInMeters,maximumElevationInMeters,county,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,coordinatePrecision,geoFlag,class,fieldNumber,typeStatus,individualCount,previousCatalogNumber,sex,infraspecificEpithet,NM_MUNICIP,CD_GEOCMU
-46.724373,-23.565521,"1",2021-03-15 16:37:00-03,NY,NYBG,"1032092",PreservedSpecimen,Plantae,Magnoliophyta,Asparagales,Orchidaceae,Habenaria,hexaptera,Habenaria hexaptera,Lindl.,F. C. Hoehne,A. Gehrt,"27371","1931","02",South America,Brazil,São Paulo,Butantan.,-46.724373,-23.565521,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190463' target='other'> <mi>dwc_moreinfo</mi></a>,NY01032092,NY01032092_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"135",2019-11-21 10:13:24-03,IBt,SP,"27371",S,Plantae,NA,NA,Orchidaceae,Habenaria,hexaptera,Habenaria hexaptera,Lindl.,"Batista, JAN","Gehrt, A; Kuhlmann, M",s.n.,"1931","02",NA,Brasil,São Paulo,Butantan,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,São Paulo,"1998","09",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"136",2019-11-21 10:13:24-03,IBt,SP,"28892",S,Plantae,NA,NA,Orchidaceae,Habenaria,hexaptera,Habenaria hexaptera,Lindl.,"Batista, JAN","Brade, AC","6195","1913","03",NA,Brasil,São Paulo,Lageado (Estação),-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"02",NA,NA,São Paulo,"1998","09",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
