X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,phylum,order,identifiedBy,recordedBy,recordNumber,continentOcean,preparationType,occurrenceRemarks,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,typeStatus,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.724373,-23.565521,"6",2021-03-15 16:37:00-03,NY,NYBG,"533470",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1918","01","15",Brazil,São Paulo,Sao Paulo,Butantan,-46.724373,-23.565521,NA,NA,NY00533470,NY00533470_01,Magnoliophyta,Rosales,NA,F. C. Hoehne,"1318",South America,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733156' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.13,-23.5203,"8",2021-03-15 16:37:00-03,NY,NYBG,"533482",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1981","11","28",Brazil,São Paulo,Sao Roque,Sao Roque Linha Sorocabana.,-47.13,-23.5203,NA,NA,NY00533482,NY00533482_01,Magnoliophyta,Rosales,O. Kosovsky,K. Mizoguchi,"1721",South America,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45594' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.6300010681152,-23.5400009155273,"43",2019-07-26 11:41:07-03,IPA,IPA,"42094",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1933","02","28",Brasil,São Paulo,São Paulo,"Capital, Cidade Jardim.",-46.6300010681152,-23.5400009155273,NA,NA,IPA0042094,NA,Plantae,NA,"Lima, R.","Hoehne, W.",s.n.,Southern America,NA,NA,NA,NA,"1999","01",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"356",2019-11-13 11:29:40-03,USP,SPF,"98731",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1995","04","18",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,SPF00098731,NA,NA,NA,"Lima, RB","Kiyama, CY","82",NA,NA,NA,NA,NA,"1999",NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"358",2019-11-13 11:29:40-03,USP,SPF,"10076",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1933","02","28",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00010076,NA,NA,NA,"Lima, RB","Hoehne, W",s.n.,NA,NA,NA,NA,NA,"2003","04",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"429",2020-08-27 12:20:23-03,IBt,SP,"301707",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1995","04","18",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,NA,NA,"Kiyama, CY",82-A,NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
