X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,yearIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,individualCount,fieldNumber,class,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"121",2019-11-21 10:01:13-03,IBt,SP,"16250",S,Plantae,NA,NA,Asteraceae,Praxelis,grandiflora,Praxelis grandiflora,(DC.) Sch.Bip.,"Edwall, G",CGG2245,"1893","12","27",NA,Brasil,São Paulo,São Paulo,Cambuci,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP032433,SP032433,"Esteves, RL","2002",NA,NA,"53584",auto,"05","01",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"122",2019-11-21 10:01:13-03,IBt,SP,"52306",S,Plantae,NA,NA,Asteraceae,Praxelis,grandiflora,Praxelis grandiflora,(DC.) Sch.Bip.,"Handro, O","50","1949","01","10",NA,Brasil,São Paulo,São Paulo,Jabaquara,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Simão Bianchini, R","2015",NA,NA,"53584",auto,"01","26",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"123",2020-11-19 09:28:48-03,IBt,SP,"51432",S,Plantae,NA,NA,Asteraceae,Praxelis,grandiflora,Praxelis grandiflora,(DC.) Sch.Bip.,"Kuhlmann, M; Kühn, E",s.n.,"1944","02","18",NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Esteves, RL","2000",NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"124",2019-11-21 10:01:13-03,IBt,SP,"16257",S,Plantae,NA,NA,Asteraceae,Praxelis,grandiflora,Praxelis grandiflora,(DC.) Sch.Bip.,"Usteri, A",s.n.,"1906","04","22",NA,Brasil,São Paulo,São Paulo,Vila Leopoldina,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Simão Bianchini, R","2015",NA,NA,"53584",auto,"01","23",NA,NA,NA,SÃO PAULO,"3550308"
