X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,year,month,continentOcean,country,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,recordNumber,day,stateProvince,county,coordinatePrecision,geoFlag,yearIdentified,infraspecificEpithet,class,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.5299987792969,-23.6599998474121,"138",2020-11-05 09:52:28-03,IBt,SP,"161111",S,Plantae,NA,NA,Melastomataceae,Leandra,gardneriana,Leandra gardneriana,Cogn.,NA,"Kirizawa, M; Muniz, CFS; Custodio Filho, A","1979","08",NA,Brasil,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","444","01",São Paulo,Santo André,"27258",auto,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"139",2020-11-05 09:52:28-03,IBt,SP,"249794",S,Plantae,NA,NA,Melastomataceae,Leandra,gardneriana,Leandra gardneriana,Cogn.,NA,"Kirizawa, M; Lopes, EA; Sobral, M","1991","11",NA,Brasil,"E.B. do Alto da Serra de Paranapiacaba, Área da reserva voltada para Estação Campo Grande. Picada 30",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","2565","06",São Paulo,Santo André,"27258",auto,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"140",2020-11-05 09:52:28-03,IBt,SP,"180613",S,Plantae,NA,NA,Melastomataceae,Leandra,gardneriana,Leandra gardneriana,Cogn.,NA,"Chiea, SAC","1982","10",NA,Brasil,"E.B. do Alto da Serra de Paranapiacaba, Estação Experimental",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","215","26",São Paulo,Santo André,"27258",auto,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"141",2020-11-05 09:52:28-03,IBt,SP,"182900",S,Plantae,NA,NA,Melastomataceae,Leandra,gardneriana,Leandra gardneriana,Cogn.,NA,"Chiea, SAC","1982","12",NA,Brasil,"E.B. do Alto da Serra de Paranapiacaba, Estação Experimental",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","260","07",São Paulo,Santo André,"27258",auto,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"142",2019-11-21 10:09:50-03,IBt,SP,180609A,S,Plantae,NA,NA,Melastomataceae,Leandra,gardneriana,Leandra gardneriana,Cogn.,NA,"Chiea, SAC","1982","10",NA,Brasil,"Serra de Paranapiacaba, Estação Experimental do Alto da Serra de Paranapiacaba",-46.5299987792969,-23.6599998474121,"860","860",NA,NA,NA,NA,"Reginato, M",211A,"26",São Paulo,Santo André,"27258",auto,"2013",NA,NA,"01",NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"143",2019-11-21 10:09:50-03,IBt,SP,"318462",S,Plantae,NA,NA,Melastomataceae,Leandra,gardneriana,Leandra gardneriana,Cogn.,NA,"Hoehne, W","1940","10",NA,Brasil,Cidade Jardim,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF 10655,NA,NA,NA,s.n.,"10",São Paulo,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"144",2019-11-21 10:09:50-03,IBt,SP,"302430",S,Plantae,NA,NA,Melastomataceae,Leandra,gardneriana,Leandra gardneriana,Cogn.,NA,"Simão Bianchini, R; Ferreira, GMP; Neves, LF; Garcia, RJF","1996","01",NA,Brasil,"Clube da Mata Ana Paula, Estrada Pedro Tico 4000 - Cipó - 496-2565",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Goldenberg, R","866","17",São Paulo,São Paulo,"53584",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"145",2019-11-21 10:09:50-03,IBt,SP,"302431",S,Plantae,NA,NA,Melastomataceae,Leandra,gardneriana,Leandra gardneriana,Cogn.,NA,"Simão Bianchini, R; Ferreira, GMP; Neves, LF; Garcia, RJF","1996","01",NA,Brasil,"Clube da Mata Ana Paula, Estrada Pedro Tico 4000 - Cipó - 496-2565",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Goldenberg, R","883","17",São Paulo,São Paulo,"53584",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.560001373291,-23.6900005340576,"150",2019-11-21 10:09:55-03,IBt,SP,299266B,S,Plantae,NA,NA,Melastomataceae,Leandra,xantholasia,Leandra xantholasia,(DC.) Cogn.,NA,"Marzola, ELC; et al.","1994","12",NA,Brasil,"Parque Caminhos do Mar, Estrada da Barragem",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,"Baumgratz, JFA; Souza, MLD","170","12",São Paulo,São Bernardo do Campo,"31119",auto,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.560001373291,-23.6900005340576,"151",2019-11-21 10:09:55-03,IBt,SP,"271659",S,Plantae,NA,NA,Melastomataceae,Leandra,xantholasia,Leandra xantholasia,(DC.) Cogn.,NA,"Marzola, ELC; Silva, EL; Godoi, JV","1994","11",NA,Brasil,"Parque Caminhos do Mar, Estrada do Rio Acima, próximo da Estrada do Curucutu",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,"Baumgratz, JFA; Souza, MLD","139","09",São Paulo,São Bernardo do Campo,"31119",auto,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.560001373291,-23.6900005340576,"152",2019-11-21 10:09:55-03,IBt,SP,"248687",S,Plantae,NA,NA,Melastomataceae,Leandra,xantholasia,Leandra xantholasia,(DC.) Cogn.,NA,"Kawall, M; Ferreira, S; Leme, E; Mollo, L","1991","04",NA,Brasil,"Parque Caminhos do Mar, Portão 38",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,"Baumgratz, JFA; Souza, MLD","25","23",São Paulo,São Bernardo do Campo,"31119",auto,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"153",2019-11-21 10:09:55-03,IBt,SP,"14394",S,Plantae,NA,NA,Melastomataceae,Leandra,xantholasia,Leandra xantholasia,(DC.) Cogn.,NA,"Usteri, A","1906","09",NA,Brasil,Avenida Paulista,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",s.n.,"16",São Paulo,São Paulo,"53584",auto,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"154",2019-11-21 10:09:55-03,IBt,SP,"973",S,Plantae,NA,NA,Melastomataceae,Leandra,xantholasia,Leandra xantholasia,(DC.) Cogn.,NA,"Hoehne, FC","1917","11",NA,Brasil,"Butantan, Rio Pequeno",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",s.n.,"28",São Paulo,São Paulo,"53584",auto,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.310001373291,-23.5400009155273,"155",2019-11-21 10:09:55-03,IBt,SP,"302850",S,Plantae,NA,NA,Melastomataceae,Leandra,xantholasia,Leandra xantholasia,(DC.) Cogn.,NA,"Sugiyama, M; Mariano Neto, E","1996","01",NA,Brasil,Área da Cia Suzano de Papel e Celulose,-46.310001373291,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","1381","30",São Paulo,Suzano,"22625",auto,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,SUZANO,"3552502"
