X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,class,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,typeStatus,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-47.9199981689453,-24.3799991607666,"20",2020-06-15 15:29:00-03,UNESP-RC,HRCB,"24629",PreservedSpecimen,Plantae,NA,NA,Begoniaceae,Begonia,paranaensis,Begonia paranaensis,Brade,"Jacques, E.L.","Izar, P.","1614","1996","11","05",NA,Brasil,São Paulo,Sete Barras,Parque Intervales,-47.9199981689453,-24.3799991607666,NA,"Hábito rasteiro, folhas verde-escuras alongadas, botões florais brancos, flores brancas com centro amarelo.",NA,NA,NA,"2002","01",NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,SETE BARRAS,"3551801"
-47.6300010681152,-24.3199996948242,"30",2019-11-13 11:16:42-03,USP,SPF,"85472",PreservedSpecimen,Plantae,NA,NA,Begoniaceae,Begonia,paranaensis,Begonia paranaensis,Brade,Anônimo,Sem coletor,s.n.,NA,NA,NA,NA,Brasil,São Paulo,Juquiá,NA,-47.6300010681152,-24.3199996948242,NA,NA,SPF00085472,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32505",auto,NA,NA,NA,JUQUIÁ,"3526100"
