X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,locality,recordNumber,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,typeStatus,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.733333,-23.983333,"371",2021-03-01 16:36:02-03,UNICAMP,UEC,"122071",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Mazine, FF; Souza, VC","Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR; et al.","2001","04","11",Brazil,São Paulo,São Paulo,-46.733333,-23.983333,"-46.733333","-23.983333",NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do CAmpo.","70","800","800","Arbusto, 2m alt.. Frutos arroxeados. Campo.; Floresta ribeirinha Altomontana com Campo Adjacente.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.733333,-23.983333,"372",2021-03-01 16:36:02-03,UNICAMP,UEC,"122073",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Mazine, FF; Souza, VC","Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR; et al.","2001","04","11",Brazil,São Paulo,São Paulo,-46.733333,-23.983333,"-46.733333","-23.983333",NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do CAmpo.","84","800","800","Arbusto, 1m alt.. Frutos arroxeados. Campo.; Floresta ribeirinha Altomontana com Campo Adjacente.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.578464,-23.4241,"373",2021-03-01 16:36:02-03,UNICAMP,UEC,"203678",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Silva, BG","Pires, TP; Silva, BG; Lima, GM","2019","01","09",Brazil,São Paulo,Jundiaí,-47.578464,-23.4241,"-47.578464","-23.4241",UEC163314,UEC163314 UEC163314_v01 UEC163314_v02 UEC163314_v03,"2019","02","01","Serra do Japi - Trilha da Cachoeira do Paraíso, Local: Borda da trilha, copa a meia sombra. Solo: Arenoso, em meio à serrapilheira.","182",NA,NA,"Hábito: Arbóreo. Altura: 2m. Látex: Ausente. Cor: Frutos pretos quando maduros, folhas discolor cor ferrugem. Odor: Ausente. Outros: Frutos globosos.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-46.774444,-23.9,"381",2021-03-01 16:36:02-03,UNICAMP,UEC,"85534",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Taylor, CM","Ávila, NS; Bellenzani, MLR; Garcia, RJF","1994","09","12",Brazil,São Paulo,São Paulo,-46.774444,-23.9,"-46.774444","-23.9",NA,NA,"1997",NA,NA,"Camping Ana Paula, Área aberta, próxima aos quiosques - região do município de São Paulo.","334",NA,NA,"Arvoreta 4m alt., frutos verdes.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.481389,-23.425,"382",2021-03-01 16:36:02-03,UNICAMP,UEC,"61327",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna concinna,A.DC.,NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","1984",NA,NA,Brazil,São Paulo,Guarulhos,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,NA,NA,NA,Aeroporto Internacional de Guarulhos,s.n.,NA,NA,"Sítio 121. Nº 597; Mata Mesófila Semidecídua",NA,NA,NA,Magnoliopsida,NA,NA,NA,concinna,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.481389,-23.425,"383",2020-02-10 17:55:37-03,UNICAMP,UEC,"61328",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna concinna,A.DC.,NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","1983","12","20",Brazil,São Paulo,Guarulhos,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,NA,NA,NA,Aeroporto Internacional de São Paulo,s.n.,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,concinna,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.5299987792969,-23.6599998474121,"419",2021-03-01 16:36:06-03,UNICAMP,UEC,"61216",S,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O.Berg,"Sobral, M","Meira Neto, JAA; Leitão Filho, HF; Santin, DA","1990","08","31",Brazil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"2003",NA,NA,Parque do Guaraciaba,"23552",NA,NA,"Árvore com 4m, com botões e flores, na mata.",NA,NA,NA,Magnoliopsida,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.2700004577637,-22.9300003051758,"729",2020-12-21 16:37:08-03,MBM,MBM,"227571",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Kawaski, M.L.","Arocz, G.F.","1994","10","14",Brazil,São Paulo,Joanópolis,-46.2700004577637,-22.9300003051758,NA,NA,MBM227571,MBM227571,NA,NA,NA,Joanópolis,"902",NA,NA,NA,Southern America,NA,NA,NA,NA,"22329",auto,NA,NA,NA,NA,NA,NA,NA,NA,JOANÓPOLIS,"3525508"
-46.6300010681152,-23.5400009155273,"731",2020-12-21 16:37:08-03,MBM,MBM,"222053",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Kawasaki, M.L.","Ávila, N.S.; et al.; et al.","1994","09","12",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,MBM222053,MBM222053,NA,NA,NA,Camping Ana Paula,"334",NA,NA,NA,Southern America,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"770",2020-12-21 16:37:08-03,MBM,MBM,"144785",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Sugiyama, M.","Kirizawa, M.","1986","05","28",Brazil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,MBM144785,MBM144785,NA,NA,NA,Reserva Biológica do Alto da Serra de Paranapiacaba,"1614",NA,NA,NA,Southern America,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.46556,-23.76028,"827",2016-03-09 18:11:33-03,MNHN,RECOLNAT_MNHN_P,P00966402,PreservedSpecimen,NA,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,"Búgola-Silva, F.|Almeida-Scabbia, R.J.|Yang, A.M.K.","2008","7","3",Brasil,São Paulo,Santo André,-46.46556,-23.76028,NA,NA,P00966402,P00966402_01,NA,NA,NA,"Subprefeitura de Paranapiacaba e Parque Andreense, Jardim Clube de Campo/ Uniflor.",NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00966402' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8225",NA,SANTO ANDRÉ,"3547809"
-46.511111,-22.8375,"876",2021-02-11 17:20:38-03,UFPR,UPCB,"71236",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Santos, L.B.","Santos, L.B.","2009","10","13",Brasil,São Paulo,Botucatu,-46.511111,-22.8375,"-46.511111","-22.8375",UPCB0031471,UPCB0031471,"2010","08",NA,"Parque Ecológico da Pavuna, da sede até o lago e volta contornando a broda. Mata Atlântica, Floresta Estacional Semidecídua.","394","750","750","Árvore, 6m, na margem do rio, folhas cartáceas, botões creme, fruto maduro preto..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-46.6300010681152,-23.5400009155273,"1181",2020-09-12 05:00:02-03,US,US,"2579682",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,O. Handro,"1932","1","8",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,US01894860,US01894860_01 US01894860_02,NA,NA,NA,Nativa no Jardim Botânico,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Myrtales,"53584",auto,NA,Dicotyledonae,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1190",2020-09-12 05:00:02-03,US,US,"1954366",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,NA,NA,NA,NA,Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,US01894859,US01894859_01 US01894859_02,NA,NA,NA,NA,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Myrtales,"53584",auto,NA,Dicotyledonae,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1199",2020-09-12 05:00:02-03,US,US,"2757936",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,M. Kuhlmann,"1946","3","18",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,US01894856,US01894856_01 US01894856_02,NA,NA,NA,Nativa no Jardim Botânico,"3345",NA,NA,NA,South America - Neotropics,NA,NA,NA,Myrtales,"53584",auto,NA,Dicotyledonae,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1211",2020-09-12 05:00:02-03,US,US,"1954358",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,B. J. Pickel,"1945","2","20",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,US01894858,US01894858_01 US01894858_02,NA,NA,NA,NA,"1095",NA,NA,NA,South America - Neotropics,NA,NA,NA,Myrtales,"53584",auto,NA,Dicotyledonae,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1223",2020-09-12 05:00:02-03,US,US,"2579646",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,M. Kuhlmann,"1946","3","18",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,US01894857,US01894857_01 US01894857_02,NA,NA,NA,Nativa no Jardim Botânico,"3345",NA,NA,NA,South America - Neotropics,NA,NA,NA,Myrtales,"53584",auto,NA,Dicotyledonae,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1228",2020-09-12 05:00:02-03,US,US,"2757954",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,O. Handro,"1932","1","8",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,US01894861,US01894861_01 US01894861_02,NA,NA,NA,Nativa no Jardim Botânico,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Myrtales,"53584",auto,NA,Dicotyledonae,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1250",2020-09-02 16:33:44-03,Cenargen,CEN,"62308",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,L. Rossi,Lúcia Rossi,"1979","11","08",Brasil,SP,SAO PAULO,-46.6300010681152,-23.5400009155273,NA,NA,CEN00062308,CEN00062308,NA,NA,NA,"Mata da Reserva da Cidade Universitária Armando Salles Oliveira, USP. Área 3.","113",NA,NA,"Ramos finos, ramificação dicotômica, flores esverdeadas, frutos verdes. Doação do Departamento de Botânica - SPF",NA,Exsicatas,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1298",2019-11-13 11:26:34-03,USP,SPF,"13597",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Kawasaki, ML","Hoehne, W","1947","02","11",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00013597,NA,"1998",NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1299",2019-11-13 11:26:34-03,USP,SPF,"71694",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Kawasaki, ML","Hoehne, FC","1918","01","15",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00071694,NA,"1998",NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1300",2019-11-13 11:26:34-03,USP,SPF,"71699",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Kawasaki, ML","Brade, AC","1913","12","21",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00071699,NA,"1998",NA,NA,NA,"6778",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1301",2019-11-13 11:26:34-03,USP,SPF,"112584",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Rossi, L","Rossi, L","1979","12","06",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00112584,NA,NA,NA,NA,Cidade Universitária Armando de Salles Oliveira,"140",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1302",2019-11-13 11:26:34-03,USP,SPF,"112579",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Rossi, L","Rossi, L","1980","01","08",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00112579,NA,NA,NA,NA,Cidade Universitária Armando de Salles Oliveira,113A,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1303",2019-11-13 11:26:34-03,USP,SPF,"112578",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Rossi, L","Rossi, L","1979","11","08",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00112578,NA,NA,NA,NA,Cidade Universitária Armando de Salles Oliveira,"113",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1304",2019-11-13 11:26:34-03,USP,SPF,"65090",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Kawasaki, ML","Handro, O","1932","01","08",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00065090,NA,"1998",NA,NA,Jardim Botânico de São Paulo,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1305",2019-11-13 11:26:34-03,USP,SPF,"71696",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Kawasaki, ML","Handro, O","1932","01","08",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00071696,NA,"1998",NA,NA,Jardim Botânico de São Paulo,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1306",2019-11-13 11:26:34-03,USP,SPF,"82087",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Kawasaki, ML","Handro, O","1932","01","08",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00082087,NA,"1998",NA,NA,Jardim Botânico de São Paulo,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.511111,-22.8375,"1345",2019-10-07 09:34:52-03,UEFS,HUEFS,"201997",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,"Santos, L.B.","2009","10","13",Brasil,São Paulo,Botucatu,-46.511111,-22.8375,46W30'40'',22S50'15'',HUEFS0201997,HUEFS0201997,NA,NA,NA,"Parque ecológico da Pavuna, da sede até o lago e volta contornando toda a borda.","394","750","750","Mata Atlântica, floresta estacional semidecídua.",NA,NA,NA,Angiospermae,Myrtales,NA,NA,NA,Rosanae,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-45.9375,-23.075,"1415",2020-07-23 12:15:32-03,CEPLAC,CEPEC,"51128",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,NA,M. Sobral,A. F. Silva,"1985","10","08",Brasil,São Paulo,SÃO JOSÉ DOS CAMPOS,-45.9375,-23.075,45W56'15,23S4'30,NA,NA,NA,NA,NA,Horto ao lado do laboratório,"1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30/12/2010,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.511111,-22.8375,"1500",2020-11-12 17:01:48-03,UEL,FUEL,"53394",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Santos, LB","Santos, LB","2009","10","13",Brasil,São Paulo,Botucatu,-46.511111,-22.8375,"-46.511111","-22.8375",FUEL007636,NA,"2010","08",NA,"Parque Ecológico da Pavuna, Da sede até o lago e volta contornando toda a borda","394","750","750",NA,NA,NA,NA,Tracheophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
