X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,minimumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,stateProvince,county,decimalLongitude,decimalLatitude,maximumElevationInMeters,identifiedBy,infraspecificEpithet,typeStatus,yearIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.78194444,-23.43916667,"208",2014-09-23 11:02:07-03,G,G-DC,G00320329,S,Plantae,NA,NA,Piperaceae,Peperomia,quadrifolia,Peperomia quadrifolia,(L.) Kunth,"Usteri, A.","1","1907","05","05",AMERIQUE DU SUD,Brazil,NA,NA,NA,Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site,G00320329,NA,São Paulo,Jaraguá,-46.78194444,-23.43916667,NA,CAT.HERB.PRODR.,NA,NA,"2012",NA,NA,NA,NA,"01","01","-46.78194444","-23.43916667",NA,NA,NA,SÃO PAULO,"3550308"
-46.78194444,-23.43916667,"210",2014-09-23 11:02:07-03,G,G-DC,G00320327,S,Plantae,NA,NA,Piperaceae,Peperomia,quadrifolia,Peperomia quadrifolia,(L.) Kunth,"Usteri, A.","4","1907","05","05",AMERIQUE DU SUD,Brazil,NA,NA,NA,Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site,G00320327,NA,São Paulo,Jaraguá,-46.78194444,-23.43916667,NA,CAT.HERB.PRODR.,NA,NA,"2012",NA,NA,NA,NA,"01","01","-46.78194444","-23.43916667",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"218",2019-11-21 10:14:15-03,IBt,SP,"12590",S,Plantae,NA,NA,Piperaceae,Peperomia,quadrifolia,Peperomia quadrifolia,(L.) Kunth,"Usteri, A",s.n.,"1907","05","05",NA,Brasil,Jaraguá.,NA,NA,NA,NA,NA,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,"Yuncker, TG",NA,NA,"1960","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
