X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,day,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.724373,-23.565521,"3",2021-03-15 16:37:00-03,NY,NYBG,"885240",PreservedSpecimen,Plantae,Magnoliophyta,Commelinales,Pontederiaceae,Heteranthera,zosterifolia,Heteranthera zosterifolia,Mart.,F. C. Hoehne,"881","1917","11",South America,Brazil,Butantan,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982395' target='other'> <mi>dwc_moreinfo</mi></a>,NY00885240,NY00885240_01,F. C. Hoehne,"07",São Paulo,NA,-46.724373,-23.565521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8800010681152,-23.1700000762939,"51",2019-08-20 10:23:29-03,UNICAMP,UEC,"110949",S,Plantae,Magnoliopsida,NA,Pontederiaceae,Heteranthera,zosteraefolia,Heteranthera zosteraefolia,Mart.,"Faria, AD; Belinello, R","362","2000","02",NA,Brazil,"Lago ao lado da Rod. Presidente Dutra, Próximo ao 1º trevo de entrada da cidade.",NA,NA,UEC064021,UEC064021,"Faria, AD",NA,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,"39297",auto,"2000","02",NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.1883010864258,-23.5228004455566,"103",2015-09-03 20:53:24-03,MNHN,RECOLNAT_MNHN_P,P02188541,PreservedSpecimen,NA,NA,NA,Pontederiaceae,Heteranthera,zosterifolia,Heteranthera zosterifolia,Mart.,"Glaziou, A.",NA,"1889","4",NA,Brasil,Mogy das Cruzes,hb,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02188541' target='other'> <mi>dwc_moreinfo</mi></a>",P02188541,P02188541_01,NA,"20",São Paulo,Moji das Cruzes,-46.1883010864258,-23.5228004455566,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,"17834",MOGI DAS CRUZES,"3530607"
-46.6300010681152,-23.5400009155273,"135",2019-10-07 09:20:20-03,UEFS,HUEFS,"204505",PreservedSpecimen,Plantae,Angiospermae,Commelinales,Pontederiaceae,Heteranthera,zosterifolia,Heteranthera zosterifolia,Mart.,"Hoehne, W.","975","1942","01",NA,Brasil,Horto Fac. De Farmacia de S. Paulo.,NA,NA,HUEFS0204505,HUEFS0204505,NA,"20",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,NA,NA,NA,Lilianae,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"158",2021-02-18 08:31:31-03,IBt,SP,"881",S,Plantae,NA,NA,Pontederiaceae,Heteranthera,zosterifolia,Heteranthera zosterifolia,Mart.,"Hoehne, FC",s.n.,"1917","11",NA,Brasil,NA,NA,NA,NA,NA,NA,"07",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
