X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,country,individualCount,occurrenceRemarks,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,geoFlag,continentOcean,preparationType,barcode,imagecode,typeStatus,class,relatedCatalogItem,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.3300018310547,-23.9599990844727,"24",2020-11-04 11:04:12-03,ESALQ,ESA,"11265",PreservedSpecimen,Plantae,Magnoliophyta,NA,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brasil,NA,NA,"Zappi, D.C.","2005","01","01","Souza, V.C.","429.0","1988","12","09",São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,NA,NA,"26836",NA,NA,auto,NA,NA,ESA011265,ESA011265,NA,NA,NA,NA,SANTOS,"3548500"
-46.638817,-23.548942,"39",2019-11-27 13:46:50-03,UFS,ASE,"4495",PreservedSpecimen,Plantae,Magnoliophyta,NA,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Lofgren,Brasil,NA,"Epífita. Epífita sobre pedras. Frutos imaturos verdes.; Epífita. Epífita sobre pedras. Frutos imaturos verdes.; Mata higrofila",N.P. Taylor (kew),"1998","08","04","T.S.dos Santos; E.J.Judziewicz","4143","1986","03","04",São Paulo,São Paulo,"Serra dos Quatis 8.7 km E do São José, rodovia São José/Uma.Lado S da rodovia",-46.638817,-23.548942,"-46.638817","-23.548942",NA,NA,NA,NA,Southern America,NA,ASE0015710,ASE0015710,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.941667,-23.824167,"40",2021-03-01 16:27:18-03,UNICAMP,UEC,"173889",S,Plantae,Magnoliopsida,NA,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brazil,NA,"Erva epífita pendente, frutos imaturos verde-amarelados.; Trilha Ibirá-Mirim.",NA,NA,NA,NA,"Lombardi, JA; Saka, MN; Fonseca, R","8510","2011","04","25",São Paulo,São Lourenço da Serra,Reserva Particular do Patrimônio Natural Paiol Maria.,-46.941667,-23.824167,"-46.941667","-23.824167",NA,"762","809",NA,NA,NA,UEC089490,UEC089490,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.941722,-23.824667,"68",2020-06-15 15:29:46-03,UNESP-RC,HRCB,"55505",PreservedSpecimen,Plantae,NA,NA,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brasil,NA,"Epífita pendente, flor alva.","Lombardi, J.A.","2011","09",NA,Lombardi,"8547","2011","06","10",São Paulo,São Lourenço da Serra,Reserva Particular do Patrimônio Natural Paiol Maria,-46.941722,-23.824667,46º56'30.2W,"23º49'28,8S",NA,"757","757",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
