X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,phylum,order,recordNumber,continentOcean,preparationType,occurrenceRemarks,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relationshipType,relatedCatalogItem,individualCount,eventTime,fieldNumber,NM_MUNICIP,CD_GEOCMU
-47.9256,-24.3878,"365",2020-11-23 11:39:08-03,IAC,IAC,"55574",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,M.E.G. Sobral,"2012","06","24",R.J. Almeida-Scabbia,"1994","11","24",Brasil,São Paulo,Sete Barras,"Parque Estadual Intervales-Base Saibadela, trilha do Quilombo",-47.9256,-24.3878,"-47.9256","-24.3878",NA,NA,NA,NA,NA,NA,"731",NA,NA,"coordenadas do material: 24°14#?#8S, 48°4#?#50W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.4199981689453,-23.8899993896484,"383",2019-11-01 15:05:28-03,UnB,UB,"174314",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D. Legrand,"Giaretta, A","2016","05",NA,"Leitão Filho, HF; Pagano, SN","1988","10","04",Brasil,São Paulo,Cubatão,Mata preservada do Vale do Rio Pilões.,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,NA,NA,Dicotyledoneae,NA,"20816",Southern America,NA,"Árvore até 12 m, flores brancas.",NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-47.924722,-24.169139,"398",2019-10-03 10:04:10-03,UFSCar,SORO,"2622",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D. Legrand,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,P.E. Carlos Botelho,-47.924722,-24.169139,47°55'29''W,"24°10'8,9''S",NA,NA,NA,NA,NA,NA,"30126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.411667,-23.035,"439",2021-03-04 15:45:21-03,IF,SPSF,"32384",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,A.Giaretta,"2015","04","15",J.A.Pastore & C.Moura,"2003","09","05",Brasil,SP,São Vicente,P.E.Xixová-Japuí,-46.411667,-23.035,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,"1255",América do Sul,NA,"COLETA: Árvore 15m de altura, tronco ritidoma, flores cremes e frutos imaturos verdes; resquício de sépalas de cor avermelhada.; GEOGRAFIA: Trilha da Pedreira, primeiro acesso após o mirante, topo de morro.;",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,PIRACAIA,"3538600"
-46.7799987792969,-24.1800003051758,"444",2021-03-04 15:45:21-03,IF,SPSF,"34620",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,A.Giaretta,"2015","04","16",R.Cielo-Filho & N.M.Ivanauskas & D.de Souza,"2005","03","14",Brasil,SP,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu",-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,"8","8",Magnoliophyta,Myrtales,"389",América do Sul,NA,"COLETA: XLS: SPSFNovo; Árvore de 7m. Flores velhas.; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;",NA,NA,"26998",auto,Magnoliopsida,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.6300010681152,-23.5400009155273,"445",2021-03-04 15:45:21-03,IF,SPSF,"04338",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D. Legrand,A.Giaretta,"2015","04","16",D.Mauricio,NA,NA,NA,Brasil,SP,São Paulo,bairro do Limao,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,América do Sul,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore do interior as mata, ca. 8,0m, pétalas e filetes alvos, anteras alvas a róseas.; GEOGRAFIA: Trilha para a Figueira Grande, mata de encosta.;",NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"446",2021-03-04 15:45:21-03,IF,SPSF,"08828",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,A.Giaretta,"2015","04","16",A.C.Dias,"1984","11","08",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,América do Sul,NA,"COLETA: Árvore, 6m de altura de 15cm de diametro. Madeura dura e galhos relativamente rígidos. Flores brancas. Ocorre próximo Pa estradas ou em clareiras.; GEOGRAFIA: Instituto Florestal - SP;",NA,NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"447",2021-03-04 15:45:21-03,IF,SPSF,"08744",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D. Legrand,Osny T. Aguiar,"2012","06","12",A.C.Dias,"1984","10","26",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,"8",América do Sul,NA,"COLETA: Árvore com 20m. De altura e 20 cm de diâmetro. Flores caducas. Inflorescências em glomérulos.;",NA,NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-48.083333,-24.233333,"455",2021-02-08 12:43:45-03,UFRGS,ICN,"178513",S,Plantae,Myrtaceae,Calycorectes,australis,Calycorectes australis,D. Legrand,"Guilherme, FAG",NA,NA,NA,"Guilherme, FAG","2000","12","13",Brasil,SP,Sete Barras,Parque Intervales-Base Saibadela,-48.083333,-24.233333,"-48.083333","-24.233333",NA,NA,NA,NA,Dicotyledon,NA,"209",América do Sul,NA,"árvore, aprox. 11 m de altura, frutosverdes com resto de cálice verde e frutos maduros com cores variando desde o vermelho até o roxo; floresta atlântica de terras baixas, ambiente sombreado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.9900016784668,-24.3199996948242,"477",2021-02-08 12:43:51-03,UFRGS,ICN,"124805",S,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,"Ribeiro, CL","2019","05","23","Sobral, M; Gianotti, A",NA,NA,NA,Brasil,SP,Peruíbe,Estação Ecológica da Juréia,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,Dicotyledon,NA,7489a,América do Sul,NA,Região de mata atlântica (mata ombrófila densa).,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.613889,-23.641667,"499",2019-11-21 10:11:22-03,IBt,SP,"454680",S,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,"Aguiar, OT",NA,NA,NA,"Kondrat, H","2012","10","10",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 1, espécime nº 494",-46.613889,-23.641667,"-46.613889","-23.641667",SP031023,SP031023,"833","833",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"526",2019-11-21 10:11:22-03,IBt,SP,"313880",S,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,"Giaretta, A","2017","10",NA,"Zipparro, VB; et al.","1994","10","09",Brasil,São Paulo,Sete Barras,"Parque Estadual Intervales, Base Saibadela",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,Saibadela769,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"527",2019-11-21 10:11:22-03,IBt,SP,"338287",S,Plantae,Myrtaceae,Eugenia,brevistyla,Eugenia brevistyla,D.Legrand,"Giaretta, A","2017","10",NA,"Zipparro, VB","1999","09","14",Brasil,São Paulo,Sete Barras,"Parque Estadual Intervales, Base Saibadela, trilha Azul",-47.9199981689453,-24.3799991607666,NA,NA,SP006161,SP006161,NA,NA,NA,NA,"1789",NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
