X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,continentOcean,country,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,typeStatus,fieldNumber,individualCount,class,NM_MUNICIP,CD_GEOCMU
-46.996942,-23.796325,"63",2019-06-24 08:11:46-03,IAC,IAC,"43359",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,glaziovii,Psychotria glaziovii,Müll.Arg.,E.L.M. Catharino,E.L.M. Catharino,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,s/nº,NA,NA,NA,São Paulo,Cotia,"Morro Grande, Reserva, área Torres 16.4",-46.996942,-23.796325,"-46.996942","-23.796325",NA,NA,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-47.4599990844727,-24.2800006866455,"74",2019-11-21 10:18:18-03,IBt,SP,"200283",S,Plantae,NA,NA,Rubiaceae,Psychotria,glaziovii,Psychotria glaziovii,Müll.Arg.,"Gomes, M","Martuscelli, P",NA,Brasil,NA,NA,NA,NA,"1996","04","26","22","1984","06","24",São Paulo,Miracatu,"Sítio Irapuã, Br. 116, km 348,5",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,"43974",auto,NA,NA,NA,NA,MIRACATU,"3529906"
