X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,recordNumber,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,typeStatus,fieldNumber,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.3199996948242,-23.3899993896484,"225",2021-03-01 16:30:29-03,UNICAMP,UEC,"89474",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1997","09",NA,"Miyagi, PH","1994","02","26",Brazil,São Paulo,Arujá,-46.3199996948242,-23.3899993896484,NA,NA,UEC051542,UEC051542,NA,NA,NA,"Herbácea, ca. 2m de altura, flores rosa, sépalas verde-azuladas.","51",NA,NA,NA,Magnoliopsida,NA,"7742",auto,NA,NA,NA,NA,NA,NA,ARUJÁ,"3503901"
-46.5499992370605,-23.1100006103516,"226",2019-08-20 10:13:17-03,UNICAMP,UEC,"62181",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Grombone-Guaratini, MT; Leitão Filho, HF; Tamashiro, JY; Bernacci, LC; Meira Neto, JAA","1988","03","22",Brazil,São Paulo,Atibaia,-46.5499992370605,-23.1100006103516,NA,NA,UEC030833,UEC030833,NA,NA,NA,"fruto, Subarbusto com 2m alt., crescendo em beira de estrada. Flores lilases e depois azuis. Frutos avermelhados.","21450",NA,NA,NA,Magnoliopsida,NA,"21675",auto,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.8800010681152,-23.1800003051758,"234",2021-03-01 16:30:29-03,UNICAMP,UEC,"41048",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1997","05",NA,"Marcondes-Ferreira, W; Modolo, M; Lima, RF; Leitão Filho, HF; Stipecke, R","1984","05","09",Brazil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,UEC030813,UEC030813,Serra do Japí.,NA,NA,"Flores arroxeadas, subarbusto ca. 1,7m.; Beira de mata.","16351",NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.5800018310547,-23.3099994659424,"235",2021-03-01 16:30:29-03,UNICAMP,UEC,"92821",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Mayo, SJ; Pirani, JR; Cordeiro, I; Amaral, MCE","1981","02","26",Brazil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Beira da estrada Fernão Dias, Serra do M",NA,NA,"fruto, Arbusto de 2m, flores lilás, frutos avermelhados.",s.n.,NA,NA,NA,Magnoliopsida,NA,"15840",auto,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.5800018310547,-23.3099994659424,"236",2021-03-01 16:30:29-03,UNICAMP,UEC,"92821",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Mayo, SJ; Pirani, JR; Cordeiro, I; Amaral, MCE","1981","02","26",Brazil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,UEC030863,UEC030863,Fernão Dias ( Serra do mar),NA,NA,"Arbusto de 2m., flores lilás, frutos avermelhados.; Beira de estrada.",s.n,NA,NA,NA,Magnoliopsida,NA,"15840",auto,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"240",2019-08-20 10:13:18-03,UNICAMP,UEC,"92825",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Hoehne, W","1947","03","13",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,UEC030838,UEC030838,Alto da Lapa.,NA,NA,flor,SPF13211,NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"241",2019-08-20 10:13:18-03,UNICAMP,UEC,"99807",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Hoehne, W","1947","03","13",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,UEC030836,UEC030836,Alto da Lapa.,NA,NA,flor,s.n.,NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"242",2019-08-20 10:13:18-03,UNICAMP,UEC,"92818",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Hoehne, W","1947","12","20",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,UEC030837,UEC030837,Butantã.,NA,NA,"fruto, Mata úmida.",SPF83894,NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"243",2021-03-01 16:30:29-03,UNICAMP,UEC,"201382",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","2012",NA,NA,"Torres, RB; Bernacci, LC; Falivene, SMP; Camargo, O","1994","06","26",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,UEC189856,UEC189856,E.E. São Roque.,NA,NA,"Arbusto, 2m de altura, flores lilás.; Mata secundária.",147A,NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"244",2019-08-20 10:13:18-03,UNICAMP,UEC,"92826",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Hoehne, W","1933","04","24",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,UEC030835,UEC030835,Vila Cerqueira César.,NA,NA,flor,s.n.,NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1300010681152,-23.5200004577637,"245",2021-03-01 16:30:29-03,UNICAMP,UEC,"76843",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1997","05",NA,"Bernacci, LC; Sciamarelli, A; Grecco, MDN; Andrade, P; Belinello, R; Falivene, SMP;","1995","04","24",Brazil,São Paulo,São Roque,-47.1300010681152,-23.5200004577637,NA,NA,UEC066133,UEC066133,Estação Experimental do IAC.,NA,NA,"Arbusto ca. 1,5m alt., flores lilas, depois azuladas.; Floresta mesófila.","1435",NA,NA,NA,Magnoliopsida,NA,"15567",auto,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.1300010681152,-23.5200004577637,"246",2021-03-01 16:30:29-03,UNICAMP,UEC,"201380",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","2012",NA,NA,"Bernacci, LC; Ishimura, I","1995","03","22",Brazil,São Paulo,São Roque,-47.1300010681152,-23.5200004577637,NA,NA,UEC189858,UEC189858,Estação Experimental do IAC.,NA,NA,"Subarbusto ca. 1m alt., flores róseo-azuladas, frutos imaturos.; Área degradada (pastagem abandonada).","1371",NA,NA,NA,Magnoliopsida,NA,"15567",auto,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.6300010681152,-23.5400009155273,"304",2020-12-21 16:26:19-03,MBM,MBM,"223214",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,NA,NA,NA,NA,"Hoehne, W.",NA,NA,NA,Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,MBM223214,MBM223214,Alto Lapa,NA,NA,NA,"13211",Southern America,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"387",2020-06-15 15:30:40-03,UNESP-RC,HRCB,"49608",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel.,"Saka, M.N.","2009","11","26",Lombardi,"2008","03","24",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,Trilha Passarinheiros,"985","985","Erva, cálice verde amarelado, corola lilás azulada, parte abaxial da carena creme.","7326",NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"390",2020-06-15 15:30:40-03,UNESP-RC,HRCB,"28645",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel.,NA,NA,NA,NA,"Hoehne, W.","1947","03","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Alto da Lapa,NA,NA,NA,s.n,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"456",2019-11-13 11:22:16-03,USP,SPF,"10349",PreservedSpecimen,Plantae,Leguminosae,Desmodium,discolor,Desmodium discolor,Vogel,"Tozzi, AMGA","1990","01",NA,"Hoehne, W","1933","04","24",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00010349,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"457",2019-11-13 11:22:16-03,USP,SPF,"13211",PreservedSpecimen,Plantae,Leguminosae,Desmodium,discolor,Desmodium discolor,Vogel,"Tozzi, AMGA","1990","01",NA,"Hoehne, W","1947","03","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00013211,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.766167,-23.453972,"464",2021-03-15 18:27:51-03,USP,SPF,"220320",PreservedSpecimen,Plantae,Leguminosae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Siniscalchi, CM; Beraldo, K","2014","05",NA,"Beraldo, K","2014","03","28",Brasil,São Paulo,São Paulo,-46.766167,-23.453972,"-46.766167","-23.453972",SPF00220320,NA,"Parque Estadual do Jaraguá, Região mais alta do Parque. Trilha do Pai Zé, próximo à estrada.","1084","1084","Arbusto ca. 2 m alt. Folhas ásperas. Flor lilás.; Campo. Solo areno-pedregoso.","74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5800018310547,-23.3099994659424,"470",2019-11-13 11:22:16-03,USP,SPF,"17567",PreservedSpecimen,Plantae,Leguminosae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, LCP","2011","12",NA,"Mayo, S","1981","02","26",Brasil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,SPF00017567,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"473",2019-11-13 11:22:16-03,USP,SPF,"83894",PreservedSpecimen,Plantae,Leguminosae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, LCP","2011","12",NA,"Joly, AB","1947","04","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00083894,NA,NA,NA,NA,NA,"422",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7200012207031,-23.3199996948242,"479",2020-05-08 11:12:21-03,UEFS,HUEFS,"186993",PreservedSpecimen,Plantae,Leguminosae Subfam. Papilionoideae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,L.P. de Queiroz,"2014","12",NA,"Baitello, J.B.","2002","02","27",Brasil,São Paulo,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,HUEFS0186993,NA,Parque Estadual do Juquery.,NA,NA,"Campo cerrado e áreas degradadas, entrada do Parque.","1136",NA,NA,NA,Angiospermae,Fabales,"12135",auto,NA,Rosanae,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.6300010681152,-23.5400009155273,"510",2020-05-08 11:12:20-03,UEFS,HUEFS,"132304",PreservedSpecimen,Plantae,Leguminosae Subfam. Papilionoideae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,L.C.P.Lima,"2011","12",NA,"Hoehne, W.","1947","03","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,HUEFS0132304,NA,Alto da Lapa.,NA,NA,NA,"1990",NA,NA,NA,Angiospermae,Fabales,"53584",auto,NA,Rosanae,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"516",2020-05-08 11:12:20-03,UEFS,HUEFS,"135011",PreservedSpecimen,Plantae,Leguminosae Subfam. Papilionoideae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,L.C.P.Lima,"2011","12",NA,"Faria, R.","1967","08","10",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,HUEFS0135011,NA,Jardim Botânico e Parque do Estado.,NA,NA,NA,"26",NA,NA,NA,Angiospermae,Fabales,"53584",auto,NA,Rosanae,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5800018310547,-23.3099994659424,"518",2020-05-08 11:12:21-03,UEFS,HUEFS,"169153",PreservedSpecimen,Plantae,Leguminosae Subfam. Papilionoideae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,L.C.P.Lima,"2011","12",NA,"Custódio, L.","1999","09",NA,Brasil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,HUEFS0169153,NA,"Serra da Cantareira, Sausalito.",NA,NA,Vegetação alterada.,"988",NA,NA,NA,Angiospermae,Fabales,"15840",auto,NA,Rosanae,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"524",2020-04-29 16:29:50-03,UFVJM,HDJF,"2836",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Delboni, VS","2011","08","10","Pucci, B; Garcia, RJF; Pereira, FG; Delboni, VS","2011","02","01",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,HDJF002836,HDJF002836_01,"Sítio Pires - Família Peccicacco. Av. Raimundo Pereira de Magalhães, 18501.",NA,NA,NA,"238",Southern America,NA,NA,Dicotyledoneae,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.5239,-23.2147,"526",2019-01-25 15:40:42-02,IAC,IAC,"22734",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,H.F. Leitão Filho,"1972","03","16",C. Aranha,"1972","03","16",Brasil,São Paulo,Porto Feliz,-47.5239,-23.2147,"-47.5239","-23.2147",NA,NA,NA,NA,NA,NA,"6035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PORTO FELIZ,"3540606"
-46.6361,-23.5475,"536",2019-01-25 15:40:42-02,IAC,IAC,"24257",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,J.R. Zamith,"1937","03","24",J.R. Zamith,"1937","03","24",Brasil,São Paulo,São Paulo,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,Campo da Coleção de Botânica,NA,NA,Nome popular: marmelada-de-cavalo,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5419,-22.9519,"537",2019-01-25 15:34:59-02,IAC,IAC,"25768",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,A.M.G. Azevedo-Tozzi,"1997","11","19",A.S. Antônio,"1975","05","19",Brasil,São Paulo,Bragança Paulista,-46.5419,-22.9519,"-46.5419","-22.9519",NA,NA,"estrada Itatiba, Bragança Paulista, SP",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-46.8842,-23.1864,"538",2019-01-25 15:34:59-02,IAC,IAC,"31614",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,A.M.G. Azevedo-Tozzi,"1994","06","09",G.F. Árbocz,"1994","03","09",Brasil,São Paulo,Jundiaí,-46.8842,-23.1864,"-46.8842","-23.1864",NA,NA,"Serra do Japi, caminho para Paraíso",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8842,-23.1864,"540",2019-01-25 15:40:41-02,IAC,IAC,"3932",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,O. Handro,"1947","05","23",A.P. Viégas,"1939","04","05",Brasil,São Paulo,Jundiaí,-46.8842,-23.1864,"-46.8842","-23.1864",NA,NA,Alto da Serra dos Cristais,NA,NA,Nome popular: carrapicho,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"558",2019-11-01 14:59:25-03,UnB,UB,"141664",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,NA,NA,NA,NA,"Hoehne, W","1942","03","03",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Próximo ao Jaraguá,NA,NA,NA,SPF13212,Southern America,NA,NA,Dicotyledoneae,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4500007629395,-23.5,"579",2019-11-01 14:59:26-03,UnB,UB,"110274",PreservedSpecimen,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, LCP","2011","12",NA,"Campos, SM","1960","03","15",Brasil,São Paulo,Sorocaba,-47.4500007629395,-23.5,NA,NA,NA,NA,Km 125 da rodovia São Paulo-Sorocaba,NA,NA,"Folhas só perto da inflorescência.; Arbusto pouco ramificado 2m. Flor roxa; Beira de estrada.","185",Southern America,NA,NA,Dicotyledoneae,NA,"17154",auto,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.4500007629395,-23.5,"604",2019-10-03 10:03:43-03,UFSCar,SORO,"1818",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,NA,NA,NA,NA,"Scudeler, A.L.; Cabral, L.M.","2014","03","19",Brasil,São Paulo,Sorocaba,-47.4500007629395,-23.5,NA,NA,NA,NA,"UFSCar - Sorocaba, fragmento 3",NA,NA,NA,"128",NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-46.6300010681152,-23.5400009155273,"622",2021-03-04 15:43:12-03,IF,SPSF,"08369",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,A.M.G.Azevedo,"1997","08","30",C.M.Souza,"1984","01","26",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,bairro de Vila Albertina,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,América do Sul,NA,NA,Magnoliophyta,Fabales,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"623",2021-03-04 15:43:12-03,IF,SPSF,"16876",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,A.M.G.Azevedo,"1997","08","30",T.I.Custodio & A.Custodio Filho,"1994","02","11",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Serra da Cantareira,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Hortolandia&nf;;","265",América do Sul,NA,NA,Magnoliophyta,Fabales,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7200012207031,-23.3199996948242,"624",2021-03-04 15:43:12-03,IF,SPSF,"29396",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,J.B.Baitello,"2002","12","30",J.B.Baitello,"2002","02","27",Brasil,SP,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,Parque Estadual do Juquery,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Campo cerrado e áreas degradadas.&nf;Arbusto, flores azuladas de várias tonalidades.;","1136",América do Sul,NA,NA,Magnoliophyta,Fabales,"12135",auto,NA,Magnoliopsida,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
