X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,minimumElevationInMeters,maximumElevationInMeters,imagecode,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,relationshipType,eventTime,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-45.8800010681152,-23.1700000762939,"244",2020-12-20 21:18:39-03,UFV,VIC,"11181",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Silva, A.F.","1555","1987","03","06",Brasil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,"Árvore de ate 10 m, folhas verdes mas claro na face dorsal, frutos imaturos verdes",VIC011181,NA,NA,VIC011181,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8667,-23.6333,"264",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0055477,PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"G. Franco, 21/Apr/1986.",NA,NA,NA,A. Custodio Filho,"2556","1986","4","17",Brazil,Sao Paulo,Biritiba Mirim,No specific.,-45.8667,-23.6333,NA,NA,"Arvore 3m altura; botoes com apice bordo, petalas brancas.",NA,"890","950",NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-47.9199981689453,-24.3799991607666,"271",2019-11-21 14:40:24-03,UFJF,CESJ,"44469",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,M.F. Santos,"2010","11",NA,"S.M.Gomes; et alli","402","2002","04","21",Brasil,São Paulo,Sete Barras,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual S.Miguel arcanjo- Sete Barras (SP139, Km 69). Floresta Ombrófila Densa Montana Ribeirinha (Rio Bonito).",-47.9199981689453,-24.3799991607666,NA,NA,Árvore de 3m.,CESJ044469,NA,NA,NA,América do Sul,NA,NA,Angiosperma,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-45.945278,-23.330333,"281",2021-03-01 16:36:44-03,UNICAMP,UEC,"160328",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Lima, DF","2016","06",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","628","2011","01","05",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,"-45.945278","-23.330333","Material vegetativo. Cerca de 7 m de altura e 2 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",UEC039526,"999","999",UEC039526,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-45.945278,-23.330333,"282",2021-03-01 16:36:44-03,UNICAMP,UEC,"160390",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Lima, DF","2016","06",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","628","2011","01","05",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,"-45.945278","-23.330333","Material vegetativo. Cerca de 7 m de altura e 2 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",UEC039466,"999","999",UEC039466,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.680278,-23.935556,"285",2021-03-01 16:36:44-03,UNICAMP,UEC,"072853",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Garcia, RJF; Ferreira, GMP","534","1995","02","13",Brazil,São Paulo,Parelheiros,"Capivari. Fazenda Sabesp, ao final da estrada do Capivara",-46.680278,-23.935556,"-46.680278","-23.935556","Árvore ca 7,0m alt., DAP 0,11m + 0,07m. Flores brancas perfumadas.; Margem do Rio Capivari",UEC104534,NA,NA,UEC104534,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.994167,-24.141667,"291",2021-03-01 16:36:44-03,UNICAMP,UEC,"134630",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Meireles, LD","2017",NA,NA,"Gomes, SM; Antunes, RM; Gomes, PB; et al.","426","2002","04","21",Brazil,São Paulo,Sete Barras,"Parque Estadual de Carlos Botelho. Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, km 69), beira do Rio Bonito.",-47.994167,-24.141667,"-47.994167","-24.141667","Árvore de 5m de altura. Frutos imaturos verdes.; Floresta Ombrófila Densa Montana. Borda de mata no entorno do Rio Bonito.",UEC111222,NA,NA,UEC111222,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-45.183333,-23.4,"303",2021-03-01 16:36:44-03,UNICAMP,UEC,"200688",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Meireles, LD","2017",NA,NA,"Pereira, LS; Belinello, R; Gomes, JAMA",N908,"2007","12",NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","Parcela N - Projeto Biota-FAPESP. Árvore com 14 metros de altura. Frequência da espécie na parcela: n=2; Mata Atlântica",UEC158078,"990","1045",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-45.183333,-23.4,"304",2021-03-01 16:36:44-03,UNICAMP,UEC,"200192",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Meireles, LD","2016",NA,NA,"Padgurschi, MCG; Belinello, R",M1454,"2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4",Parcela M - Projeto Biota-FAPESP. Árvore com 5.5 metros de altura. Frequência da espécie na parcela: n=3,UEC177738,"990","1045",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-45.9375,-23.075,"306",2021-03-01 16:36:44-03,UNICAMP,UEC,"53612",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Silva, AF","1555","1987","03","05",Brazil,São Paulo,São José dos Campos,NA,-45.9375,-23.075,"-45.9375","-23.075","Árvore de até 10m, folhas de verde mais claro na face dorsal; frutos imaturos de cor verde.; Flora da Reserva Florestal da Boa Vista",UEC108377,NA,NA,UEC108377,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.9375,-23.075,"307",2021-03-01 16:36:44-03,UNICAMP,UEC,"53628",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Silva, AF","1555","1987","03","05",Brazil,São Paulo,São José dos Campos,NA,-45.9375,-23.075,"-45.9375","-23.075","Árvore de até 10m, folhas de verde mais claro na face dorsal; frutos imaturos de cor verde.; Flora da Reserva Florestal da Boa Vista",UEC108387,NA,NA,UEC108387,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.9375,-23.075,"308",2021-03-01 16:36:44-03,UNICAMP,UEC,"54416",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Lughadha, EN","1997",NA,NA,"Silva, AF; Capellari Jr, L","1454","1986","07","16",Brazil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista.,-45.9375,-23.075,"-45.9375","-23.075","Árvore de 20m, frutos imaturos cor verde com pilosidade cinérea, casca rosada, lenho marfim, pouco aromática, seiva aquosa escassa, súber liso, com ritidoma.",UEC108384,NA,NA,UEC108384,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.9375,-23.075,"309",2021-03-01 16:36:44-03,UNICAMP,UEC,"54421",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Silva, AF; Capellari Jr, L","356","1986","01","09",Brazil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista.,-45.9375,-23.075,"-45.9375","-23.075","Árvore até 20m, botões verde esbranquiçados, casca fina, castanho-claro, lenho amarelo-creme.; Mata da Reserva.",UEC108389,NA,NA,UEC108389,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6300010681152,-23.5400009155273,"480",2020-12-21 16:37:22-03,MBM,MBM,"215871",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kawasaki, M.L.",NA,NA,NA,"Garcia, R.J.F.; et al.; et al.","534","1995","02","13",Brazil,São Paulo,São Paulo,"Rio Capivari, Parelheiros",-46.6300010681152,-23.5400009155273,NA,NA,NA,MBM215871,NA,NA,MBM215871,Southern America,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"481",2020-12-21 16:37:22-03,MBM,MBM,"189691",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Braga, B.",s.n.,"1969","08","07",Brazil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,MBM189691,NA,NA,MBM189691,Southern America,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.0299987792969,-23.5699996948242,"489",2020-12-21 16:37:22-03,MBM,MBM,"123680",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Franco, G.A.D.C.",NA,NA,NA,"Custódio Filho, A.","2538","1986","04","17",Brazil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-46.0299987792969,-23.5699996948242,NA,NA,NA,MBM123680,NA,NA,MBM123680,Southern America,NA,NA,NA,NA,NA,"19656",auto,NA,NA,NA,NA,NA,NA,NA,BIRITIBA MIRIM,"3506607"
-46.6300010681152,-23.5400009155273,"532",2020-12-21 16:37:22-03,MBM,MBM,"189692",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Braga, B.",s.n.,"1972","12","27",Brazil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,MBM189692,NA,NA,MBM189692,Southern America,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"533",2020-12-21 16:37:22-03,MBM,MBM,"189690",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Aguiar, O.T.",NA,NA,NA,"Braga, B.",s.n.,"1969","02","27",Brazil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,MBM189690,NA,NA,MBM189690,Southern America,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46,-23.58333,"640",2008-05-27 22:02:00-03,MO,MOBOT,"308984",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,M. L. Kawasaki,NA,NA,NA,A. Custodio Filho|Alwyn H. Gentry,Custodio Filho 4587,"1987","2","4",Brazil,São Paulo,NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 4",-46,-23.58333,NA,NA,NA,NA,"800.00000000",NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-5,"1",BIRITIBA MIRIM,"3506607"
-46,-23.58333,"641",2008-05-27 22:02:00-03,MO,MOBOT,"309039",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,M. L. Kawasaki,NA,NA,NA,A. Custodio Filho|Alwyn H. Gentry,Custodio Filho 4588,"1987","2","4",Brazil,São Paulo,NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 4",-46,-23.58333,NA,NA,NA,NA,"800.00000000",NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-5,"1",BIRITIBA MIRIM,"3506607"
-46,-23.58333,"642",2008-05-27 22:02:00-03,MO,MOBOT,"309298",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,M. L. Kawasaki,NA,NA,NA,A. Custodio Filho|Alwyn H. Gentry,Custodio Filho 4610,"1987","2","4",Brazil,São Paulo,NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 6",-46,-23.58333,NA,NA,NA,NA,"860.00000000",NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-7,"1",BIRITIBA MIRIM,"3506607"
-47.005556,-24.353889,"708",2021-02-25 10:13:08-03,CVRD,CVRD,"14630",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,C. Moura,"2011","02","08","Moura, C.","350","2011","02","08",BRASIL,SP,Peruíbe,NA,-47.005556,-24.353889,47°00'20W,24°21'14S,Margem da Estrada do Guaraú <ll>dwc_commonname:</ll> Cambuí preto,CVRD014630,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.6300010681152,-23.5400009155273,"727",2020-09-12 05:00:02-03,US,US,"1544945",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,L. Riedel,"556",NA,NA,NA,Brazil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,US01892687,NA,NA,US01892687_01 US01892687_02,South America - Neotropics,NA,NA,NA,Myrtales,NA,"53584",auto,Dicotyledonae,NA,NA,NA,NA,NA,"1",SÃO PAULO,"3550308"
-45.883333,-23.65,"767",2019-11-13 11:26:57-03,USP,SPF,"145646",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,antonia,Myrcia antonia,(O.Berg) Mazine,"Santos, MF","2018","08",NA,"Fiaschi, P","734","2001","04","01",Brasil,São Paulo,Salesópolis,Estação Biológica de Boracéia,-45.883333,-23.65,"-45.883333","-23.65",NA,SPF00145646,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-47.216667,-24.05,"779",2019-11-13 11:27:09-03,USP,SPF,"94364",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Sobral, M","2018","04",NA,"Pirani, JR","3101","1994","04","19",Brasil,São Paulo,Miracatu,Serra de Paranapiacaba,-47.216667,-24.05,"-47.216667","-24.05",NA,SPF00094364,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.680278,-23.935556,"780",2019-11-13 11:27:09-03,USP,SPF,"99735",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Santos, MF","2014",NA,NA,"Garcia, RJF","534","1995","02","13",Brasil,São Paulo,São Paulo,Parelheiros,-46.680278,-23.935556,"-46.680278","-23.935556",NA,SPF00099735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"785",2019-11-13 11:27:09-03,USP,SPF,"116160",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Vieira, FCS","2007",NA,NA,"Rossi, L","596","1985","05","09",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00116160,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"786",2019-11-13 11:27:08-03,USP,SPF,"116157",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Santos, MF","2014",NA,NA,"Rossi, L","563","1985","02","26",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00116157,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"787",2019-11-13 11:27:08-03,USP,SPF,"116156",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Santos, MF","2014",NA,NA,"Rossi, L","555","1985","02","26",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00116156,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"788",2019-11-13 11:27:09-03,USP,SPF,"46617",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Nic Lughadha, E","1994","11",NA,"Baitello, JB",s.n.,"1977","07","07",Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00046617,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"789",2019-11-13 11:27:08-03,USP,SPF,"110159",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Aguiar, OT","1990",NA,NA,"Braga, B",s.n.,"1969","02","27",Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00110159,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.994167,-24.141667,"807",2019-10-07 09:35:42-03,UEFS,HUEFS,"70068",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,M.F.Santos,"2012","02",NA,"Gomes, S.M.","426","2002","04","21",Brasil,São Paulo,Sete Barras,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada São Miguel Arcanjo-Sete Barras (SP 139, Km 69), beira do Rio Bonito.",-47.994167,-24.141667,47W59'39'',24S8'30'',Floresta Ombrófila Densa Montana. Borda da mata no entorno do Rio Bonito.,HUEFS0070068,NA,NA,HUEFS0070068,NA,NA,NA,Angiospermae,Myrtales,NA,NA,NA,Rosanae,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
