X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,typeStatus,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,NM_MUNICIP,CD_GEOCMU
-46.733333,-23.983333,"1",2021-03-01 16:24:56-03,UNICAMP,UEC,"122032",S,Plantae,Magnoliopsida,Asteraceae,Piptocarpha,longipedunculata,Piptocarpha longipedunculata,Volet,"Volet, DP","2017","05",paratypus,"Meireles, LD; et al.","61","2001","04","11",Brazil,São Paulo,São Paulo,Parque Estadual da Serra do Mar - Núcleo Curucutu. Trilha do Campo.,-46.733333,-23.983333,"-46.733333","-23.983333","800","800","Árvore, 5m alt. Capítulos alvos. Próximo ao curso d'água.; Floresta ribeirinha altomontana com campo adjacente.",UEC100303,UEC100303,NA,NA,SÃO PAULO,"3550308"
-46.743333,-23.991111,"3",2021-03-01 16:24:56-03,UNICAMP,UEC,"197588",S,Plantae,Magnoliopsida,Asteraceae,Piptocarpha,longipedunculata,Piptocarpha longipedunculata,Volet,"Volet, DP","2017","05",paratypus,"Garcia, RJF; et al.","783","1996","03","27",Brazil,São Paulo,São Paulo,"Distrito de Marsilac. Parque Estadual da Serra do Mar, núcleo Curucutu. Trilha do campo.",-46.743333,-23.991111,"-46.743333","-23.991111",NA,NA,"Arvoreta 1,5m alt., papus branco.; Campo",UEC100302,UEC100302,NA,NA,SÃO PAULO,"3550308"
-46.743333,-23.991111,"4",2021-03-01 16:24:56-03,UNICAMP,UEC,"197589",S,Plantae,Magnoliopsida,Asteraceae,Piptocarpha,longipedunculata,Piptocarpha longipedunculata,Volet,"Volet, DP","2017","05",NA,"Garcia, RJF; et al.","899","1996","06","12",Brazil,São Paulo,São Paulo,"Distrito de Marsilac. Parque Estadual da Serra do Mar, núcleo Curucutu. Trilha do campo.",-46.743333,-23.991111,"-46.743333","-23.991111",NA,NA,"Arvoreta, 2,5m alt. brácteas pardas, papus branco.",UEC100304,UEC100304,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"5",2021-03-01 16:24:56-03,UNICAMP,UEC,"161832",S,Plantae,Magnoliopsida,Asteraceae,Piptocarpha,longipedunculata,Piptocarpha longipedunculata,Volet,"Volet, DP","2017","05",paratypus,"Franco, GADC","430","1988","02","04",Brazil,São Paulo,Salesópolis,"Casa Grande. Reserva florestal de Guaratuba,",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Árvore 6m de altura, flores brancas.",UEC009465,UEC009465,"18032",auto,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"6",2021-03-01 16:24:56-03,UNICAMP,UEC,"161699",S,Plantae,Magnoliopsida,Asteraceae,Piptocarpha,longipedunculata,Piptocarpha longipedunculata,Volet,"Volet, DP","2017","05",paratypus,"Franco, GADC","682","1988","06","30",Brazil,São Paulo,Salesópolis,Parque estadual da Serra do Mar. Casa Grande. Reserva Florestal.,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,Arvoreta,UEC039008,UEC039008,"18032",auto,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"7",2021-03-01 16:24:56-03,UNICAMP,UEC,"128424",S,Plantae,Magnoliopsida,Asteraceae,Piptocarpha,longipedunculata,Piptocarpha longipedunculata,Volet,"Volet, DP","2017","05",paratypus,"Chukr, NS; et al.","600","1997","05","15",Brazil,São Paulo,São Paulo,Parque Estadual da Serra do Mar - Núcleo Curucutu. Trilha do Campo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore, ca 4,0m alt., brácteas castanhas, frutos creme.; Mata",UEC113094,UEC113094,"53584",auto,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"8",2021-03-01 16:24:56-03,UNICAMP,UEC,"128423",S,Plantae,Magnoliopsida,Asteraceae,Piptocarpha,longipedunculata,Piptocarpha longipedunculata,Volet,"Volet, DP","2017","05",paratypus,"Garcia, RJF; et al.","1172","1997","06","11",Brazil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar - Núcleo Curucutu. Trilha para o rio Branco, junto a capoeirinha, beirando curso d'água.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arvoreta 2m alt, papus branco.",UEC100301,UEC100301,"53584",auto,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"9",2021-03-01 16:24:56-03,UNICAMP,UEC,"128425",S,Plantae,Magnoliopsida,Asteraceae,Piptocarpha,longipedunculata,Piptocarpha longipedunculata,Volet,"Volet, DP","2017","05",paratypus,"Garcia, RJF; et al.","1068","1997","02","14",Brazil,São Paulo,São Paulo,Parque Estadual da Serra do Mar - Núcleo Curucutu. Trilha para rio Embu. Campo próximo a Capão.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arvoreta, 1,6m alt., brácteas involucrais ferrugíneas, papus brancos.",UEC100305,UEC100305,"53584",auto,SÃO PAULO,"3550308"
