X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,geoFlag,identifiedBy,year,month,day,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,fieldNumber,individualCount,class,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-47.9199981689453,-24.3799991607666,"3",2020-11-04 11:04:57-03,ESALQ,ESA,"52108",PreservedSpecimen,Plantae,Magnoliophyta,NA,Chrysobalanaceae,Parinari,brasiliensis,Parinari brasiliensis,(Schott) Hook.,NA,"Lima, R.A.F.","568.0",NA,Brasil,São Paulo,Parcela permanente - Parque Estadual de Carlos Botelho,NA,no sub-bosque,ESA052108,ESA052108,Sete Barras,-47.9199981689453,-24.3799991607666,"34059","400","400",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.3300018310547,-23.9599990844727,"13",2015-09-05 07:33:09-03,MNHN,RECOLNAT_MNHN_P,P04829281,PreservedSpecimen,NA,NA,NA,Chrysobalanaceae,Parinari,brasiliensis,Parinari brasiliensis,(Schott) Hook.f.,NA,Mosén,NA,NA,Brasil,São Paulo,NA,hb,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04829281' target='other'> <mi>dwc_moreinfo</mi></a>",P04829281,P04829281_01,Santos,-46.3300018310547,-23.9599990844727,"26836",NA,NA,auto,NA,"1875","4","1",NA,NA,NA,NA,NA,"2811",NA,NA,NA,SANTOS,"3548500"
-47.9199981689453,-24.3799991607666,"19",2020-09-02 16:22:55-03,Cenargen,CEN,"86096",PreservedSpecimen,Plantae,NA,NA,Chrysobalanaceae,Parinari,brasiliensis,Parinari brasiliensis,(Schott) Hook.f.,NA,Pedro Luis R. de Moraes,"1225",NA,Brasil,SP,Faz. Intervales - Núcleo Saibadela.,Exsicatas,Doação do Herbarium Rioclarense - HRCB,CEN00086096,CEN00086096,SETE BARRAS,-47.9199981689453,-24.3799991607666,"34059",NA,NA,auto,R. G. Barbosa-Silva,"1995","12","09",NA,NA,"2018","12",NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"23",2019-10-07 09:30:02-03,UEFS,HUEFS,"201938",PreservedSpecimen,Plantae,Angiospermae,Malpighiales,Chrysobalanaceae,Parinari,brasiliensis,Parinari brasiliensis,(Schott) Hook.f.,NA,"Moraes, P.L.R.de","1225",NA,Brasil,São Paulo,Faz. Intervales-N. Saibadela.,NA,Mata Atlântica,HUEFS0201938,HUEFS0201938 HUEFS0201938_e1,Sete Barras,-47.9199981689453,-24.3799991607666,"34059",NA,NA,auto,R.G.Barbosa-Silva,"1995","12","09",NA,NA,"2018","09",NA,NA,NA,Rosanae,NA,SETE BARRAS,"3551801"
-47.091717,-23.761081,"46",2019-03-06 15:36:06-03,IAC,IAC,"43198",S,Plantae,NA,NA,Chrysobalanaceae,Parinari,brasiliensis,Parinari brasiliensis,(Schott) Hook.f.,NA,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz; M. Siqueira; V.S. Ramos & E. Furlan","3491",NA,Brasil,São Paulo,"Próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho, indivíduo Z 47.2",NA,NA,NA,NA,Ibiúna,-47.091717,-23.761081,NA,NA,NA,NA,R.G. Barbosa-Silva,"2000","11","07","-47.091717","-23.761081","2018","09","21",NA,NA,NA,NA,IBIÚNA,"3519709"
