X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,imagecode,geoFlag,scientificNameAuthorship,locality,occurrenceRemarks,continentOcean,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,individualCount,order,NM_MUNICIP,CD_GEOCMU
-46.8800010681152,-23.1800003051758,"7",2019-08-20 10:00:49-03,UNICAMP,UEC,"110419",S,Plantae,Liliopsida,Orchidaceae,Grandiphyllum,hians,Grandiphyllum hians,"Meneguzzo, TEC","2015",NA,NA,"Pansarin, ER","560","1999","11","01",Brazil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,"17840",UEC001843,UEC001843,auto,(Lindl.) Docha Neto,"Serra do Japi, Sentido Eloy Chaves, próximo à represa do DAE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"8",2019-08-20 10:00:49-03,UNICAMP,UEC,"110428",S,Plantae,Liliopsida,Orchidaceae,Grandiphyllum,hians,Grandiphyllum hians,"Meneguzzo, TEC","2015",NA,NA,"Pansarin, ER","670","2000","01","21",Brazil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,"17840",UEC001845,UEC001845,auto,(Lindl.) Docha Neto,"Serra do Japi, Sentido Malota, próximo a Base Ecológica da Serra do Japi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"9",2019-08-20 10:00:49-03,UNICAMP,UEC,"110386",S,Plantae,Liliopsida,Orchidaceae,Grandiphyllum,hians,Grandiphyllum hians,"Meneguzzo, TEC","2015",NA,NA,"Pansarin, ER","670","2000","01","21",Brazil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,"17840",UEC060913,UEC060913,auto,(Lindl.) Docha Neto,"Serra do Japi, Sentido Malota, próximo a Base Ecológica da Serra do Japi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
