X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,county,verbatimLongitude,verbatimLatitude,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,individualCount,class,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.5299987792969,-23.6599998474121,"35",2019-11-21 10:13:30-03,IBt,SP,"5264",S,Plantae,NA,NA,Orchidaceae,Houlletia,brocklehurstiana,Houlletia brocklehurstiana,Lindl.,NA,"Hoehne, FC",s.n.,"1921","02","10",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,NA,"No húmus da mata, flor pintada de vermelho, labelo pintado de alvo e roxo",NA,NA,NA,NA,NA,Santo André,NA,NA,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"36",2019-11-21 10:13:30-03,IBt,SP,"27166",S,Plantae,NA,NA,Orchidaceae,Houlletia,brocklehurstiana,Houlletia brocklehurstiana,Lindl.,"Hoehne, FC",s.col.,s.n.,"1908","03","12",NA,Brasil,São Paulo,Estação Alto da Serra,NA,NA,NA,NA,NA,NA,NA,NA,NA,Santo André,NA,NA,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"37",2019-11-21 10:13:30-03,IBt,SP,"22385",S,Plantae,NA,NA,Orchidaceae,Houlletia,brocklehurstiana,Houlletia brocklehurstiana,Lindl.,NA,"Edwall, G",CGG3673,"1897","03",NA,NA,Brasil,São Paulo,"Est. do Rio Grande, mata virgem, terrestre.",NA,NA,NA,NA,SP009600,SP009600,NA,NA,NA,Santo André,NA,NA,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,NA,SANTO ANDRÉ,"3547809"
