X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,locality,recordNumber,occurrenceRemarks,coordinatePrecision,geoFlag,phylum,order,infraspecificEpithet,continentOcean,preparationType,typeStatus,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.3899993896484,-23.9599990844727,"257",2020-11-04 11:14:48-03,ESALQ,ESA,"83582",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Aguiar, O.T.","Pastore, J.A. ; Moura, C.","2002","07","19",Brasil,São Paulo,São Vicente,-46.3899993896484,-23.9599990844727,NA,NA,NA,NA,ESA083582,NA,NA,NA,NA,NA,"1183.0",NA,"25482",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-46.9900016784668,-24.3199996948242,"260",2020-11-04 11:14:48-03,ESALQ,ESA,"118297",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,NA,"Aguiar, O.T.","Moura, C.; Francisco, J.N.C. ; Ribeiro, R.S.","2011","02","01",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,"-47,005,556","-24,353,889",NA,NA,ESA118297,NA,"2011","03","02",Estação Ecológica Juréia-Itatins,"349.0","Coleta avulsa.; GEOGRAFIA: Trilha da Vila.;","21922",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.7799987792969,-24.1800003051758,"262",2020-11-04 11:14:48-03,ESALQ,ESA,"75127",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Mazine, F.F. & Souza, V.C.","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","17",Brasil,São Paulo,Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,ESA075127,ESA075127,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28,4S; 46o49'27,9W. 30-180msm.","222.0","Árvore, 8m alt. Frutos imaturos verdes.","26998",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.6300010681152,-23.5400009155273,"264",2020-11-04 11:14:48-03,ESALQ,ESA,"41663",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Godoy, S.A.P. et al.","1995","06","22",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ESA041663,NA,NA,NA,NA,Parelheiros,"619.0",NA,"53584",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"265",2020-11-04 11:14:48-03,ESALQ,ESA,"109927",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,ESA109927,NA,NA,NA,NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,"29399.0",NA,"34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.4599990844727,-24.2800006866455,"281",2020-11-04 11:14:48-03,ESALQ,ESA,"22090",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Pirani, J.R. ; Garcia, R.F.","1994","04","19",Brasil,São Paulo,Miracatu,-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,ESA022090,NA,NA,NA,NA,NA,"3114.0",NA,"43974",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.9199981689453,-24.3799991607666,"289",2020-11-04 11:14:48-03,ESALQ,ESA,"41655",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,NA,"Leitão Filho, H.F. et al.","1995","02","13",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,ESA041655,NA,NA,NA,NA,NA,"33420.0",NA,"34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.9900016784668,-24.3199996948242,"304",2020-11-04 11:14:48-03,ESALQ,ESA,"11503",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Souza, V.C. et al.","1988","07","23",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,ESA011503,NA,NA,NA,NA,NA,"80.0",NA,"21922",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-45.8800010681152,-23.1700000762939,"305",2020-11-04 11:14:48-03,ESALQ,ESA,"21875",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, M.L.","Tamashiro, J.Y. et al.","1995","04","14",Brasil,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,ESA021875,NA,NA,NA,NA,NA,"905.0",NA,"39297",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-47.9199981689453,-24.3799991607666,"307",2020-11-04 11:14:48-03,ESALQ,ESA,"67384",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,NA,NA,"Moraes, P.L.R.","2000","07","26",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,ESA067384,NA,NA,NA,NA,NA,"2165.0",NA,"34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"310",2020-11-04 11:14:48-03,ESALQ,ESA,"52033",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O. Berg.,NA,"Lima, R.A.F.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"400","400",ESA052033,NA,NA,NA,NA,Parcela permanente - Parque Estadual de Carlos Botelho,"467.0",em clareira,"34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.6300010681152,-23.5400009155273,"311",2020-11-04 11:14:48-03,ESALQ,ESA,"75404",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","12",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"700","700",ESA075404,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco. 23o59'S, 46o42'W. Ca. 700-800m.s.m. Floresta Altomontana sobre o divisor de água. Transição Floresta Altomontana-Floresta de encosta com campos adjacentes.","2185.0",Árvore,"53584",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.06,-23.93,"313",2015-07-02 14:03:17-03,JBP,HPL,"11055",S,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O. Berg,O.T. Aguiar,R.T. Polisel,"2006","07","15",Brasil,SP,Juquitiba,-47.06,-23.93,NA,NA,NA,NA,NA,NA,"2006","08","01","Coletado na beira da estrada municipal, ao lado do lago monjolo do Sr. Wilson (S 23° 58' 0; W 47° 6' 0, 700m)","335",NA,"24559",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-47.9167,-24.3833,"382",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0033006,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides acrophylla,(O.Berg) D.Legrand,"M.L. Kawasaki, 1994.",S. Aragaki,"1993","5","11",Brazil,Sao Paulo,Sete Barras,-47.9167,-24.3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales. Base Saibadela, trilha para cachoeira de Saibadela.","44","Coor from www.fallingrain.com/world; Avroreta 5m; frutos verdes a amarelos.",NA,NA,Magnoliophyta,Myrtales,acrophylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.7403,-23.8592,"383",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0060668,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides myrcioides,(Camb) Legr,"L.R. Landrum, 1996.","R. Garcia; G. Ferreira, C. Pimentel, J. Fonseca.","1996","5","17",Brazil,Sao Paulo,Parelheiros,-46.7403,-23.8592,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sitio Morro Verde, a rua Jose Motta, 170.","879","Arvore; 10m alto; DAP 15cm; flores brancas.",NA,NA,Magnoliophyta,Myrtales,myrcioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.282778,-23.77,"399",2015-09-18 08:23:27-03,ASU,ASU-PLANTS,ASU0082744,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(O.Berg) Legr. & Kaus.,L.R. Landrum,"J.E.Q. Faria; M.E.L. Lima","2012","10","26",Brazil,Sao Paulo,Santo André,-46.282778,-23.77,NA,NA,NA,"950",NA,NA,NA,NA,NA,"Santo André, Parque Natural Municipal Nascentes de Paranapiacaba (PNMNP), trilha da Agua Fria, vértice externo da parcela permanente 2, 54, sobre estudo de Marcos Enoque Lima.","2989","Arvore ca 8 m de altura, boltoes florais e frutos imaturos verdes",NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.7744,-23.9,"418",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0033017,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides myrcioides,(Camb) Legr,NA,"S.A.P. Godoy; D.L. Pereira, G.M.P. Ferreira, R. Garcia, S.J. de Sordi","1995","4","19",Brazil,Sao Paulo,Parelheiros,-46.7744,-23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camping Ana Paula.,"474","Arvore ca. 5.0m alto; DAP 0.12m. Casca rugosa nao descama. Flores alvas.",NA,NA,Magnoliophyta,Myrtales,myrcioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7744,-23.9,"423",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0033023,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides myrcioides,(Camb) Legr,NA,"S.A.P. Godoy; D.L. Pereira, G.M.P. Ferreira, R. Garcia, L.L. da Silva.","1995","6","22",Brazil,Sao Paulo,Parelheiros,-46.7744,-23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Camping Ana Paula.,"619","Arvore 3.0m alto; DAP -.05m. Caule de casca rugosa. Flores de calice crème esverdeado.",NA,NA,Magnoliophyta,Myrtales,myrcioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9167,-24.3833,"426",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0033006,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides acrophylla,(O.Berg) D.Legrand,"M.L. Kawasaki, 1994.",S. Aragaki,"1993","5","11",Brazil,Sao Paulo,Sete Barras,-47.9167,-24.3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales. Base Saibadela, trilha para cachoeira de Saibadela.","44","Coor from www.fallingrain.com/world; Avroreta 5m; frutos verdes a amarelos.",NA,NA,Magnoliophyta,Myrtales,acrophylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-45.945278,-23.330333,"462",2021-03-01 16:36:28-03,UNICAMP,UEC,"160380",S,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Meireles, LD","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","05",Brazil,São Paulo,São Luiz do Paraitinga,-45.945278,-23.330333,"-45.945278","-23.330333","999","999",UEC039476,UEC039476,"2018","03",NA,Parque Estadual da Serra do Mar,"620","Material vegetativo. Cerca de 6 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-45.945278,-23.330333,"463",2021-03-01 16:36:28-03,UNICAMP,UEC,"160378",S,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Meireles, LD","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","25",Brazil,São Paulo,São Luiz do Paraitinga,-45.945278,-23.330333,"-45.945278","-23.330333","999","999",UEC039477,UEC039477,"2013",NA,NA,Parque Estadual da Serra do Mar,"287","Material vegetativo. Cerca de 9 m de altura e 3 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-45.945278,-23.330333,"464",2021-03-01 16:36:28-03,UNICAMP,UEC,"160395",S,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Meireles, LD","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","05",Brazil,São Paulo,São Luiz do Paraitinga,-45.945278,-23.330333,"-45.945278","-23.330333","999","999",UEC039461,UEC039461,"2018","03",NA,Parque Estadual da Serra do Mar,"620","Material vegetativo. Cerca de 6 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.774444,-23.9,"470",2021-03-01 16:36:28-03,UNICAMP,UEC,"111439",S,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Kawasaki, ML","Godoy, SAP; Pereira, DL; Ferreira, GMP; Silva, LL; Garcia, RJF","1995","06","22",Brazil,São Paulo,Parelheiros,-46.774444,-23.9,"-46.774444","-23.9",NA,NA,UEC023660,UEC023660,"1995",NA,NA,Camping Ana Paula. Área Jardinada.,"619","Árvore de 3m de alt.,Dap 0,05 m alt.Caule de casca Rugosa. Flores de cálice creme esverdeado.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.216667,-24.05,"471",2021-03-01 16:36:28-03,UNICAMP,UEC,"071625",S,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Meireles, LD","Pirani, FR","1994","04","19",Brazil,São Paulo,Miracatu,-47.216667,-24.05,"-47.216667","-24.05","550","550",UEC023628,UEC023628,"2004","03",NA,"Fazenda Itereí, Serra de Paranapiacaba,","3114","Árvore 6m de alt, com longos ramos pendentes, no intrior da mata, á beira do Riacho, Perto da Cachoeira. Folhas discolores, lustrosas na face superior. Frutos Imaturos verdes-claros.; Floresta pluvial Atlântica de encosta. Trilha Capoe",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-45.95,-23.65,"472",2021-03-01 16:36:28-03,UNICAMP,UEC,"116032",S,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Meireles, LD","Franco, G; Mendes, JCT; Ferraz, KMB; Ferraz, SFB; Silva, EV; Valente, R; Rocha","2000","04","24",Brazil,São Paulo,Mogi das Cruzes,-45.95,-23.65,"-45.95","-23.65",NA,NA,UEC023627,UEC023627,"2013",NA,NA,"Entorno da Represa Casa Grande (Sabesp), ao longo da Estrada Usacá.","3002","Árvore, 8m alt, Botões marrom-claro. Borda de mata.; Floresta Ombrófila Densa no reverso da Serra do Mar.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BIRITIBA MIRIM,"3506607"
-46.824417,-24.041228,"477",2021-03-01 16:36:28-03,UNICAMP,UEC,"121470",S,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,"Mazine, FF","Souza, FM; Sampaio, D; Duarte, AR; Bernhardt, R; et al.","2001","04","17",Brazil,São Paulo,Itanhaém,-46.824417,-24.041228,"-46.824417","-24.041228","30","180",UEC023668,UEC023668,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no Entorno do Vale das Rios Mambu e dos Macacos.","222",Árvore de *m de alt. FDrutos imaturos verdes.,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.7,-23.983333,"478",2021-03-01 16:36:28-03,UNICAMP,UEC,"121627",S,Plantae,Myrtaceae,Myrceugenia,myrcioides,Myrceugenia myrcioides,(Cambess.) O.Berg,NA,"Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY; et al.","2001","05","12",Brazil,São Paulo,São Paulo,-46.7,-23.983333,"-46.7","-23.983333","700","800",UEC023665,UEC023665,NA,NA,NA,"Parque Estadual da Serr ado Mar, Núcleo Curucutu, Trilha do Rio Branco.","2185","Árvore. &nf;; Floresta Altamontana sobre o divisor de água. Transição Floresta Altamontana- Floresta de Encosta com campos adjacentes.",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
