"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"123","2019-11-27 13:50:40-03","UFS","ASE","16727","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2011","Machado, WJ; Gomes, LA; Jesus, JB","2010","01","17","Brasil","Sergipe","Poço Redondo","-37.684167","-9.805278","-37.684167","-9.805278","ASE0023225","ASE0023225","Magnoliophyta",NA,"144","Southern America","Serra da Guia",NA,"Arbusto ca. 5m, folhas simples, flores avermelhadas diminutas, frutos imaturos verdes e maduros com uma metade verde e a outra roxa.; Arbusto ca. 5m, folhas simples, flores avermelhadas diminutas, frutos imaturos verdes e maduros com",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-27 13:50:40-03","UFS","ASE","17468","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2011","Prata, AP; Carregosa, T; Melo, DS; Machado, WJ","2010","08","12","Brasil","Sergipe","Lagarto","-37.65","-10.918056","-37.65","-10.918056","ASE0024080","ASE0024080","Magnoliophyta",NA,"2367","Southern America","Assentamento Roseli Nunes",NA,"Árvores de filotaxia alterna, presença de frutos verdes.; Árvores de filotaxia alterna, presença de frutos verdes.; Caatinga",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-27 13:50:40-03","UFS","ASE","18024","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2011","Machado, WJ; Jesus, JB; Almeida, MJ","2010","04","18","Brasil","Sergipe","Poço Redondo","-37.684167","-9.805278","-37.684167","-9.805278","ASE0024888","ASE0024888","Magnoliophyta",NA,"303","Southern America","Serra da Guia",NA,"Arbusto ca. 4m, folhas simples, flores pouco vistosas, com 4 pétalas brancas, 4 sépalas verdes e vários estames.; Arbusto ca. 4m, folhas simples, flores pouco vistosas, com 4 pétalas brancas, 4 sépalas verdes e vários estames.; Caatin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-27 13:50:40-03","UFS","ASE","19263","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2012","Marroquim, PMG; Almeida, ES; Duarte, JMM","2010","03","03","Brasil","Sergipe","Santana do São Francisco","-36.607778","-10.291111","-36.607778","-10.291111","ASE0027921","ASE0027921","Magnoliophyta",NA,"6","Southern America","Povoado Saúde",NA,"Árvore; 5,60cm; frutos redondos roxos.; Árvore; 5,60cm; frutos redondos roxos.; Mata Ciliar.",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-27 13:50:40-03","UFS","ASE","23087","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2013","Santos, LAS; Santos, F; Santos, FMS","2012","03","06","Brasil","Sergipe","Umbaúba","-37.657778","-11.373889","-37.657778","-11.373889","ASE0028948","ASE0028948","Magnoliophyta",NA,"705","Southern America","Assentamento Campo Alegre",NA,"Arbusto de aprox. 2 m de altura. Frutos imaturos verde.; Arbusto de aprox. 2 m de altura. Frutos imaturos verde.; Mata atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-27 13:50:40-03","UFS","ASE","2317","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2009","Viana, G","1982","04","30","Brasil","Sergipe","Japoatã","-36.800833","-10.346944","-36.800833","-10.346944","ASE0014192","ASE0014192","Magnoliophyta",NA,"425","Southern America",NA,NA,"Arbusto. Folhas simples e opostas,flores alvas e frutos cremes.; Arbusto. Folhas simples e opostas,flores alvas e frutos cremes.; Cerrado devastado",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-27 13:50:40-03","UFS","ASE","30380","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Silva, BD","2014","Freire, GS; Silva, BD; Santos, E","2014","01","24","Brasil","Sergipe","Maruim","-37.131417","-10.718167","-37.131417","-10.718167","ASE0001818","ASE0001818","Magnoliophyta",NA,"143","Southern America","Mata do Caititu",NA,"Arbusto,frutos imaturos verdes e vermelhos,com cerca de 3,50 metros.; Mata Atlântica",NA,NA,NA,NA,"02","12",NA,NA,NA,NA,NA,NA
"130","2019-11-27 13:50:40-03","UFS","ASE","4981","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2010","Viana, G","1987","09","08","Brasil","Sergipe","Riachão do Dantas","-37.724722","-11.068889","-37.724722","-11.068889","ASE0021110","ASE0021110","Magnoliophyta",NA,"2049","Southern America",NA,NA,"Mata Seca.",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-27 13:50:40-03","UFS","ASE","30384","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Santana, JP","2016","Santana, JP; Matos, GMA; Santos, E; Freire, GS","2014","01","17","Brasil","Sergipe","Lagarto","-37.628611","-10.863611","-37.628611","-10.863611","ASE0001831","ASE0001831","Magnoliophyta",NA,"89","Southern America","Assentamento Che Guevara, Mata do Dr. João.",NA,"Arbusto com ca. de 2,80m. fruto verdes e ferrugíneos.; Área de transição.",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-27 13:50:40-03","UFS","ASE","31624","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2015","Almeida, ES","2014","04","25","Brasil","Sergipe","Riachuelo","-37.186944","-10.728611","-37.186944","-10.728611","ASE0002851","ASE0002851","Magnoliophyta",NA,"164","Southern America",NA,NA,"Árvore. Tipo da base: reta. Fruto maduro arrendodado, externamente roxa e internamente branco, com concistência externa carnosa. Cor da casca: externa avermelhada e interna verde. Espessura da casca externa: fina. Tipo da casca: lisa.",NA,NA,NA,NA,"05","27",NA,NA,NA,NA,NA,NA
"133","2019-11-27 13:50:40-03","UFS","ASE","33214","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2015","Almeida, ES","2014","08","19","Brasil","Sergipe","Nossa Senhora da Glória","-37.419861","-10.1035","-37.419861","-10.1035","ASE0009214","ASE0009214","Magnoliophyta",NA,"461","Southern America","Solo com bastante serrapilheira e pedregoso",NA,"Arbusto, com aproximadamente 2,5 metros, casca externa marrom e interna verde e fina. Número do conglomerado: 54, coordenadas UTM do ponto central: E (0670856m) N (8865427m), número da subunidade: 1, número da subparcela: 10, número d",NA,NA,NA,NA,"05","26",NA,NA,NA,NA,NA,NA
"134","2019-11-27 13:50:40-03","UFS","ASE","33398","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Santana, JP","2015","Santana, JP; Ribeiro, AS","2015","03","19","Brasil","Sergipe","São Cristóvão","-37.1223","-11.0053","-37.1223","-11.0053","ASE0033236","ASE0033236","Magnoliophyta",NA,"267","Southern America","Mata Rio Poxim próximo ao Campus UFS",NA,"Árvore, 5m. Frutos imaturos verdes.; Mata Atlântica.",NA,NA,NA,NA,"08","13",NA,NA,NA,NA,NA,NA
"135","2019-11-27 13:50:40-03","UFS","ASE","33409","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Santana, JP","2014","Santana, JP; Ribeiro, AS","2014","04","08","Brasil","Sergipe","São Cristóvão","-37.1223","-11.0053","-37.1223","-11.0053","ASE0033247","ASE0033247","Magnoliophyta",NA,"278","Southern America","Mata Rio Poxim próximo ao Campus UFS",NA,"Arbusto, 4m. Frutos imaturos verdes com manchas vináceas.; Mata Atlântica.",NA,NA,NA,NA,"04","10",NA,NA,NA,NA,NA,NA
"136","2019-11-27 13:50:40-03","UFS","ASE","5876","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2009","Farney, C; Gomes, JC; Silva, RA","1982","01","30","Brasil","Sergipe","Japaratuba","-36.94","-10.593333","-36.94","-10.593333","ASE0016419","ASE0016419","Magnoliophyta",NA,"3054","Southern America","Fazenda Pontal-prox. Ao assentamento do INCRA",NA,"Árvore. 8. m. Folhas verdes, discolores, tronco de casca lisa avermelhada escuro, flores em botões amarelos.; Árvore. 8. m. Folhas verdes, discolores, tronco de casca lisa avermelhada escuro, flores em botões amarelos.; Solo arenoso/a",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-27 13:50:40-03","UFS","ASE","6014","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2009","Souza, MFL","1995","03","31","Brasil","Sergipe","Cristinápolis","-37.766389","-11.483333","-37.766389","-11.483333","ASE0016530","ASE0016530","Magnoliophyta",NA,"275","Southern America","P.A. São Francisco",NA,"arbusto. 1.5. m. presença de botões florais, folhas opostas.; arbusto. 1.5. m. presença de botões florais, folhas opostas.; Mata",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-27 13:50:40-03","UFS","ASE","6213","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2009","Landim, M","1995","07","10","Brasil","Sergipe","Santa Luzia do Itanhy","-37.425861","-11.385528","-37.425861","-11.385528","ASE0016686","ASE0016686","Magnoliophyta",NA,"468","Southern America","Mata do Crasto",NA,"Árvore. 5. m. presença de frutos imaturos (verdes) e maduros (escuros) e em diferentes estágios de maturação.; Árvore. 5. m. presença de frutos imaturos (verdes) e maduros (escuros) e em diferentes estágios de maturação.; Mata",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-27 13:50:40-03","UFS","ASE","6980","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2009","Landim, M; Santos, E; Moura, D","1997","03","31","Brasil","Sergipe","Santa Luzia do Itanhy","-37.425861","-11.385528","-37.425861","-11.385528","ASE0017279","ASE0017279","Magnoliophyta",NA,"1139","Southern America","Mata do Crasto",NA,"arbusto. 1.8. m. presença de flores alvas plumosas.; arbusto. 1.8. m. presença de flores alvas plumosas.",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-27 13:50:40-03","UFS","ASE","6990","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2009","Landim, M; Santos, E","1994","04","07","Brasil","Sergipe","Barra dos Coqueiros","-37.038611","-10.908889","-37.038611","-10.908889","ASE0017288","ASE0017288","Magnoliophyta",NA,"1149","Southern America",NA,NA,"arvoreta. 4. m. frutos em estágio de maturação, maduros pretos.; arvoreta. 4. m. frutos em estágio de maturação, maduros pretos.; Restinga",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-27 13:50:40-03","UFS","ASE","862","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2009","Fonseca, MR","1981","04","09","Brasil","Sergipe","Santa Luzia do Itanhy","-37.448333","-11.350833","-37.448333","-11.350833","ASE0013115","ASE0013115","Magnoliophyta",NA,"476","Southern America","Povoado do Castro",NA,"Arbusto. 4. m. Folha simples, opostas.Flores alvas.; Arbusto. 4. m. Folha simples, opostas.Flores alvas.; Mata subperenifoloa.Solo argiloso alt. 20 m",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"142","2019-11-27 13:50:40-03","UFS","ASE","16767","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2011","Machado, WJ; Gomes, LA; Santos, V; Jesus, JB","2010","02","09","Brasil","Sergipe","Poço Redondo","-37.4103","-9.4819","-37.4103","-9.4819","ASE0023568","ASE0023568","Magnoliophyta",NA,"187","Southern America","Serra da Guia",NA,"Flor diclamídea com 4 pétalas brancas e 4 sépalas verdes, e vários estames, frutos maduros (metade roxo e metade verde) e alguns passados.; Flor diclamídea com 4 pétalas brancas e 4 sépalas verdes, e vários estames, frutos maduros (me",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-27 13:50:40-03","UFS","ASE","16766","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2011","Machado, WJ; Gomes, LA; Santos, V; Jesus, JB","2010","02","08","Brasil","Sergipe","Poço Redondo","-37.4103","-9.4819","-37.4103","-9.4819","ASE0023567","ASE0023567","Magnoliophyta",NA,"186","Southern America","Serra da Guia",NA,"Folhas opostas, frutos maduros com uma das metades roxa e a outra verde, cálice e estilete persistentes no fruto, com botões florais de coloração clara e muitos estames.; Folhas opostas, frutos maduros com uma das metades roxa e a out",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-27 13:50:40-03","UFS","ASE","36815","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Andrade, RS","2016","Andrade, RS; Farias, MCV; Figueiredo, MAM","2016","05","13","Brasil","Sergipe","Brejo Grande","-37.0607","-10.5521","-37.0607","-10.5521","ASE0037345","ASE0037345","Magnoliophyta",NA,"106","Southern America","Povoado Brejão dos Negros, Mata da Batateira.",NA,"Arbusto. Ca. de 4 m. Botões florais creme. Frutos vináceos.; Restinga. Solo arenoso",NA,NA,NA,NA,"06","06",NA,NA,NA,NA,NA,NA
"145","2019-11-27 13:50:40-03","UFS","ASE","41606","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Santos, LAS","2019","Santana, JP; Santos, LAS","2019","09","04","Brasil","Sergipe","Carmópolis","-37.083308","-10.678651","-37.083308","-10.678651","ASE0043120",NA,"Magnoliophyta",NA,"238","Southern America","Povoado Siririzinho",NA,"Arbusto com frutos imaturos verdes.; Mata Atlântica.",NA,NA,NA,NA,"10","11",NA,NA,NA,NA,NA,NA
"146","2019-11-27 13:50:40-03","UFS","ASE","32850","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2015","Andrade, RS; Landim, MF; Malaquias, EC; Nunes, SS; Pereira, BV; Souza, JO","2014","11","25","Brasil","Sergipe","Indiaroba","-37.344713","-11.304369","-37.344713","-11.304369","ASE0004701","ASE0004701","Magnoliophyta",NA,"28","Southern America","P.A. SEPÉ-TIARAJU II",NA,"Ca. 4 m. Fruto verde.; Mata Atlântica.",NA,NA,NA,NA,"05","27",NA,NA,NA,NA,NA,NA
"147","2019-11-27 13:50:40-03","UFS","ASE","33220","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2015","Gonçalves, FB","2014","06","02","Brasil","Sergipe","Itabaiana","-37.148333","-10.688611","-37.148333","-10.688611","ASE0009220","ASE0009220","Magnoliophyta",NA,"199","Southern America",NA,NA,"Arbusto. Casca marrom, fina, áspera, esfoliante, interna verde. Coordenadas UTM: E(0680449) N(8815603). N° do conglomerado: 102, n° da subunidade: 3, n° da subparcela: 10, n° da árvore: 3R-F8.",NA,NA,NA,NA,"05","26",NA,NA,NA,NA,NA,NA
"148","2019-11-27 13:50:40-03","UFS","ASE","32289","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Silva, BD","2014","Ribeiro, AS","2010","06","20","Brasil","Sergipe","Itaporanga d'Ajuda","-37.1837","-10.5954","-37.1837","-10.5954","ASE0003830","ASE0003830","Magnoliophyta",NA,"641","Southern America","Estação experimental da EMBRAPA, coletada as margens da sede, 50 m da porteira",NA,"Arboreta, 2,5 m, frutos doces, lembra pitanga, roxos quando maduros, potencial frutifera.; Restinga.",NA,NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA
"149","2019-11-27 13:50:40-03","UFS","ASE","35580","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Freire, GS","2014","Prata, AP; Carregosa, T; Freire, GS; Déda, RM; Silva, BD; Santos, E","2014","11","10","Brasil","Sergipe","Laranjeiras","-37.1011","-10.4823","-37.1011","-10.4823","ASE0003911","ASE0003911","Magnoliophyta",NA,"3737","Southern America","Fazenda engenho velho",NA,"Árvore. Botões florais.",NA,NA,NA,NA,"12","02",NA,NA,NA,NA,NA,NA
"150","2019-11-27 13:50:40-03","UFS","ASE","32650","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Proença, C","2017","Santana, JP; Silva, TR","2014","03","21","Brasil","Sergipe","Nossa Senhora do Socorro","-37.083","-10.5034","-37.083","-10.5034","ASE0004109","ASE0004109","Magnoliophyta",NA,"247","Southern America","Floresta Nacional do Ibura",NA,"Árvore ca. de 5m. Frutos vermelhos.",NA,NA,NA,NA,"10","19",NA,NA,NA,NA,NA,NA
"151","2019-11-27 13:50:40-03","UFS","ASE","37470A","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.",NA,NA,"Cia. Saneamento de Sergipe","2010","08","28","Brasil","Sergipe","São Cristóvão","-37.543","-10.4822","-37.543","-10.4822","ASE0038595",NA,"Magnoliophyta",NA,"17","Southern America","Barragem Rio Poxim-Açu",NA,"Arbusto. Frutos imaturos verdes.; Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:36:14-03","UNICAMP","UEC","182192","S","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","A.DC.","Faria Júnior, JEQ","2011","Santos, ER; Pereira, AC","2009","06","20","Brazil","Tocantins","Miracema do Tocantins","-48.416361","-9.612611","-48.416361","-9.612611","UEC078257","UEC078257","Magnoliopsida",NA,"1754",NA,"Estrada Lajeado Miracema, margem direita.",NA,"Arbusto com cerca de 1 m de altura. Flores: cálice verde e corola; estames branco.; Solo arenoso","247","247",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"153","2021-03-01 16:36:14-03","UNICAMP","UEC","76867","S","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","A.DC.","Sobral, M","2003","Bernacci, LC; Ribeiro, IJA","1995","03","22","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Magnoliopsida",NA,"1373",NA,"Complexo Monjolinho, CEC-IAC, área vegetada",NA,"Arbusto ca. 2-3m alt.; ffrutos maduros róseo-enegrecidos, em maturação avermelhados.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:36:14-03","UNICAMP","UEC","76225","S","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","A.DC.","Sobral, M","2003","Bernacci, LC; Ribeiro, IJA","1995","03","27","Brazil","São Paulo","Valinhos","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,"Magnoliopsida",NA,"1372",NA,"chácara",NA,"Arbusto ca. 2-3m alt.; flores passadas e botões. Planta isolada próximo à vegetação netiva remanescente, frutos comestíveis.",NA,NA,"12075","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:36:14-03","UNICAMP","UEC","82109","S","Plantae","Myrtaceae","Eugenia","christovana","Eugenia christovana","Kiaersk.",NA,NA,"Guedes, ML","1983","06","09","Brazil","Bahia","Paulo Afonso","-38.2146987915039","-9.40610980987549",NA,NA,NA,NA,"Magnoliopsida",NA,"615",NA,NA,NA,"ÁRvore de 3m; com lenho cinza. Folhas membranáceas discolo brilhantes com bordas amarelas. Flores em botões esverdeados.",NA,NA,"44772","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:36:15-03","UNICAMP","UEC","105247","S","Plantae","Myrtaceae","Eugenia","glandulosissima","Eugenia glandulosissima","Kiaersk.",NA,NA,"Lima, HC; et al.","1989","10","26","Brazil","Rio de Janeiro","Nova Friburgo","-42.05","-22","-42.05","-22","UEC018768",NA,"Magnoliopsida",NA,"3731",NA,"Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha",NA,"Arvoreta, 4m; tronco com casca alvacenta. Flores alvas. Ocasional na mata da margens do rio.","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-06-12 17:27:36-03","UFRPE","PEUFR","35946","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","J.E.Q. Faria Júnior","2010","L.M. Nascimento; A.G. da Silva","2000","03","29","Brasil","Pernambuco","Brejo da Madre de Deus","-36.416667","-8.187222","36º24'60W","08º11'14S","PEUFR035946",NA,NA,NA,"374",NA,"Mata do Malhada",NA,"Árvore com cerca de 13m de altura; flores com botões verdes","960","960",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-19 14:08:31-03","UFRPE","PEUFR","37265","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","B.S. Amorim","2010","K.C. Costa; A.M. da Silva; T.M.C. da Silva; M.J.N. Rodal","1999","12","21","Brasil","Pernambuco","São Lourenço da Mata","-34.950278","-8.012778","34°57'01W","8°00'46S","PEUFR037265",NA,NA,NA,"207",NA,"Estação Ecológica do Tapacurá",NA,"Arbusto com 3m; caule ferrugíneo; folhas novas e maduras; fruto maduro e imaturo de cor verde amarelado",NA,NA,NA,NA,"07","07",NA,NA,NA,NA,NA,NA
"159","2019-11-19 14:08:31-03","UFRPE","PEUFR","19117","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","J.E.Q. Faria Júnior","2010","V.V. Henrique; S.S. Lira; E. Menezes; F.M.O. Villarouco","1995","04","12","Brasil","Pernambuco","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"PEUFR019117",NA,NA,NA,"15",NA,"Parque Municipal de Serra Negra",NA,"Subarbusto com ca. 1,50m de altura; inflorescência com botões cremes; sépalas verdes",NA,NA,"25699","auto","11",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-19 14:08:31-03","UFRPE","PEUFR","41467","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","J.E.Q. Faria Júnior","2010","M. Sales; D.C. Silva; M.F. Lucena; M. Tschá; A. Marcon","1995","03","08","Brasil","Pernambuco","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,"PEUFR041467",NA,NA,NA,"543",NA,"Inajá; Reserva Biológica de Serra Negra",NA,"Arvoreta com ca. 3m de altura; botões muito jovens no ápice vinácea; frutos maduros alaranjados",NA,NA,"87756","auto","11",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-19 14:08:31-03","UFRPE","PEUFR","28864","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","B.S. Amorim","2010","A. Laurênio","1998","07","25","Brasil","Pernambuco","Vitória de Santo Antão","-35.2914009094238","-8.11806011199951",NA,NA,"PEUFR028864",NA,NA,NA,"1158",NA,"Éngenho Pombal; primeira vereda após a ponte em direção ao rio Tapacurá",NA,"Arbusto ca. de 4m de altura; ramos avermelhados; cálice e frutos verdes",NA,NA,"21817","auto","07","07",NA,NA,NA,NA,NA,NA
"162","2020-04-22 16:22:16-03","UFPB","JPB","27611","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Faria Júnior, JEQ","2010","Nascimento, LM; Silva, AG da","2000","03","29","Brasil","Pernambuco","Brejo da Madre de Deus","-36.417722","-8.18725","-36.417722","-8.18725",NA,NA,"Angiosperma","Dicotyledon","374","Southern America","Fazenda Bituri",NA,"; DESC: Árvore com cerca de 13m de altura. Flores com botões verdes.","565","960",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"163","2020-04-22 16:22:16-03","UFPB","JPB","29154","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Lourenço, AR","2011","Dionísio, GO","2002","03","26","Brasil","Paraíba","Sapé","-35.2325","-7.096389","-35.2325","-7.096389",NA,NA,"Angiosperma","Dicotyledon","207","Southern America",NA,NA,"; DESC: Arbustivo.","123","123",NA,NA,"05","17",NA,NA,NA,NA,NA,NA
"164","2020-04-22 16:22:16-03","UFPB","JPB","3251","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Sousa, MC","2008","Xavier, LP","1972","07","08","Brasil","Paraíba","João Pessoa","-34.863056","-7.115","-34.863056","-7.115",NA,NA,"Angiosperma","Dicotyledon","JPB3251","Southern America","Mata do Farol",NA,"; DESC: Arbusto até 3m. Serve pra fazer estacas.","47","47",NA,NA,"08","11",NA,NA,NA,NA,NA,NA
"165","2020-04-22 16:22:16-03","UFPB","JPB","4025","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Souza, MC","2008","Xavier, LP","1974","11","25","Brasil","Paraíba","Chácara Viração",NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","JPB4025","Southern America","Propriedade ou Chácara Viração no Km 1 da Br. 230.",NA,"; DESC: Arbustiva até árvore. Planta de restinga.",NA,NA,NA,NA,"08","11",NA,NA,NA,NA,NA,NA
"166","2020-04-22 16:22:16-03","UFPB","JPB","41127","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Lourenço, AR",NA,"Gadelha Neto, PC; Lima, JR; Silva, CS; Paiva, YG","2009","04","30","Brasil","Paraíba","Mataraca","-34.980833","-6.495833","-34.980833","-6.495833","JPB0041127",NA,"Angiosperma","Dicotyledon","2588","Southern America","Millennium Inorganic Chemicals Mineração Ltda",NA,"; HABITAT: Tabuleiro.; DESC: Substrato arenoso. Árvore de folhas simples, opostas, cartáceas. Inflorescência axilar e terminal. Fruto baga sub-globosa, purpúrea quando madura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-04-22 16:22:16-03","UFPB","JPB","43340","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Lourenço, AR","2010","Gadelha Neto, PC; Pontes, RA; Lourenço, CEL","2010","03","19","Brasil","Paraíba","João Pessoa","-34.629722","-7.188056","-34.629722","-7.188056","JPB0043340",NA,"Angiosperma","Dicotyledon","2763","Southern America","Parque Estadual do Jacarapé, Substrato arenoso",NA,"; HABITAT: Mata de Tabuleiro; DESC: Arbusto com cerca de 2m. Folhas simples, opostas. Inflorescência axilares.","28","28",NA,NA,"05","21",NA,NA,NA,NA,NA,NA
