"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","locality","decimalLongitude","decimalLatitude","stateProvince","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"114","2019-08-27 13:32:57-03","IAP","PACA-AGP","25792","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Rambo, B.",NA,"Brasil",NA,NA,"Bestimmung sicher, 29.4.1954 Habitat: in humidis subdumetosis Fenofase: flor","PACA025792","Magnoliophyta","Scrophulariales","(Nees) Lindau","V. Silva, M. F. Parode & M. S. Marchioretto",NA,"1944","01",NA,"Faz. Santa Cecilia","-54.3199996948242","-30.3363990783691","RS","São Gabriel",NA,NA,NA,"56206","auto","2014","08",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"115","2019-08-27 13:32:57-03","IAP","PACA-AGP","25848","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Rambo, B.",NA,"Brasil",NA,NA,"Bestimmung sicher, 29.04.1954 Habitat: in humidis subdumetosis Fenofase: flor","PACA025848","Magnoliophyta","Scrophulariales","(Nees) Lindau","V. Silva, M. F. Parode & M. S. Marchioretto",NA,"1944","01",NA,"Faz. Santa Cecilia","-54.3199996948242","-30.3363990783691","RS","São Gabriel",NA,NA,NA,"56206","auto","2014","08",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"116","2019-08-27 13:32:57-03","IAP","PACA-AGP","31511","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Rambo, B.",NA,"Brasil",NA,NA,"Bestimmung sicher, 30.04.1954 Habitat: in paludosis dumetosis Fenofase: flor e fruto","PACA031511","Magnoliophyta","Scrophulariales","(Nees) Lindau","V. Silva, M. F. Parode & M. S. Marchioretto",NA,"1946","02","02","Sombrio","-49.4858016967773","-28.934700012207","SC","Araranguá",NA,NA,NA,"19353","auto","2014","08",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"117","2020-12-20 21:15:11-03","UFV","VIC","37943","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Gonzatti, F.",NA,"Brasil",NA,NA,"Macrofita em bordo de lagoa, 10 metros.","VIC037943",NA,NA,"Nees & Lindau","Valduga, E.","407","2012","03","10","Lagoa tapera","-50.2056007385254","-30.1811008453369","Rio Grande do Sul","Cidreira","VIC037943",NA,NA,"19547","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-10-25 11:37:48-03","IECOS","HBRA","1710","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","M. P. M. Menezes","América do Sul","Brasil","exsicata",NA,"Encontrada em um barranco lamoso na margem do rio","HBRA0000033",NA,NA,"(Nees) Lindau","U. Mehlig","256","2007","10","30","Sucurijú, margem do Rio Sucuriju","-50.00888889","1.69152778","Amapá","Amapá","HBRA0000033",NA,NA,NA,NA,"2011","04","-50.00888889","1.69152778","06",NA,NA,NA,NA,NA
"119","2020-10-20 14:16:58-03","UFOPA","HSTM","2789","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Suemitsu, C.",NA,"Brasil",NA,NA,NA,"HSTM002789",NA,NA,"(Nees) Lindau","Silva, F.A.","1360","1999","06","08","Várzea do bairro Uruará. Praia.","-54.708056","-2.443333","Pará","Santarém","HSTM002789","51","51",NA,NA,"2018","07","54º42'29''W","2º26'36''S","03",NA,NA,NA,NA,NA
"120","2020-10-20 14:16:58-03","UFOPA","HSTM","3867","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","s.c.; s.c.",NA,"Brasil",NA,NA,NA,"HSTM003867",NA,NA,"(Nees) Lindau","Silva, F.A.",NA,"1999","06","08",NA,"-53.7375","-3.718611","Pará","Uruará","HSTM003867",NA,NA,NA,NA,"2018","07","53º44'15''W","3º43'7''S","03",NA,NA,NA,NA,NA
"121","2020-10-20 14:16:58-03","UFOPA","HSTM","2888","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Suemitsu, C.",NA,"Brasil",NA,NA,NA,"HSTM002888",NA,NA,"(Nees) Lindau","Silva, F.A.","1459","2012","04",NA,"Lago Grande do Curuai.","-55.475833","-2.271944","Pará","Santarém","HSTM002888","18","18",NA,NA,"2018","05","55º28'33''W","2º16'19''S","22",NA,NA,NA,NA,NA
"122","2020-10-20 14:16:58-03","UFOPA","HSTM","2483","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Suemitsu, C.",NA,"Brasil",NA,NA,NA,"HSTM002483",NA,NA,"(Nees) Lindau","Silva, F.A.","1051","2011","04","05","Lago Grande do Curuai.","-55.475833","-2.271944","Pará","Santarém","HSTM002483","18","18",NA,NA,"2018","05","55º28'33''W","2º16'19''S","22",NA,NA,NA,NA,NA
"123","2020-10-20 14:16:58-03","UFOPA","HSTM","1712","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Suemitsu, C.",NA,"Brasil",NA,NA,NA,"HSTM001712",NA,NA,"(Nees) Lindau","Suemitsu, C.","120","2011","06","26","Lago Grande do Curuai.","-55.475833","-2.271944","Pará","Santarém",NA,"18","18",NA,NA,NA,NA,"55º28'33''W","2º16'19''S",NA,NA,NA,NA,NA,NA
"124","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0001368","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","G. Hatschbach; M. Hatschbach, O. S. Ribas, J. Carneiro",NA,"Brazil",NA,NA,"1368; Ereta, flor purpurea.",NA,"Magnoliophyta","Lamiales","Lindau","D. Wasshausen","75594","2003","6","21","Sitio do Conde (Mun. Conde) Bahia","-37.60967","-11.813322","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 14:29:50-03","UFJF","CESJ","48342","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","G. Hatschbach; M. Hatschbach; E. Barbosa","América do Sul","Brasil",NA,NA,"Ereta, flor lilás. Campo arenoso e úmido.","CESJ048342","Angiosperma",NA,"(Ness) Lindau","D.C. Wasshausen","76996","2004","03","13","Rodovia Bela Vista a Caracol, Km 5-10","-56.5210990905762","-22.1089000701904","Mato Grosso do Sul","Bela Vista","CESJ048342","30","30","66197","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 14:29:50-03","UFJF","CESJ","40105","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","R.C. Forzza; R. Mello-Silva; A.C. Marcato","América do Sul","Argentina",NA,NA,"Erva em local brejoso, população reduzida. Flores com cálice verde, corola lilás, fauce alva com estrias róseas.","CESJ040105","Angiosperma",NA,"(Ness) Lindau","A.L.A. Côrtes","2009","2001","12","16","Estrada Mburucuya- Palmar Grande, (Ruta 86), 3km E de Mburucuya. Campos alagados (esteros).","-58","-28","Corrientes","Mburucuya","CESJ040105","9","9",NA,NA,"2010","07","-58","-28",NA,NA,NA,NA,NA,NA
"127","2021-04-07 11:40:23-03","UFMS","CGMS","39241","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","M.F. Barros; T.G. Freitas; C.S. Souza",NA,"Brasil",NA,NA,"Flor roxa. Habitat: Pantanal. Rio Paraguai. Baceiro. Relevo plano. Habito: Erva.","CGMS1068623",NA,NA,"(Nees) Lindau","A. Pott; V.J. Pott","9","2013","07","09","Forte coimbra.","-57.9833333","-19.9461111","Mato Grosso do Sul","Porto Murtinho",NA,"87","87",NA,NA,"2013","07","-57,9833333","-19,9461111","09",NA,NA,NA,NA,NA
"128","2021-04-07 11:40:23-03","UFMS","CGMS","50064","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","E.B. Souza",NA,"Brasil",NA,NA,"Flor lilás e branca. Habitat: Pantanal. Solo arenoso a argiloso. Habito: Erva.","CGMS000235",NA,NA,"(Nees) Lindau","A. Pott","160","2013","07","04","Fazenda São Miguel, campo inundável.","-57.0616667","-19.5880555","Mato Grosso do Sul","Corumbá",NA,"91","91",NA,NA,"2015","04","-57,0616667","-19,5880555","29",NA,NA,NA,NA,NA
"129","2021-04-07 11:40:23-03","UFMS","CGMS","43020","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","N.C. Bueno; S. Hamilton; S. Sippel",NA,"Brasil",NA,NA,"Flor lilás. Período de cheia no Pantanal.","CGMS1073000",NA,NA,"(Nees) Lindau",NA,"349","1992","06","11","Porto da Manga lado de Corumbá, Pantanal do Rio Paraguai.","-57.2333333","-19.2","Mato Grosso do Sul","Corumbá",NA,"89","89",NA,NA,NA,NA,"-57,2333333","-19,2",NA,NA,NA,NA,NA,NA
"130","2021-04-07 11:40:23-03","UFMS","CGMS","36199","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott",NA,"Brasil",NA,NA,"Flor arroxeada. Cálice e lábio maior com estrias roxas. Habitat: Campo úmido (brejo) de nascente (minador de água). Solo hidromórfico, argilo-turfoso. Relevo plano deprimido. Habito: Erva subereta. Esparsa.","CGMS1065603",NA,NA,"(Nees) Lindau","V.J. Pott","5118","2002","03","01","Nascente do rio Taquari, entre a ferrovia Ferro-Norte e a cidade de Alto Taquari.","-53.2666667","-17.8558333","Mato Grosso do Sul","Alto Taquari",NA,NA,NA,NA,NA,"2018","05","-53,2666667","-17,8558333","25",NA,NA,NA,NA,NA
"131","2021-04-07 11:40:23-03","UFMS","CGMS","43292","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","F.J. Kochanovski; D. Antunes",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Savana Estépica Arborizada (Chaco Arborizado). Habito: Erva.","CGMS1073278",NA,NA,"(Nees) Lindau","A.L.B. Sartori; F.J. Kochanovski","347","2012","04","04","Fazenda Santa Virgínia.","-57.8347222","-22.1116667","Mato Grosso do Sul","Porto Murtinho",NA,"88","88",NA,NA,"2012","03","-57,8347222","-22,1116667","29",NA,NA,NA,NA,NA
"132","2021-04-07 11:40:23-03","UFMS","CGMS","63993","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott",NA,"Brasil",NA,NA,"Flor lilás. Guia de néctar branco listrado. Denominação local: 'brejo'. Habitat: Campo graminoso úmido dominado por Setaria paucifolia. Solo argiloso orgânico preto. Relevo plano. Habito: Erva aquática emergente. 0,50 - 0,80 m de alt","CGMS1096961",NA,NA,"(Nees) Lindau","V.J. Pott","9943","2007","12","07","Fazenda São Geraldo, cerca de 7 Km do Atrativo Turístico Rio Sucuri, direção Assentamento Santa Lucia, 25 Km de Bonito, na estrada de Bonito a Jardim.","-56.5461111","-21.2922222","Mato Grosso do Sul","Bonito",NA,"325","325",NA,NA,"2007","12","-56,5461111","-21,2922222","08",NA,NA,NA,NA,NA
"133","2021-04-07 11:40:23-03","UFMS","CGMS","55450","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott",NA,"Brasil",NA,NA,"Flor arroxeada. Habitat: Leito abandonado de rio com prainha. Solo arenoso. Habito: Erva aquática anfíbia de 50-70 cm de altura. Mancha ocasional.","CGMS000205",NA,NA,"(Nees) Lindau","V.J. Pott","11096","2011","02","12","Rio Sucuriú.","-52.0855555","-20.2277778","Mato Grosso do Sul","Selvíria",NA,"285","285",NA,NA,"2011","02","-52,0855555","-20,2277778","13",NA,NA,NA,NA,NA
"134","2021-04-07 11:40:23-03","UFMS","CGMS","58712","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott; G. Hatschbach; J. Silva",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Campo inundável. Solo argiloso, com matéria orgânica. Habito: Erva aquática emergente. 20-30cm. Esparsa.","CGMS000204",NA,NA,"(Nees) Lindau",NA,"6024","2002","11","19","Fazenda Santa Cruz, Lagoa cedral, Pantanal.","-56.1161111","-20.1569444","Mato Grosso do Sul","Aquidauana",NA,NA,NA,NA,NA,NA,NA,"-56,1161111","-20,1569444",NA,NA,NA,NA,NA,NA
"135","2021-04-07 11:40:23-03","UFMS","CGMS","76059","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","S.N. Moreira; V.J. Pott, A. Pott & J.B. Fabri",NA,"Brasil",NA,NA,"Flor roxa. Habitat: Nascente com Mauritia flexuosa (buriti) com solo encharcado/histossolo. Mais ou menos 20cm de profundidade. Habito: Erva anfíbia até 60cm.","CGMS1109014",NA,NA,"(Nees) Lindau","Pott, V.J.","1317","2012","12","19","Reserva Cisalpina.","-51.9613889","-21.2577778","Mato Grosso do Sul","Brasilândia",NA,"265","265",NA,NA,"2012","12","-51,9613889","-21,2577778","19",NA,NA,NA,NA,NA
"136","2021-04-07 11:40:23-03","UFMS","CGMS","15513","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","D.K. Noguchi; G.P. Nunes; L.E.A.M. Lescano",NA,"Brasil",NA,NA,"Flor lilás. Fruto ausente.Flor tubulosa. Habitat: Beira de estrada. Habito: Subarbusto.","CGMS1044998",NA,NA,"(Nees) Lindau","G.P. Nunes","172","2005","04","15","Dique 5.","-57.9022222","-21.7102778","Mato Grosso do Sul","Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,"-57,9022222","-21,7102778",NA,NA,NA,NA,NA,NA
"137","2021-04-07 11:40:23-03","UFMS","CGMS","15503","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","L.E.A.M. Lescano; G.P. Nunes; D.K. Noguchi",NA,"Brasil",NA,NA,"Flor roxa. Fruto ausente. Caule e folhas pilosas. Habitat: Interior da mata. Habito: Subarbusto.","CGMS1044987",NA,NA,"(Nees) Lindau","G.P. Nunes","89","2004","12","22","Fazenda Anahí.","-57.7352777","-21.6913889","Mato Grosso do Sul","Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,"-57,7352777","-21,6913889",NA,NA,NA,NA,NA,NA
"138","2021-04-07 11:40:23-03","UFMS","CGMS","39393","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","M.O. Córdova; J.A.Rotta; T.G. Freitas; A. Pott",NA,"Brasil",NA,NA,"Flor roxa. Fruto ausente. Caule quadrangular,Flor zigomorfa. Habitat: Campo úmido. Habito: Erva.","CGMS1068775",NA,NA,"(Nees) Lindau","A. Pott","54","2012","10","20","Parque Nacional da Serra da Bodoquena.","-56.7","-20.9636111","Mato Grosso do Sul","Bonito",NA,"668","668",NA,NA,"2012","10","-56,7","-20,9636111","21",NA,NA,NA,NA,NA
"139","2021-04-07 11:40:23-03","UFMS","CGMS","76066","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","S.N. Moreira; V.J. Pott, A. Pott & J.B. Fabri",NA,"Brasil",NA,NA,"Flor rosa com máculas roxas. Fruto castanho. Habitat: Campo graminoso úmido sem Mauritia flexuosa (buriti) em domínio de Cerrado. Rapanea umbellata e Miconia chamissois abundantes. Gramíneas filiformes de até 2m de altura. Habito: Er","CGMS1109021",NA,NA,"(Nees) Lindau","S.N. Moreira","1359","2013","03","08","Fazenda Jabuticaba.","-55.5358333","-21.5555556","Mato Grosso do Sul","Maracaju",NA,"558","558",NA,NA,"2013","03","-55,5358333","-21,5555556","08",NA,NA,NA,NA,NA
"140","2021-04-07 11:40:23-03","UFMS","CGMS","39016","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","E.B. Souza; M.O.C. Neyra; A. Costa",NA,"Brasil",NA,NA,"Flor lilas. Fruto marron, maduro. Habitat: Pantanal. Centro de corixo. Habito: Erva anfíbia ou emergente.","CGMS1068409",NA,NA,"(Nees) Lindau","V.J.Pott","1","2013","07","09","Rio Paraguai, corixo, Baía Negra.","-58.0333333","-20.1025","Mato Grosso do Sul","Porto Murtinho",NA,"92","92",NA,NA,"2013","07","-58,0333333","-20,1025","09",NA,NA,NA,NA,NA
"141","2021-04-07 11:40:23-03","UFMS","CGMS","70067","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott",NA,"Brasil",NA,NA,NA,"CGMS1069452",NA,NA,"(Nees) Lindau","V.J. Pott","9968","2007","12","07","Fazenda São Geraldo, cerca de 8 Km do Atrativo Turístico Rio Sucuri, direção Assentamento Santa Lucia, 26 Km de Bonito.","-56.5541667","-21.3077778","Mato Grosso do Sul","Bonito",NA,"326","326",NA,NA,"2017","05","-56,5541667","-21,3077778","24",NA,NA,NA,NA,NA
"142","2021-04-07 11:40:23-03","UFMS","CGMS","27257","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","S.N. Moreira; V.A. Assunção; L.S. Rodrigues; B. Bueno",NA,"Brasil",NA,NA,"Flor lilás. Fruto castanho. Habitat: Arrozal com predomínio de Oryza glumipatula. Habito: Erva aquática anfíbia.","CGMS1056696",NA,NA,"(Nees) Lindau","V.J. Pott","258","2009","06","03","Paraguai Mirim - Pantanal do Paraguai.","-59.3402777","-18.4841666","Mato Grosso do Sul","Corumbá",NA,"400","400",NA,NA,NA,NA,"-59,3402777","-18,4841666",NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:40:23-03","UFMS","CGMS","29753","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","A.K.D. Salomão; A. Pott",NA,"Brasil",NA,NA,"Flor lilás. Fruto marrom. Habitat: Chaco. ChacoFlorestado. Habito: Erva.","CGMS1059137",NA,NA,"(Nees) Lindau","F. Matos-Alves","451","2008","12","16","Fazenda flores.","-57.8975","-21.7175","Mato Grosso do Sul","Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,"-57,8975","-21,7175",NA,NA,NA,NA,NA,NA
"144","2021-04-07 11:40:23-03","UFMS","CGMS","33942","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.C. Soares; F.J. Kochanovski; M.M. Garcia; N.V. Alcântara",NA,"Brasil",NA,NA,"Flor lilás. Fruto marrom. Estrias brancas naFlor. Coordenadas originais: 19°34#?#35,20' S 57°01#?# W Habitat: Cerrado. Mata ciliar. Solo arenoso. Relevo plano. Frequente. Habito: Erva anfibia. 0,40-0,50m de altura.","CGMS1063338",NA,NA,"(Nees) Lindau","V.J. Pott","2","2011","06","27","Base de Estudos do Pantanal-Caminho para torre de observação.","-57.0166667","-19.5763889","Mato Grosso do Sul","Corumbá",NA,"88","88",NA,NA,"2011","06","-57,0166667","-19,5763889","27",NA,NA,NA,NA,NA
"145","2021-04-07 11:40:23-03","UFMS","CGMS","28341","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","R.H. Silva; R.H. Silva",NA,"Brasil",NA,NA,"Flor de 1,50 cm. Frutos durante o ano todo.","CGMS1057790",NA,NA,"(Nees) Lindau","R.H. Silva","45","2009","07","23","Campo inundável próximo à margem do Rio Paraguai.","-57.6233334","-18.9727778","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,NA,NA,"-57,6233334","-18,9727778",NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:40:23-03","UFMS","CGMS","36322","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; E. Scremin-Dias; L.C. Rodrigues; J.S. Garcia; S. Rodrigues; C.M. Lino; M.R. Carvallero",NA,"Brasil",NA,NA,"Flor lilás. Fruto verde, imaturo. Duplicata CPAP, CEN, MBM. Habitat: Borda úmida de logoa de vazante. Solo areno-argiloso. Relevo plano. Habito: Erva aquática anfíbia. Frequente. 0,20-0,50m de altura.","CGMS1065727",NA,NA,"(Nees) Lindau","V.J. Pott","6387","2003","06","26","Fazenda Boa Sorte, 20Km da curva do Leque na estrada Parque, Pantanal do Abobral.","-57.0333333","-19.3766667","Mato Grosso do Sul","Corumbá",NA,"100","100",NA,NA,NA,NA,"-57,0333333","-19,3766667",NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:40:23-03","UFMS","CGMS","32672","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","G.S.V. Duarte",NA,"Brasil",NA,NA,"Inflorescência axilar. Flor branca a púrpura. Fruto cápsula, cilíndrico. Ramos quadrangulares pilosos próximos aos nós, ou glabros. Habitat: Pantanal. Habito: Erva palustre. 1,50m de altura.","CGMS1062107",NA,NA,"(Nees) Lindau","G.S.V. Duarte; V.J. Pott","135","2010","12","14","Bacia do Rio Paraguai.","-57.8833333","-21.7022222","Mato Grosso do Sul","Porto Murtinho",NA,"62","62",NA,NA,"2011","05","-57,8833333","-21,7022222","21",NA,NA,NA,NA,NA
"148","2021-04-07 11:40:23-03","UFMS","CGMS","74654","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","G. Catian",NA,"Brasil",NA,NA,"Flor presente. Habitat: Campo seco. Solo arenoso. Habito: Erva terrestre.","CGMS1107520",NA,NA,"(Nees) Lindau","G. Catian","171","2014","12","15","Fazenda São João - Estrada Parque. Sub-região Abobral.","-57.0427777","-19.3983333","Mato Grosso do Sul","Corumbá",NA,"89","89",NA,NA,"2014","12","-57,0427777","-19,3983333","15",NA,NA,NA,NA,NA
"149","2021-04-07 11:40:23-03","UFMS","CGMS","36321","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott; A. Pott; C.N. da Cunha; E.C. de Arruda; L. Rebellato",NA,"Brasil",NA,NA,"Flor lilás. Duplicata MBM. Habitat: Lagoa com plantas emergentes / anfíbias 1,20-1,60m de profundidade. Solo argiloso. Relevo plano. Habito: Erva aquática emergente. Ocasional.","CGMS1065726",NA,NA,"(Nees) Lindau","V.J. Pott","6077","2003","03","28","Fazenda Jaguaribe, lagoa ligada a baía (lagoa) Gaíva, Pantanal do Rio Paraguai.","-57.6833333","-17.8211111","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,NA,NA,"-57,6833333","-17,8211111",NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:40:23-03","UFMS","CGMS","66238","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott",NA,"Brasil",NA,NA,"Flor lilás. Fruto ausente. Habitat: Campo úmido de nascente, sem buriti, próximo a vala de drenagem. Solo hidromórfico orgânico, preto acinzentado escuro. Relevo plano. Habito: Erva anfíbia, 20-40 cm de altura. Ocasional.","CGMS1099199",NA,NA,"(Nees) Lindau","V.J. Pott","12290","2016","10","20","Fazenda São Francisco. Banhados do Rio da Prata. Estrada interna da fazenda ao longo e dentro das valas de drenagens.","-56.5747223","-21.3819445","Mato Grosso do Sul","Bonito",NA,"349","349",NA,NA,"2016",NA,"-56,5747223","-21,3819445",NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:40:23-03","UFMS","CGMS","33990","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","M. Rocha; C.C.S. Júnior; L.C.S. Magalhães",NA,"Brasil",NA,NA,"Flor rosa. Profundidade da água no local com aproximadamente 17,5 cm. Habitat: Pirizal (Comunidade com dominância de Cyperus giganteus), área inundável com presença de murundus. Solo argiloso Habito: Erva.","CGMS1063386",NA,NA,"(Nees) Lindau","M. Rocha","107","2011","02","26","Próximo a BR-262.","-57.4202778","-19.4619444","Mato Grosso do Sul","Corumbá",NA,"85","85",NA,NA,"2011","02","-57,4202778","-19,4619444","26",NA,NA,NA,NA,NA
"152","2021-04-07 11:40:23-03","UFMS","CGMS","27091","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","S.C.H. Medeiros; M. C. Teixeira; R. M. Gamarra; C. Aoki",NA,"Brasil",NA,NA,"Flor roxa. Habitat: Baceiro - Ilha de vegetação flutuante. Habito: Subarbusto. anfíbio.","CGMS1056534",NA,NA,"(Nees) Lindau","V. Pott","20","2009","06","01","Baía do Castelo - rio Paraguai.","-57.5591667","-18.5766667","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,"2009","06","-57,5591667","-18,5766667","05",NA,NA,NA,NA,NA
"153","2021-04-07 11:40:23-03","UFMS","CGMS","13574","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","V.J. Pott",NA,"Brasil",NA,NA,"Flor lilás. Planta glauca. Habitat: Borda perturbada de córrego com buritis (Mauritia flexousa). No entorno, pasto cultivado de Brachiaria humidicola e Brachiaria decumbens. Solo hidromórfico argiloso com matéria orgância. Relevo lev","CGMS1043018",NA,NA,"(Nees) Lindau","V.J. Pott","6911","2004","04","02","Fazenda Fortuna.","-52.9925","-18.4013889","Mato Grosso do Sul","Costa Rica",NA,"814","814",NA,NA,"2018","05","-52,9925","-18,4013889","25",NA,NA,NA,NA,NA
"154","2021-04-07 11:40:23-03","UFMS","CGMS","59206","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","C.S. Souza; C. Aoki; J.H.F. Dargas; A.C. Araújo",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Áreas de Canjiqueiral, Paratudal e Mata Ciliar dentro do Pantanal do Miranda e Abobral. Habito: Erva.","CGMS1089122",NA,NA,"(Nees) Lindau","C.S. Souza","199","2014","11","25","Base de Estudos do Pantanal.","-57.0308334","-19.6044444","Mato Grosso do Sul","Corumbá",NA,"250","250",NA,NA,"2016","10","-57,0308334","-19,6044444","22",NA,NA,NA,NA,NA
"155","2021-04-07 11:40:23-03","UFMS","CGMS","36068","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","B.E.M. Pinto; J. R. Silva; W. Vincentin; L. S. Cunha",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Arrozal. Habito: Erva emergente.","CGMS1065475",NA,NA,"(Nees) Lindau","V.J.Pott","260","2009","06","01","Baía do Castelo.","-57.55","-18.5763889","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,"2009","06","-57,55","-18,5763889","01",NA,NA,NA,NA,NA
"156","2021-04-07 11:40:23-03","UFMS","CGMS","50174","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","E.B. Souza",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Pantanal. Solo arenoso a argiloso. Habito: Erva.","CGMS000236",NA,NA,"(Nees) Lindau","A. Pott","272","2013","07","03","Fazenda São Miguel, campo inundável.","-57.06","-19.5966666","Mato Grosso do Sul","Corumbá",NA,"91","91",NA,NA,"2015","04","-57,06","-19,5966666","30",NA,NA,NA,NA,NA
