"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"11","2019-08-27 13:33:57-03","IAP","PACA-AGP","66827","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","E.L. Jacques","Reitz, R.","14438","1962","12","21",NA,"Brasil","SC","Anita Garibaldi","Passo do Rio Grande","-51.1300010681152","-27.6891994476318",NA,NA,NA,"CRITICAMENTE EM PERIGO&nf;Confirmado em 29.VI.2017 por Jaramillo J.C. Habitat: Nos barrancos.","PACA066827",NA,NA,NA,NA,"Magnoliatae","2000","01",NA,"23768","auto",NA,NA,NA
"12","2019-08-27 13:33:57-03","IAP","PACA-AGP","49928","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","E.L. Jacques","Rambo, B.",NA,"1951","02","06",NA,"Brasil","SC","Itapiranga","Ad fl. Uruguai.","-53.7122001647949","-27.1693992614746",NA,NA,NA,"Confirmado em 29.VI.2017 por Jaramillo J.C.&nf;CRITICAMENTE EM PERIGO Habitat: In silvae primaeva rupestribus hum. Fenofase: flor e fruto","PACA049928",NA,NA,NA,NA,"Magnoliatae","2000","04",NA,"18767","auto",NA,NA,NA
"13","2019-08-27 13:33:57-03","IAP","PACA-AGP","53734","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","E.L. Jacques","Rambo, B.",NA,"1953","01","17",NA,"Brasil","SC","Itapiranga","Ad fl. Uruguai.","-53.7122001647949","-27.1693992614746",NA,NA,NA,"CRITICAMENTE EM PERIGO&nf;Confirmado em 29.VI.2017 por Jaramillo J.C. Habitat: In silva primaeva ad arbores. Fenofase: flor e fruto","PACA053734",NA,NA,NA,NA,"Magnoliatae","2000","04",NA,"18767","auto",NA,NA,NA
"14","2019-08-27 13:33:57-03","IAP","PACA-AGP","1534","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","E.L. Jacques","Rambo, B.",NA,"1934","02","15",NA,"Brasil","SC","Itapiranga","Ad fl. Uruguay.","-53.7122001647949","-27.1693992614746",NA,NA,NA,"Confirmado em 29.VI.2017 por Jaramillo J.C.&nf;&nf;CRITICAMENTE EM PERIGO Habitat: In silva primaeva. Fenofase: flor e fruto","PACA001534",NA,NA,NA,NA,"Magnoliatae","2000","04",NA,"18767","auto",NA,NA,NA
"15","2021-04-07 11:41:40-03","UFMS","CGMS","44749","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","E.L. Jacques","V.J. Pott; N.C. Bueno; N. Lopo; R.C. Pereira","943","1989","09","16",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro São Domingos - área da mineração corumbaense.","-57.6166667","-19.25","500","500",NA,"Flor branca. Habitat: Trilha em mata. Solo argiloso de minério de ferro e manganês. Relevo inclinado. Habito: Erva ereta. Frequente.","CGMS1074716",NA,NA,"-57,6166667","-19,25",NA,"2002",NA,NA,NA,NA,NA,NA,NA
"16","2020-10-14 09:59:39-03","FURB","FURB","19311","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Varamillo, J.C","Verdi, M.; Hasckel, R.P. & Klemz, G.","1774","2009","03","09",NA,"Brasil","Santa Catarina","Mondaí","Linha Capirara - BR 283.","-53.415","-27.0891666","341","341",NA,"Herbácea IFFSC 2172 /N/1 Habitat: Floresta Estacional Decidual; Habito: erva terrícola; flor branca e estames amarelos","FURB15371","FURB15371",NA,"-53.4150000","-27.0891666",NA,"2017","06","26",NA,NA,NA,NA,NA
"17","2021-03-16 17:51:42-03","UCS","HUCS","41181","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Jaramillo V., J.C.","Verdi, M.","1740","2009","03","06",NA,"Brasil","Santa Catarina","Mondaí","Linha Cascalho","-53.4019012451172","-27.1028003692627",NA,NA,NA,"Erva terrícola",NA,NA,NA,NA,NA,NA,"2017","06","29","15861","auto",NA,NA,NA
"18","2019-08-16 08:38:43-03","UTFPR","HCF","24671","S","Plantae",NA,NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","M.G. Caxambu","G. Hatschbach","22076","1969","07","21",NA,"Brasil","MT","Aquidauana","Serra de Maracaju",NA,NA,NA,NA,NA,"planta carnosa, 50 cm, flor al va. Rupícola.",NA,NA,NA,NA,NA,NA,"2018","03","25",NA,NA,NA,NA,NA
"19","2020-12-21 16:18:02-03","MBM","MBM","281203","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","74701","2003","03","14","Southern America","Brazil","Mato Grosso do Sul","Bonito","Projeto Guaicurus, arredores","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"MBM281203","MBM281203",NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA
"20","2020-12-21 16:18:02-03","MBM","MBM","106895","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Jaques, E.L.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","40209","1985","03","17","Southern America","Brazil","Mato Grosso do Sul","Caracol","Caracol, 30-40km O","-57.0243988037109","-22.0139007568359",NA,NA,NA,NA,"MBM106895","MBM106895",NA,NA,NA,NA,NA,NA,NA,"53879","auto",NA,NA,NA
"21","2020-12-21 16:18:02-03","MBM","MBM","50930","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Smith, L.B.","Reitz, R.; Klein, R.M.; Klein, R.M.","14438","1962","10","21","Southern America","Brazil","Santa Catarina","Anita Garibaldi","Passo do Rio Canoas","-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,"MBM050930","MBM050930",NA,NA,NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA
"22","2020-12-21 16:18:02-03","MBM","MBM","169406","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Jaques, E.L.","Hatschbach, G.; Pott, V.; Silva, J.M.; Pott, V.; Silva, J.M.","60721","1994","06","04","Southern America","Brazil","Mato Grosso do Sul","Aquidauana","Serra de Maracaju","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"MBM169406","MBM169406",NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA
"23","2020-12-21 16:18:02-03","MBM","MBM","160577","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Jaques, E.L.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58986","1993","01","12","Southern America","Brazil","Mato Grosso do Sul","Aquidauana","Serra de Maracaju, ca. 6km L de Piraputanga","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"MBM160577","MBM160577",NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA
"24","2020-12-21 16:18:02-03","MBM","MBM","53230","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Smith, L.B.","Hatschbach, G.","9711","1963","02","15","Southern America","Brazil","Paraná","Guarapuava","Serra da Esperança","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM053230","MBM053230",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA
"25","2020-12-21 16:18:02-03","MBM","MBM","50926","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Smith, L.B.","Lindeman, J.; Haas, H.; Haas, H.","12190","1962","02","01","Southern America","Brazil","Santa Catarina","Irani","Rio Irani","-51.9016990661621","-27.0247001647949",NA,NA,NA,NA,"MBM050926","MBM050926",NA,NA,NA,NA,NA,NA,NA,"13629","auto",NA,NA,NA
"26","2020-12-21 16:18:02-03","MBM","MBM","50931","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Smith, L.B.","Reitz, R.; Klein, R.M.; Klein, R.M.","17006",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Romelândia","Serra da Anta","-53.3143997192383","-26.6760997772217",NA,NA,NA,NA,"MBM050931","MBM050931",NA,NA,NA,NA,NA,NA,NA,"15599","auto",NA,NA,NA
"27","2015-11-06 23:27:23-02","MNHN","RECOLNAT_MNHN_P","P01900842","PreservedSpecimen",NA,NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Brade","Smith, L.B.|Klein, R. Schnorrenberger J.",NA,"1957","2","24",NA,"Brésil",NA,NA,"Mun. Itapiranga: Forest Popi, on the road to Sant'Antonio, Santa Catarina",NA,NA,"200","350","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900842' target='other'> <mi>dwc_moreinfo</mi></a>","P01900842","P01900842_01","type",NA,NA,NA,NA,NA,NA,NA,NA,"11728",NA,NA
"28","2021-02-11 17:18:15-03","UFPR","UPCB","20988","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Jaramillo, J.C.","Lima, R.X.",NA,"1993","02","22",NA,"Brasil","Paraná","Três Barras do Paraná","Rio Guarani","-53.1808013916016","-25.4188995361328",NA,NA,NA,"Erva terrestre de flores brancas. Local pedregoso e úmido, próximo ao rio..","UPCB0004956","UPCB0004956",NA,NA,NA,NA,"2017","06","29","20611","auto",NA,NA,NA
"29","2021-02-11 17:18:15-03","UFPR","UPCB","4386","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Jacques, E.L.","Hatschbach, G.","9711","1963","02","15",NA,"Brasil","Paraná","Guarapuava","Serra da Esperança","-51.4580993652344","-25.395299911499",NA,NA,NA,"Terrestre, arbustiforme, ca. 1m, flor alva. Barrancos às margens da estrada..",NA,NA,NA,NA,NA,NA,"2002","01",NA,"53832","auto",NA,NA,NA
"30","2021-02-11 17:18:15-03","UFPR","UPCB","75958","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Jaramillo, J.C.","Imig, D.C.","189","2013","03","30",NA,"Brasil","Santa Catarina","Ipira","Comunidade de Linha Pinheiro","-51.7731018066406","-27.403600692749",NA,NA,NA,"Beira de estrada, flores alvas e anteras amarelas.","UPCB0004962","UPCB0004962",NA,NA,NA,NA,"2017","06","29","13621","auto",NA,NA,NA
"31","2021-02-11 17:18:15-03","UFPR","UPCB","48960","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Jaramillo, J.C.","Goldenberg, R.","650","2004","06","18",NA,"Brasil","Paraná","Candói","Estrada para Alagado","-52.0558013916016","-25.5722007751465",NA,NA,NA,"Flores masculinas brancas. Paredão de rocha à beira da estrada..","UPCB0004963","UPCB0004963",NA,NA,NA,NA,"2017","06","29","42664","auto",NA,NA,NA
"32","2021-02-11 17:18:15-03","UFPR","UPCB","36190","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","Jaramillo, J.C.","Hatschbach, G.","68751","1998","11","16",NA,"Brasil","Paraná","Candói","Rod. BR 373, descida para a Represa Santo Santiago","-52.0558013916016","-25.5722007751465",NA,NA,NA,"Erva carnosa, 50cm, flor alva. Paredões rochosos, úmidos e sombrios..","UPCB0004960","UPCB0004960",NA,NA,NA,NA,"2017","06","29","42664","auto",NA,NA,NA
"33","2010-04-30 10:26:00-03","MO","MOBOT","2190398","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"C.L. Spegazzini","Spegazzini 16689","1907","3","7","South America","Argentina","Misiones",NA,"Río Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2018-06-22 05:25:00-03","MO","MOBOT","2455395","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"Pe. Raulino Reitz","Reitz 3857","1951","2","3","South America","Brazil","Santa Catarina",NA,"Itapiranga. Nos barrancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","47548",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"L. Kollmann","12920","2014","03","14",NA,"Brasil","Espírito Santo","Santa Teresa","coleção L. Kollmann","-40.587778","-19.940556",NA,NA,NA,"Erva 60 cm, planta toda verde, flores brancas, frutos verdes.","MBML047548","MBML047548",NA,"40W35'16","19S56'26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","50592",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","L. Kollmann/14-09-2016","D.A. Estevan",NA,"2007","12","12",NA,"Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.783333","-23.720556",NA,NA,NA,"Erva 8cm, pétalas brancas","MBML050592","MBML050592",NA,"50W46'60","23S43'14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","50602",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","L. Kollmann/14-09-2016","E.M. Francisco","179","2008","12","01",NA,"Brasil","Paraná","Ortigueira","Fazenda Banhadão","-50.9494018554688","-24.2082996368408",NA,NA,NA,"Arbusto com 1m, com flores brancas","MBML050602","MBML050602",NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA
"38","2020-09-12 05:00:02-03","US","US","2550754","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"R. Reitz & R. M. Klein","14438","1962","12","21","South America","Brazil","Santa Catarina",NA,"Passo do rio canoas, anita garibaldi",NA,NA,"600","600",NA,NA,"US00327534","US00327534_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"39","2020-09-12 05:00:02-03","US","US","2602020","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"G. Hatschbach","17473","1967","10","19","South America","Brazil","Paraná","Guaraqueçaba","Rio do cedro.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"US00314171","US00314171_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"37295","auto",NA,"1",NA
"40","2020-09-12 05:00:02-03","US","US","3448520","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","74701","2003","3","14","South America - Neotropics","Brazil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"US00764943","US00764943_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"71352","auto",NA,"1",NA
"41","2020-09-12 05:00:02-03","US","US","3238937","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"G. Hatschbach & J. M. Silva","49209","1985","3","17","South America - Neotropics","Brazil","Mato Grosso",NA,"Caracol",NA,NA,NA,NA,NA,NA,"US00424931","US00424931_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"42","2020-09-12 05:00:02-03","US","US","3335607","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"S. Tressens, J. Kehl, A. Keller, V. Marunak, V. Revilla, R. Rios, A. Schinini, F. Robledo & F. Robledo","5485","1995","9","21","South America","Argentina","Misiones",NA,"Predio Guarani, Ayo. Soberbio","-54.2","-26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"43","2020-09-12 05:00:02-03","US","US","2470239","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"G. Hatschbach","9711","1963","2","15","South America","Brazil","Paraná","Guarapuava","Serra da esperanca","-51.4580993652344","-25.395299911499","1000","1000",NA,NA,"US00327535","US00327535_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"53832","auto",NA,"1",NA
"44","2020-09-12 05:00:02-03","US","US","2550756","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"R. Reitz & R. M. Klein","12190","1962","2","1","South America","Brazil","Santa Catarina",NA,"Rio irani, irani, barrancos",NA,NA,"900","900",NA,NA,"US00327532","US00327532_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"45","2020-09-12 05:00:02-03","US","US","2550758","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"R. Reitz & R. M. Klein","17006","1964","1","4","South America","Brazil","Santa Catarina",NA,"Serra da anta, romelandia",NA,NA,"500","500",NA,NA,"US00327531","US00327531_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"46","2020-09-12 05:00:02-03","US","US","2563388","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"R. Reitz & R. M. Klein","8086","1958","12","17","South America","Brazil","Santa Catarina",NA,"Pinhal da cia, lauro muller-urussanga",NA,NA,"300","300",NA,NA,"US00327529","US00327529_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"47","2020-09-12 05:00:02-03","US","US","2251805","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"L. B. Smith, R. M. Klein & J. Schnorrenberger","11728","1957","2","24","South America","Brazil","Santa Catarina","Itapiranga","Popi forest in road to sant' antonio","-53.7122001647949","-27.1693992614746","200","350",NA,NA,"US00327536","US00327536_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"18767","auto",NA,"1",NA
"48","2020-09-12 05:00:02-03","US","US","2549840","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"R. Reitz & R. M. Klein","16737","1963","12","31","South America","Brazil","Santa Catarina",NA,"Mondai",NA,NA,"250","250",NA,NA,"US00314113","US00314113_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"49","2020-09-12 05:00:02-03","US","US","2550757","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"R. Reitz & R. M. Klein","17006","1964","1","4","South America","Brazil","Santa Catarina",NA,"Serra da anta, romelandia",NA,NA,"500","500",NA,NA,"US00327530","US00327530_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"50","2020-09-12 05:00:02-03","US","US","2550755","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"R. Reitz & R. M. Klein","14438","1962","12","21","South America","Brazil","Santa Catarina",NA,"Passo do rio canoas, anita garibaldi",NA,NA,"600","600",NA,NA,"US00327533","US00327533_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"51","2019-11-13 11:16:42-03","USP","SPF","109311","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Jacques, EL","Hatschbach, G","60721","1994","06","04",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Serra de Maracaju","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"SPF00109311",NA,NA,NA,NA,NA,"2002","01",NA,"212961","auto",NA,NA,NA
