"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"339","2019-11-21 14:30:45-03","UFJF","CESJ","56811","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","D.S. Santiago","2013","02",NA,"L. Menini Neto; F.R.G. Salimena; P.H. Nobre","2010","09","25","Brasil","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, Trilha para o Pico do Papagaio. UTM (23K), 0536094, 7564990. 1439 m.s.m.","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,"CESJ056811","CESJ056811","937","Árvore, ca. 4m alt., na borda da mata. Folhas discolores, flores alvas.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA
"340","2019-11-21 14:30:45-03","UFJF","CESJ","40287","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","M.Groppo Jr.","2003","11",NA,"L.C.S. Assis; M.S. Magalhães; A.N.Souza; M.K. Ladeira","2003","05","03","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"CESJ040287","CESJ040287","823","Arvoreta, ca. 1,8 m, no interior da mata, à beira do curso d'água. Folhas discolores e frutos verdes imaturos.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA
"341","2019-11-21 14:30:45-03","UFJF","CESJ","69170","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","A. Cabral","2017","06",NA,"G.B. Oliveira; J.H.C. Ribeiro","2016","04","28","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Fugitivos, 15-20m da entrada da gruta","-43.883056","-21.677778","-43.883056","-21.677778","1670","1670","CESJ069170",NA,"185","Arvoreta, frutos claros passando para o vináceo","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-21 14:30:45-03","UFJF","CESJ","39825","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"J.R. Stehmann; I.B. Castro","2001","10","23","Brasil","Minas Gerais","Camanducaia","próximo à Gonçalves. Lat.: 22 42' 51,2 S, Lon.: 45 56' 43,3 W. Alt.: 1800 m.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"CESJ039825","CESJ039825","3011","Árvore em fragmento de mata; frutos imaturos verdes.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"343","2019-11-21 14:30:45-03","UFJF","CESJ","13221","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","M.Groppo Jr.","2001","08",NA,"L. Krieger","1973","11","03","Brasil","Minas Gerais","Lima Duarte","Serra de Ibitipoca, 16mm m.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ013221","CESJ013221","CESJ13221","Beira da mata, árvore pequena, flores branco-esverdeadas em tufos axilares.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"344","2019-11-21 14:30:45-03","UFJF","CESJ","50740","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","C.N. Matozinhos","2009","04",NA,"F.S. Souza; O.J. Bastos Neto","2008","06","26","Brasil","Minas Gerais","Rio Preto","Serra Negra, Cachoeira da Água Vermelha","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ050740","CESJ050740","498","Árvore 4m em interior de mata, p#?#roxima a curso d'água. Frutos imaturos verdes.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"345","2019-11-21 14:30:45-03","UFJF","CESJ","48846","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","M.Groppo","2007","07",NA,"N.L. Abreu; K. Antunes; P.L. Viana; F.S. Souza; N.F.O. Mota; T.E. Almeida; A.M. Teles; B.No","2007","04","10","Brasil","Minas Gerais","Rio Preto","Serra Negra, Região do Ninho da Égua.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ048846","CESJ048846","192","Árvore no campo. Frutos de vermelhor a negros","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"346","2019-11-21 14:30:45-03","UFJF","CESJ","61072","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","D.S. Santiago","2013","02",NA,"D.S. Santiago; L. Menini Neto; S.G. Furtado","2012","12","06","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, No interior da Mata de Araucária, próximo ao centro de apoio ao pesquisador.","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"CESJ061072","CESJ061072","325","Arbusto, ca 2 m. Inflorescencia alva.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA
"347","2019-11-21 14:30:45-03","UFJF","CESJ","33226","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","G. Hatschbach","2000",NA,NA,"E. Barbosa; J. Cordeiro; E.F. Costa","2000","11","09","Brasil","Paraná","Guaratuba","Usina Chaminé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"CESJ033226","CESJ033226","570","Árvore, 4 m, flor alva. Floresta Atlântica.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"348","2019-11-21 14:30:45-03","UFJF","CESJ","41064","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"N. Imaguire",NA,NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"CESJ041064","CESJ041064","386","N. Vulgar: erva-mate.&nf;Árvore, fruto preto. Da floresta.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"349","2019-11-21 14:30:45-03","UFJF","CESJ","19303","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","L. Krieger",NA,NA,NA,"L. Krieger","1981","07","25","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ019303","CESJ019303","CESJ19303","Árvore regular a pequena, folhas torradas usadas para chá, chimarrão. Estimulante diurético, estomático. Contém cafeína.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"350","2019-11-21 14:30:45-03","UFJF","CESJ","15494","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","S.Andrews","1991","06","04","L. Krieger","1977","12","22","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ015494","CESJ015494","CESJ15494","Árvore pequena, com frutos submaturos verde-esbranquiçados.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"351","2019-11-21 14:30:45-03","UFJF","CESJ","44076","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","O.S. Ribas","2002","12",NA,"A.C.W.Heemann; R.Heemann","2001","12","01","Brasil","Paraná","São Mateus do Sul",NA,"-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"CESJ044076","CESJ044076","3","Árvore, 5 m, fruto imaturo.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"352","2019-11-21 14:30:45-03","UFJF","CESJ","69173","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","A. Cabral","2017","06",NA,"G.B. Oliveira; J.H.C. Ribeiro","2016","04","28","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Três Arcos, 15-20m da entrada da gruta","-43.8825","-21.678056","-43.8825","-21.678056","1671","1671","CESJ069173",NA,"188","Arvoreta, frutos claros passando para o vináceo","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-21 14:30:45-03","UFJF","CESJ","69251","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","A. Cabral","2017","06",NA,"G.B. Oliveira; G.C. Iote","2016","09","26","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Fugitivos, 15-20m da entrada da gruta","-43.883056","-21.677778","-43.883056","-21.677778","1670","1670","CESJ069251",NA,"297","Arbusto ca. 3 m, frutos/botões verdes, folhas levemente discolores, borda da mata","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-21 14:30:45-03","UFJF","CESJ","69261","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","A. Cabral","2017","06",NA,"G.B. Oliveira; L.V.V. Cruz; M.A. Manhães; A. Cabral","2016","10","24","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Fugitivos, 15-20m da entrada da gruta","-43.883056","-21.677778","-43.883056","-21.677778","1670","1670","CESJ069261",NA,"331","Arbusto ca. 2 m, flores alvas, interior de mata","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-21 14:30:45-03","UFJF","CESJ","69291","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","A. Cabral","2017","06",NA,"G.B. Oliveira; M.A. Manhães; A. Cabral; F.R.G. Salimena; P.H. Nobre","2017","02","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Fugitivos, 15-20m da entrada da gruta","-43.883056","-21.677778","-43.883056","-21.677778","1670","1670","CESJ069291",NA,"364","Arbusto ca. 4 m, frutos esverdeados passando para vináceo","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-21 14:30:45-03","UFJF","CESJ","70823","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","A.A. de Oliveira","2015","01","21","A.A. de Oliveira","2015","01","21","Brasil","Santa Catarina","Bom Retiro","Fazendas Reunidos Canto Novo LTDA.","-49.4975","-27.901389","-49.4975","-27.901389","111","111","CESJ070823","CESJ070823","1041","Floresta Ombrófila Mista. Estágio avançado.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-21 14:30:45-03","UFJF","CESJ","52814","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"D.S. Pimenta","2008","09","25","Brasil","Minas Gerais","Carvalhos","Franceses","-44.4613990783691","-22.0011005401611",NA,NA,NA,NA,"CESJ052814","CESJ052814","10","N.V.: Congonha. Arbustiva, folhas coriáceas, inflorescências com flores creme.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"16093","auto",NA,NA,NA,NA,NA,NA
"358","2019-11-21 14:30:45-03","UFJF","CESJ","49369","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","A.S.M. Valente","2007",NA,NA,"A.S.M. Valente; P.O. Garcia","2007",NA,NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ049369","CESJ049369","s.n.",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"359","2019-11-21 14:30:45-03","UFJF","CESJ","20045","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","L. Krieger",NA,NA,NA,"L. Krieger","1984","12","27","Brasil","Paraná","Rio Azul",NA,"-50.7963981628418","-25.7327995300293",NA,NA,NA,NA,"CESJ020045","CESJ020045","CESJ20045","N.Vulgar: erva-mate, chá-mate.&nf;Árvore pequena, nativa, com frutinhos na ocasião. As folhas torradas são usadas para chá e chimarrão. Uso medicinal: estimulante, sudorífico, digestivo. Contém cafeína. Alimento emergencial.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"25125","auto",NA,NA,NA,NA,NA,NA
"360","2019-11-21 14:30:45-03","UFJF","CESJ","259","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"O. Handro","1946","11","15","Brasil","São Paulo","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CESJ000259","CESJ000259","s.n.","Árvore pequena com flores alvas.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"361","2021-04-07 11:41:05-03","UFMS","CGMS","22486","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","J. Cordeiro; E. Barboza","2007",NA,NA,"A.R. Silva","2006","11","18","Brasil","Paraná","Piraquara","Mananciais da Serra.","-48.9811111","-25.4977777","-48,9811111","-25,4977777","1021","1021","CGMS1051895",NA,"125","Flor amarela. Orla da floresta. Habitat: Floresta Ombrófila Densa Montana, relevo ondulado. Habito: Arbóreo. 9,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-04-07 11:41:05-03","UFMS","CGMS","7613","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","1998","10","14","Brasil","Mato Grosso do Sul","Brasilândia","Estrada Brasilândia-Bataguassu. Córrego Boa Esperança.","-52.1011111","-21.3508333","-52,1011111","-21,3508333",NA,NA,"CGMS002910",NA,"168","Flores brancas. Habitat: Mata de banhado. Habito: Árvore. 5,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-04-07 11:41:05-03","UFMS","CGMS","43887","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","M.G. Caxambu","2012","02","29","M.G. Caxambu","2012","02","01","Brasil","Paraná","Campina Grande do Sul","Propriedade da Dona Rose.","-49.0880555","-25.2922222","-49,0880555","-25,2922222","907","907","CGMS1073853",NA,"3673","Flor ausente. Fruto avermelhado. Habitat: Floresta Ombrófila Mista Montana. Relevo ondulado. Habito: Árvore. 10m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-04-07 11:41:05-03","UFMS","CGMS","49741","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","M.G. Caxambu","2009","02","19","J. Bueno; E.L. Siqueira","2009","02","13","Brasil","Paraná","Campo Mourão","RPPN Ana Tramujas. Propriedade do Sr. Artur César Vigilato.","-52.4044444","-24.25","-52,4044444","-24,25","683","683","CGMS1079672",NA,"7","Fruto imaturos verdes e maduros escuros. Habitat: Relevo: suave-ondulado. Habito: Árvore. 7,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-04-07 11:41:05-03","UFMS","CGMS","49745","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","M.G. Caxambu","2009","11","30","M.G. Caxambu; E.L. Siqueira","2009","10","18","Brasil","Paraná","Turvo","Propriedade da família Rickli.","-51.5575","-25.0461111","-51,5575","-25,0461111","1017","1017","CGMS1079676",NA,"2829","Flores de cálice verde e corola alva. Habitat: Relevo: suave-ondulado. Vegetação:Floresta Ombrófila Mista Montana. Habito: Arvoreta. 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-04-07 11:41:05-03","UFMS","CGMS","8120","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Planurb","2000","07","10","Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS002911",NA,NA,"Flor alva. Habitat: Mata, cultivada. Habito: Árvore.",NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"367","2021-04-07 11:41:05-03","UFMS","CGMS","7102","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","R. Schardong","1997","10","21","R. Schardong","1997","10","21","Brasil","Mato Grosso do Sul","Campo Grande","Br-060. Km-389.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS002915",NA,"208","Flor branca esverdeada. Habitat: Terrestre. Habito: 3,00m de altura.",NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"368","2021-04-07 11:41:05-03","UFMS","CGMS","9420","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","U.M. Resende",NA,NA,NA,"U.M. Resende","1999","07","30","Brasil","Mato Grosso do Sul","Sidrolândia",NA,"-54.9613990783691","-20.9319000244141",NA,NA,NA,NA,"CGMS1014213",NA,"1243","Flores alvas. Frutos vermelhos quando maduros.",NA,NA,NA,NA,NA,NA,NA,"73119","auto",NA,NA,NA,NA,NA,NA
"369","2021-04-07 11:41:05-03","UFMS","CGMS","64824","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"R. Braga","1955","11","02","Brasil","Paraná","Lapa","Passa Dois.","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"CGMS1108447",NA,"34","UPCB 3006. Habitat: Campo. Habito: Erva peluda.",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"370","2021-04-07 11:41:05-03","UFMS","CGMS","11843","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","G. Hatschbach","2000",NA,NA,"E. Barbosa; J. Cordeiro; J.M. Silva","2000","10","04","Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"CGMS1041173",NA,"529","Botões. Habitat: Encosta do morro. Habito: Arbusto. 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"371","2019-11-27 13:45:59-03","UFS","ASE","20864","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Groppo-Jr, M","2002","04",NA,"Barreto, KD; Fernandes, GD; Fernandes, RD","1994","11","22","Brasil","São Paulo","Itararé","Fazenda Cofesa","-48.470222","-23.959222","-48.470222","-23.959222",NA,NA,"ASE0027599","ASE0027599","3229","Arvoreta, 2m alt.; flores verde-claras.; Arvoreta, 2m alt.; flores verde-claras.; Cerrado.","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-03-01 16:22:31-03","UNICAMP","UEC","200174","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC177759","UEC177759","M972","Parcela M - Projeto Biota-FAPESP. Árvore com 12 metros de altura. Frequência da espécie na parcela: n=1",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-01 16:22:31-03","UNICAMP","UEC","166685","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Tamashiro, JY","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM. Núcleo Santa Virgínia - Parcela K.","-45.067778","-23.325556","-45.067778","-23.325556","1073","1093","UEC039916","UEC039916","1512","K1642 Árvore, ca. 18 m, sem flores ou frutos. Abundância: 1 ind ha(-1).; Floresta Ombrófila Densa Montana.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-14 11:29:50-03","UNICAMP","UEC","151161","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Torres, RB","1988",NA,NA,"Torres, RB; Figueiredo, N; Oliveira, AR","1986","11","26","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.588472","-23.711161","-48.588472","-23.711161",NA,NA,"UEC164692","UEC164692","124","Árvore 6 m. Beira da cachoeira. Frutos jovens verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-12-19 09:53:41-03","UNICAMP","UEC","110846","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Tamashiro, JY","1982","01",NA,"Pereira, SC","1981","02","17","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC164697","UEC164697","853","frutos imaturo, Árvore. Frutos verdes. L-987",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-14 11:29:50-03","UNICAMP","UEC","128480","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Martins, FR; Shepherd, GJ; Rocha, DMS","1994","02","08","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC164714","UEC164714","2158","frutos imaturo, Frutos jovens, verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-14 11:29:50-03","UNICAMP","UEC","130287","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Kinoshita, LS; Simões, AO; Farias, R; Yamamoto, K; Silva, RR; Silva, LF; Scarpa, F","2002","09","24","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Distrito de Cardeal Mota,","-43.605556","-19.313333","-43.605556","-19.313333",NA,NA,"UEC164721","UEC164721","02147","flor, transição de cerrado para campo rupestre, árvore 5m aaltura; flores alvas",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-14 11:29:50-03","UNICAMP","UEC","146558","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Sanchez, MA",NA,NA,NA,"Sanchez, MA; Belinello, R; Pedroni, F; Laps, RR","1997","04","16","Brazil","São Paulo","Ubatuba","Picinguaba, Mata Atlântica de Encosta, Morro do Corisco.","-44.8","-23.366667","-44.8","-23.366667","1000","1000","UEC164699","UEC164699","1573","Árvore nº 502 com 7 metros de altura; vegetativo.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-03-01 16:22:31-03","UNICAMP","UEC","157421","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Farah, FT",NA,NA,NA,"Farah, FT","2002","09","01","Brazil","Minas Gerais","Ouro Fino","Parque Ecológico Municipal","-46.368056","-22.288889","-46.368056","-22.288889",NA,NA,"UEC008568","UEC008568","2362","Árvore, 5m de altura.; Floresta ciliar, borda, solo úmido.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-01 16:22:31-03","UNICAMP","UEC","163460","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Ivanauskas, NM","2007","04","07","Souza, RPM; Castanho, GG; Drezza, TR; Vidal, CY; Floriani, MMP; Silveira, ALP","2007","04","07","Brazil","Santa Catarina","Urupema","Fazenda Farofa Trilha do Borges.","-49.885","-27.9075","-49.885","-27.9075","1358","1358","UEC028081","UEC028081","110","Árvore de 5,0 m. Frutos maduros avermelhados e imaturos verdes.; Vegetação secundária de Floresta Ombrófila Mista.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-01 16:22:31-03","UNICAMP","UEC","163475","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Rodrigues, RR","2007","04","05","Loeuille, BFP; Brazolin, S; Borges, LM; Santos, MF; Rodrigues, RR; Tamashiro, JY","2007","04","04","Brazil","Santa Catarina","Urupema","Fazenda Farofa, trilha do Meio.","-49.869167","-27.921111","-49.869167","-27.921111","1540","1540","UEC028065","UEC028065","143","Arvoreta até 4 m. Peciolo roxo. Baga roxa.; Floresta Ombrófila Mista.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-03-01 16:22:31-03","UNICAMP","UEC","175844","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Coelho, RLG; Delfini-Feliciano, C; Pinho-Ferreira, MA","2007","04","03","Brazil","Santa Catarina","Urupema","Fazenda Farofa, trilha do pasto sujo atrás da sede Floresta Ombrófila Mista","-49.879167","-27.916667","-49.879167","-27.916667","1400","1400","UEC002571","UEC002571","55134","Árvore, 6m. Frutos imaturos e maduros vináceos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
