"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"49","2020-12-21 16:32:20-03","MBM","MBM","163043","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, T.B.","Bautista, H.P.","593",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Cipó, Rod. MG-010","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"MBM163043","MBM163043","Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2015-09-05 04:03:12-03","MNHN","RECOLNAT_MNHN_P","P05092049","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Anderson, W.R.|Stieber, M.",NA,"1972","2","17",NA,"Brasil","Minas Gerais","Serra do Espinhaço. Serra do Cipó",NA,NA,"1200",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092049' target='other'> <mi>dwc_moreinfo</mi></a>","P05092049","P05092049_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36117",NA,NA,NA
"51","2015-09-05 04:03:12-03","MNHN","RECOLNAT_MNHN_P","P05092050","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Black, G.A.|Magalhães, M.",NA,"1951","4","6",NA,"Brasil","Minas Gerais","Serra do Cipó, km 132",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092050' target='other'> <mi>dwc_moreinfo</mi></a>","P05092050","P05092050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51 11779",NA,NA,NA
"52","2015-09-05 04:03:13-03","MNHN","RECOLNAT_MNHN_P","P05092054","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Irwin, H.S.|Wasshausen, D.C.|Maxwell, H.",NA,"1968","2","17",NA,"Brasil","Minas Gerais","Serra do Espinhaço. Serra do Cipó, ca. km 105 (ca. 130 km N of Belo Horizonte)",NA,NA,"1150",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092054' target='other'> <mi>dwc_moreinfo</mi></a>","P05092054","P05092054_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20370",NA,NA,NA
"53","2015-09-05 04:03:13-03","MNHN","RECOLNAT_MNHN_P","P05092055","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Emydio, L.|Andrade, A.G.|Lessa, E.",NA,"1966","7","24",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"hb","A.G. Andrade 2150; E. Lessa <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092055' target='other'> <mi>dwc_moreinfo</mi></a>","P05092055","P05092055_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2246",NA,NA,NA
"54","2015-09-05 04:03:12-03","MNHN","RECOLNAT_MNHN_P","P05092048","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Duarte, A.P.",NA,"1962","3","16",NA,"Brasil","Minas Gerais","Serra do Cipó, km 127",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092048' target='other'> <mi>dwc_moreinfo</mi></a>","P05092048","P05092048_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6499",NA,NA,NA
"55","2015-09-05 04:03:13-03","MNHN","RECOLNAT_MNHN_P","P05092056","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Occhioni, P.",NA,"1972","6","1",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092056' target='other'> <mi>dwc_moreinfo</mi></a>","P05092056","P05092056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4945",NA,NA,NA
"56","2015-09-05 04:03:13-03","MNHN","RECOLNAT_MNHN_P","P05092057","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Pereira, E.",NA,"1964","3","16",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"1200","1300","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092057' target='other'> <mi>dwc_moreinfo</mi></a>","P05092057","P05092057_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8935",NA,NA,NA
"57","2015-09-05 04:03:13-03","MNHN","RECOLNAT_MNHN_P","P05092058","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Irwin, H.S.|Wasshausen, D.C.|Maxwell, H.",NA,"1968","2","14",NA,"Brasil","Minas Gerais","Serra do Cipó, ca. km 120 (ca. 145 km N of Belo Horizonte)",NA,NA,"1200",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092058' target='other'> <mi>dwc_moreinfo</mi></a>","P05092058","P05092058_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19996",NA,NA,NA
"58","2015-09-05 04:03:13-03","MNHN","RECOLNAT_MNHN_P","P05092062","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Strang, H.",NA,"1958","4","3",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092062' target='other'> <mi>dwc_moreinfo</mi></a>","P05092062","P05092062_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82",NA,NA,NA
"59","2015-11-07 05:10:59-02","MNHN","RECOLNAT_MNHN_P","P01901866","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis brachyander","Koehne",NA,"Glaziou, A.",NA,"1892","4","22",NA,"Brésil",NA,"Serra do Cipo (Minas Geraes)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901866' target='other'> <mi>dwc_moreinfo</mi></a>","P01901866","P01901866_01",NA,NA,NA,NA,NA,"brachyander",NA,NA,NA,NA,"19167","type",NA,NA
"60","2015-11-07 05:11:13-02","MNHN","RECOLNAT_MNHN_P","P01901867","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis brachyander","Koehne",NA,"Glaziou, A.",NA,"1892","4","22",NA,"Brésil",NA,"Serra do Cipo (Minas Geraes)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901867' target='other'> <mi>dwc_moreinfo</mi></a>","P01901867","P01901867_01",NA,NA,NA,NA,NA,"brachyander",NA,NA,NA,NA,"19167","isotype",NA,NA
"61","2015-09-05 04:03:13-03","MNHN","RECOLNAT_MNHN_P","P05092059","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Smith, L.B.|Egler, W.A.|Magnanini, A.|Segadas-Vianna, F.|Machline, G.C.|Dau, L.|Silva, S.L.O.|Ormond, W.T.|Silva, Z.L.",NA,"1952","4","29",NA,"Brasil","Minas Gerais","Serra do Cipó, Chapéu de Sol","-43.95","-19.66667","1000",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092059' target='other'> <mi>dwc_moreinfo</mi></a>","P05092059","P05092059_01","Jaboticatubas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7024",NA,NA,NA
"62","2015-09-05 04:03:13-03","MNHN","RECOLNAT_MNHN_P","P05092060","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Smith, L.B.|Egler, W.A.|Magnanini, A.|Segadas-Vianna, F.|Machline, G.C.|Dau, L.|Silva, S.L.O.|Ormond, W.T.|Silva, Z.L.",NA,"1952","4","29",NA,"Brasil","Minas Gerais","Serra do Cipó, Chapéu de Sol","-43.95","-19.66667","1000",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092060' target='other'> <mi>dwc_moreinfo</mi></a>","P05092060","P05092060_01","Jaboticatubas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7024",NA,NA,NA
"63","2015-09-05 04:03:13-03","MNHN","RECOLNAT_MNHN_P","P05092061","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Smith, L.B.|Egler, W.A.|Magnanini, A.|Segadas-Vianna, F.|Machline, G.C.|Dau, L.|Silva, S.L.O.|Ormond, W.T.|Silva, Z.L.",NA,"1952","4","29",NA,"Brasil","Minas Gerais","Serra do Cipó, Chapeu de Sol, imediações do 1o. acampamento.","-43.95","-19.66667","1000",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092061' target='other'> <mi>dwc_moreinfo</mi></a>","P05092061","P05092061_01","Jaboticatubas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7043",NA,NA,NA
"64","2015-09-05 04:03:12-03","MNHN","RECOLNAT_MNHN_P","P05092053","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Cavalcanti, T.B.|Souza, V.C.|Simão, R.|Chukr, N.S.|Venturelli, M.",NA,"1986","5","2",NA,"Brasil","Minas Gerais","km 112bao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092053' target='other'> <mi>dwc_moreinfo</mi></a>","P05092053","P05092053_01","Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,"CFSC 9658",NA,NA,NA
"65","2015-09-05 04:03:12-03","MNHN","RECOLNAT_MNHN_P","P05092051","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Cavalcanti, T.B.|Menezes, N.L.|Giulietti, A.M.|Castro, N.M.|Chukr, N.S.|Meguro, M.|Gonçalves, J.C.C.",NA,"1985","10","31",NA,"Brasil","Minas Gerais","Km 114 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092051' target='other'> <mi>dwc_moreinfo</mi></a>","P05092051","P05092051_01","Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,"CFSC 9376",NA,NA,NA
"66","2015-09-05 04:03:12-03","MNHN","RECOLNAT_MNHN_P","P05092052","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Cavalcanti, T.B.|Menezes, N.L.|Semir, J.|Chukr, N.S.",NA,"1986","2","21",NA,"Brasil","Minas Gerais","km ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro, Reserva do IBDF. Caminho para Cachoeira Farofa.","-43.7144012451172","-19.1688995361328",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092052' target='other'> <mi>dwc_moreinfo</mi></a>","P05092052","P05092052_01","Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,"CFSC 9614",NA,NA,NA
"67","2015-11-07 05:10:59-02","MNHN","RECOLNAT_MNHN_P","P01901866","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis brachyander","Koehne",NA,"Glaziou, A.",NA,"1892","4","22",NA,"Brésil",NA,"Serra do Cipo (Minas Geraes)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901866' target='other'> <mi>dwc_moreinfo</mi></a>","P01901866","P01901866_01",NA,NA,NA,NA,NA,"brachyander",NA,NA,NA,NA,"19167","type",NA,NA
"68","2015-11-07 05:11:13-02","MNHN","RECOLNAT_MNHN_P","P01901867","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis brachyander","Koehne",NA,"Glaziou, A.",NA,"1892","4","22",NA,"Brésil",NA,"Serra do Cipo (Minas Geraes)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901867' target='other'> <mi>dwc_moreinfo</mi></a>","P01901867","P01901867_01",NA,NA,NA,NA,NA,"brachyander",NA,NA,NA,NA,"19167","isotype",NA,NA
"69","2020-12-11 11:37:21-03","UFMG","BHCB","16217","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Souza, HC; et al.","s.n.","1989","04","01","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:37:21-03","UFMG","BHCB","12071","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Grandi, TSM","1413","1983","05","18","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"subarbustivo","BHCB007720",NA,NA,"2013",NA,NA,"06",NA,NA,NA,NA,"10",NA,NA,NA,NA
"71","2020-12-11 11:37:21-03","UFMG","BHCB","16197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Souza, HC; et al.","s.n.","1989","04","01","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"petálas lilás","BHCB007726",NA,NA,"2013",NA,NA,"06",NA,NA,NA,NA,"10",NA,NA,NA,NA
"72","2020-12-11 11:37:21-03","UFMG","BHCB","16220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Souza, HC; et al.","s.n.","1989","04","01","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"1,2cm, petalas saindo de cima do cálice, flores roxas crescendo entre rochas","BHCB007727",NA,NA,"2013",NA,NA,"06",NA,NA,NA,NA,"10",NA,NA,NA,NA
"73","2020-12-11 11:37:21-03","UFMG","BHCB","16974","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Lima, CR","s.n.","1989","11","18","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"BHCB007729",NA,NA,"2013",NA,NA,"06",NA,NA,NA,NA,"10",NA,NA,NA,NA
"74","2020-12-11 11:37:21-03","UFMG","BHCB","185469","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Siriani-Oliveira, S","217","2013","03","16","Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Trilha do Capão","-43.616806","-19.349167",NA,NA,NA,NA,"BHCB185469",NA,"Jaboticatubas","2016",NA,NA,"09",NA,"-43.616806","-19.349167",NA,"29",NA,NA,NA,NA
"75","2020-12-11 11:37:21-03","UFMG","BHCB","48983","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:37:21-03","UFMG","BHCB","6020","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Giani, A","s.n.","1984","11","24","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:37:21-03","UFMG","BHCB","22461","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Castro, NM","26","1981","03","03","Southern America","Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"corola lilás","BHCB007750",NA,"Santana do Riacho","2013","26557","auto","06",NA,NA,NA,NA,"10",NA,NA,NA,NA
"78","2020-12-11 11:37:21-03","UFMG","BHCB","22460","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Castro, NM","s.n.","1985","05",NA,"Southern America","Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"campo rupestre, solo arenoso, subarbusto","BHCB007751",NA,"Santana do Riacho","2013","26557","auto","06",NA,NA,NA,NA,"10",NA,NA,NA,NA
"79","2020-12-11 11:37:21-03","UFMG","BHCB","18870","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Stehmann, JR; et al.","s.n.","1990","10","20","Southern America","Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"flores roxas","BHCB007731",NA,"Santana do Riacho","2013","26557","auto","06",NA,NA,NA,NA,"10",NA,NA,NA,NA
"80","2020-12-11 11:37:21-03","UFMG","BHCB","17797","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Pena, CR","s.n.","1990","04","22","Southern America","Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"arbustivo; campo rupestre","BHCB007728",NA,"Santana do Riacho","2013","26557","auto","06",NA,NA,NA,NA,"10",NA,NA,NA,NA
"81","2020-12-11 11:37:21-03","UFMG","BHCB","70286","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Souza, VC de","25178",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Usina Coronel Américo Teixeira (UCAT).","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2009-10-24 06:22:00-02","MO","MOBOT","3155067","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T.B. Cavalcenti","George Eiten|Liene T. Eiten","Eiten 11028","1969","3","11","South America","Brazil","Minas Gerais","Municipio de Jaboticatubas; Serra do Cipo along road from village of Almeida to city of COnceicao Do Mato Dentor. At km 128, or 1 km along roa dnorth of Palacio. Natural open rocky campo.","-43.55","-19.28333","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-03-24 10:10:00-03","MO","MOBOT","3155229","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. . Cavalcanti","Taciana B. Cavalcanti|et al.","Cavalcanti 2271","1997","4","23","South America","Brazil","Minas Gerais","Santana do Riacho. Serra do Cipo. Rodovia BElo Horizonte-Conceicao do Mato Dentr, km 100. Cerrado de altitude sobre solo pedregoso.",NA,NA,"1009.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","3155374","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Gracie Pa M. Barroso","Duarte, *","Duarte 2494","1950",NA,NA,"South America","Brazil","Rio de Janeiro","Serra do Cipo, Kilometro 131-134. Est. de Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","3159464","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","A. Lourteig","Gert G. Hatschbach","Hatschbach 31704","1973",NA,NA,"South America","Brazil","Minas Gerais","Rod. Guinda-Consc. mata ( mun. Diamantina. ).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2009-10-21 07:13:00-02","MO","MOBOT","3268385","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36117","1972","2","17","South America","Brazil","Minas Gerais","Serra do Espinhaco. Serra do Cipo. Sloping, rocky cerrado, bordered by forest along stream, and by grassy, recently burned campo. Sandy soil with sandstone.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","3411382","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","J.R.Pirani","A.B. Joly","Joly 01","1970",NA,NA,"South America","Brazil","Minas Gerais","Jaboticatubas, km 114 ao longo da rodovia Lagoa Santa Conceicao do Mato Dentro, Diamantina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","3154953","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T.B. Cavalcanti","BRADE","BRADE 14406","1935",NA,NA,"South America","Brazil","Rio de Janeiro","Minas Gerais, Serra do Cipo km 131.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-08-31 09:06:07-03","INPA","INPA","182594","S","Plantae","Dicotyledon Com-Clade","Myrtales","Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, B","Bautista, HP","593","1982","05","21","Southern America","Brasil","Minas Gerais","Serra do Cipó, MG-010","-43.616667","-19.333333",NA,NA,NA,NA,"INPA0182594","INPA0182594 INPA0182594_e","Santana do Riacho","1982",NA,NA,"05",NA,"-43.616667","-19.333333",NA,NA,NA,NA,NA,NA
"90","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","2890",NA,"Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis var. brachyander","Koehne","Graziela M. Barroso","A. Duarte",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.619167","-19.349167",NA,NA,NA,"Ex. Herb Secretaria de Agricultura, Terras e Colonização do ES","MBML002890","MBML002890","Serra do Cipó",NA,NA,NA,NA,"var. brachyander","43W37'9","19S20'57",NA,NA,NA,NA,NA,NA
"91","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","2890",NA,"Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis var. brachyander","Koehne","Graziela M. Barroso","A. Duarte",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.619167","-19.349167",NA,NA,NA,"Ex. Herb Secretaria de Agricultura, Terras e Colonização do ES","MBML002890","MBML002890","Serra do Cipó",NA,NA,NA,NA,"var. brachyander","43W37'9","19S20'57",NA,NA,NA,NA,NA,NA
"92","2019-06-10 10:11:00-03","FZB-BH","BHZB","2529","S","Plantae",NA,NA,"Lythraceae","Diplusodon","cf. orbicularis","Diplusodon cf. orbicularis",NA,NA,"Mendonça, M.P. et al.",NA,"2000","04","27",NA,"Brasil","MG","Serra do Cipó Km 107 MG 10","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-06-10 10:11:00-03","FZB-BH","BHZB","8889","S","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis",NA,NA,"Ordones, J. et al.","1907","2012","04","19",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo dos Gerais,","-43.709444","-19.049444","1297","1297",NA,"Ponto 93, 635798 7893206 1297 m, com duplicata",NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,"43W 42' 34","19S 02' 58",NA,NA,NA,NA,NA,NA
"94","2021-03-01 11:48:41-03","UFPE","UFP","7500","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB; Souza, VC; Venturelli, M; Simão, R; Chukr, NS","s.n.","1986","05","02",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Subarbusto com ca. 40-70cm de alt. Botões vinho com ápice esverdeado. Flores com hipanto vinho e pétalas rosa. Frutos imaturos vinho, frutos velhos acinzentados.","UFP007500",NA,"Santana de Riacho","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-01 11:48:41-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB; Souza, VC; Venturelli, M; Simão, R; Chukr, NS","s.n.","1986","05","02",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Subarbusto com ca. 40-70cm de alt. Botões vinho com ápice esverdeado. Flores com hipanto vinho e pétalas rosa. Frutos imaturos vinho, frutos velhos acinzentados.",NA,NA,"Santana de Riacho","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-09-12 05:00:02-03","US","US","2734148","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"-- Occhioni, Elena & Carmen","11444",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Serra do Cipó Km 108.",NA,NA,NA,NA,NA,NA,"US03040841","US03040841_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
