"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"255","2021-03-24 17:09:10-03","UFES","SAMES","2450","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Rocha,T.L.; Giaretta,A.O.;Menezes,L.F.T.;Broggio,I.S.;Rossini,J.","34","2010","08","04",NA,"Brasil","Espírito Santo","Conceição da Barra","Floresta Nacional do Rio Preto. Floresta de tabuleiro, em regeneração (25 anos).","-39.7322006225586","-18.5932998657227",NA,"Arbusto de 4 m.","SAMES02450",NA,"Rossini,J.",NA,NA,"41644","auto","2010","09","06","-398461111.0","-183858333.0",NA,NA,NA,NA,NA,NA
"256","2021-03-24 17:09:10-03","UFES","SAMES","2461","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Ribeiro,M.; Giaretta,A.O.","59","2010","01","13",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 6m de altura.","SAMES02461",NA,"Giaretta,A.",NA,NA,"41644","auto","2011","02","15",NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-24 17:09:10-03","UFES","SAMES","2459","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Giaretta,A.O.; Monteiro,M.M.;Ribeiro,M.","619","2009","09","26",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 14m com estames alvos e pétalas creme.","SAMES02459",NA,"Giaretta,A.",NA,NA,"41644","auto","2011","02","03",NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-24 17:09:10-03","UFES","SAMES","2444","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Giaretta,A.O.; Martins,R.F.A.;Araújo-Filho,P.B.","119","2007","10","06",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Vegetação de restinga não inundável localizada à beira da estrada principal de Itaúnas. Mata sobre proteção do PEI.","-39.7322006225586","-18.5932998657227",NA,"Planta de 5m com flores albo.","SAMES02444",NA,"Chagas,A.P.",NA,NA,"41644","auto","2014","07","24",NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-24 17:09:10-03","UFES","SAMES","2448","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Costa,M.B.","37","2012","10","08",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica Córrego Grande. Mata de Tabuleiro.","-39.7322006225586","-18.5932998657227",NA,"Árvore 13m.","SAMES02448",NA,"Foli,D.",NA,NA,"41644","auto",NA,NA,NA,"-398050000.0","-182625000.0",NA,NA,NA,NA,NA,NA
"260","2021-03-24 17:09:10-03","UFES","SAMES","2443","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Ribeiro,M.; Menezes,L.F.T.;Oliveira,I.R.;Amaral,M.V.","85","2010","02","09",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta alta sobre Tabuleiro, estrada Interna km 4.","-39.7322006225586","-18.5932998657227",NA,"Árvore com seis metros de altura, fruto verde.","SAMES02443",NA,"Ribeiro,M.",NA,NA,"41644","auto","2010","11","06","-398050000.0","-182625000.0",NA,NA,NA,NA,NA,NA
"261","2021-03-24 17:09:10-03","UFES","SAMES","2449","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Giaretta,A.O.; Souza,M.C.;Menezes,L.F.T.;Ribeiro,M.","1008","2011","09","03",NA,"Brasil","Espírito Santo","Linhares","Degredo. Floresta de restinga seca, sobre cordões arenosos coalescente.","-40.0722007751465","-19.3910999298096",NA,"Árvore de 8m, filetes alvas, sépalas verdes.","SAMES02449",NA,"Giaretta,A.",NA,NA,"48094","auto","2011","09","03",NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-03-24 17:09:10-03","UFES","SAMES","2455","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Pereira,O.J.; Menezes,L.F.T.;Martins,R.F.A.;Giaretta,A.O.","7476","2007","03","29",NA,"Brasil","Espírito Santo","Linhares","Degredo. Vegetação de restinga. Mata de cordão arenoso, não inundável. Sítio do chiquinho, Fazenda Ralph.","-40.0722007751465","-19.3910999298096",NA,"Planta com 8m de altura. Cálice esverdeado.","SAMES02455",NA,"Rossini,J.",NA,NA,"48094","auto","2011","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-03-24 17:09:10-03","UFES","SAMES","6354","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Jesus,M.C.F.","389","2010","11","02",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga","-40.0722007751465","-19.3910999298096",NA,"Inflorescência branca Habito: Arbusto","SAMES06354",NA,NA,NA,NA,"48094","auto",NA,NA,NA,"-403530556.0","-192238889.0",NA,NA,NA,NA,NA,NA
"264","2021-03-24 17:09:10-03","UFES","SAMES","2451","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Giaretta,A.O.; Menezes,L.F.T.;Ribeiro,M.;Broggio,I.S.;Rocha,T.L.;Rossini,J.;Hatum,A.C.C.","815","2010","07","14",NA,"Brasil","Espírito Santo","Linhares","Povoação. Restinga seca sobre cordão arenoso próximo a foz do rio Doce. Planície aluvial.","-40.0722007751465","-19.3910999298096",NA,"Árvore de 6m.","SAMES02451",NA,"Rossini,J.",NA,NA,"48094","auto","2011","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-24 17:09:10-03","UFES","SAMES","2446","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Broggio,I.S.; Ribeiro,M.;Oliveira,I.R.","94","2010","09","18",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Floresta a esquerda da sede da Rebio. Floresta Atlântica de Tabuleiro.","-40.2132987976074","-18.3703002929688",NA,"Árvore de 5 metros com flores brancas e amarelas, botões verdes.","SAMES02446",NA,"Ribeiro,M.",NA,NA,"28525","auto","2011","01","28",NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-24 17:09:10-03","UFES","SAMES","9030","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Pereira, O.J.; Penha, J.S.; Lemes, B.X.","8353","2018","10","04",NA,"Brasil","Espírito Santo","São Mateus","Aldeia do Coco. Restinga holocênica.","-39.8588981628418","-18.716100692749",NA,"Planta com 5 metros de altura. Habitat: Formação Florestal não inundável","SAMES09030",NA,"M.P.Morim.",NA,NA,"56510","auto",NA,NA,NA,"-397488889.0","-187988889.0",NA,NA,NA,NA,NA,NA
"267","2021-03-24 17:09:10-03","UFES","SAMES","2458","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Faria,M.B.; Giaretta,A.O.","61","2007","09","01",NA,"Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo ao #?#Ao Mar#?#.","-39.8588981628418","-18.716100692749",NA,"Árvore de 4m com flores brancas polistêmones e botões florais.","SAMES02458",NA,NA,NA,NA,"56510","auto",NA,NA,NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA
"268","2021-03-24 17:09:10-03","UFES","SAMES","2456","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Martins,R.F.A.; Giaretta,A.O.;Monteiro,M.M.","183","2008","03","09",NA,"Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo ao loteamento #?#Mar Aberto#?#.","-39.8588981628418","-18.716100692749",NA,"Planta de 5m com frutos verdes e passados.","SAMES02456",NA,NA,NA,NA,"56510","auto",NA,NA,NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA
"269","2021-03-24 17:09:10-03","UFES","SAMES","2447","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda","luschnatiana","Inga subnuda luschnatiana","(Benth.) T.D.Penn.","Ribeiro,R.D.; Sá,C.F.C.;Araújo,D.S.D;H.Dias;Jesus,J.B.G.;Silva,J.C.","842","2007","07","02",NA,"Brasil","Bahia","Caravelas","Fazenda Santa Bahia. Área próxima à sede. Restinga arbórea.","-39.2658004760742","-17.7318992614746",NA,"Árvore de 7m de altura, copa chegando ao chão, folhas verde escuros. Frutos pardacentos.","SAMES02447",NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-24 17:09:10-03","UFES","SAMES","6620","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth. subsp. subnuda","Menezes,L.F.T.","2153","2015","01","09",NA,"Equador",NA,"Galápagos","Ilha Santa Cruz. Próximo ao areoporto.",NA,NA,NA,"desenvolve-se em solo vulcânico. Frutos verdes. Habito: Árvore","SAMES06620",NA,"Siqueira,G.S.",NA,NA,NA,NA,"2018","08","18",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-24 17:09:10-03","UFES","SAMES","2445","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","T.D.Penn.","Menezes,L.F.T.; Sá,C.F.C.;Ribeiro,R.;Araújo,D.S.D.","1701","2007","07","05",NA,"Brasil","Espírito Santo","Conceição da Barra","Lajinha. Rancho Tropical 2, aproximadamente 20 km de São Mateus. Área de restinga pleistocênica. Floresta de altura média 15m sobre cordão arenoso.","-39.7322006225586","-18.5932998657227",NA,"Com frutos localizada em floresta sobre cordão arenoso de 15m de alt. Fruto na carpoteca. Habito: Arvoreta","SAMES02445",NA,"Chagas, A.P",NA,NA,"41644","auto","2014","07","24",NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-24 17:09:10-03","UFES","SAMES","2454","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","T.D.Penn.","Giaretta,A.O.","1359","2012","10","24",NA,"Brasil","Espírito Santo","Conceição da Barra","Próximo ao Parque Estadual de Itaúnas. Floresta de restinga seca, próximo a foz natural do rio Itaúnas.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 7m de altura, flores esverdeadas.","SAMES02454",NA,"Chagas,A.P.",NA,NA,"41644","auto","2014","07","24",NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-21 14:36:34-03","UFJF","CESJ","51305","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","N.F.O. Mota; J.R. Stehmann","402","2005","10","02","América do Sul","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 Km 6: Trilha da Matinha. Lat.: 20º52'57,6S, Lon.: 43º48'51,7W. Alt.: 1000 - 1200 m m.","-43.8064002990723","-20.9535999298096",NA,"Árvore de 16m. de altura no interior de mata. Frutos marrons.","CESJ051305",NA,"M.A. Castro",NA,NA,"23079","auto","2017","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 14:36:34-03","UFJF","CESJ","42864","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","C.N. Matozinhos; J.B. Neto; B.F. Mello; F.R.G. Salimena; P.H. Nobre","108","2004","09","12","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra do Funil, Estrada para o Vilarejo do Funil.","-43.8278007507324","-22.0891990661621",NA,"Árvore, ca10m em borda de mata ciliar. Flores com filetes alvos.","CESJ042864",NA,"M.A. Castro",NA,NA,"20815","auto","2017","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 14:36:34-03","UFJF","CESJ","50838","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","G. Hatschbach; E. Barbosa; E.F. Costa","79240","2005","03","17","América do Sul","Brasil","Santa Catarina","Laguna","Praia do Sol","-48.7807998657227","-28.4825000762939",NA,"Árvore, 4m. Restinga. Alt.: 3-10m.","CESJ050838",NA,"R.F.S.Possete",NA,NA,"21199","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 14:36:34-03","UFJF","CESJ","25482","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","L. Krieger","CESJ25482","1987","10","24","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Rio do Peixe","-43.3502998352051","-21.7642002105713",NA,"Árvore pequena, na mata ciliar, flores alvas.","CESJ025482",NA,"J.M. Fernandes",NA,NA,"36144","auto","2010","04","29",NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-27 13:48:56-03","UFS","ASE","11198","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Nascimento - Júnior, JE; Dantas, T; Ribeiro, AS","42","2007","06","16","Southern America","Brasil","Sergipe","Capela","Mata do Junco","-37.054667","-10.536861",NA,"Frutos imaturos tipo vagem, de cor verde, folhas mais escuras na superfície adaxial.; Frutos imaturos tipo vagem, de cor verde, folhas mais escuras na superfície adaxial.; Mata Atlântica.","ASE0023703","ASE0023703","Gomes, LA",NA,NA,NA,NA,"2013","07","22","-37.054667","-10.536861",NA,NA,NA,NA,NA,NA
"278","2019-11-27 13:48:56-03","UFS","ASE","13981","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Matos, IS; Santos, E","169","2009","04","06","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa","-37.310278","-10.998333",NA,"Arbusto ca. 6 m. Frutos imaturos verdes e maduros secos e amarronzados.; Arbusto ca. 6 m. Frutos imaturos verdes e maduros secos e amarronzados.; Borda da mata.","ASE0021364","ASE0021364","Matos, IS",NA,NA,NA,NA,NA,NA,NA,"-37.310278","-10.998333",NA,NA,NA,NA,NA,NA
"279","2019-11-27 13:48:56-03","UFS","ASE","14943","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Oliveira, DG; Ricardo, Rodrigo","67","2009","12","29","Southern America","Brasil","Sergipe","Salgado","Povoado Grilo, Sub-Bacia hidrográfica Rio Piauitinga. Nascente 21.","-37.474722","-11.031944",NA,"6,55 m de altura, 15,1 cm de espessura. CoodenadasUTM: 6626.640000 S; 8779.404000 W.; 6,55 m de altura, 15,1 cm de espessura. CoodenadasUTM: 6626.640000 S; 8779.404000 W.","ASE0022830","ASE0022830","Freire, GS",NA,NA,NA,NA,"2018","09","04","-37.474722","-11.031944",NA,NA,NA,NA,NA,NA
"280","2019-11-27 13:48:56-03","UFS","ASE","2156","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Carneiro, EM","321","1982","03","17","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Povoado do Castro","-37.448333","-11.350833",NA,"Árvore. 8. m. flores alvas; folhas compostas e alternas. Freqüente; Árvore. 8. m. flores alvas; folhas compostas e alternas. Freqüente; margem de riacho","ASE0014065","ASE0014065",NA,NA,NA,NA,NA,NA,NA,NA,"-37.448333","-11.350833",NA,NA,NA,NA,NA,NA
"281","2019-11-27 13:48:56-03","UFS","ASE","27784","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Gomes, LA; Mello, LM; Rocha, PR; Santos, E","1048","2013","04","30","Southern America","Brasil","Sergipe","Capela","RVS Mata do Junco, Borda de mata. Solo Areno-argiloso.","-37.054","-10.537972",NA,"Árvore, 6m. Frutos imaturos verdes.; Mata Atlântica","ASE0032010","ASE0032010","Gomes, LA",NA,NA,NA,NA,"2013","05",NA,"-37.054","-10.537972",NA,NA,NA,NA,NA,NA
"282","2019-11-27 13:48:56-03","UFS","ASE","33653","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Almeida, ES","363","2014","06","03","Southern America","Brasil","Sergipe","Divina Pastora","Solo com bastante serrapilheira.","-37.148333","-10.688611",NA,"Árvore, com aproximadamente 9 metros, casca externa cinza e fina. Número do conglomerado: 105, coordenadas UTM do ponto central : E (0700141m) N (8815492m), número da subunidade:1, número da subparcela: 1, número da árvore: 2F6.","ASE0006223","ASE0006223","Carregosa, T",NA,NA,NA,NA,"2015","04","09","-37.148333","-10.688611",NA,NA,NA,NA,NA,NA
"283","2019-11-27 13:48:56-03","UFS","ASE","33657","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Gonçalves, FB","66","2014","04","16","Southern America","Brasil","Sergipe","Areia Branca","Vegetação secundária em estágio médio- umido, solo arenoso","-37.315","-10.758056",NA,"Árvore, com aproximadamente 8,5 metros, casca externa marrom e fina, interna avermelhada. Número do conglomerado: 117, coordenadas UTM do ponto central : E (0690239m) N (8805593m), número da subunidade:4, número da subparcela: 1, núme","ASE0006227","ASE0006227","Carregosa, T",NA,NA,NA,NA,"2015","04","09","-37.315","-10.758056",NA,NA,NA,NA,NA,NA
"284","2019-11-27 13:48:56-03","UFS","ASE","33659","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Lima, TFN","2","2014","03","10","Southern America","Brasil","Sergipe","Siriri","Solo úmido, vegetação riparia","-37.1125","-10.604167",NA,"Árvore, casca externa marrom, fina e áspera. Número do conglomerado: 89, coordenadas UTM do ponto central : E( 0700200m) N( 8825447m), número da subunidade:2, número da subparcela: 4, número da árvore: 5-F6.","ASE0006229","ASE0006229","Carregosa, T",NA,NA,NA,NA,"2015","04","10","-37.1125","-10.604167",NA,NA,NA,NA,NA,NA
"285","2019-11-27 13:48:56-03","UFS","ASE","36613","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Santos Neto, AM; Souza, JO; Nunes, SS; Felix, GJ","50","2015","12","21","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","PA Celso Furtado, Área de reserva legal do assentamento Celso Furtado.","-10.5259","-37.031",NA,"Arbusto, 3 metros de altura, frutos verdes.; Mata Atlântica","ASE0037096","ASE0037096","Santos Neto, AM","55","55",NA,NA,"2016","01","25","-10.5259","-37.031",NA,NA,NA,NA,NA,NA
"286","2019-11-27 13:48:56-03","UFS","ASE","7936","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Landim, M; C.Amaral; Cruz, A; Santos, E","1365","1997","08","25","Southern America","Brasil","Sergipe","Indiaroba",NA,"-37.511389","-11.519444",NA,"árvore. 15. m. flores com estames amarelo/esverdeados, botões castanho-esverdeados.; árvore. 15. m. flores com estames amarelo/esverdeados, botões castanho-esverdeados.; borda de mata","ASE0017845","ASE0017845",NA,NA,NA,NA,NA,NA,NA,NA,"-37.511389","-11.519444",NA,NA,NA,NA,NA,NA
"287","2019-11-27 13:48:56-03","UFS","ASE","8169","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Cruz, A; Santos, E; C.Amaral","84","1998","10","23","Southern America","Brasil","Sergipe","Estância","Caueira","-37.438056","-11.268611",NA,"árvore. 10. m. presença de muitos botões, flores semi-abertas com estames longos expostos.; árvore. 10. m. presença de muitos botões, flores semi-abertas com estames longos expostos.; Restinga (borda de trilha)","ASE0018020","ASE0018020",NA,NA,NA,NA,NA,NA,NA,NA,"-37.438056","-11.268611",NA,NA,NA,NA,NA,NA
"288","2019-11-27 13:48:56-03","UFS","ASE","6091","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Souza, MFL","353","1995","05","03","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528",NA,"árvore. 3,5. m. presença de frutos imaturos.; árvore. 3,5. m. presença de frutos imaturos.; Mata (borda)","ASE0016600","ASE0016600","Morim, MP",NA,NA,NA,NA,"2011","03",NA,"-37.425861","-11.385528",NA,NA,NA,NA,NA,NA
"289","2019-11-27 13:48:56-03","UFS","ASE","6285","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Landim, M","542","1995","08","28","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528",NA,"árvore. 6. m. presença de frutos maduros.; árvore. 6. m. presença de frutos maduros.; Mata","ASE0016744","ASE0016744","Morim, MP",NA,NA,NA,NA,"2011","03",NA,"-37.425861","-11.385528",NA,NA,NA,NA,NA,NA
"290","2019-11-27 13:48:56-03","UFS","ASE","6376","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Landim, M; Proença, C; E.Melo; F.França; L.R.Landrum; D.S.Mour","652","1995","09","15","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528",NA,"arvoreta. 3. m. frtuso imaturos (verdes).; arvoreta. 3. m. frtuso imaturos (verdes).; Mata (borda)","ASE0016813","ASE0016813","Morim, MP",NA,NA,NA,NA,"2011","03",NA,"-37.425861","-11.385528",NA,NA,NA,NA,NA,NA
"291","2019-11-27 13:48:56-03","UFS","ASE","6506","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Landim, M","754","1995","11","20","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528",NA,"árvore. 7. m. flores com pétalas verdes e estames longos.; árvore. 7. m. flores com pétalas verdes e estames longos.; Mata","ASE0016910","ASE0016910","Morim, MP",NA,NA,NA,NA,"2011","03",NA,"-37.425861","-11.385528",NA,NA,NA,NA,NA,NA
"292","2019-11-27 13:48:56-03","UFS","ASE","34115","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Cardoso, DS; Andrade, RS","467","2015","05","06","Southern America","Brasil","Sergipe","Aracaju","APA Morro do Urubu","-37.03148","-10.529179",NA,"Árvore com 4m, fruto imaturo; Mata Atlântica","ASE0012354","ASE0012354","Cardoso, DS",NA,NA,NA,NA,NA,NA,NA,"-37.03148","-10.529179",NA,NA,NA,NA,NA,NA
"293","2019-11-27 13:48:56-03","UFS","ASE","22221","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Gomes, LA; Santos, LAS; Silva, RN; Santos, E","245","2011","11","04","Southern America","Brasil","Sergipe","Capela","RVS Mata do Junco, Borda de mata","-37.084722","-10.964444",NA,"Árvore de aproximadamente 5 m de altura. Flores brancas.; Árvore de aproximadamente 5 m de altura. Flores brancas.; Mata Atlântica.","ASE0028421","ASE0028421","Gomes, LA",NA,NA,NA,NA,"2011","11",NA,"-37.084722","-10.964444",NA,NA,NA,NA,NA,NA
"294","2019-11-27 13:48:56-03","UFS","ASE","36518","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Figueiredo, MAM; Andrade, RS; Santos, E; Farias, MCV","134","2015","10","23","Southern America","Brasil","Sergipe","Maruim","Mata do Caititu","-37.0751","-10.4238",NA,"Árvore. Ca. de 9 m. Botões florais.; Mata Atlântica.","ASE0036900","ASE0036900","Andrade, RS",NA,NA,NA,NA,"2016","04","22","-37.0751","-10.4238",NA,NA,NA,NA,NA,NA
"295","2019-11-27 13:48:56-03","UFS","ASE","30545","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Lima, BCS; Freire, GS; Santos, E","91","2014","02","20","Southern America","Brasil","Sergipe","Salgado","Quebrada três","-37.650139","-11.503583",NA,"frutos imaturos verdes tipo legume, aproximadamente 2m.; Restinga","ASE000217","ASE000217","Rocha, LP",NA,NA,NA,NA,"2014","04","10","-37.650139","-11.503583",NA,NA,NA,NA,NA,NA
"296","2019-11-27 13:48:56-03","UFS","ASE","39628","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Santos-Neto, AM; Felix, GS; Souza, JO; Nunes, SS; Landim, MF","50","2015","12","21","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","Projeto de Assentamento Celso Furtado, Área de Reserva Legal do projeto de Assentamento Celso Furtado.","-37.031","-10.5259",NA,"Arbusto, 3 metros de altura, frutos verdes.; Arbusto, 3 metros altura, frutos verdes; Mata Atlântica","ASE0041149",NA,"Santos-Neto, AM",NA,NA,NA,NA,"2016","01","25","-37.031","-10.5259",NA,NA,NA,NA,NA,NA
"297","2021-03-01 16:30:42-03","UNICAMP","UEC","163432","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Silva, ED","685","2007","01","31",NA,"Brazil","São Paulo","Ubatuba","Picinguaba Parque Estadual da Serra do Mar.","-44.849722","-23.358889",NA,"Árvore, 10 m, frutos maduros.; Floresta de Restinga.","UEC028884","UEC028884","Silva, ED","11","11",NA,NA,"2007","02",NA,"-44.849722","-23.358889",NA,NA,NA,NA,NA,NA
