"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"46","2020-12-20 21:19:00-03","UFV","VIC","32334","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, H.; et al.","2007","12","02",NA,"Brasil",NA,NA,"Pouco comum. Folhas pilosas na base da lâmina. Iniciando florescimento.","VIC032334","10354",NA,NA,"(Trin.) Chase",NA,"Minas Gerais","Ouro Branco","Serra de Ouro Branco - Área 1, Campo graminoso quartzítico.","-43.633139","-20.506111","VIC032334",NA,NA,NA,"-43.633139","-20.506111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-20 21:19:00-03","UFV","VIC","32335","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, H.; Coelho, C.","2006","01","10",NA,"Brasil",NA,NA,"Raro.","VIC032335","10082",NA,NA,"(Trin.) Chase",NA,"Minas Gerais","Ouro Branco","Serra de Ouro Branco - Área 2, Campo graminoso arenoso (Logo após o de latossolo).","-43.662472","-20.500528","VIC032335",NA,NA,NA,"-43.662472","-20.500528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-20 21:19:00-03","UFV","VIC","32336","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, H.; et al.","2007","12","04",NA,"Brasil",NA,NA,"Muito comum.","VIC032336","10466",NA,NA,"(Trin.) Chase",NA,"Minas Gerais","Ouro Branco","Serra de Ouro Branco - Área 3, Campo graminoso quartzítico da base.","-43.731972","-20.474861","VIC032336",NA,NA,NA,"-43.731972","-20.474861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-20 21:19:00-03","UFV","VIC","38365A","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, H.; Welker, C.A.D.","2007","12","03",NA,"Brasil",NA,NA,NA,"VIC38365A","10379",NA,NA,"(Trin.) Chase",NA,"Minas Gerais","Ouro Branco","Serra de Ouro Branco, Campo graminoso quartizico.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA
"50","2021-04-07 11:47:32-03","UFMS","CGMS","21035","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","F.J.M. Caporal","2007","06",NA,NA,"Brasil",NA,NA,NA,"CGMS1050437","449",NA,NA,"(Trin.) Chase","A. Guglieri; F.J.M. Caporal","Mato Grosso","Campo Novo do Parecis - Sapezal.","Em terras indígenas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:20:32-03","UNICAMP","UEC","155450","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Chacon, RG; et al.","2010","11","01",NA,"Brazil",NA,NA,"Erva. Ocasional.; Cerrado típico. Plano. Solo pedregoso.","UEC055788","820","Liliopsida",NA,"(Trin.) M.W.Chase","Chacon, RG","Distrito Federal","Brasília","APA da Cafuringa, Fazenda do seu Jorge, 150m da sede. Ponto 3.","-47.978611","-15.536111","UEC055788",NA,NA,NA,"-47.978611","-15.536111","2010","11",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-20 10:01:26-03","UNICAMP","UEC","22598","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Stubblebine, WH","1980","11","19",NA,"Brazil",NA,NA,NA,"UEC096758","535","Liliopsida",NA,"(Trin.) M.W.Chase","Pereira, SC","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889","UEC096758",NA,NA,NA,"-46.564722","-21.838889","1981","09","02",NA,NA,NA,NA,NA,NA,NA
"53","2019-08-20 10:01:26-03","UNICAMP","UEC","25504","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Leitão Filho, HF; et al.","1981","09","22",NA,"Brazil",NA,NA,"Cespitoso.","UEC096756","1198","Liliopsida",NA,"(Trin.) M.W.Chase","Pereira, SC","Minas Gerais","Poços de Caldas","Morro do Ferro, Em campo.","-46.564722","-21.838889","UEC096756",NA,NA,NA,"-46.564722","-21.838889","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-20 10:01:26-03","UNICAMP","UEC","25733","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Leitão Filho, HF; et al.","1981","12","01",NA,"Brazil",NA,NA,"Erva Cespitosa","UEC096755","1446","Liliopsida",NA,"(Trin.) M.W.Chase","Pereira, SC","Minas Gerais","Poços de Caldas","Morro do Ferro","-46.564722","-21.838889","UEC096755",NA,NA,NA,"-46.564722","-21.838889","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-20 10:01:26-03","UNICAMP","UEC","2828","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1982","12","02",NA,"Brazil",NA,NA,"Herbáceo cespitoso, inflorescência ferruginosa.","UEC100594","1853","Liliopsida",NA,"(Trin.) M.W.Chase",NA,"Minas Gerais","Poços de Caldas","Morro do Ferro","-46.564722","-21.838889","UEC100594",NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-20 10:01:26-03","UNICAMP","UEC","29894","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1982","12","02",NA,"Brazil",NA,NA,"Herbáceo cespitoso, inflorescência ferruginosa.","UEC096753","1853","Liliopsida",NA,"(Trin.) M.W.Chase",NA,"Minas Gerais","Poços de Caldas","Morro do Ferro","-46.564722","-21.838889","UEC096753",NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-20 10:01:26-03","UNICAMP","UEC","52466","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Duarte, AP","1949","12","08",NA,"Brazil",NA,NA,NA,"UEC096751","2224","Liliopsida",NA,"(Trin.) M.W.Chase","Filgueiras, TS","Minas Gerais",NA,"Serra do Cipó, Km 132.&nf;Campo queimado em formação de quartzito.",NA,NA,"UEC096751",NA,"1250","1250",NA,NA,"1984","04","25",NA,NA,NA,NA,NA,NA,NA
"58","2019-08-20 10:01:26-03","UNICAMP","UEC","52472","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Filgueiras, TS","1985","09","10",NA,"Brazil",NA,NA,"Erva, ca. 50 cm, inflorescência cor fettugem. Forma densa, populações locais. Floresce após a passagem do fogo.","UEC096752","1180","Liliopsida",NA,"(Trin.) M.W.Chase","Filgueiras, TS","Distrito Federal","Brasília","Bacia do R.S. Bartolomeu","-47.9296989440918","-15.7797002792358","UEC096752",NA,NA,NA,NA,NA,"1985",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"59","2021-03-01 16:20:32-03","UNICAMP","UEC","36201","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum villosum","Filgueiras, TS","1980","03","27",NA,"Brazil",NA,NA,"Capim com espiguetas pilosas, muito atacadas por fungo que destroi a cariopse. Ocasional","UEC055569","703","Liliopsida",NA,"Filg.","Filgueiras, TS","Goiás","Santo Antônio do Descoberto","Cerca 5 km W da cidade, Campo rupestre","-48.2550010681152","-15.9397001266479","UEC055569","villosum",NA,NA,NA,NA,"1984",NA,NA,"42587","auto",NA,"isotypus",NA,NA,NA
"60","2019-08-20 10:01:26-03","UNICAMP","UEC","21965","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Hatschbach, G; Pelanda, P","1971","11","25",NA,"Brazil",NA,NA,NA,"UEC096754","28003","Liliopsida",NA,"(Trin.) M.W.Chase","Filgueiras, TS","Minas Gerais","Diamantina","Biri-Biri, Campo pedregoso.","-43.6002998352051","-18.2493991851807","UEC096754",NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"61","2019-11-06 09:57:05-03","UFOP","OUPR","11508","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Badini, J.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,"(Trin.) Chase","Garcia, C.A.","Minas Gerais","Itabirito","Lavras Novas","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"2001","01","18","20553","auto",NA,NA,NA,NA,NA
"62","2019-11-06 09:57:05-03","UFOP","OUPR","19321","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Messias, M.C.T.B.","2006","11","13",NA,"Brasil",NA,NA,"Campo rupestre (arenoso e seco). Erva. Em flores castanhas",NA,"1199",NA,NA,"(Trin.) Chase","Viana, P.L.","Minas Gerais","Itabirito","Serra de Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"2008","11",NA,"20553","auto",NA,NA,NA,NA,NA
"63","2019-11-06 09:57:05-03","UFOP","OUPR","14142","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Damazio, L.B.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,"(Trin.) Chase","Viana, P.L.","Minas Gerais","Ouro Preto","Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2008","11",NA,"44599","auto",NA,NA,NA,NA,NA
"64","2020-02-10 08:20:57-03","UTFPR","HCF","30449","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","E. Barboza","2018","09","08",NA,"Brasil",NA,NA,"erva cespitosa. Espigas douradas.",NA,"4725",NA,NA,"(Trin.) Chase","J. Cordeiro","MG","Piumhi","Serra da Pimenta","-45.901111","-20.438333",NA,NA,"1166","1166","45°54'04 W","20°26'18 S","2018","09","20",NA,NA,NA,NA,NA,NA,NA
"65","2020-03-21 15:33:03-03","UTFPR","HCF","30901","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","B.A.S. Pereira","1984","04","09",NA,"Brasil",NA,NA,"capim com no máximo 0,40 m de altura, contando a inflorescência. Folhas pilosas, esbranquiçadas. Inflorescências de cor marrom, algumas com espiguetas intumescidas, escuras e pulverulentas quando esmagadas (atacadas por fungos?). Ocorre próximo às grotas que dissecam o morro, ou seja, nos lugares mais baixos do ambiente. Confundível com outros capins. Campo, solo cinza, cascalhento, ácido, paupérrimo. Alt.: 1000-1200 m.",NA,"1000",NA,NA,"(Trin.) Chase","T.S. Filgueiras","GO","Santo Antônio do Descoberto","Morro a cerca de 1 km indo para a cidade","-48.2550010681152","-15.9397001266479",NA,NA,NA,NA,NA,NA,"1985",NA,NA,"42587","auto",NA,NA,NA,NA,NA
"66","2020-12-14 16:14:33-03","UFC","EAC","28648","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Fonseca, M.L.; Mendonça, R.C.; Nunes, G.","1997","10","02","Southern America","Brasil",NA,NA,"Erva heliófita, ca. 60cm, infloresc. dourada, comum","EAC0028648","1598","Monocotyledon",NA,"(Trin.) Chase","Filgueiras, T.S.","Goiás","Niquelândia","Fazenda Engenho, Ca. 11km indo a Dois Irmãos, área do Dito, solo pedregoso, relevo ondulado, campo queimado a ca. de 30 dias","-48.358889","-14.695278",NA,NA,"730","730","-48.358889","-14.695278","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:40:34-03","MBM","MBM","414691","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Barboza, E.; Brotto, M.L.; Vaz, J.; Brotto, M.L.; Vaz, J.","2018","09","08","Southern America","Brazil",NA,NA,"Erva cespitosa; espigas douradas.; Campo rupestre.","MBM414691","4725",NA,NA,"(Trin.) Chase","Cordeiro, J.","Minas Gerais","Piumhi","Serra da Pimenta","-45.901111","-20.438333","MBM414691",NA,"1166","1166","-45.901111","-20.438333","2018","09","20",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:40:34-03","MBM","MBM","230178","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Harley, R.M.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM230178","s.n.",NA,NA,"(Trin.) Chase","Renvoize, S.A.","Bahia","Abaíra","Abaíra","-41.6636009216309","-13.2496995925903","MBM230178",NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA
"69","2020-12-21 16:40:34-03","MBM","MBM","235576","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pirani, J.R.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM235576","s.n.",NA,NA,"(Trin.) Chase","Renvoize, S.A.","Bahia","Abaíra","Cachoeira das Anáguas","-41.6636009216309","-13.2496995925903","MBM235576",NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA
"70","2020-12-21 16:40:34-03","MBM","MBM","230177","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pirani, J.R.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM230177","s.n.",NA,NA,"(Trin.) Chase","Renvoize, S.A.","Bahia","Abaíra","Serra da Tromba","-41.6636009216309","-13.2496995925903","MBM230177",NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA
"71","2020-12-21 16:40:34-03","MBM","MBM","206026","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Dombrowski, L.T.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM206026","9987",NA,NA,"(Trin.) Chase","Renvoize, S.A.","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"72","2020-12-21 16:40:34-03","MBM","MBM","206027","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Dombrowski, L.T.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM206027","13833",NA,NA,"(Trin.) Chase","Dombrowski, L.T.","Paraná","Piraí do Sul","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA
"73","2020-12-21 16:40:34-03","MBM","MBM","293760","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Dombrowski, L.T.","1978","09","17","Southern America","Brazil",NA,NA,"Em terreno que sofreu aração.","MBM293760","9774",NA,NA,"(Trin.) Chase","Longhi-Wagner, H.","Paraná","Ponta Grossa","Lagoa Dourada.","-50.1618995666504","-25.0949993133545","MBM293760",NA,NA,NA,NA,NA,"2008","10",NA,"46557","auto",NA,NA,NA,NA,NA
"74","2020-12-21 16:40:34-03","MBM","MBM","19122","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Hatschbach, G.; Pelanda, P.; Pelanda, P.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM019122","28003",NA,NA,"(Trin.) Chase","Renvoize, S.A.","Minas Gerais","Diamantina","Biri-Biri","-43.6002998352051","-18.2493991851807","MBM019122",NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"75","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608660","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Glaziou, A.","1884","11","15",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608660' target='other'> <mi>dwc_moreinfo</mi></a>","P02608660",NA,NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"Brésil, Minas, Campos de Barbacena.",NA,NA,"P02608660_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15638",NA,NA
"76","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608661","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Glaziou, A.","1895","10","10",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608661' target='other'> <mi>dwc_moreinfo</mi></a>","P02608661",NA,NA,NA,"(Trin.) Chase",NA,NA,NA,"Brésil. Entre João Ignacio (Serra Negra) et le Rio Indaya (Porto da Bandeira).",NA,NA,"P02608661_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22410",NA,NA
"77","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608649","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Weddell, H.A.",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608649' target='other'> <mi>dwc_moreinfo</mi></a>","P02608649",NA,NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"Brésil. Prov. Minas Geraes.",NA,NA,"P02608649_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1737",NA,NA
"78","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608650","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Weddell, H.A.",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608650' target='other'> <mi>dwc_moreinfo</mi></a>","P02608650",NA,NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"Brésil. Prov. Minas Geraes.",NA,NA,"P02608650_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1737",NA,NA
"79","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608651","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Weddell, H.A.","1844","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608651' target='other'> <mi>dwc_moreinfo</mi></a>","P02608651",NA,NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"Brésil. Minas Geraes.",NA,NA,"P02608651_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1737",NA,NA
"80","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608652","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Riedel",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608652' target='other'> <mi>dwc_moreinfo</mi></a>","P02608652",NA,NA,NA,"(Trin.) Chase",NA,NA,NA,"Brasilia.",NA,NA,"P02608652_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"683",NA,NA
"81","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608653","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Riedel",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608653' target='other'> <mi>dwc_moreinfo</mi></a>","P02608653",NA,NA,NA,"(Trin.) Chase",NA,NA,NA,"Brésil.",NA,NA,"P02608653_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608654","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Warming",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608654' target='other'> <mi>dwc_moreinfo</mi></a>","P02608654",NA,NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"Brésil, Lagoa Sta.",NA,NA,"P02608654_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608655","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Glaziou, A.","1895","8","30",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608655' target='other'> <mi>dwc_moreinfo</mi></a>","P02608655",NA,NA,NA,"(Trin.) Chase",NA,NA,NA,"Brésil, Goyaz. Entre Siriaco, any Macacos, et Guariroba.",NA,NA,"P02608655_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608656","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Glaziou, A.","1894","10","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608656' target='other'> <mi>dwc_moreinfo</mi></a>","P02608656",NA,NA,NA,"(Trin.) Chase",NA,NA,NA,"Brésil, Goyaz, Chapadinha.",NA,NA,"P02608656_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22409",NA,NA
"85","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608657","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Glaziou, A.","1894","10","5",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608657' target='other'> <mi>dwc_moreinfo</mi></a>","P02608657",NA,NA,NA,"(Trin.) Chase",NA,NA,NA,"Brésil, Goyaz, Campos de Pichoá, [?] de l´Espigão.",NA,NA,"P02608657_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22408",NA,NA
"86","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608658","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Glaziou, A.","1893","11","21",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608658' target='other'> <mi>dwc_moreinfo</mi></a>","P02608658",NA,NA,NA,"(Trin.) Chase",NA,NA,NA,"Brésil, Santa Luzia.",NA,NA,"P02608658_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20558",NA,NA
"87","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608659","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Glaziou, A.","1887","10","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608659' target='other'> <mi>dwc_moreinfo</mi></a>","P02608659",NA,NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"Brésil, Minas, Serra de Lenheiro, prés de S. João d´El Rei.",NA,NA,"P02608659_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17385",NA,NA
"88","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608662","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Saint-Hilaire, A.","1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608662' target='other'> <mi>dwc_moreinfo</mi></a>","P02608662",NA,NA,NA,"(Trin.) Chase",NA,NA,NA,"Brésil. Province de Saint-Paul.",NA,NA,"P02608662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1245",NA,NA
"89","2015-09-04 01:04:53-03","MNHN","RECOLNAT_MNHN_P","P02608663","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.","1974","1","16",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608663' target='other'> <mi>dwc_moreinfo</mi></a>","P02608663",NA,NA,NA,"(Trin.) Chase",NA,"Bahia",NA,"Brésil. Serra do Rio de Contas, ca. 6km N of the town of Rio de Contas on road to Abaira.","-41.78333","-13.55","P02608663_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15084",NA,NA
"90","2015-09-04 01:04:54-03","MNHN","RECOLNAT_MNHN_P","P02608664","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Claussen","1843","11","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608664' target='other'> <mi>dwc_moreinfo</mi></a>","P02608664",NA,NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"Brésil. Minas Geraes.",NA,NA,"P02608664_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"91","2015-09-04 01:04:54-03","MNHN","RECOLNAT_MNHN_P","P02608666","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Irwin, H.S.|Soderstrom, T.R.","1964","10","21",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608666' target='other'> <mi>dwc_moreinfo</mi></a>","P02608666",NA,NA,NA,"(Trin.) Chase",NA,"Goiás",NA,"Brésil. Serra do Caiapó, ca. 33km S of Caiaponia on road to Jataí.",NA,NA,"P02608666_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7133",NA,NA
"92","2016-09-27 18:18:10-03","MNHN","RECOLNAT_MNHN_P","P02608667","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum",NA,"1836","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608667' target='other'> <mi>dwc_moreinfo</mi></a>","P02608667",NA,NA,NA,"(Trin.) Chase",NA,NA,NA,"Brésil.",NA,NA,"P02608667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
