"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","individualCount"
"75","2021-02-12 15:02:01-03","UFSCar","SPSC","6843","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Pycreus","decumbens","Pycreus decumbens","T.Koyama","S.M.Viana","S.M. Viana",NA,"2004","01","22",NA,"Brasil","São Paulo","São Carlos","Fazenda Santa Terezinha da Barra. Rio do Quilombo",NA,NA,NA,"Paludosa <ll>dwc_commonname:</ll> Tiririca&nf;Tiririca-do-brejo",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-01 15:14:17-03","UnB","UB","164616","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Pycreus","mundtii","Pycreus mundtii","Cherm.",NA,"Raynal, J; Raynal, A","5893","1960","05","22","Africa","Senegal",NA,NA,"Marigot d'eau douce, flottant en matelas. &nf;Ber Tialane près Kayar (Sénégal)",NA,NA,NA,NA,"UB0009878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-03 10:03:34-03","UFSCar","SORO","7588","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Pycreus","decumbens","Pycreus decumbens","T.Koyama","S.Honda","Honda, S.; Garcia, R.J.F.; Pando, R.S.; Costa, R.","294","2007","12","24",NA,"Brasil","São Paulo","São Paulo","Parque Tizo. Fragmento 1. Campo.","-46.6300010681152","-23.5400009155273",NA,"Erva ereta; espiguetas.",NA,NA,NA,"2008","09",NA,NA,"09","53584","auto",NA,NA,NA,NA,NA,NA
"78","2020-08-20 14:59:01-03","UFSC","FLOR","64433","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Silva, L.P.","Pott, V.J.; Pott, A.","9592","2007","07","25",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Três Lagoas. Roddovia BR- 262, KM 53,4, Fazenda Kokete; cerca de 41km a oeste de Três Lagoas.","-52.108611","-20.736111",NA,"Erva aquática emergente. 0,30 - 0,50 m de altura Habitat: Brejo ao longo de filetes d#?# água em campo úmido. Solo arenoso. Relevo levemente inclinado. Mancha ocasional.","FLOR0064433",NA,NA,"2017","03","52º6'31''W","20º44'10''S","16",NA,NA,NA,NA,NA,"345","345",NA
"79","2020-08-20 14:59:01-03","UFSC","FLOR","64442","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Silva, L.P.","Pott, V.J.; Pott, A.; Sartori, A.L.B.; Lima, L.C.P.","5331","2002","04","20",NA,"Brasil","Mato Grosso do Sul","Ivinhema","Rodovia MS- 134, 2 km de Ivinhema, na Várzea do Rio Ivinhema.","-53.544444","-22.391667",NA,"Erva. 0,30- 0,50 m de altura.","FLOR0064442",NA,NA,"2017","03","53º32'40''W","22º23'30''S","16",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-08-20 14:59:01-03","UFSC","FLOR","66433","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Weber, P.A.P.","Weber, P.A.P.","626","2017","03","10",NA,"Brasil","Santa Catarina","Araquari","terreno do futuro aterro industrial da WEG.","-48.882222","-26.488889",NA,"banhado","FLOR0066433",NA,NA,"2017","03","48º52'56''W","26º29'20''S","10",NA,NA,NA,NA,NA,"18","18",NA
"81","2012-06-07 11:49:30-03","CAS","CAS-BOT","26195","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Pycreus","decumbens","Pycreus decumbens","T.Koyama",NA,"Koyama, Tetsuo; Koyama, M.; Lima, E. de","13748","1970","2",NA,"South America","Brazil","Paraná",NA,"By road near Paranaven",NA,NA,NA,"distribution very local",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"82","2021-02-08 12:51:12-03","UFRGS","ICN","150293","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Ness) Kunth","Silva, LP","Hefler, SM; et al.","930","2004","11","05","América do Sul","Brasil","PR","Toledo","Vila Nova Big Peixe","-53.7430992126465","-24.7136001586914",NA,NA,"ICN00005690","ICN00005690",NA,"2015","11",NA,NA,"06","31095","auto",NA,NA,NA,NA,NA,NA
"83","2021-02-08 12:51:12-03","UFRGS","ICN","150216","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Ness) Kunth","Silva, LP","Hefler, SM; et al.","508","2004","11","01","América do Sul","Brasil","PR","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,"CPPOM, gramado úmido, beira da estrada, solo arenoso, próximo da praia","ICN00005689","ICN00005689",NA,"2015","11",NA,NA,"06","41937","auto",NA,NA,NA,NA,NA,NA
"84","2021-02-08 12:51:12-03","UFRGS","ICN","131144","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Ness) Kunth","Silva, LP","Longhi-Wagner, HM; Guglieri, A; Essi, L; Hefler","8878","2004","01","12","América do Sul","Brasil","PR","Guaratuba","BR-101 500m antes da polícia rodoviária logo após divisa SC-PR beira da rodovia 25°51'14S 48°57'30W","-48.958333","-25.853889",NA,"com rizoma e estolho","ICN00005691","ICN00005691",NA,"2015","11","-48.958333","-25.853889","06",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-08 12:51:12-03","UFRGS","ICN","144280","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Ness) Kunth","Silva, LP","Muniz, CFS","253","1981","03","10","América do Sul","Brasil","SP","Marabá Paulista em direção a T",NA,NA,NA,NA,"Doação Herbário SP.; Em área de pasto próx. do lago.","ICN00005687","ICN00005687",NA,"2015","11",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-08 12:51:12-03","UFRGS","ICN","144281","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Ness) Kunth","Silva, LP","Muniz, CFS","304","1981","03","11","América do Sul","Brasil","SP","Teodoro Sampaio","35 km a oeste em direção à Rosana","-52.1599998474121","-22.5300006866455",NA,"Doação Herbário SP.; Em brejo próximo ao Rio Estreito.","ICN00005688","ICN00005688",NA,"2015","11",NA,NA,"06","54606","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-18 11:14:35-03","UFMT","CNMT","9969","S","Plantae","Angiosperma",NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Cordova, M.O.","Córdova, M.O.; Giacoppini, D.R.; Montes, J.; Cavalheiro, L.","1279","2020","05","28",NA,"Brasil","Mato Grosso","Sinop","Fragmento Florestal Urbano. Lagoa no Rio Curupi. Proximo da Chácara Shallon.","-55.4695","-11.876983",NA,"Inflroescência ferruginea clara. Frequente.Tese: Distribuição de Macrófitas Aquáticas do Sul da Amazônia","CNMT009969",NA,NA,"2020","05","55°28'10.20W","11°52'37.14S","28",NA,NA,NA,NA,NA,"368","368",NA
"88","2020-06-03 17:38:59-03","UFMT","CNMT","9815","S","Plantae","Angiosperma",NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Córdova, M.O.","Córdova, M.O.; Keffer, J.F.","677","2017","12","10",NA,"Brasil","Mato Grosso","Ipiranga do Norte","Rio Teles Pires, Lagoa do Aguapé. A 7 km SD da sede Marina (Ponte sobre a MT220). Area de Influencia UHE Sinop.","-55.713264","-11.671836",NA,"Inflroscencia esverdeada, sobre histossolo de Eichhornia e Polygonum.Subprograma de Macrófitas Aquáticas - UHE Sinop","CNMT009815",NA,NA,"2020","05","55°42'47.75W","11°40'18.61S","20",NA,NA,NA,NA,NA,"304","304",NA
"89","2020-04-30 16:06:37-03","UFMT","CNMT","5541","S","Plantae","Angiosperma",NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Córdova, M.O.","Córdova, M.O.; Giacoppini, R.F.; Keffer, J.F.","387","2016","08","25",NA,"Brasil","Mato Grosso","Nova Ubiratã","Estação Ecológica (ESEC) Rio Ronuro. RegiãoSul. Margem do rio Ronuro.","-54.436611","-13.126975",NA,"Inflorescencia ferruginea. Frequente.Biodiversidade da ESEC Rio Ronuro - SEMA - MT e UFMT Sinop.","CNMT005541",NA,NA,"2016","11","54°26'11.80W","13°7'37.11S","24",NA,NA,NA,NA,NA,"379","379",NA
"90","2020-04-30 16:06:37-03","UFMT","CNMT","5540","S","Plantae","Angiosperma",NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Córdova, M.O.","Córdova, M.O.; Giacoppini, R.F.; Keffer, J.F.","382","2016","08","25",NA,"Brasil","Mato Grosso","Nova Ubiratã","Estação Ecológica (ESEC) Rio Ronuro. RegiãoSul. Margem do rio Ronuro.","-54.436611","-13.126975",NA,"Inflorescencia ferruginea. Frequente.Biodiversidade da ESEC Rio Ronuro - SEMA - MT e UFMT Sinop.","CNMT005540",NA,NA,"2016","11","54°26'11.80W","13°7'37.11S","24",NA,NA,NA,NA,NA,"379","379",NA
"91","2020-10-08 08:52:34-03","IBt","SP","337062","S","Plantae",NA,NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth",NA,"Ribeiro, W","s.n.","1998","10",NA,NA,"Brasil","São Paulo","Embu das Artes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-26 10:00:08-03","IBt","SP","373545","S","Plantae",NA,NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth",NA,"Carvalho, GM","s.n.","2004","10","19",NA,"Brasil","São Paulo","Itatinga",NA,"-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA
"93","2019-11-21 10:03:26-03","IBt","SP","200425","S","Plantae",NA,NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Silva, LP","Muniz, CFS","253","1981","03","10",NA,"Brasil","São Paulo","Marabá Paulista","Em direção a Teodoro Sampaio","-51.9599990844727","-22.1000003814697",NA,NA,NA,NA,NA,"2016","05",NA,NA,"19","36869","auto",NA,NA,NA,NA,NA,NA
"94","2019-11-21 10:03:26-03","IBt","SP","296144","S","Plantae",NA,NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Silva, LP","Bernacci, LC","2174","1995","11","18",NA,"Brasil","São Paulo","Monte Alto","Clube Campestre, área drenada de represa","-48.4900016784668","-21.2600002288818",NA,NA,NA,NA,NA,"2016","11",NA,NA,"28","21949","auto",NA,NA,NA,NA,NA,NA
"95","2020-08-13 18:01:50-03","IBt","SP","296133","S","Plantae",NA,NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth",NA,"Garcia, RJF","802","1996","03","29",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"96","2020-07-02 08:40:06-03","IBt","SP","279484","S","Plantae",NA,NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth",NA,"Garcia, RJF","507","1994","05","25",NA,"Brasil","São Paulo","São Paulo","APA do Carmo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"97","2019-11-21 10:03:26-03","IBt","SP","200341","S","Plantae",NA,NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Silva, LP","Muniz, CFS","303","1981","03","11",NA,"Brasil","São Paulo","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2016","05",NA,NA,"19","54606","auto",NA,NA,NA,NA,NA,NA
"98","2019-11-21 10:03:26-03","IBt","SP","200329","S","Plantae",NA,NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Silva, LP","Muniz, CFS","304","1981","03","11",NA,"Brasil","São Paulo","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2016","05",NA,NA,"19","54606","auto",NA,NA,NA,NA,NA,NA
"99","2019-11-21 10:03:26-03","IBt","SP","200206","S","Plantae",NA,NA,"Cyperaceae","Cyperus","mundtii","Cyperus mundtii","(Nees) Kunth","Silva, LP","Muniz, CFS","314","1981","03","11",NA,"Brasil","São Paulo","Teodoro Sampaio","35 km a oeste em direção a Rosana","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2016","05",NA,NA,"19","54606","auto",NA,NA,NA,NA,NA,NA
"100","2019-11-21 10:03:29-03","IBt","SP","215271","S","Plantae",NA,NA,"Cyperaceae","Pycreus","decumbens","Pycreus decumbens","T.Koyama","Koyama, T","Koyama, T; Koyama, M; Lima, E","13748","1970","02","22",NA,"Brasil","Paraná","Paranavaí",NA,"-52.4653015136719","-23.0730991363525",NA,"Growing in large community on wet sandy laterite","SP002971","SP002971","Isotype","1976",NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA
