"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"173","2019-10-09 11:22:14-03","UFBA","ALCB","106159","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML","2012","08",NA,"Guedes, ML; Ramos, YJ; et al.","2012","07","07","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Caminho para Fazendola","-41.8","-13.566667","-41.8","-13.566667","com gavinhas. Folhas cartáceas, discolores, lobadas, margens serreadas. Flores com brácteas foliáceas com margens serreadas. Flores com sépalas verdes externamente, com duas glândulas na região apical, pétalas brancas. Coroa de estam","ALCB043449","ALCB043449",NA,NA,"19844","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-10-09 11:22:14-03","UFBA","ALCB","109812","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Jesus, ON de","2013","05","07","Brasil","Bahia","Cruz das Almas","Recôncavo Sul, banco ativo de germoplasma de maracujá - Embrapa, Mandioca e Fruticultura","-39.123333","-12.655","-39.123333","-12.655","híbrido produzido a partir de cruzamento de P. edulis com P. cincinnata, e posterior retrocuzamento com P. edulis.","ALCB043467","ALCB043467",NA,NA,"01","Southern America",NA,NA,"Dicotyledon",NA,NA,"221","221",NA,NA,NA,NA,NA,NA
"175","2019-10-09 11:22:14-03","UFBA","ALCB","111264","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML","2013","12",NA,"Gomes, FS; Guedes, ML; Kelmo, F; et al.","2013","07","20","Brasil","Bahia","Jandaíra","Litoral Norte, Na Vila de São Francisco do Conde.","-37.783333","-11.55","-37.783333","-11.55","com gavinha. Folhas trilobadas, cartáceas. Flores axilares , com pétalas alvas e corona de estaminódios vináceos. até a metade inferior e branco na metade superior.","ALCB043446","ALCB043446",NA,NA,"1250","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-10-09 11:22:14-03","UFBA","ALCB","111291","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML","2013","12",NA,"Guedes, ML; Gomes, FS; Kelmo, F; et al.","2013","07","21","Brasil","Bahia","Jandaíra","Litoral Norte, Na Vila de São Francisco do Conde.","-37.783333","-11.55","-37.783333","-11.55","com gavinha. Folhas lobadas, cartáceas, discolores. Flores com pétalas alvas. Frutos imaturos verdes.","ALCB043448","ALCB043448",NA,NA,"21013","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-10-09 11:22:14-03","UFBA","ALCB","112902","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML","2014","02",NA,"Guedes, ML; et al.","2013","10","02","Brasil","Bahia","Maraú","Litoral Sul, Taipú de Fora.","-39","-14.1","-39","-14.1","Folhas com estipulas caducas, lâmina subcoriácea, 3-lobada, margem serreada. Flores com sépalas externa verde e interna branca, pétalas brancas, filamentos da corona em 5 séries, filiformes, bandeamento arroxeado até a metade inferio","ALCB043431","ALCB043431",NA,NA,"21110","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-07-07 00:49:53-03","UFBA","ALCB","116709a","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Nunes, TS","2020","07",NA,"Guedes, ML; Kelmo, F; Alunos de Ecologia","2014","04","16","Brasil","Bahia","Maraú","Litoral Sul, Ponto 32.","-38.963333","-14.076667","-38.963333","-14.076667","com gavinhas. Folhas lobadas, cartáceas, discolores. Flores com pétalas alvas.","ALCB043785","ALCB043785",NA,NA,"22011a","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 21:32:50-03","UFBA","ALCB","120261","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML","2015","04",NA,"Costa, TF; et al.","2014","07","26","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Próximo á cidade.","-39.516667","-12.766667","-39.516667","-12.766667","com gavinhas. Folhas trilobadas, subcoriáceas.Flores solitárias, flores alvas.","ALCB043445","ALCB043445",NA,NA,"s/n","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-10-09 11:22:14-03","UFBA","ALCB","120926","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML","2015","05",NA,"Guedes, ML; Costa, MA; Costa, TF","2015","05","01","Brasil","Bahia","Cardeal da Silva","Cardeal da Silva.","-37.933333","-11.933333","-37.933333","-11.933333","com gavinha. Folhas cartáceas. Flores com pétalas alvas , uma corona de estaminódios vináceos.","ALCB043469","ALCB043469",NA,NA,"23399","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-10-09 11:22:14-03","UFBA","ALCB","16098","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML","1984","12",NA,"Guedes, ML","1984","12","02","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoã próximo a Abaeté","-38.5","-12.966667","-38.5","-12.966667","Com gavinhas. Folhas membranáceas, glabras, discolores. Cálice verde externamente e branco internamente, pétalas esverdeadas, estames lilases.","ALCB043438","ALCB043438",NA,NA,"913","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-10-09 11:22:14-03","UFBA","ALCB","19041","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Nunes, TS","1995","07",NA,"Luciano","1983","04","02","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoã.","-38.5","-12.966667","-38.5","-12.966667",NA,"ALCB043442","ALCB043442",NA,NA,"520","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-10-09 11:22:14-03","UFBA","ALCB","19622","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Alunos de extensão CESV","1983","10",NA,"Alunos de extensão CESV","1983","09","29","Brasil","Bahia","Salvador","Região Metropolitana Salvador","-38.5","-12.966667","-38.5","-12.966667","Escandente.","ALCB043440","ALCB043440",NA,NA,"s/n","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-10-09 11:22:14-03","UFBA","ALCB","20213","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Nunes, TS","1995","07",NA,"Grupo OCEPLAN","1976","08","14","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Mata dos Oitis","-38.5","-12.966667","-38.5","-12.966667",NA,"ALCB043441","ALCB043441",NA,NA,"s/n","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-10-09 11:22:14-03","UFBA","ALCB","60202","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Milward-de-Azevedo, M","2005","01","14","Gonçalves, EMF; Guedes, ML; et al.","2003","01","19","Brasil","Bahia","Camaçari","Guarajuba","-38.316667","-12.683333","-38.316667","-12.683333","herbácea, com gavinha. Folhas com estípulas foliáceas, lâmina cartácea, discolores. Flores com cálice verde, corona filamentosa alva e pétalas alvas.","ALCB043461","ALCB043461",NA,NA,"01","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-10-09 11:22:14-03","UFBA","ALCB","62086","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Nunes, TS","2002","01",NA,"Nunes, TS; Jardim, JG; Moraes, MV; Silva, BM","2002","12","07","Brasil","Bahia","Canavieiras","Litoral Sul, Ramal a direita depois da ponte,na estrada Una/ Canavieiras, ca. 1,0km da BA 001 na rodovia para o cubículo. Na orla da estrada","-38.997778","-15.676389","-38.997778","-15.676389","Folhas verdes com a face inferior mais clara. Frutos imaturos verdes, com pontuações mais clara.","ALCB043452","ALCB043452",NA,NA,"755","Southern America",NA,NA,"Dicotyledon",NA,NA,"32","32",NA,NA,NA,NA,NA,NA
"187","2019-10-09 11:22:14-03","UFBA","ALCB","64106","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Milward-de-Azevedo, M","2005","01","14","Bispo, RB","2003","11","30","Brasil","Bahia",NA,"Costa Oeste Região de Papuã.","-39","-13","-39","-13","Trepadeira herbácea, com gavinha. Folhas membranáceas, discolores.","ALCB043462","ALCB043462",NA,NA,"32","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-10-09 11:22:14-03","UFBA","ALCB","70827","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Jardim, JG; Sant'Ana, SC de","2002","04","11","Brasil","Bahia","Uruçuca","Litoral Sul, ca. de 11,8 km W de Serra Grande. Área de contorno do Parque Estadual Serra do Conduru","-39.116667","-14.483333","-39.116667","-14.483333","com até 8 m de alt. Folhas verde-brilhantes na face superior, face inferior mais clara com venação vinácea. Flores com pétalas branca, delgada, algo lilás na face interna, coroa lilás; filetes esverdeados, anteras amarelo-claro. Perfu","ALCB043463","ALCB043463",NA,NA,"3997","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-10-09 11:22:14-03","UFBA","ALCB","78758","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML; Valadão, RM","2007","01",NA,"Valadão, RM; Guedes, ML","2006","06","24","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul, Mata do Pacangê",NA,NA,NA,NA,"com folhas cartáceas, glabras, com glândulas no ápice do peciolo e na margem da folha. Margem da folha serrea e lobada. Fruto imaturo verde.; Arbórea.","ALCB043466","ALCB043466",NA,NA,"545","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-10-09 11:22:14-03","UFBA","ALCB","80998","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Nunes, TS","2012","09","03","Guedes, ML; Alunos de Botânica III","2007","06","02","Brasil","Bahia","Camaçari","Arembepe, Paradiso Laguna","-38.316667","-12.683333","-38.316667","-12.683333","com gavinha. Flores com cálice verde, pétalas alvas alvas estaminódios alvos com base vinácea, andróforo verde pintalgado de vinho.","ALCB043443","ALCB043443",NA,NA,"13890","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-10-09 11:22:14-03","UFBA","ALCB","95796","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML","2010","07",NA,"Guedes, ML; Gomes, FS; Lisboa, MS","2010","07","20","Brasil","Bahia","Presidente Tancredo Neves","Litoral Sul, Riachão dos Caboclos. Casa de Basília dos Santos","-39.33","-13.383611","-39.33","-13.383611","com gavinhas. Estípulas foliáceas. Folhas cartáceas, lobadas com margem serreada. Flores com cálice verde, pétalas alvas e a corona de estaminódios com base vinácea e porções terminais alvas.; área antropizada.","ALCB043458","ALCB043458",NA,NA,"17376","Southern America",NA,NA,"Dicotyledon",NA,NA,"201","201",NA,NA,NA,NA,NA,NA
"192","2019-10-09 11:22:14-03","UFBA","ALCB","96053","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML","2010","08",NA,"Guedes, ML; Gomes, FS; Lisboa, MS","2010","07","23","Brasil","Bahia","Cairu","Baixo Sul, Cajazeiras. Casa de Dona Maria Guiomar do Nascimento","-39.033333","-13.483333","-39.033333","-13.483333","vigorosa, com gavinhas, perene. Folhas alternas, trilobadas. Suco da fruta ou chá da folha serve para pressão alta.; Área Antropizada.","ALCB043459","ALCB043459",NA,NA,"17576","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-10-09 11:22:14-03","UFBA","ALCB","98540","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Gomes, FS","2011","03",NA,"Gomes, FS; Guedes, ML; Costa, AS","2011","01","25","Brasil","Bahia","Jandaíra","Litoral Norte, Abadia","-37.5125","-11.557778","-37.5125","-11.557778","com gavinhas. Flores com cálice verde, glândulas escuras, pétalas alvas.; arbustivo-arbórea.","ALCB043455","ALCB043455",NA,NA,"634","Southern America",NA,NA,"Dicotyledon",NA,NA,"65","65",NA,NA,NA,NA,NA,NA
"194","2019-10-09 11:22:14-03","UFBA","ALCB","99355","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Nunes, TS","2012","09","03","Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","2011","05","14","Brasil","Bahia","Candeias","Região Metropolitana Salvador, Próximo à cidade de Caboto, nas imediações do Porto de Aratu","-38.497222","-12.765","-38.497222","-12.765","Área antropizada.","ALCB043471","ALCB043471",NA,NA,"18260","Southern America",NA,NA,"Dicotyledon",NA,NA,"50","50",NA,NA,NA,NA,NA,NA
"195","2019-10-09 11:22:14-03","UFBA","ALCB","63640","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Xavier, AB","2004","03",NA,"Xavier, AB; Anjos, BA dos; Guedes, ML","2003","09","21","Brasil","Bahia","Luis Eduardo Magalhães","Oeste","-45.718333","-12.307778","-45.718333","-12.307778","Erva com gavinha. Folhas membranáceas, concolor. Flores com bractéolas foliáceas e margem serriada, sépalas verdes, pétalas alvas, estaminóides com base vinácea, ovário e estames alvos. Ocasional.","ALCB043450","ALCB043450",NA,NA,"71","Southern America",NA,NA,"Dicotyledon",NA,NA,"710","710",NA,NA,NA,NA,NA,NA
"196","2019-10-09 11:22:14-03","UFBA","ALCB","030770","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Guedes, ML; Saar, E","1996","11",NA,"Saar, E","1996","10","01","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paripe","-38.35","-12.433333","-38.35","-12.433333","Herbácea. Folhas membranáceas, concolores. Frequente.; Área antropizada. Horta.","ALCB043432","ALCB043432",NA,NA,"36","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-10-09 11:22:14-03","UFBA","ALCB","78062","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, AC","2004",NA,NA,"Silva, JM; Barbosa, E; Goldenberg, R","2000","09","13","Brasil","Paraná","Rio Branco do Sul","Rio Açungui","-49.3142013549805","-25.1900005340576",NA,NA,"escandente. Flor alva.; beira da estrada e capoeira.","ALCB043460","ALCB043460","37352","auto","3454","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-10-09 11:22:14-03","UFBA","ALCB","056047","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, AC","1991","02",NA,"Reis, JCG","1941","03","19","Brasil","São Paulo","Caçapava","Cult. Faz. Dr. Joaquim Alcantara - Cepar de Fomento da Produção vegetal","-45.7000007629395","-23.1000003814697",NA,NA,NA,"ALCB043464","ALCB043464","15403","auto","s/n","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-02-08 09:56:20-03","NBC","NL-BOTANY","U.1476223","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Feuillet CPGA",NA,NA,NA,"Ek RC","1998","03","10","Guyana","West Piribi",NA,NA,"-58.616667","5.016667","-58.616667","5.016667","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1476223 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1476223","NL-U1476223",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae","U 0085561",NA,NA,NA,NA
"200","2020-02-08 09:56:20-03","NBC","NL-BOTANY","U.1464642","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Killip EP; Rohl E","1943","03","26","Venezuela",NA,NA,"Distrito Federal, El Junquito, forest.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1464642 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1464642","NL-U1464642",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"201","2020-02-08 09:56:20-03","NBC","NL-BOTANY","L.2454240","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Reitz R; Klein RM","1957","10","17","Brazil",NA,NA,"Santa Catarina. Morro do Iquererim, Campo Alegre. Capoeira.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2454240 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2454240","NL-L2454240",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"202","2020-02-08 09:56:20-03","NBC","NL-BOTANY","L.4169846","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Delascio F; Liesner RL","1978","07","01","Venezuela",NA,NA,"Plants of Venezuela. Estado Bolivar: Distrito Paez. La Grulla. 6 kmts al Sur-Este de Upata.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4169846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4169846","NL-L4169846",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"203","2020-02-08 09:56:20-03","NBC","NL-BOTANY","U.1464643","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Aristeguieta L","1963","01","01","Venezuela",NA,NA,"Sto. Domingo, y Mérida.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1464643 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1464643","NL-U1464643",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"204","2020-02-08 09:56:20-03","NBC","NL-BOTANY","U.1476220","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Maas PJM; Maas-van de Kamer H","1971","08","09","Brazil",NA,NA,"Brasiliensis, Amazonas; Manaus, Parque 10, along roadside vine.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1476220 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1476220","NL-U1476220",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"205","2020-02-08 09:56:20-03","NBC","NL-BOTANY","U.1476221","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Mexia YEJ","1929","12","27","Brazil",NA,NA,"State of Minas Geraes, Viçosa, Agricultural College land, Road to São Miguel, about km 2½ Capoeira.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1476221 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1476221","NL-U1476221",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"206","2020-02-08 09:56:20-03","NBC","NL-BOTANY","U.1476222","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Webster GL","1986","10","08","Brazil",NA,NA,"Estado de São Paulo, Mun. Cubatão, Serra da Paranapiacaba, degraded rain forest and campos N of Cubatão, 1-2 km NE of Pouso Paranapiacaba.","-46.45","-23.85","-46.45","-23.85","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1476222 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1476222","NL-U1476222",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"207","2020-02-08 09:56:20-03","NBC","NL-BOTANY","U.1476225","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"EV; et al.","1968","11","08","Brazil",NA,NA,"Brasil, Morro dos Conventos-SC.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1476225 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1476225","NL-U1476225",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"208","2020-02-08 09:56:20-03","NBC","NL-BOTANY","WAG.1148474","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Raets GH","1967","04","11","Venezuela",NA,NA,"Venezuela. State of Barinas. Savanna near Quebrada Seoa, about 20 km W. of Barinas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1148474 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1148474","NL-WAG1148474",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"209","2020-02-08 09:56:20-03","NBC","NL-BOTANY","U.1476224","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Hopkins MJG; Souza MAD de","1996","12","01","Souza MAD de; Hopkins MJG; Assunção PACL","1996","12","16","Brazil","Amazonas",NA,NA,"-59.966667","-2.883333","-59.966667","-2.883333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1476224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1476224","NL-U1476224",NA,NA,NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,"Magnoliopsidae","U 0062115",NA,NA,NA,NA
"210","2020-11-04 12:17:55-03","ESALQ","ESA","73148","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Heringer, E.P.","1940","11","28","Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,NA,"ESA073148","ESA073148","10350","auto","475.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-11-04 12:17:55-03","ESALQ","ESA","32804","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Poliquesi, C.B. et al.","1993","11","23","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,"ESA032804","ESA032804","61623","auto","167.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-11-04 12:17:55-03","ESALQ","ESA","72863","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Reis, J.C.G.","1941","03","19","Brasil","São Paulo","Caçapava",NA,"-45.7000007629395","-23.1000003814697",NA,NA,NA,"ESA072863","ESA072863","15403","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-11-04 12:17:55-03","ESALQ","ESA","73186","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Bernacci, L.C.","2003",NA,NA,"Mattos, J.","1961","11","29","Brasil","São Paulo","Registro",NA,"-47.8400001525879","-24.4799995422363",NA,NA,NA,"ESA073186","ESA073186","25922","auto","9147.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-11-04 12:17:55-03","ESALQ","ESA","75790","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","17","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.","-46.7799987792969","-24.1800003051758",NA,NA,"Trepadeira, frutos roxo-escuros muito adocicados.","ESA075790","ESA075790","26998","auto","223.0",NA,NA,NA,"Magnoliophyta",NA,NA,"30","30",NA,NA,NA,NA,NA,NA
"215","2020-11-04 12:17:55-03","ESALQ","ESA","32805","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Hatschbach, G. et al.","1993","10","13","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,"ESA032805","ESA032805","32006","auto","59230.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-11-04 12:17:55-03","ESALQ","ESA","674","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Bernacci, L.C.","2003",NA,NA,"Santoro, J.","1936","08","19","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"ESA000674","ESA000674","23900","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-11-04 12:17:55-03","ESALQ","ESA","16796","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Sato, L.Y.","1994","11","15","Brasil","São Paulo","Paranapanema",NA,"-48.7200012207031","-23.3799991607666",NA,NA,NA,"ESA016796","ESA016796","29740","auto","1.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
