"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"37","2019-11-21 14:44:15-03","UFJF","CESJ","49996","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(St. Hil.) Hook.f. ex K. Schum.","J.A. Oliveira; L.A.S.Abade","F.S. Souza; T.M. Machado; A.L. Santiago","379","2008","04","05","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck, Sítio Malícia.","-43.3502998352051","-21.7642002105713",NA,"Árvore ca. 5m no interior da mata. Flores brancas.","CESJ049996",NA,NA,NA,"2008",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"38","2019-11-21 14:44:15-03","UFJF","CESJ","31076","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(St. Hil.) Hook.f. ex K. Schum.","J.A. Oliveira","P.C. Zampa","s.n.","2000","03","17","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Árvore, 8m, flores branco amareladas (Coleta 85).","CESJ031076",NA,NA,NA,"2010","04",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"39","2019-11-21 14:44:15-03","UFJF","CESJ","55539","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(St. Hil.) Hook.f. ex K. Schum.","J.A. Oliveira","F.S. Souza; J.H.C. Ribeiro","838","2010","01","09","América do Sul","Brasil","Minas Gerais","Descoberto","Serra do Relógio, RPPN Alto da Boa Vista","-42.9674987792969","-21.4596996307373",NA,"Árvore 3m na área antropizada. Frutos imaturos verdes.","CESJ055539",NA,NA,NA,"2010","03",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"40","2019-11-21 14:44:15-03","UFJF","CESJ","57705","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(St. Hil.) Hook.f. ex K. Schum.","J.Amaral","F.R.G. Salimena; C. Neves; M.S. Machado; P.H. Nobre","3240","2011","03","26","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF - Mata do Krambeck, Trilha da Divisa, saindo da Ponte. Próximo ao portão.","-43.3502998352051","-21.7642002105713",NA,"Árvore, ca. 7m, flores alvas e em botão. No aceiro, em interior de mata.","CESJ057705",NA,NA,NA,"2011","04",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"41","2019-11-21 14:44:15-03","UFJF","CESJ","27923","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(St. Hil.) Hook.f. ex K. Schum.","P. Germano Filho","R.G. Silveira","s.n.","1994","06",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Morro do Redentor","-43.3502998352051","-21.7642002105713",NA,"Árvore com cerca de 7 metros de altura. Casca suberosa, estípulas caducas.","CESJ027923",NA,NA,NA,"1998","11","27",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"42","2019-11-21 14:44:15-03","UFJF","CESJ","26594","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(St. Hil.) Hook.f. ex K. Schum.","P. Germano Filho","A. Gomes Filho","s.n.","1993","03","13","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ026594",NA,NA,NA,"1998","11","27",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"43","2019-11-21 14:44:15-03","UFJF","CESJ","50798","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(St. Hil.) Hook.f. ex K. Schum.","J.A. Oliveira","L. Menini Neto; P.C.L. Faria; P.O. Garcia","595","2007","11",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,"Árvore, ca. 6m alt., no interior da mata, folhas discolores, frutos imaturos verdes.","CESJ050798",NA,NA,NA,"2008","07","28",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"44","2019-11-21 14:44:15-03","UFJF","CESJ","63712","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(St. Hil.) Hook.f. ex K. Schum.","J.H.C. Ribeiro","J.H.C. Ribeiro; C.R. Fonseca; E.T. Amorim","264","2012","06","14","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Próximo ao vilarejo do Funil.","-43.8278007507324","-22.0891990661621",NA,"Árvore sobre solo quartzítico. Frutos secos.","CESJ063712",NA,NA,NA,"2013",NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA
"45","2021-03-01 16:39:00-03","UNICAMP","UEC","13408","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.","Kirkbride, JH","Hatschbach, G","38793","1976","07","10",NA,"Brazil","Goiás","Caldas Novas","Serrade Caldas.","-48.625","-17.74169921875",NA,"Arbusto, 4m de altura; flor alva.; Matinha de galeria da encosta de morro.","UEC078090","UEC078090",NA,NA,"1978",NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA
"46","2021-03-01 16:39:00-03","UNICAMP","UEC","45672","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.","Oliveira, JA","Weyland Vieira, MC","473","1982","04","09",NA,"Brazil","Minas Gerais","Caratinga","Fazenda Montes Claros.","-42.1391983032227","-19.7896995544434",NA,NA,"UEC001336","UEC001336",NA,NA,"2012","09",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"47","2021-03-01 16:39:00-03","UNICAMP","UEC","37208","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.","Tamashiro, JY","Salimena-Pires, FR; et al.","20579","1985","04","26",NA,"Brazil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta.","-43.3502998352051","-21.7642002105713",NA,"Arbusto com flores grandes; flores pequenas e brancas.","UEC065347","UEC065347",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"48","2021-03-01 16:39:00-03","UNICAMP","UEC","83906","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.","Germano Filho, P","Macias, L; Goldenberg, R; Koch, I; Árbocz, GF; Belinello, R","96.18","1996","05","23",NA,"Brazil","São Paulo","Queluz","Margens do Rio das Cruzes.","-44.7700004577637","-22.5300006866455",NA,"Árvore de 6m de altura; flores brancas; leve aroma desagradável.; Mata ciliar.","UEC078089","UEC078089",NA,NA,"1997","06","16",NA,NA,"14382","auto",NA,NA,NA,NA,NA
"49","2019-11-06 09:57:31-03","UFOP","OUPR","s.r.","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Badini, J.","s.n.","1976","06","15",NA,"Brasil","Minas Gerais","Ouro Preto-Mariana","Camargos",NA,NA,NA,"Arbusto. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-06 09:57:31-03","UFOP","OUPR","s.r.","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Badini, J.","s.n.","1976","06","15",NA,"Brasil","Minas Gerais",NA,"Base do Caraça",NA,NA,NA,"Árvore, flores pálidas. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-11-06 09:57:31-03","UFOP","OUPR","s.r.","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Badini, J.","s.n.","1974","05","08",NA,"Brasil","Minas Gerais","Catas Altas",NA,"-43.4075012207031","-20.0746994018555",NA,"Arbusto. Matas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"52","2019-11-06 09:57:31-03","UFOP","OUPR","s.r.","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Rapalo, J.A.","s.n.","1985","05","05",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,"Arbusto, flores brancas. Beira do córrego.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"53","2019-11-06 09:57:31-03","UFOP","OUPR","s.r.","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Badini, J.","s.n.","1981","05","19",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Serra da Brígida.","-43.5080986022949","-20.2875003814697",NA,"Arbusto, flores brancas. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"54","2019-11-06 09:57:31-03","UFOP","OUPR","s.r.","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Badini, J.","s.n.","1974","05","08",NA,"Brasil","Minas Gerais","Ouro Preto","Fazenda Macaquinhos","-43.5080986022949","-20.2875003814697",NA,"Arbusto, flores brancas. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"55","2019-11-06 09:57:31-03","UFOP","OUPR","s.r.","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Badini, J.","s.n.","1974","05","10",NA,"Brasil","Minas Gerais","Ouro Preto","Fazenda Macaquinhos","-43.5080986022949","-20.2875003814697",NA,"Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"56","2019-11-06 09:57:31-03","UFOP","OUPR","1356","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Messias, M.C.T.B.; Roschel, M.B.","s.n.","1994","04","30",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Serra do Baú.","-43.5080986022949","-20.2875003814697",NA,"Arbusto ca. 2m, flores amareladas. Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"57","2019-11-06 09:57:31-03","UFOP","OUPR","s.r.","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Badini, J.","s.n.","1976","06","15",NA,"Brasil","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,"Árvore, flores amareladas. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA
"58","2020-06-29 09:31:54-03","UFRRJ","RBR","15198","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.","P. Germano-Filho","J.P.P. Carauta; M.R. Barbosa","5299","1986","04","08",NA,"Brasil","Rio de Janeiro","Paracambi/Eng Paulo de Frontin","'Serra de Paracambi. limite de município.estr. RJ 117, 300-400 m.s.m.'",NA,NA,NA,NA,"RBR00015198",NA,NA,NA,"1993","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 09:31:54-03","UFRRJ","RBR","15199","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.","P. Germano-Filho","J.M. Vimercat","143","1984","05","17",NA,"Brasil","Espírito Santo","Santa Teresa","Mata do espíndula","-40.6002998352051","-19.9356002807617",NA,NA,"RBR00015199",NA,NA,NA,"1996","05","27",NA,NA,"23813","auto",NA,NA,NA,NA,NA
"60","2020-06-29 09:31:54-03","UFRRJ","RBR","26282","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"S.J. Silva-Neto","22","1992","05","05",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Caminho do Tinguá à Boa Esperança Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026282",NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"61","2020-06-29 09:31:54-03","UFRRJ","RBR","26283","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.","P. Germano-Filho","I.M. Silva","367","1995","05","17",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada entre a Represa do Barrelão e Reunião. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026283",NA,NA,NA,"1995","07","13",NA,NA,"25743","auto",NA,NA,NA,NA,NA
"62","2020-06-29 09:31:54-03","UFRRJ","RBR","26284","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.","P. Germano-Filho","D.M. Braz","12","1995","05","24",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Boa Esperança. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026284",NA,NA,NA,"1999","08","03",NA,NA,"25743","auto",NA,NA,NA,NA,NA
"63","2020-06-29 09:31:54-03","UFRRJ","RBR","26281","S","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.","P. Germano-Filho","P. Germano-Filho","54","1995","03","30",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Boa Esperança. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026281",NA,NA,NA,"1995","07","20",NA,NA,"25743","auto",NA,NA,NA,NA,NA
"64","2020-06-29 09:32:02-03","UFRRJ","RBR","46294","S","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B. Bremer","S.J. Silva-Neto","H.C. Lima; P.F.F.P. Rodrigues, A.Q. Lobão, F.F. Negreiros, L.B. Nascimento, A.F.N. Brand, M. Iguatemy, R.P.N. Albuquerque, B.F. Borja","8712","2018","08","07",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta.","-43.3975","-22.568056",NA,NA,"RBR00046294","RBR00046294","266","266","2018","11","08","43º23'51''W","22º34'5''S",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:42:55-03","MBM","MBM","171362","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A. St.-Hil.) Hook. f.","Smith, S.F.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","61159",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Alfredo Chaves","São Bento de Urânia","-40.749698638916","-20.6350002288818",NA,NA,"MBM171362","MBM171362",NA,NA,NA,NA,NA,NA,NA,"32447","auto",NA,NA,NA,NA,NA
"66","2020-12-21 16:42:55-03","MBM","MBM","236579","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A. St.-Hil.) Hook. f.","Smith, S.F.","Hatschbach, G.; Silva, J.M.; Ferreira, L.A.; Silva, J.M.; Ferreira, L.A.","69110",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Varzeão","-41.1347007751465","-20.3397006988525",NA,NA,"MBM236579","MBM236579",NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA
"67","2020-12-21 16:42:55-03","MBM","MBM","46758","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A. St.-Hil.) Hook. f.","Kirkbride, J.H.","Hatschbach, G.","38793",NA,NA,NA,"Southern America","Brazil","Goiás","Caldas Novas","Serra de Caldas","-48.625","-17.74169921875",NA,NA,"MBM046758","MBM046758",NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA
"68","2020-12-21 16:42:55-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A. St.-Hil.) Hook. f.","Oliveira, J.A.","Amorim, A.M.A.; Goldenberg, R.; Fraga, C.N.; Fontana, A.P.; Kollmann, L.C.; Dane; Goldenberg, R.; Fraga, C.N.; Fontana, A.P.; Kollmann, L.C.; Daneu, L.","7848","2009","04","11","Southern America","Brazil","Espírito Santo","Cariacica","Estrada do entorno da reserva em acesso à Alegre","-40.481944","-20.3025",NA,"Àrvore ca. 10m alt. Folhas com margem inferior levemente cinérea. Frutos imaturos verdes.; Floresta Ombrófila Densa Montana.",NA,NA,"500","500","2012",NA,NA,"-40.481944","-20.3025",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:42:55-03","MBM","MBM","83952","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A. St.-Hil.) Hook. f.","Kirkbride, J.H.","Hatschbach, G.","46687",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Ibatiba","Ibatiba, 21km L","-41.5106010437012","-20.2339000701904",NA,NA,"MBM083952","MBM083952",NA,NA,NA,NA,NA,NA,NA,"18895","auto",NA,NA,NA,NA,NA
"70","2020-12-21 16:43:59-03","MBM","MBM","405087","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","Oliveira, J.A.","Bovini, M.G.; Mourão, M.D.S.; Faria, M.; Mourão, M.D.S.; Faria, M.","3912","2013","09","16","Southern America","Brazil","Rio de Janeiro","Magé","RPPN Campo Escoteiro Geraldo Hugo Nunes","-43.040599822998","-22.6527996063232",NA,"Árvore semi-heliófila, ca. 10m. Folhas membranáceas, levemente discolores, pilosas em ambas as faces. Frutos pardos passados.; Mata de baixada.","MBM405087","MBM405087",NA,NA,"2019","02","21",NA,NA,"20531","auto",NA,NA,NA,NA,NA
"71","2020-12-21 16:43:59-03","MBM","MBM","390467","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","Pirani, J.R.","Pirani, J.R.; Fiaschi, P.; El Ottra, J.H.L.; Fiaschi, P.; El Ottra, J.H.L.","6190","2011","01","23","Southern America","Brazil","Espírito Santo","Alfredo Chaves","ES-383 - trecho não pavimentado entre São Bento de Urânia e Castelinho","-40.952778","-20.474611",NA,"Árvore 15m alt. Hipant, sépalas e pétalas verdes, anteras alaranjadas, estigmas alvos. flores muito odoríferas, visitadas de manhã por Apis e meliponídeos e borboletas.; Floresta Ombrófila Montana (Mata Atlântica).","MBM390467","MBM390467","967","967","2011",NA,NA,"-40.952778","-20.474611",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:43:59-03","MBM","MBM","392848","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","Oliveira, J.A.","Amorim, A.M.A.; Forzza, R.C.; Paixão, J.L.; Gomes, L.C.J.; Forzza, R.C.; Paixão, J.L.; Gomes, L.C.J.","7596","2008","07","20","Southern America","Brazil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas, Localidade de Alegre, Trilha do Pau-Oco","-40.519444","-20.291389",NA,"Árvore na margem de riacho, ca. 12m alt. Frutos jovens esverdeados.; Floresta Estacional Semidecidual.","MBM392848","MBM392848","600","600","2019","02","21","-40.519444","-20.291389",NA,NA,NA,NA,NA,NA,NA
"73","2019-08-15 09:04:12-03","UESC","UESC","16366","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata",NA,NA,"Paixão, J.L.,","1959","2013","04","13",NA,"Brasil","Bahia","Camacã",NA,"-39.569722","-15.381111",NA,"Floresta Ombrófila Densa Montana.; Árvore, ca.6m alt.","UESC0016366",NA,"500","850",NA,NA,NA,"39w34'11''","15S22'52''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"74","2018-06-21 13:54:00-03","MNHN","RECOLNAT_MNHN_P","P00752483","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer","Gomes-Bezerra","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes, Ceuilli dans les bois près Itajura",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00752483' target='other'> <mi>dwc_moreinfo</mi></a>","P00752483","P00752483_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2015-09-30 08:31:33-03","MNHN","RECOLNAT_MNHN_P","P00752481","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer","Gomes-Bezerra","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes, Ceuilli dans les bois près Itajura",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00752481' target='other'> <mi>dwc_moreinfo</mi></a>","P00752481","P00752481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 970",NA,NA
"76","2010-03-22 10:16:13-03","MNHN","RECOLNAT_MNHN_P","P00752482","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer","Gomes-Bezerra","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes, Ceuilli dans les bois près Itajura",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00752482' target='other'> <mi>dwc_moreinfo</mi></a>","P00752482","P00752482_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 970",NA,NA
"77","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921529","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer","Gomes-Bezerra","Glaziou, A.",NA,"1867","3","1",NA,"Brasil","Rio de Janeiro",NA,"Petropolis.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921529' target='other'> <mi>dwc_moreinfo</mi></a>","P03921529","P03921529_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1099",NA,NA
"78","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921530","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer","Gomes-Bezerra","Glaziou, A.",NA,"1880","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921530' target='other'> <mi>dwc_moreinfo</mi></a>","P03921530","P03921530_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1099",NA,NA
"79","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921532","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer","Gomes-Bezerra","Glaziou, A.",NA,"1888","4","21",NA,"Brasil","Rio de Janeiro",NA,"Alto Macahé.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921532' target='other'> <mi>dwc_moreinfo</mi></a>","P03921532","P03921532_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17055",NA,NA
"80","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921533","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer","Gomes-Bezerra","Glaziou, A.",NA,"1873","2","21",NA,"Brasil","Rio de Janeiro",NA,"Alto do Imperador à Petropolis.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921533' target='other'> <mi>dwc_moreinfo</mi></a>","P03921533","P03921533_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6565",NA,NA
"81","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921534","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer","Gomes-Bezerra","Riedel",NA,"1833","3","1",NA,"Brasil","Rio de Janeiro",NA,"Serra dos Órgãos.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921534' target='other'> <mi>dwc_moreinfo</mi></a>","P03921534","P03921534_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1271",NA,NA
