"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","locality","imagecode","stateProvince","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"11","2021-03-15 16:37:00-03","NY","NYBG","00471926","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","M. Silveira","634","1993","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270165' target='other'> <mi>dwc_moreinfo</mi></a>","NY00471926","Magnoliophyta","Gentianales",NA,"Bacia do Rio Purus, Faz. Nova Olinda, VaraçÔo do Cajú","NY00471926_01","Acre","R.Br.","B. F. Hansen","-69.22","-10.12",NA,NA,"Sena Madureira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","4202183","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","J. M. Schunke-Vigo","1723","1967","03","07","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526930' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202183","Magnoliophyta","Gentianales",NA,"Dtto. Honoria. Bosque Nacional de Iparia: Región de bosque seco tropical: (sensu Tosi, 1960) a lo largo del Río Pachutea cerca del campamento Miel de Abeja (1 km arriba del pueblo de Tournavista o unos 20 km arriba de la confluencia con el Río Ucayali). En bosque bajo, camino a Shahuinto a 3 km del Campento de Iparia",NA,"Huánuco","R.Br.",NA,NA,NA,"300","400","Pachitea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","00540756","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","C. Figueiredo","202","1993","12","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270166' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540756","Magnoliophyta","Gentianales",NA,"Reserva Chico Mendes. Seringal Boa Vista. Colocaçao Pimenteira.","NY00540756_01","Acre","R.Br.","B. F. Hansen","-68.5042","-10.6519",NA,NA,"Xapuri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","01131725","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","A. P. Duarte","7548","1962","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1279351' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131725","Magnoliophyta","Gentianales",NA,"Varzea da Palma, Faz. Mãe d'Água.","NY01131725_01","Minas Gerais","R.Br.","M. E. Fallen","-44.749531","-17.411382",NA,NA,"Várzea da Palma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","01131633","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","W. R. Anderson","10155","1973","05","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1277629' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131633","Magnoliophyta","Gentianales",NA,"Serra Dourada, ca. 17 km (straight line) S of Goiás Velho, ca. 6 km NE of Mossâmedes, in and along margin of forest on lower eastern slope of serra","NY01131633_01","Goiás","R.Br.","F. Markgraf","-50.1333","-15.9333","700","780","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","01251598","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","L. Coradin","750","1977","10","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486704' target='other'> <mi>dwc_moreinfo</mi></a>","NY01251598","Magnoliophyta","Gentianales",NA,"Boa Vista. 10 km NNW of Boa Vista, on BR-174. Mountain ca 1 km E of road","NY01251598_01","Roraima","R.Br.","F. Markgraf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","4202151","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","M. H. Nee","43149","1992","12","18","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526894' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202151","Magnoliophyta","Gentianales",NA,"13 km (by air) NE of Cotoca, 2-3 km N of Quebrada Cotoca on road to El Pauro",NA,"Santa Cruz","R.Br.",NA,"-62.92","-17.68","325",NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","440601","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","R. L. Liesner","11354","1981","04","07","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270168' target='other'> <mi>dwc_moreinfo</mi></a>","NY00440601","Magnoliophyta","Gentianales",NA,"Represa Guri, 30 a 40 km east of Ciudad Piar by winding road",NA,"Bolívar","R.Br.","G. N. Morillo","-63.17","7.5","300","370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","01131627","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","H. S. Irwin","14958","1966","04","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1277620' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131627","Magnoliophyta","Gentianales",NA,"Serra do Morcêgo, Côrrego Estrema, 35 km N.E. of Formosa","NY01131627_01","Goiás","R.Br.","F. Markgraf","-47.10261","-15.30964","800","800","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","4202159","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","J. A. Steyermark","96447","1996","08","24","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526902' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202159","Magnoliophyta","Gentianales",NA,"thickets west of San Carlos",NA,"Cojedes","R.Br.",NA,NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","440599","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","M. H. Nee","41664","1991","07","12","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270169' target='other'> <mi>dwc_moreinfo</mi></a>","NY00440599","Magnoliophyta","Gentianales",NA,"Surucusi",NA,"Santa Cruz","R.Br.","G. N. Morillo","-62.8","-16.42","250","250","Guarayos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","01131625","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","H. S. Irwin","14952","1966","04","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1277618' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131625","Magnoliophyta","Gentianales",NA,"Between Posse and Alvorada","NY01131625_01","Goiás","R.Br.","F. Markgraf","-46.3692","-14.0933","600","600","Posse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","04202141","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","L. Aristeguieta","7997","1971","10",NA,"South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526884' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202141","Magnoliophyta","Gentianales",NA,"Alrededores de Barinas, via Pedraza",NA,NA,"R.Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2016-09-27 18:15:00-03","NY","NYBG","01131653","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","E. P. Heringer","797","1979","01","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1277863' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131653","Magnoliophyta","Gentianales",NA,"Estrada Rio - São Paulo.","NY01131653_01","Mato Grosso do Sul",NA,"B. F. Hansen","-54.8056","-22.2211",NA,NA,"Dourados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","4202175","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","C. Feddema","1951","1962","03","18","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526922' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202175","Magnoliophyta","Gentianales",NA,"near Rio Leon approx. 20 to 30 km upstream and south of the river mouth and approx. 15 km west of Chigorodo",NA,"Antioquia","R.Br.",NA,"-76.83","7.75","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","4202191","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","J. M. Schunke-Vigo","1329","1966","12","08","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526938' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202191","Magnoliophyta","Gentianales",NA,"Dtto. Honoria. Bosque Nacional de Iparia: Región de bosque seco tropical: (sensu Tosi, 1960) a lo largo del Río Pachutea cerca del campamento Miel de Abeja (1 km arriba del pueblo de Tournavista o unos 20 km arriba de la confluencia con el Río Ucayali). En bosque bajo, carretera Miel de Abeja",NA,"Huánuco","R.Br.",NA,NA,NA,"300","400","Pachitea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","4202182","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","J. M. Schunke-Vigo","3600","1969","11","10","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526929' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202182","Magnoliophyta","Gentianales",NA,"Al oeste del Vivero del Instituto Agropecuario de Tocache",NA,"San Martín","R.Br.",NA,NA,NA,"400",NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","01131680","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","H. S. Irwin","27367","1970","03","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1278016' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131680","Magnoliophyta","Gentianales",NA,"Ca. 2 km N. of Joaquim Felício","NY01131680_01","Minas Gerais","R.Br.","M. do Rio","-44.1709","-17.7588","650","650","Joaquim Felício",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","01131634","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","W. R. Anderson","6919","1973","03","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1277634' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131634","Magnoliophyta","Gentianales",NA,"Serra da Atalaia, ca. 25 km by road SW of Monte Alegre de Goiás","NY01131634_01","Goiás","R.Br.","F. Markgraf","-47.23","-13.47","600","800","Monte Alegre de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","4202165","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","G. S. Bunting","6012","1977","12","22","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526911' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202165","Magnoliophyta","Gentianales",NA,"carretera El Consejo-Palito Blanco-Sabana de La Plata, en km 13 al SO de El Consejo (2 km al NO de Palito Blanco), en zona de bosque seco",NA,"Zulia","R.Br.",NA,NA,NA,NA,NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","4202173","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","A. H. Gentry","29847","1980","08","16","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526920' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202173","Magnoliophyta","Gentianales",NA,"Andoas, Río Pastaza near Ecuador border",NA,"Loreto","R.Br.",NA,"-76.47","-2.8","210",NA,"Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","971208","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","G. G. Hatschbach","61784","1995","03","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1069728' target='other'> <mi>dwc_moreinfo</mi></a>","NY00971208","Magnoliophyta","Gentianales",NA,"Barreiro da Vaqueada.","NY00971208_01","Minas Gerais","R.Br.",NA,"-44.7306","-17.5983",NA,NA,"Várzea da Palma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","4202190","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","G. Klug","774","1930","01",NA,"South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526937' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202190","Magnoliophyta","Gentianales",NA,"Mishuyacu, near Iquitos",NA,"Loreto","R.Br.",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","4202184","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","J. M. Schunke-Vigo","3931","1970","04","16","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526931' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202184","Magnoliophyta","Gentianales",NA,"En bosque secundario Quebrada de Ishichimi (Fundo Retiro)",NA,"San Martín","R.Br.",NA,NA,NA,NA,NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","4202163","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","G. S. Bunting","5615","1977","09","24","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526909' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202163","Magnoliophyta","Gentianales",NA,"carretera El Consejo - El Pensado - Las Mercedes, km 3 entre El Pensado y Las Mercedes, en zona de bosque decíduo mezclada con manchas húmedas al lado del río",NA,"Zulia","R.Br.",NA,NA,NA,"275","300","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","4202152","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","M. H. Nee","38100","1989","12","12","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526895' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202152","Magnoliophyta","Gentianales",NA,"Parque Nacional Amboro, slopes above Quebrada Yapoje, upstream from confluence with the Rio Saguayo",NA,"Santa Cruz","R.Br.",NA,"-63.73","-17.57","400",NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","4202156","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","M. A. Lewis","37908","1990","11","05","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526899' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202156","Magnoliophyta","Gentianales",NA,"Río Yalisa. Along the Río Yalisa up river from where it crosses the Suapi turn off. 4 km N of Coroico Riverine forest",NA,"La Paz","R.Br.",NA,"-67.75","-16.12","1350","1400","Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","04202161","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","G. S. Bunting","8044","1979","10","02","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526907' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202161","Magnoliophyta","Gentianales",NA,"cuenca del Embalse Burro Negro (Puebo Viejo), entre Piedras Blancas y el río Chiquito, al oeste del Embalse, unos 5.5 km al norte de Piedras Blancas, en áreas de sabana y chaparral",NA,"Zulia","R.Br.",NA,NA,NA,"75","125","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","4202188","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","J. M. Schunke-Vigo","3600","1969","11","10","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526935' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202188","Magnoliophyta","Gentianales",NA,"Al oeste del Vivero del Instituto Agropecuario de Tocache",NA,"San Martín","R.Br.",NA,NA,NA,"400",NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","4202157","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","L. Aristeguieta","6255","1966","08",NA,"South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526900' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202157","Magnoliophyta","Gentianales",NA,"San Francisco de tiznados hacia el Hato. Estación Biologia de los Llanoz. Calabozo",NA,"Guárico","R.Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","4202142","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","L. Aristeguieta","6304","1966","08",NA,"South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526885' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202142","Magnoliophyta","Gentianales",NA,"El Tranquero del Dr. Hector Garrido y carretera hacia El Baul",NA,"Guárico","R.Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","4202149","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","tomentosa","Prestonia tomentosa","M. Mendoza F.","1998","2006","01","15","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4526892' target='other'> <mi>dwc_moreinfo</mi></a>","NY04202149","Magnoliophyta","Gentianales",NA,"Santa Cruz de la cierra, Ciudad de Santa Cruz, limite de la carcel de Palmasola",NA,"Santa Cruz","R.Br.",NA,"-63.1714","-17.8675",NA,NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
