"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"48","2015-09-03 16:38:04-03","MNHN","RECOLNAT_MNHN_P","P01277166","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Glaziou, A.",NA,"1871","6","6",NA,"Brésil",NA,NA,"Pic d'Itatiaia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01277166' target='other'> <mi>dwc_moreinfo</mi></a>","P01277166","P01277166_01 P01277166_02",NA,NA,"2400",NA,"Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5327",NA,NA
"49","2016-09-13 10:40:52-03","MNHN","RECOLNAT_MNHN_P","P01277167","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Glaziou, A.",NA,"1871","6","6",NA,"Brésil",NA,NA,"Itatiaia, R.J.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01277167' target='other'> <mi>dwc_moreinfo</mi></a>","P01277167","P01277167_01",NA,NA,"2400",NA,"Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7016",NA,NA
"50","2016-09-13 10:02:29-03","MNHN","RECOLNAT_MNHN_P","P01277168","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Ule, E.",NA,"1894","3",NA,NA,"Brésil",NA,NA,"Serra de Itatiaia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01277168' target='other'> <mi>dwc_moreinfo</mi></a>","P01277168","P01277168_01",NA,NA,NA,NA,"Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"251 3547",NA,NA
"51","2016-09-13 10:04:37-03","MNHN","RECOLNAT_MNHN_P","P01277169","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Dusén, P.",NA,"1902","5","30",NA,"Brésil",NA,NA,"Serra do Itatiaia, Retiro, Sarra da Pedro Apentada","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01277169' target='other'> <mi>dwc_moreinfo</mi></a>","P01277169","P01277169_01",NA,NA,"2300",NA,"Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"400",NA,NA
"52","2015-09-03 16:38:05-03","MNHN","RECOLNAT_MNHN_P","P01277170","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Dusén, P.",NA,"1902","5","30",NA,"Brésil",NA,NA,"Serra do Itatiaia, Retiro, Sarra da Pedro Apentada","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01277170' target='other'> <mi>dwc_moreinfo</mi></a>","P01277170","P01277170_01",NA,NA,"2300",NA,"Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"400",NA,NA
"53","2015-09-03 16:38:05-03","MNHN","RECOLNAT_MNHN_P","P01277171","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Wettstein, R.|Schiffner, V.",NA,"1901","9",NA,NA,"Brésil",NA,NA,"Ad confines Rio de Janeiro - Minas Geraes. In graminosis partis superioris montis Itatiaya","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01277171' target='other'> <mi>dwc_moreinfo</mi></a>","P01277171","P01277171_01",NA,NA,"2000","2500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-09-29 14:53:46-03","UFPR","UPCB","67533","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","H.Christ","Sylvestre, L.S. et al.","1893","2006","12",NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Planalto. Rocha à direita da entrada para o Abrigo Rebouças.",NA,"Rupícola formando densa população..","UPCB0008578","UPCB0008578","-44","-22",NA,NA,"Della, A.P.","2018",NA,NA,"-44","-22",NA,NA,NA,NA,NA,NA,NA
"55","2020-09-29 14:53:46-03","UFPR","UPCB","81878","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Matos, F.B. et al.","2205","2013","02","12",NA,"Brasil","Rio de Janeiro","Itatitaia","Serra da Mantiqueira, Parque Nacional do Itatiaia, trilha para o Pico das Agulhas Negras Campo de altitude.",NA,"Terrestrial along the trail.","UPCB0008577","UPCB0008577","-44.675","-22.384","2400","2400","Della, A.P.","2018",NA,NA,"-44.675","-22.384",NA,NA,NA,NA,NA,NA,NA
"56","2020-09-29 14:53:46-03","UFPR","UPCB","61058","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","H.Christ","Labiak, P.H. et al.","4463","2008","01","11",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, subida para o Pico das Agulhas Negras.",NA,"Rupícola, nas anfractuosidades das rochas. Campos de altitude..","UPCB0008579","UPCB0008579","-44.663056","-22.38","2350","2350","Della, A.P.","2018",NA,NA,"-44.663056","-22.38",NA,NA,NA,NA,NA,NA,NA
"57","2013-05-07 06:03:00-03","MO","MOBOT","1872936","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Rosángela Núñez C.|et al.","Núñez Cabrera 15","2002","11","28","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Bosque Yungueno Hiperhumedo de Ceja de Monte con Weinmannia microphylla, Brachyotum sp, Pteridophytas y Musgos. Colecta a 1.5 Km al Sureste de la comunidad de Siberia.",NA,NA,NA,NA,"-64.73333","-17.83666","2970.00000000",NA,"M. Sundue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"58","2013-05-07 06:03:00-03","MO","MOBOT","2070565","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Rosángela Núñez C.","Núñez Cabrera 632","2004","4","8","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Bosque Yungueno Hiperhumedo de Ceja de Monte con Weinmannia microphylla, Brachyotum sp, Pteridophytas y Musgos. Colecta a 2 km al Sureste de la comunidad de Siberia.",NA,NA,NA,NA,"-64.735","-17.83333","2942.00000000",NA,"R. Nunez C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","2370396","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Paul M. Peterson","Peterson 13174","1993","4","3","South America","Bolivia","La Paz","Nor Yungas","8 miles E of Pass on road to the Yungas",NA,NA,NA,NA,NA,NA,"3870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","2370400","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","M. Kessler","Kessler 6767",NA,NA,NA,"South America","Bolivia","Cochabamba","Carrasco",NA,NA,NA,NA,NA,NA,NA,"3500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2010-02-02 12:29:00-02","MO","MOBOT","3322264","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Rolla M. Tryon|Alice F. Tryon","Tryon 6698","1965","11","3","South America","Brazil","Rio de Janeiro",NA,"Ca. 1/2 km. n. of Abrigo Reboucas shelter house, at 2350 m. growing from base of outcropped granite boulders. Shrubby grassland and sedgeland (with local elfin-woods) dominated by granitic rocks. Planalto of Itatiáia (mountain), 150 km. west-northwest of Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"2300.00000000",NA,"A. F. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","3323709","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","PORTO","PORTO 2592","1932",NA,NA,"South America","Brazil",NA,NA,"Itatiaia - Estado do Rio, das Agullias Nyras.",NA,NA,NA,NA,NA,NA,NA,NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2010-04-15 17:18:00-03","MO","MOBOT","3323944","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Alexander C. Brade","Brade 32843","1937",NA,NA,"South America","Brazil",NA,NA,"Estado do Rio - Itatiais. Pedra do Altar.",NA,NA,NA,NA,NA,NA,NA,NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","3328644","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Per Dusén","Dusén 400","1902",NA,NA,"South America","Brazil",NA,NA,"Serra do Italiaia, Retiro, Serra da Pedro Apentada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2017-11-18 05:19:00-02","MO","MOBOT","3357048","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Iván Jiménez","Jiménez Pérez 1829","2003","4","30","South America","Bolivia","La Paz","Franz Tamayo","PN-ANMI Madidi, senda Pelechuco-Mojos, localidad Tambo Quernado (lugar para acampar), a 45 minutos aprox. a pie del campamento. Yendo por el sendero ue va hacia Qalla. Ceja de Monte y Parámo Yungueño. Pastizal húmedo cerrado, en ladera.",NA,NA,NA,NA,"-68.96666","-14.68333","3470.00000000",NA,"Smith & Kessler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2017-11-18 05:19:00-02","MO","MOBOT","3357103","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Iván Jiménez","Jiménez Pérez 1903","2003","5","10","South America","Bolivia","La Paz","Franz Tamayo","PN-ANMI, Madidi, senda Pelechuco-Mojos, localidad Tambo Quemado (lugar para acampar), antes de llegar al bosque de Polylepsi del 4º rio, abajajo de Tambo Quemado. Ceja de Monte y Paramo Yungueño, bofedal rodeado por pastizal húmedo, perturbado por ganaderia extensiva.",NA,NA,NA,NA,"-68.96666","-14.68333","3490.00000000",NA,"Smith & Kessler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2017-11-18 05:19:00-02","MO","MOBOT","3586842","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Iván Jiménez|Alfredo F. Fuentes|Rosember Hurtado","Jiménez Pérez 2934","2005","6","25","South America","Bolivia","La Paz","Franz Tamayo","Senda Kiara-Mojos, pasando Kisma Cruz. Ceja de Monte y Paramo Yungueño, bosque nublado disturbado, en borde de sendero.",NA,NA,NA,NA,"-68.965","-14.66222","3475.00000000",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2011-08-17 13:55:00-03","MO","MOBOT","3628508","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Eric Schuettpelz|Jefferson Prado|Pedro B. Schwartsburd|George Yatskievych","Schuettpelz 1444","2010","1","20","South America","Brazil","Rio de Janeiro",NA,"Itatiaia. Serra da Mantiqueira: Itatiaia National Park (upper portion), off Estrada do Parque Nacional (BR-485), SE of ranger station and microwave tower, in Planalto do Itatiaia.",NA,NA,NA,NA,"-44.6791667","-22.3855555","2410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"69","2020-09-04 16:38:11-03","FVD","FVD","68","MachineObservation","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ",NA,NA,"2007","07","11",NA,"Brasil","Rio de Janeiro","Resende","Parque Nacional do Itatiaia, proximidades do Abrigo Rebouças",NA,"Terrícola; Domínio fitogeográfico: Floresta atlântica; Vegetação: Campo de altitude","FVD00068","FVD00068_v1 FVD00068_v2 FVD00068_v3 FVD00068_v4","-44.677778","-22.384722","2390","2390","A. Salino","2007","07",NA,"44°40'40W","22°23'05S",NA,NA,NA,NA,NA,NA,NA
"70","2020-07-15 14:43:36-03","UNESP-RC","HRCB","65124","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Grupo Azul",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parte alta do PARNA Itatiaia",NA,NA,NA,NA,"-44.703341","-22.373198","2367","2367","A. Salino",NA,NA,NA,"44°42'12.0276W","22°22'23.5122S",NA,NA,NA,NA,NA,NA,NA
"71","2016-02-08 16:55:11-02","F","FMNH-PTERIDOPHYTES","C0660115F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","J. N. Rose","20505","1915","7","28","South America","Brazil",NA,NA,NA,NA,NA,"C0660115F","C0660115F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"72","2016-02-08 16:56:11-02","F","FMNH-PTERIDOPHYTES","C0660116F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Brade","15532","1937","3",NA,"South America","Brazil",NA,NA,NA,NA,NA,"C0660116F","C0660116F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"73","2016-02-08 16:56:46-02","F","FMNH-PTERIDOPHYTES","C0660117F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","P. C. Porto","2592","1932","5","25","South America","Brazil",NA,NA,NA,NA,NA,"C0660117F","C0660117F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"74","2016-02-08 16:57:21-02","F","FMNH-PTERIDOPHYTES","C0660118F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","H. E. Strang","628","1964","12","13","South America","Brazil",NA,NA,NA,NA,NA,"C0660118F","C0660118F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"75","2016-02-08 16:58:02-02","F","FMNH-PTERIDOPHYTES","C0660119F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","E. Pereira","7032","1962","3","6","South America","Brazil",NA,NA,NA,NA,NA,"C0660119F","C0660119F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"76","2017-02-07 14:27:37-02","F","FMNH-PTERIDOPHYTES","C0660238F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","P. Dusén","400","1902","5","30","South America","Brazil",NA,NA,NA,NA,NA,"C0660238F","C0660238F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"77","2016-02-08 17:00:04-02","F","FMNH-PTERIDOPHYTES","C0660239F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","F. J. Hermann","24623a","1972","2","22","South America","Bolivia",NA,NA,NA,NA,NA,"C0660239F","C0660239F_01","-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","3701775","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","F. Matos, B. Canestraro & J. Pereira","2205","2013","2","12","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Itatiaia. Serra da Mantiqueira, Parque Nacional do Itatiaia, trilha para o Pico das Agulhas Negras.",NA,NA,"US01912603","US01912603_01","-44.675","-22.3839","2400",NA,"Matos, F. B.",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","1859985","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","J. Steinbach","9569","1929","3","9","South America - Neotropics","Bolivia","Cochabamba",NA,"Ceja-region, bodenstándig Llanta-aduana, prov. Chapare, Depart Cochamba",NA,NA,"US01475779",NA,NA,NA,"3100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","532400","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","P. K. Dusén","s.n.","1902","6","16","South America","Brazil",NA,NA,"Serra do Itatiaia",NA,NA,"US01475777","US01475777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","1474974","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","P. K. Dusén","400","1902","5",NA,"South America","Brazil",NA,NA,"Sera do Itatiaia in rupibus",NA,NA,"US01475774","US01475774_01",NA,NA,"2300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","2467270","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","F. Segadas-Vianna, L. Dau, W. T. Ormond & G. Machline","275","1953",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Resende Co., Serra do Itatiaia",NA,NA,"US01475773","US01475773_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","1516119","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","A. C. Brade","6485","1913","6",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Serra do Itatiana",NA,NA,"US01475778","US01475778_01",NA,NA,"2600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","762620","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","J. N. Rose & P. G. Russell","20514","1915","7","26","South America","Brazil",NA,NA,"Vicinity of Itatiaya",NA,NA,"US01475772","US01475772_01",NA,NA,"2700","3000",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","762616","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","J. N. Rose & P. G. Russell","20505","1915","7","26","South America","Brazil",NA,NA,"Vicinity of Itatiaya",NA,NA,"US01475742","US01475742_01",NA,NA,"2300","2700",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","1191646","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","T. K. J. Herzog","1944","1911","4",NA,"South America - Neotropics","Bolivia",NA,NA,"Zwischen Gras auf Bergwiesen bei Comarapa",NA,NA,"US01475783",NA,NA,NA,"2600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","532168","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","D. Glaziou","7016",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"US01475776","US01475776_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","3258896","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","P. M. Peterson, R. J. Soreng & S. Lægaard","13174","1993","4","3","South America - Neotropics","Bolivia","La Paz","Nor Yungas","8 mi E of Pass on road to the Yungas (Unduavi).",NA,NA,"US00458810",NA,NA,NA,"3870","3870","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","3364791","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","C. H. Rolleri","247","1978","7",NA,"South America - Neotropics","Bolivia","Cochabamba",NA,"Depto Cochabamba, Pcia. Chapare, Lago Corani (represa Santa Elena) en la ruta Cochabamba-Villa Tunari",NA,NA,"US01475780","US01475780_01",NA,NA,"2800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","2414145","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Bro. Adolfo M.","64","1962","12","26","South America - Neotropics","Bolivia","Cochabamba",NA,"Valle de Montepunco (Departmento del Cochabamba)",NA,NA,"US01475782","US01475782_01",NA,NA,"2650",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","2728522","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","A. Glaziou","7016",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Itatiaia",NA,NA,"US01475775","US01475775_01",NA,NA,"2400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","1441329","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","G. H. H.Tate","327","1926","3","24","South America - Neotropics","Bolivia",NA,NA,"The Cordillera Real, Cocopunco",NA,NA,"US01475781",NA,NA,NA,"3048",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"93","2019-11-07 11:19:50-03","UFMG","BHCB-SL","111316","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Salino, A","12438","2007","07","11","América","Brasil","Rio de Janeiro","Resende","Parque Nacional do Itatiaia, Caminho da nascente do rio Aiuruoca.",NA,"Terrestre embaixo de rocha.",NA,NA,"-44.668417","-22.384139","2370","2370","Salino, A","2007","07",NA,"-44.668417","-22.384139",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-07 11:19:50-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Castilho, IOM; Salino, A","07","2015","08","23","América","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha do Abrigo Rebouças para o Pico das Agulhas Negras. Campo de altitude",NA,"Terrícola. Caule curto reptante. Prensado em álcool",NA,NA,"-44.674444","-22.384167","2420","2420","Salino, A; Castilho, IOM","2015","09",NA,"-44.674444","-22.384167",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-07 11:19:50-03","UFMG","BHCB-SL","111316","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Salino, A; Almeida, TE; Heringer, G; Dittrich, VAO; Lara, DS","12438","2007","07","11","América","Brasil","Rio de Janeiro","Resende","Parque Nacional do Itatiaia, a caminho da nascente do rio Aiuruoca",NA,"Terrestre embaixo de rocha.",NA,NA,"44.684167","22.391389","2370","2370","Salino, A","2007","07",NA,"44.684167","22.391389",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-07 11:19:50-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Salino, A; Almeida, TE; Heringer, G; Dittrich, VAO; Lara, DS","12437","2007","07","11","América","Brasil","Rio de Janeiro","Resende","Parque Nacional do Itatiaia, a caminho da nascente do rio Aiuruoca.",NA,"Terrestre embaixo de rocha.",NA,NA,"44.684167","22.391389","2370","2370","Souza, FS","2015","10",NA,"44.684167","22.391389",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-07 11:19:50-03","UFMG","BHCB-SL","177718","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Castilho, IOM; Salino, A","07","2015","08","23","América","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha do Abrigo Rebouças para o Pico das Agulhas Negras. Campo de altitude",NA,"Terrícola. Caule curto reptante. Prensado em álcool",NA,NA,"-44.674444","-22.384167","2420","2420","Salino, A; Castilho, IOM","2015","09",NA,"-44.674444","-22.384167",NA,NA,NA,NA,NA,NA,NA
"98","2019-11-07 11:19:50-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Jamesonia","brasiliensis","Jamesonia brasiliensis","Christ","Castilho, IOM; Salino, A","09","2015","08","23","América","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha do Abrigo Rebouças para o Pico das Agulhas Negras. Campo de altitude",NA,"Terrícola, abaixo de uma rocha a sombra. Prensado em álcool",NA,NA,"-44.674444","-22.384167","2420","2420","Salino, A","2015","08","23","-44.674444","-22.384167",NA,NA,NA,NA,NA,NA,NA
