"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"47","2014-04-04 05:49:00-03","MO","MOBOT","1239476","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Vasquez (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 24988","1997","11","23","South America","Peru","Loreto","Alto Amazonas","Dtto. Manseriche, Pongo de Manseriche. Bosque primario.","-77.55472","-4.45027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,"3",NA
"48","2014-04-04 05:50:00-03","MO","MOBOT","1252178","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Vasquez (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 22387","1997","2","6","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque, Río Cenepa, Quebrada Sáasa. Bosque primario.","-78.22944","-4.61888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,"8",NA
"49","2008-05-27 22:02:00-03","MO","MOBOT","1387336","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.",NA,"Alwyn H. Gentry|et al.","Gentry 26098","1979","3","23","South America","Peru","Loreto","Maynas","Mishana, Río Nanay. Upland white sand near Campamento Uno. White Sand Transect #8.","-73.5","-3.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,"1598",NA,NA
"50","2017-10-25 05:23:00-02","MO","MOBOT","1432718","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Vasquez (MO)","Eric F. Rodríguez Rodríguez|et al.","Rodríguez Rodríguez 1105","1996","6","19","South America","Peru","Amazonas","Bagua","Distrito Imaza, Comunidad Aguaruna de Putuim. Bosque primario, 30% de pendiente. Arriba rio Shimutaz.","-78.31666","-4.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"480.00000000",NA,NA,NA,"7",NA
"51","2017-10-25 05:23:00-02","MO","MOBOT","1432947","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Vasquez (MO)","Eric F. Rodríguez Rodríguez|J. Rodríguez L.","Rodríguez Rodríguez 819","1996","6","2","South America","Peru","Amazonas","Bagua","Distrito Imaza, Comunidad Aguaruna de Yamayakat. Bosque primario, 30% de pendiente.","-78.31666","-4.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,"4",NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","1509068","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner (MO)","Alwyn H. Gentry|et al.","Gentry 36469","1982","3","19","South America","Peru","Loreto","Maynas","Mishana, Río Nanay halfway between Iquitos and Santa María de Nanay. Upland forest on white sand. Transect 11","-73.5","-3.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140.00000000",NA,NA,"82-12","3",NA
"53","2011-06-09 16:54:00-03","MO","MOBOT","1802728","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","C. Cerón (QAP)","Carlos E. Cerón","Cerón Martínez 20758","1992","11","2","South America","Ecuador","Sucumbíos","Gonzalo Pizarro","Comunidad Cofán de Sinangüe. Bosque primario entre la comunidad de Sinangüe y el Río Candúe.","-77.45","0.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,"112","1",NA
"54","2009-10-18 06:13:00-02","MO","MOBOT","2330983","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.",NA,"Johanna Choo","Choo 358","2002","7","8","South America","Peru","Loreto","Maynas","Paucarillo Reserve, Project Amazonas, Río Amazonas. Lowland terra firma, primary forest, 2 km away from the Río Orosa.","-72.40555","-3.69166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110.00000000",NA,NA,"1",NA,NA
"55","2014-05-19 21:36:00-03","MO","MOBOT","2622619","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","G. Harling (GB)","John S. Brandbyge|Eduardo Asanza C.","Brandbyge 30854","1980","5","25","South America","Ecuador","Pastaza",NA,"Lorocachi. On the path to Lagartococha. Wet type of primary forest.","-75.96666","-1.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA
"56","2014-05-19 21:33:00-03","MO","MOBOT","2636304","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","G. Harling (GB)","John S. Brandbyge|Eduardo Asanza C.|R. Akkermans","Brandbyge 30264","1980","3","21","South America","Ecuador","Napo",NA,"On the road Coca - Lago Agrio about 8 km N of Coca. Disturbed primary forest. Temporarily inundated, dominated by palms.","-76.98333","-0.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA
"57","2014-05-19 21:34:00-03","MO","MOBOT","2681775","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","G. Harling (GB)","Benjamin Øllgaard|James L. Luteyn|Scott A. Mori|B.B. Larsen|Brian M. Boom|A.R. Jensen","Øllgaard 39098","1982","5","30","South America","Ecuador","Napo",NA,"Añangu. Rain forest on well drained hilly ground in the Parque Nacional Yasuní. Collections in the area of the SEF project. Soil temperature 24-25° C.","-76.38333","-0.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"260.00000000","350.00000000",NA,NA,NA,NA
"58","2014-05-19 21:35:00-03","MO","MOBOT","2691255","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","G. Harling (GB)","B. Løjtnant|Ulf Molau","Løjtnant 13445","1979","5","17","South America","Ecuador","Pastaza",NA,"Montalvo, 0-1 km N and E of the military camp. Partly disturbed rain forest.","-76.96666","-2.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA
"59","2011-06-08 12:20:00-03","MO","MOBOT","3285795","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.",NA,"Manuel Rimachi Y.","Rimachi Y. 12350","1998","7","23","South America","Peru","Loreto","Maynas","Dtto. Punchana. Rio Momon, trocha del caserio de San Antonio, en terreno alto, monte abierto, en terreno alto, monte abierto arcilloso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA
"60","2009-11-16 09:40:00-02","MO","MOBOT","3422745","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Daly","C.A. Cid Ferreira|et al.","Cid Ferreira 2657","1982","10","1","South America","Brazil","Acre",NA,"Mun. Sena Madureira, estrada de Bonsuvesso km 7, mata da margem esquerda do rio Vaete. Mata de terra firme, solo argiloso umido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2010-12-02 12:56:00-02","MO","MOBOT","3422762","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","McDaniel","Manuel Rimachi Y.","Rimachi Y. 8429","1987","11","21","South America","Peru","Loreto","Maynas","Dtto . Iquitos. Carretera de Iquitos-Natu, km 1.5 en monte abiert.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130.00000000","150.00000000",NA,NA,NA,NA
"62","2009-08-22 06:53:00-03","MO","MOBOT","3422781","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","McDaniel","Manuel Rimachi Y.","Rimachi Y. 7520","1984","6","21","South America","Peru","Loreto","Maynas","Dtto Iqutos. Crretera de Varullal, km 8 de Quisto Cocha a Nauta, enterreno arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA
"63","2011-08-10 10:38:00-03","MO","MOBOT","403631","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner (MO)","Alwyn H. Gentry|David N. Smith|Doris Alfaro C.|Franklin Ayala","Gentry 36456","1982","3","19","South America","Peru","Loreto","Maynas","Mishana, Río Nanay halfway between Iquitos and Santa María de Nanay. Upland forest on white sand. Transect 11","-73.5","-3.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140.00000000",NA,NA,"82-12","2",NA
"64","2014-04-04 05:47:00-03","MO","MOBOT","738238","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner","Rodolfo Vásquez|et al.","Vásquez Martínez 6560","1985","6","6","South America","Peru","Loreto","Maynas","Alpahuayo (Estación IIAP). Bosque primario.","-73.5","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,"85-29","2",NA
"65","2014-04-04 05:47:00-03","MO","MOBOT","738260","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","C.M. Taylor (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17121","1991","7","7","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario, inundable solo cuando hay grandes lluvias (Quebrada Shimbaico), muestreo de 1000 m cuadrada en subparcelas de 50 x 2 m; individuos iguales ó mayores que 2.5 cm de dimetro. Transecto No. 5","-73.5","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,"434","4",NA
"66","2014-04-04 05:47:00-03","MO","MOBOT","738313","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner","Rodolfo Vásquez|et al.","Vásquez Martínez 5186","1984","6","26","South America","Peru","Loreto","Maynas","Yanamono (Río Amazonas). Bosque primario.","-72.83333","-3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106.00000000",NA,NA,"84-14","3",NA
"67","2014-04-04 05:47:00-03","MO","MOBOT","738394","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","C.M. Taylor (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17279","1991","7","10","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario drenaje deficiente muestreo de 1000 m cuadrada en subparcelas de 50 x 2 m; individuos iguales ó majores que 2.5 cm diámetro. Transect No. 1","-73.5","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,"441","4",NA
"68","2014-04-04 05:47:00-03","MO","MOBOT","738479","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","C.M. Taylor (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17388","1991","7","11","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario drenaje deficiente muestreo de 1000 m cuadrada en subparcelas de 50 x 2 m; individuos iguales ó majores que 2.5 cm diámetro. Transecto No. 7","-73.5","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,"449","4",NA
"69","2014-04-04 05:47:00-03","MO","MOBOT","738488","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","C.M. Taylor (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17399","1991","7","12","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario drenaje deficiente muestreo de 1000 m cuadrada en subparcelas de 50 x 2 m; individuos iguales ó majores que 2.5 cm diámetro. Transecto No. 8","-73.5","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,"450","4",NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","738563","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.",NA,"Thomas B. Croat","Croat 20767","1972","9","27","South America","Peru","Loreto",NA,"Varadera de Mazon.","-73.1","-3.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"336","15",NA
"71","2014-04-04 05:47:00-03","MO","MOBOT","738642","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","C.M. Taylor (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 14737","1990","11",NA,"South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana - IIAP. Bosque primario, vegetación sobre suelo arcillo-arenoso (arena blanca), estrato inferior con dominancia de Lepidocaryum tessmannii (irapay), y esøtrato medio con relativa abundancia de Jessenia bataua subsp. bataua (huangurahui); drenaje irregular, pequeøñas y lígeras ondulaciones del terreno. Levantamiento florístico de la parcela A de 1 Ha; 500 x 20 m; correspondienø te al inventario de 2 Has. SUBPARCELA No. 6","-73.5","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,"230","4",NA
"72","2014-04-04 05:47:00-03","MO","MOBOT","738647","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","M. Stern","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 55627","1987","2","12","South America","Peru","Loreto","Maynas","Exp. Inn, ca. 2 km W of Indiana on Río Amazonas. Well-drained forest on good soil. Transect 1","-73.03333","-3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,"87-4","2",NA
"73","2014-04-04 05:47:00-03","MO","MOBOT","738691","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 8708","1987","1","3","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Puerto Almendras-Río Nanay. Bosque primario.","-73.41666","-3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"122.00000000",NA,NA,"87-1","1",NA
"74","2014-04-04 05:47:00-03","MO","MOBOT","738707","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner","Rodolfo Vásquez","Vásquez Martínez 4396","1983","9","8","South America","Peru","Loreto","Alto Amazonas","Andoas. Bosque transicional.","-76.41666","-2.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180.00000000",NA,NA,"83-29","2",NA
"75","2014-04-04 05:47:00-03","MO","MOBOT","738720","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner","Rodolfo Vásquez|et al.","Vásquez Martínez 2802","1981","12","31","South America","Peru","Loreto","Maynas","Estación Bilógica Callicebus, Rio Nanay-Mishana. Bosque primario, suelos de arena blanca.","-73.58333","-3.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,"81-30","2",NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","738941","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner","Juan Celedonia Ruiz M.","Ruiz M. 769","1986","1","24","South America","Peru","Loreto","Maynas","Caserío Nina Rumy, Río Nanay. PROYECTO: Caracterización Tipológica y Estrucøtural de algunos tipos de Bosque de Terraza Media del CIEFOR. Puerto Almendras de la UNAP. Bosque Primario en estudio integral, suelos de diferenø tes caracterizaciones no inundables.","-73.41666","-3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"123.00000000",NA,NA,"33","1",NA
"77","2012-04-04 05:08:00-03","MO","MOBOT","739059","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","M. Sanchez","Alwyn H. Gentry|Mauricio Sánchez","Gentry 64823","1989","1","21","South America","Colombia","Caquetá",NA,"Araracuara, trocha a Yari, parcelas experimentales de regeneracion, mature forest over yellow clay. TRANSECT 1","-72.33333","-0.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,"34","4",NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","739378","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","M. Stern","Alwyn H. Gentry|et al.","Gentry 56600","1987","2","24","South America","Peru","Loreto","Requena","Jenaro Herrera, Río Ucayali. Upland forest on well-drained soil. Transect 9","-73.75","-4.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-39","2",NA
"79","2016-10-13 05:57:00-03","MO","MOBOT","739410","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","G. Harling","Jorge Zaruma|David A. Neill|Marc A. Baker|Walter A. Palacios","Zaruma 55","1985","4","6","South America","Ecuador","Napo",NA,"7 km al N de Coca. Estación Experimental de INIAP-Payamino. Bosque húmedo tropical. Bosque primario y márgenes.","-77.1666667","-0.4666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,"85-8","8",NA
"80","2015-01-28 05:48:00-02","MO","MOBOT","739413","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","A. Rudas (COL)","Agustin Rudas L.|Adriana Prieto","Rudas Lleras 3106","1991","9","23","South America","Colombia","Amazonas",NA,"Municipio de Leticia. Parque Nacional Natural Amacayacu. Centro Administrativo Mata-matá; alrededores de la cabaña, en zone de várzea.","-70.25","-3.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,"60","3",NA
"81","2016-10-13 05:57:00-03","MO","MOBOT","739425","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","W. Palacios","Jorge Zaruma|David A. Neill|Marc A. Baker|Walter A. Palacios","Zaruma 73","1985","4","8","South America","Ecuador","Napo",NA,"8 km al N de Coca. (Puerto Francisco de Orellana).Bosque húmedo tropical. Suelo aluvial fértil; bosque secundario.","-77.16666","-0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,"85-9","6",NA
"82","2014-04-04 05:47:00-03","MO","MOBOT","739505","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 39039","1983","1","4","South America","Peru","Loreto","Maynas","Mishana. Rio Nanay halfway between Iquitos and Santa Maria de Nanay. Tree plot ca. 1 km N of Campamento 1.","-73.5","-3.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140.00000000",NA,NA,"83-6","3",NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","932020","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.",NA,"Brent Berlin","Berlin 41","1972","9","15","South America","Peru","Amazonas","Condorcanqui","3 km from mouth of Quebrada Huampami.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"289.56000000",NA,NA,"13",NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","739526","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","M. Stern","Alwyn H. Gentry|Rosa Ortiz|Cesár A. Grández|Nestor Jaramillo","Gentry 76497","1992","3","29","South America","Peru","Loreto",NA,"Constancia, Quebrada Tamshiyacu, upland forest on white clay, thick root mat. Transect 4","-72.75","-4.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160.00000000",NA,NA,"895","4",NA
"85","2014-04-04 05:47:00-03","MO","MOBOT","739634","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner (MO)","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 39163","1983","1","6","South America","Peru","Loreto","Maynas","Mishana. Rio Nanay halfway between Iquitos and Santa Maria de Nanay. Tree plot ca. 1 km N of Campamento Uno. Upland forest on white sand.","-73.21388","-3.64277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140.00000000",NA,NA,"83-7","1",NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","739666","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner","Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51467","1985","7","28","South America","Peru","Madre de Dios","Tambopata","Explorer's Inn Tourist Camp at junction of Ríos La Torre and Tambopata. Interface between swampy and upland Terra Firme forest.","-69.71666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"280.00000000",NA,NA,"85-285","2",NA
"87","2011-08-11 15:26:00-03","MO","MOBOT","739680","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","G. Harling (GB)","Carlos E. Cerón","Cerón Martínez 3727","1988","2","17","South America","Ecuador","Napo",NA,"Estación Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo Tropical.","-77.6","-1.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,"88-8","7",NA
"88","2014-04-04 05:47:00-03","MO","MOBOT","739754","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner (MO)","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 39244","1983","1","6","South America","Peru","Loreto","Maynas","Mishana. Rio Nanay halfway between Iquitos and Santa Maria de Nanay. Tree plot ca. 1 km N of Campamento Uno. Upland forest on white sand.","-73.21388","-3.64277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140.00000000",NA,NA,"83-7","1",NA
"89","2011-08-11 15:25:00-03","MO","MOBOT","739866","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","G. Harling (GB)","Walter A. Palacios","Palacios Cuenca 2822","1988","8","30","South America","Ecuador","Napo",NA,"Colecciones a 3 km de entrada a Esta- ción Biológica JATUN SACHA, en camino a Río Arajuno. Arboles dejados en potreros al talar el bosque primario. Suelos planos con una capa de materia orgánica y luego rojos. (b.h.T.).","-77.6166667","-1.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,"88-17","7",NA
"90","2014-04-04 05:47:00-03","MO","MOBOT","740313","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","C.M. Taylor (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 18122","1992","3","24","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo: (IIAP) Inventario Permanente. Levantamiento de individuos >|_ 2.5 cm de diámetro, 2 x 500 m en la linea T de la parcela de 25 has, subparcela 2 x 50 m subparcela 8.","-73.5","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,"495","4",NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","740321","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner","Robin B. Foster","Foster 7987","1984","1","23","South America","Peru","Pasco","Oxapampa","Palcazu Valley, Iscozacin. Forested hill behind airstrip.","-75.25","-10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"380.00000000",NA,NA,"84-13","2",NA
"92","2011-06-09 17:24:00-03","MO","MOBOT","740369","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner","Percy Núñez V.","Núñez Vargas 6085","1986","9","12","South America","Peru","Madre de Dios","Manu","Manu Park, Cocha Cashu uplands.","-71.16666","-11.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,"86-51","4",NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","774373","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.",NA,"Victor Huashikat","Huashikat 790","1979","10","6","South America","Peru","Amazonas","Condorcanqui","Monte virgin, 1 km. atra|s de la comunidad de Caterpiza, trocha de metayar, banda este de la Quebrada Caterpiza, Río Santiago.","-77.7183334","-3.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,"35","3",NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","781082","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Stern (MO)","Cesár A. Grández|Nestor Jaramillo|A. Vertiz|M. Chota","Grández Rios 3913","1992","4","19","South America","Peru","Loreto","Maynas","Distrito de Indiana; Explorama Inn, Parcela 20 x 500, (Explor Inn), bosque primario no inundable, suelo areilloso. Parcela E, sub-parcela 14.","-72.96666","-3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115.00000000",NA,NA,"194","4",NA
