X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,decimalLatitude,decimalLongitude,geodeticDatum,continent,elevation,elevationAccuracy,typeStatus,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.7,-23.983333,"1087720195",Neomitranthes gracilis (Burret) N.Silveira,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186956","6","7707728","220","690","5014","3186916","3186956","3186956",Neomitranthes gracilis (Burret) N.Silveira,Plantae,Tracheophyta,Myrtales,Myrtaceae,Neomitranthes,Neomitranthes gracilis,Neomitranthes,gracilis,SPECIES,ACCEPTED,NA,São Paulo,"2001","4","12",2001-04-12T00:00:00Z,2019-10-03T13:04:22Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,TRUE,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:2645,"2158",Parque Estadual da Serra do Mar - Núcleo Curucutu,São Paulo,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1087720195",pt,SORO,BRA:UFSCAR:SORO:2645,Collection,"2645","Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues. R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.",UFSCar,Universidade Federal de São Carlos,NA,NA,Neomitranthes gracilis (Burret) N.Silveira,NA,-23.983333,-46.7,WGS84,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.7,-23.983333,"1213649664",Neomitranthes gracilis (Burret) N.Silveira,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:09Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3186956","6","7707728","220","690","5014","3186916","3186956","3186956",Neomitranthes gracilis (Burret) N.Silveira,Plantae,Tracheophyta,Myrtales,Myrtaceae,Neomitranthes,Neomitranthes gracilis,Neomitranthes,gracilis,SPECIES,ACCEPTED,2007-03-01T00:00:00Z,São Paulo,"2001","4","12",2001-04-12T00:00:00Z,2019-11-01T18:06:43Z,2021-03-30T12:56:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,TRUE,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:193169,"2158","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha Rio Branco",São Paulo,UB - Herbário da Universidade de Brasília,"1213649664",pt,UB,BRA:UNB:UB:193169,Collection,"193169","Farah, FT; et al.",UnB,Universidade de Brasília,"Árvore 7m. Flores alvas; Transição floresta altomontana - floresta de encosta com campos adjacentes. Interior da mata","Mazine-Capelo, FF",Neomitranthes gracilis (Burret) N.Silveira,NA,-23.983333,-46.7,WGS84,SOUTH_AMERICA,"750","50",NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
