X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,name,dateIdentified,institutionKey,identifiedBy,otherCatalogNumbers,fieldNotes,occurrenceRemarks,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,geodeticDatum,references,created,associatedSequences,higherClassification,taxonID,individualCount,coordinateUncertaintyInMeters,continent,georeferencedDate,institutionID,georeferencedBy,georeferenceProtocol,county,verbatimLocality,disposition,collectionID,georeferenceSources,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,verbatimCoordinateSystem,locationID,organismRemarks,http...rs.tdwg.org.dwc.terms.organismQuantityType,higherGeography,preparations,accessRights,nomenclaturalStatus,nomenclaturalCode,identificationQualifier,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,startDayOfYear,verbatimEventDate,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,fieldNumber,previousIdentifications,organismID,datasetID,habitat,typifiedName,dynamicProperties,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.92,-24.18,"2304913105",Xylosma glaberrimum Sleumer,"cudc,gass84,txmatfuz",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:49Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:49Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,NA,MG718255,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2304913105",NA,NA,MG718255,NA,NA,R.A.F. Lima,NA,NA,Xylosma glaberrimum Sleumer,NA,NA,NA,NA,NA,NA,-24.18,-47.92,"400",NA,WGS84,http://www.ebi.ac.uk/ena/data/view/MG718255,2018-10-04,MG718255,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Malpighiales;Salicaceae;Flacourtieae;Xylosma","2072307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,SETE BARRAS,"3551801"
-47.92,-24.18,"2306442980",Xylosma glaberrimum Sleumer,"cudc,gass84,txmatfuz",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:23Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:23Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,NA,MG718792,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2306442980",NA,NA,MG718792,NA,NA,R.A.F. Lima,NA,NA,Xylosma glaberrimum Sleumer,NA,NA,NA,NA,NA,NA,-24.18,-47.92,"400",NA,WGS84,http://www.ebi.ac.uk/ena/data/view/MG718792,2018-10-04,MG718792,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Malpighiales;Salicaceae;Flacourtieae;Xylosma","2072307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,SETE BARRAS,"3551801"
-46.633611,-23.420556,"1086908650",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,Sp,"2008","6","4",2008-06-04T00:00:00Z,2021-03-04T18:46:15Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:40071,"10","P.E.Cantareira, regiao de Aguas Claras",Mairiporã,SPSF - Herbário Dom Bento José Pickel,"1086908650",pt,SPSF,BRA:IF:SPSF:40071,Collection,"40071",M. Delbel & R.T. Polisel & R.L.R.Santos,IF,Instituto Florestal,Xylosma glaberrimum Sleumer,2008-07-10T00:00:00Z,NA,G.A.D.C. Franco,NA,NA,"COLETA: árvore, 7m alt., espinhos no tronco; GEOGRAFIA: Plano de Manejo da Cantareira - Núcleo Águas Claras&nf;Subosque de reflorestamento de araucárias&nf;Marcelo Delbel;",-23.420556,-46.633611,"538.5","538.5",WGS84,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,MAIRIPORÃ,"3528502"
-46.633611,-23.420556,"1099313708",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",e153bbae-f9cd-46a6-a4dd-db74983c7075,3046e6a6-6218-4880-9544-98f6c6ace34a,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:17Z,2021-04-08T12:14:48Z,"278",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,Sp,"2008","6","4",2008-06-04T00:00:00Z,2015-07-02T17:43:00Z,2021-04-08T12:14:48Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,5a2f290a-4acc-4dc9-b871-add13687c4b7,TRUE,Magnoliopsida,BR,none,none,Brazil,HPL - Herbário do Jardim Botânico Plantarum,BRA:JBP:HPL:13694,"10","Parque Estadual da Cantareira, Núcleo Águas Claras, subosque de reflorestamento de araucárias. SAD78, Zona 23. SPSF-40071.",Mairiporã,HPL - Herbário do Jardim Botânico Plantarum,"1099313708",pt,HPL,BRA:JBP:HPL:13694,Collection,"13694","M. Del Bel, R.T. Polisel, R.L.R. dos Santos",Jardim Botânico Plantarum,Jardim Botânico Plantarum,Xylosma glaberrimum Sleumer,2008-07-10T00:00:00Z,8a98655b-88a0-431f-a452-c2ce321c5b36,G.A.D.C. Franco,NA,NA,NA,-23.420556,-46.633611,"1077","0",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,MAIRIPORÃ,"3528502"
-46.6361,-23.5475,"1090565829",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:56Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1993","9","29",1993-09-29T00:00:00Z,2019-01-25T17:37:07Z,2021-03-30T09:40:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:38901,"421","Parque Santo Dias, Trilha das Quadras",São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090565829",pt,IAC,BRA:IAC:IAC:38901,Collection,"38901",R.J.F. Garcia,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,1995-09-29T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,R.J.F. Garcia,NA,NA,"Arvore comLinquen, bromelias e trepadeiras, ramos pedentes peciolos vermelhos",-23.5475,-46.6361,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1676471561",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1993","9","29",1993-09-29T00:00:00Z,2019-11-13T14:31:20Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:121052,"421",Parque Santo Dias,São Paulo,SPF - Herbário da Universidade de São Paulo,"1676471561",pt,SPF,BRA:USP:SPF:121052,Collection,"121052","Garcia, RJF",USP,Universidade de São Paulo,Xylosma glaberrimum Sleumer,1995-01-01T00:00:00Z,NA,"Garcia, RJF",NA,NA,NA,-23.663056,-46.7725,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1676471560",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1993","11","10",1993-11-10T00:00:00Z,2019-11-13T14:31:20Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:121053,"432",Parque Santo Dias,São Paulo,SPF - Herbário da Universidade de São Paulo,"1676471560",pt,SPF,BRA:USP:SPF:121053,Collection,"121053","Garcia, RJF",USP,Universidade de São Paulo,Xylosma glaberrimum Sleumer,1995-01-01T00:00:00Z,NA,"Garcia, RJF",NA,NA,NA,-23.663056,-46.7725,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,SÃO PAULO,"3550308"
-45.8464,-23.5322,"1090561919",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1959","6","10",1959-06-10T00:00:00Z,2019-01-25T17:46:48Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:34701,"867",Boracéia,Salesópolis,IAC - Herbário do Instituto Agronômico de Campinas,"1090561919",pt,IAC,BRA:IAC:IAC:34701,Collection,"34701",O. Handro,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,2004-09-10T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,R.B. Torres,NA,NA,NA,-23.5322,-45.8464,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,SALESÓPOLIS,"3545001"
-45.886229,-23.65179,"1930393310",Xylosma glaberrimum Sleumer,"txmatfuz,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:43Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1959","6","10",1959-06-10T00:00:00Z,NA,2021-03-30T13:06:43Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,b9b2fef1-1d76-4fae-9e93-2a66e1f356ba,"867","Salesopolis, Boraceia",NA,Vascular plants,"1930393310",en,NY,b9b2fef1-1d76-4fae-9e93-2a66e1f356ba,PhysicalObject,"375955",O. Handro,NY,NA,Xylosma glaberrimum Sleumer,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,E. A. da Anunciação,NA,NA,NA,-23.65179,-45.886229,NA,NA,WGS84,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=344690,NA,NA,NA,NA,NA,"6246.57",SOUTH_AMERICA,2016-04-25,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,"Georeferencing Quick Reference Guide, Version 2012",Salesópolis,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,sheet,NA,NA,ICN,NA,NA,NA,"16","16",10 Jun 1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,SALESÓPOLIS,"3545001"
-46.6361,-23.5475,"1090573198",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1945","5","29",1945-05-29T00:00:00Z,2019-01-25T17:46:48Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:46316,s/nº,Horto Florestal,São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090573198",pt,IAC,BRA:IAC:IAC:46316,Collection,"46316",B.J. Pickel,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,1994-07-29T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,J.A. Pastore,NA,NA,NA,-23.5475,-46.6361,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,SÃO PAULO,"3550308"
