X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,otherCatalogNumbers,fieldNotes,identifiedBy,individualCount,preparations,gadm,institutionKey,georeferenceVerificationStatus,identificationQualifier,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,higherGeography,georeferenceProtocol,higherClassification,coordinateUncertaintyInMeters,references,habitat,verbatimEventDate,institutionID,endDayOfYear,startDayOfYear,verbatimElevation,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,typeStatus,organismID,locationID,datasetID,accessRights,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.879167,-23.926944,"1676485623",Psychotria forsteronioides Müll.Arg.,-23.926944,-46.879167,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2921603","6","7707728","220","412","8798","2919963","2921603","2921603",Psychotria forsteronioides Müll.Arg.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,Psychotria forsteronioides,Psychotria,forsteronioides,SPECIES,ACCEPTED,DD,NA,NA,NA,NA,São Paulo,"2016","7","13",2016-07-13T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1371830,"1126","Estrada de Santa Rita, Km 60. Próximo a cava de mineração.",Embu-Guaçu,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1676485623",NA,RB,urn:catalog:JBRJ:RB:1371830,Physical Object,RB01371830,"G.M. Antar; V.B. Caetano",JBRJ,NA,NA,Psychotria forsteronioides Müll.Arg.,RB 750175,Floresta ombrófila densa em estágio médio de recuperação. Solo organo-argiloso.,G.M. Antar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,EMBU-GUAÇU,"3515103"
-46.879166,-23.926944,"1913579710",Psychotria forsteronioides Müll.Arg.,-23.926944,-46.879166,"gass84,osiic,colmafu,inmano",e38d4c95-3a1d-4594-9ae9-883b48042e6d,7ef169f9-81f8-46a2-a7f7-240df6a1889c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:09Z,2021-04-08T12:21:10Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2921603","6","7707728","220","412","8798","2919963","2921603","2921603",Psychotria forsteronioides Müll.Arg.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,Psychotria forsteronioides,Psychotria,forsteronioides,SPECIES,ACCEPTED,DD,2016-07-01T00:00:00Z,"837","0",NA,Sp,"2016","7","13",2016-07-13T00:00:00Z,2020-09-02T19:39:04Z,2021-04-08T12:21:10Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,24c42d8b-3272-4695-8fb8-c187d933d718,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,BRA:CENARGEN:CEN:99608,"1126","Estrada de Santa Rita, km 60. Próximo a cava de mineração.",EMBU-GUACU,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,"1913579710",pt,CEN,BRA:CENARGEN:CEN:99608,Collection,"99608",Guilherme de M. Antar,Cenargen,Empresa Brasileira de Pesquisa Agropecuária,Mata Atlântica. Em estágio médio de recuperação. Folhas discolores com a face abaxial mais clara. Doação Universidade de São Pauo - Herbário SPF.,Psychotria forsteronioides Müll.Arg.,NA,NA,G. M. Antar,"1",Exsicatas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,EMBU-GUAÇU,"3515103"
-46.879389,-23.927056,"2027492002",Psychotria forsteronioides Müll.Arg.,-23.927056,-46.879389,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2921603","6","7707728","220","412","8798","2919963","2921603","2921603",Psychotria forsteronioides Müll.Arg.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,Psychotria forsteronioides,Psychotria,forsteronioides,SPECIES,ACCEPTED,DD,2016-07-01T00:00:00Z,"837","0",NA,São Paulo,"2016","7","13",2016-07-13T00:00:00Z,2021-03-15T21:29:38Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:227842,"1126","Estrada de Santa Rita, km 60. Próximo a cava de mineração.",Embu-Guaçu,SPF - Herbário da Universidade de São Paulo,"2027492002",pt,SPF,BRA:USP:SPF:227842,Collection,"227842","Antar, GM",USP,Universidade de São Paulo,"Arbusto ca. 1,5 m alt. Folhas discolores com a face abaxial mais clara. Frutos verdes.; Mata Atlântica. Floresta Ombrófila Densa em estágio médio de recuperação. Solo organo-argiloso.",Psychotria forsteronioides Müll.Arg.,NA,NA,"Antar, GM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,EMBU-GUAÇU,"3515103"
-46.934691,-23.238875,"1090564016",Psychotria forsteronioides Müll.Arg.,-23.238875,-46.934691,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2921603","6","7707728","220","412","8798","2919963","2921603","2921603",Psychotria forsteronioides Müll.Arg.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,Psychotria forsteronioides,Psychotria,forsteronioides,SPECIES,ACCEPTED,DD,2013-03-06T00:00:00Z,NA,NA,NA,São Paulo,"2013","2","19",2013-02-19T00:00:00Z,2020-02-20T17:37:32Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:37028,"6",Reserva Biológica da Serra do Japí,Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090564016",pt,IAC,BRA:IAC:IAC:37028,Collection,"37028",T.P. Pires,IAC,Instituto Agronômico de Campinas,"Projeto de coleta de sementes do Jardim Botânico de Jundiai,coordenadas do material: UTM 23K 302094; 7408762",Psychotria forsteronioides Müll.Arg.,NA,NA,S.L. Jung-Mendaçolli,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.878611,-24.185833,"1423927416",Psychotria forsteronioides Müll.Arg.,-24.185833,-46.878611,"cdround,gass84,preswcd,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2921603","6","7707728","220","412","8798","2919963","2921603","2921603",Psychotria forsteronioides Müll.Arg.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,Psychotria forsteronioides,Psychotria,forsteronioides,SPECIES,ACCEPTED,DD,2013-01-01T00:00:00Z,"752",NA,NA,Ceará,"2013","2","20",2013-02-20T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1176210,"36854",Fragmento 16 (TAV),Arajara,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423927416",NA,RB,urn:catalog:JBRJ:RB:1176210,Physical Object,RB01176210,"V.C. Souza; C.P. Caliari; R.L.G. Coelho; G.D. Colletta; R.M. Barroso; C.H.C. Martins",JBRJ,NA,NA,Psychotria forsteronioides Müll.Arg.,RB 659589,Contato floresta estacional semidecidual/floresta ombrófila densa,V.C. Souza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,ITANHAÉM,"3522109"
-46.839167,-23.283611,"1423932791",Psychotria forsteronioides Müll.Arg.,-23.283611,-46.839167,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2921603","6","7707728","220","412","8798","2919963","2921603","2921603",Psychotria forsteronioides Müll.Arg.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,Psychotria forsteronioides,Psychotria,forsteronioides,SPECIES,ACCEPTED,DD,2013-01-01T00:00:00Z,NA,NA,NA,São Paulo,"2013","2","19",2013-02-19T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1184398,"36857",Fragmento 10 (TAV),Franco da Rocha,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423932791",NA,RB,urn:catalog:JBRJ:RB:1184398,Physical Object,RB01184398,"V.C. Souza; C.P. Caliari; R.L.G. Coelho; G.D. Colleta; R.M. Barroso; C.H.C. Martins",JBRJ,NA,NA,Psychotria forsteronioides Müll.Arg.,RB 663342,NA,V.C. Souza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.3524,-23.3707,"2459853346",Psychotria forsteronioides Müll.Arg.,-23.3707,-46.3524,"gass84,preswcd,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2921603","6","7707728","220","412","8798","2919963","2921603","2921603",Psychotria forsteronioides Müll.Arg.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,Psychotria forsteronioides,Psychotria,forsteronioides,SPECIES,ACCEPTED,DD,2013-01-01T00:00:00Z,"752","0",NA,São Paulo,"2013","2","20",2013-02-20T00:00:00Z,2020-11-04T14:18:47Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:131649,"36854.0",Fragmento 16 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.,Arujá,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459853346",pt,ESA,BRA:ESALQ:ESA:131649,Collection,"131649","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",Universidade de São Paulo,Universidade de São Paulo,NA,Psychotria forsteronioides Müll.Arg.,NA,NA,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,ARUJÁ,"3503901"
-46.1235,-23.3076,"2459853453",Psychotria forsteronioides Müll.Arg.,-23.3076,-46.1235,"gass84,preswcd,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2921603","6","7707728","220","412","8798","2919963","2921603","2921603",Psychotria forsteronioides Müll.Arg.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,Psychotria forsteronioides,Psychotria,forsteronioides,SPECIES,ACCEPTED,DD,2013-01-01T00:00:00Z,"670","0",NA,São Paulo,"2013","2","21",2013-02-21T00:00:00Z,2020-11-04T14:18:47Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:131644,"36849.0",Fragmento 20 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.,Santa Isabel,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459853453",pt,ESA,BRA:ESALQ:ESA:131644,Collection,"131644","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",Universidade de São Paulo,Universidade de São Paulo,Flor creme.,Psychotria forsteronioides Müll.Arg.,NA,NA,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTA ISABEL,"3546801"
-46.8392,-23.2835,"2459853553",Psychotria forsteronioides Müll.Arg.,-23.2835,-46.8392,"gass84,preswcd,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2921603","6","7707728","220","412","8798","2919963","2921603","2921603",Psychotria forsteronioides Müll.Arg.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,Psychotria forsteronioides,Psychotria,forsteronioides,SPECIES,ACCEPTED,DD,2013-01-01T00:00:00Z,"868","0",NA,São Paulo,"2013","2","19",2013-02-19T00:00:00Z,2020-11-04T14:18:47Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:131652,"36857.0",Fragmento 10 (TAV). Floresta Estacional Semidecidual,Franco da Rocha,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459853553",pt,ESA,BRA:ESALQ:ESA:131652,Collection,"131652","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",Universidade de São Paulo,Universidade de São Paulo,NA,Psychotria forsteronioides Müll.Arg.,NA,NA,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.2143,-23.3528,"2459854120",Psychotria forsteronioides Müll.Arg.,-23.3528,-46.2143,"gass84,preswcd,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2921603","6","7707728","220","412","8798","2919963","2921603","2921603",Psychotria forsteronioides Müll.Arg.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,Psychotria forsteronioides,Psychotria,forsteronioides,SPECIES,ACCEPTED,DD,2013-01-01T00:00:00Z,"720","0",NA,São Paulo,"2013","2","21",2013-02-21T00:00:00Z,2020-11-04T14:18:47Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:131647,"36852.0",Fragmento 18 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.,Santa Isabel,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459854120",pt,ESA,BRA:ESALQ:ESA:131647,Collection,"131647","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",Universidade de São Paulo,Universidade de São Paulo,NA,Psychotria forsteronioides Müll.Arg.,NA,NA,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTA ISABEL,"3546801"
