X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,identifiedBy,name,dateIdentified,elevation,elevationAccuracy,modified,institutionKey,collectionKey,language,ownerInstitutionCode,occurrenceRemarks,continent,fieldNotes,gadm,infraspecificEpithet,higherGeography,institutionID,fieldNumber,verbatimLocality,preparations,previousIdentifications,higherClassification,dynamicProperties,county,references,created,associatedSequences,taxonID,habitat,http...unknown.org.recordId,rights,startDayOfYear,http...unknown.org.recordEnteredBy,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimEventDate,nomenclaturalCode,endDayOfYear,individualCount,datasetID,identificationID,georeferenceProtocol,eventRemarks,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,verbatimTaxonRank,reproductiveCondition,coordinateUncertaintyInMeters,georeferencedBy,georeferenceVerificationStatus,georeferenceSources,nomenclaturalStatus,bibliographicCitation,identificationQualifier,verbatimElevation,verbatimCoordinateSystem,georeferencedDate,organismID,locationID,accessRights,projectId,namePublishedInYear,nameAccordingTo,acceptedNameUsage,parentNameUsage,associatedTaxa,identificationRemarks,typeStatus,lifeStage,taxonRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,eventID,locationRemarks,higherGeographyID,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.933611,-24.184444,"2991303301",Myrceugenia myrcioides (Cambessèdes) Berg,-24.184444,-47.933611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185702","6","7707728","220","690","5014","3185514","3185702","3185702",Myrceugenia myrcioides (Cambessèdes) Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrcioides,Myrceugenia,myrcioides,SPECIES,ACCEPTED,Sp,"2018","4","25",2018-04-25T00:00:00Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53708,"20",P.E.Carlos Botelho,Sete Barras,SPSF - Herbário Dom Bento José Pickel,"2991303301",SPSF,BRA:IF:SPSF:53708,Collection,"53708",L.G.Lazzaro & C.G.Santos,NA,IF,N.M.Ivanauskas,Myrceugenia myrcioides (Cambessèdes) Berg,2019-04-17T00:00:00Z,"300","0",2021-03-04T18:45:29Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,"COLETA: Árvore de 2,5 m de altura. PAP 20 cm. Com fruto. Indivíduo 20180083;",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.933611,-24.184444,"2991303302",Myrceugenia myrcioides (Cambessèdes) Berg,-24.184444,-47.933611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185702","6","7707728","220","690","5014","3185514","3185702","3185702",Myrceugenia myrcioides (Cambessèdes) Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrcioides,Myrceugenia,myrcioides,SPECIES,ACCEPTED,Sp,"2018","4","25",2018-04-25T00:00:00Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53707,"19",P.E.Carlos Botelho,Sete Barras,SPSF - Herbário Dom Bento José Pickel,"2991303302",SPSF,BRA:IF:SPSF:53707,Collection,"53707",L.G.Lazzaro & C.G.Santos,NA,IF,N.M.Ivanauskas,Myrceugenia myrcioides (Cambessèdes) Berg,2019-04-17T00:00:00Z,"300","0",2021-03-04T18:45:29Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,"COLETA: Árvore de 3 m de altura. PAP 15 cm. Com fruto. Indivíduo 1734;",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-45.766667,-23.183333,"1086915692",Myrceugenia myrcioides (Cambessèdes) Berg,-23.183333,-45.766667,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185702","6","7707728","220","690","5014","3185514","3185702","3185702",Myrceugenia myrcioides (Cambessèdes) Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrcioides,Myrceugenia,myrcioides,SPECIES,ACCEPTED,Sp,"2013","2","19",2013-02-19T00:00:00Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:47514,"45",Parque Estadual,Campos do Jordão,SPSF - Herbário Dom Bento José Pickel,"1086915692",SPSF,BRA:IF:SPSF:47514,Collection,"47514",T.E.Barreto,NA,IF,L. Meireles,Myrceugenia myrcioides (Cambessèdes) Berg,2014-12-15T00:00:00Z,NA,NA,2021-03-04T18:45:29Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,"COLETA: Árvore.; GEOGRAFIA: P E C J - F O D Altomontana;",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-47.641389,-24.074444,"1086916630",Myrceugenia myrcioides (Cambessèdes) Berg,-24.074444,-47.641389,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185702","6","7707728","220","690","5014","3185514","3185702","3185702",Myrceugenia myrcioides (Cambessèdes) Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrcioides,Myrceugenia,myrcioides,SPECIES,ACCEPTED,Sp,"2013","3","29",2013-03-29T00:00:00Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48492,"1186",Reserva Particular da Votorantim (CBA),Tapiraí,SPSF - Herbário Dom Bento José Pickel,"1086916630",SPSF,BRA:IF:SPSF:48492,Collection,"48492",R.T.Polisel & I. Diogo & M. Oliveira Neto & A.Campos-Rocha & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas,NA,IF,R.R.Rodrigues,Myrceugenia myrcioides (Cambessèdes) Berg,2013-03-29T00:00:00Z,"324","0",2021-03-04T18:45:29Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,"GEOGRAFIA: Trilha da Boatudo. &nf;Floresta Ombrófila Densa com áreas antigas de roça em alguns trechos.;",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUQUIÁ,"3526100"
-47.641667,-24.074444,"1213657359",Myrceugenia myrcioides (Cambessèdes) Berg,-24.074444,-47.641667,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:09Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185702","6","7707728","220","690","5014","3185514","3185702","3185702",Myrceugenia myrcioides (Cambessèdes) Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrcioides,Myrceugenia,myrcioides,SPECIES,ACCEPTED,São Paulo,"2013","3","29",2013-03-29T00:00:00Z,2021-03-30T12:56:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:200911,"1186",Reserva Particular da Votorantim (CBA). Trilha da Boatudo,Tapiraí,UB - Herbário da Universidade de Brasília,"1213657359",UB,BRA:UNB:UB:200911,Collection,"200911","Polisel, RT; et al.",NA,UnB,"Rodrigues, RR",Myrceugenia myrcioides (Cambessèdes) Berg,2013-03-29T00:00:00Z,"324","0",2019-11-01T18:05:57Z,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,pt,Universidade de Brasília,Floresta ombrófila densa,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUQUIÁ,"3526100"
-47,-24,"1424483919",Myrceugenia myrcioides (Cambessèdes) Berg,-24,-47,"gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:21Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3185702","6","7707728","220","690","5014","3185514","3185702","3185702",Myrceugenia myrcioides (Cambessèdes) Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrcioides,Myrceugenia,myrcioides,SPECIES,ACCEPTED,São Paulo,"2013","3","29",2013-03-29T00:00:00Z,2021-04-06T14:39:21Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:859968,"1186",Reserva Particular da Votorantim (CBA). Trilha da Boatudo.,Tapiraí,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424483919",RB,urn:catalog:JBRJ:RB:859968,Physical Object,RB00859968,"R.T. Polisel; et al",RB 600150,JBRJ,R.R. Rodrigues,Myrceugenia myrcioides (Cambessèdes) Berg,2013-03-29T00:00:00Z,"324",NA,NA,NA,NA,NA,NA,NA,NA,Floresta ombrófila densa com áreas antigas de roça em alguns trechos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUQUITIBA,"3526209"
-47.92,-24.18,"2305413689",Myrceugenia myrcioides (Cambessèdes) Berg,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:50Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3185702","6","7707728","220","690","5014","3185514","3185702","3185702",Myrceugenia myrcioides (Cambessèdes) Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrcioides,Myrceugenia,myrcioides,SPECIES,ACCEPTED,NA,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:22:50Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718169,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2305413689",NA,MG718169,NA,NA,R.A.F. Lima,NA,NA,NA,Myrceugenia myrcioides (Cambessèdes) Berg,NA,"400",NA,2018-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Myrceugenia",NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718169,2018-10-04,MG718169,"375246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.92,-24.18,"2308277368",Myrceugenia myrcioides (Cambessèdes) Berg,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:28Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3185702","6","7707728","220","690","5014","3185514","3185702","3185702",Myrceugenia myrcioides (Cambessèdes) Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrcioides,Myrceugenia,myrcioides,SPECIES,ACCEPTED,NA,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:22:28Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718712,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2308277368",NA,MG718712,NA,NA,R.A.F. Lima,NA,NA,NA,Myrceugenia myrcioides (Cambessèdes) Berg,NA,"400",NA,2018-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Myrceugenia",NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718712,2018-10-04,MG718712,"375246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-46.282778,-23.77,"2270580056",Myrceugenia myrcioides (Cambessèdes) Berg,-23.77,-46.282778,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:53Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"3185702","6","7707728","220","690","5014","3185514","3185702","3185702",Myrceugenia myrcioides (Cambessèdes) Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrcioides,Myrceugenia,myrcioides,SPECIES,ACCEPTED,Sao Paulo,"2012","10","26",2012-10-26T00:00:00Z,2021-03-30T13:03:53Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"6184345","2989","Santo André, Parque Natural Municipal Nascentes de Paranapiacaba (PNMNP), trilha da Agua Fria, vértice externo da parcela permanente 2, 54, sobre estudo de Marcos Enoque Lima.",NA,NA,"2270580056",Plants,7814999a-0765-4984-b1c1-66f82e4911aa,NA,ASU0082744,"J.E.Q. Faria; M.E.L. Lima","291686",ASU,L.R. Landrum,Myrceugenia myrcioides (Cambessèdes) Berg,2015-01-01T00:00:00Z,"475","475",2015-09-18T08:23:27Z,530c45d0-e0f7-401d-b3f6-34f58482c485,NA,NA,NA,"Arvore ca 8 m de altura, boltoes florais e frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia,NA,Santo André,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6184345,NA,NA,"48020",Floresta ombrofila densa montana,urn:uuid:7814999a-0765-4984-b1c1-66f82e4911aa,http://creativecommons.org/licenses/by-nc/3.0/,"300",waltola64,a2e32c87-d320-4a01-bafd-a9182ae2e191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-45.945278,-23.330333,"1089098948",Myrceugenia myrcioides (Cambessèdes) Berg,-23.330333,-45.945278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185702","6","7707728","220","690","5014","3185514","3185702","3185702",Myrceugenia myrcioides (Cambessèdes) Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia myrcioides,Myrceugenia,myrcioides,SPECIES,ACCEPTED,São Paulo,"2011","1","5",2011-01-05T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:160380,"620",Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1089098948",UEC,BRA:UNICAMP:UEC:160380,Collection,"160380","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC",NA,UNICAMP,"Meireles, LD",Myrceugenia myrcioides (Cambessèdes) Berg,2018-03-01T00:00:00Z,"999","0",2021-03-01T19:36:28Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,"Material vegetativo. Cerca de 6 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JACAREÍ,"3524402"
