X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,gadm,individualCount,institutionKey,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,otherCatalogNumbers,dynamicProperties,references,verbatimEventDate,institutionID,endDayOfYear,preparations,startDayOfYear,verbatimElevation,habitat,fieldNumber,higherGeography,georeferenceProtocol,higherClassification,fieldNotes,locationRemarks,organismID,datasetID,accessRights,verbatimCoordinateSystem,coordinateUncertaintyInMeters,georeferencedDate,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,georeferencedBy,verbatimSRS,disposition,identificationID,rights,verbatimLocality,infraspecificEpithet,taxonRemarks,typeStatus,reproductiveCondition,previousIdentifications,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.946389,-23.252972,"1089094853",Doryopteris crenulans (Fée) Christ,-23.252972,-46.946389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3747422","6","7707728","7228684","392","2367","7730455","7785080","7785080",Lytoneuron crenulans (Fée) Yesilyurt,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Lytoneuron,Lytoneuron crenulans,Doryopteris,crenulans,SPECIES,SYNONYM,NA,NA,São Paulo,"2009","12","19",2009-12-19T00:00:00Z,2021-03-01T19:43:57Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:155881,"2082","Serra do Japi, Subindo para o mirante (observatório). Terrestre.",Jundiaí,UEC - Herbário da Universidade Estadual de Campinas,"1089094853",pt,UEC,BRA:UNICAMP:UEC:155881,Collection,"155881","Prado, J; Hirai, RY; Vasconcellos-Neto, J",UNICAMP,Universidade Estadual de Campinas,Árvore ca. 6m altura e 35 cm DAP. Folhas cartáceas discolores. Frutos imaturos cor verde. Comum.,"Prado, J",Doryopteris crenulans (Fée) Christ,"996","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.543068,-23.587347,"1928538223",Lytoneuron crenulans (Fée) Yesilyurt,-23.587347,-46.543068,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:58Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7785080","6","7707728","7228684","392","2367","7730455","7785080","7785080",Lytoneuron crenulans (Fée) Yesilyurt,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Lytoneuron,Lytoneuron crenulans,Lytoneuron,crenulans,SPECIES,ACCEPTED,NA,SOUTH_AMERICA,São Paulo,"1933","12",NA,1933-12-01T00:00:00Z,NA,2021-03-30T13:06:58Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Polypodiopsida,BR,none,none,Brazil,The New York Botanical Garden,364d6a96-cdd1-4066-aab4-27c38b1644be,"12894",Capital - Vila Ema.,NA,Vascular plants,"1928538223",en,NY,364d6a96-cdd1-4066-aab4-27c38b1644be,PhysicalObject,"807658",A. C. Brade,NY,NA,NA,NA,Lytoneuron crenulans (Fée) Yesilyurt,NA,NA,NA,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,ICN,Sao Paulo,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=800538,Dec 1933,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,sheet,NA,NA,NA,NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,"1246.57",2016-04-18,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
