X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,institutionKey,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,elevation,elevationAccuracy,dateIdentified,decimalLatitude,decimalLongitude,geodeticDatum,otherCatalogNumbers,fieldNotes,occurrenceRemarks,continent,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,verbatimElevation,collectionID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,higherClassification,coordinateUncertaintyInMeters,georeferenceProtocol,county,georeferenceSources,organismID,locationID,datasetID,accessRights,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.316667,-23.783333,"2452817411",Nidularium minutum Mez,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:15Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2697707","6","7707728","196","1369","3740","2697636","2697707","2697707",Nidularium minutum Mez,Plantae,Tracheophyta,Poales,Bromeliaceae,Nidularium,Nidularium minutum,Nidularium,minutum,SPECIES,ACCEPTED,São Paulo,"1982","12","7",1982-12-07T00:00:00Z,2019-11-21T13:02:40Z,2021-04-12T14:22:15Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:186488,"1127",E.B. do Alto da Serra de Paranapiacaba,Santo André,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452817411",pt,SP,BRA:IBT:SP:186488,Collection,"186488","Custodio Filho, A",Instituto de Botânica,Instituto de Botânica,"Moreira, BA; Martins, SE",Nidularium minutum Mez,"825","75",2008-08-01T00:00:00Z,-23.783333,-46.316667,WGS84,NA,NA,Terricola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-46.4100916355625,-23.7138667659755,"1929774615",Nidularium minutum Mez,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:10Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2697707","6","7707728","196","1369","3740","2697636","2697707","2697707",Nidularium minutum Mez,Plantae,Tracheophyta,Poales,Bromeliaceae,Nidularium,Nidularium minutum,Nidularium,minutum,SPECIES,ACCEPTED,São Paulo,"1936","10","28",1936-10-28T00:00:00Z,NA,2021-03-30T13:07:10Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,Liliopsida,BR,none,none,Brazil,The New York Botanical Garden,8e1b0699-23b6-49c4-86b3-43682cd61307,"9480","Est. Biol., A. Serra, Sao Paulo",NA,Vascular plants,"1929774615",en,NY,8e1b0699-23b6-49c4-86b3-43682cd61307,PhysicalObject,"376512",F. C. Hoehne,NY,NA,M. das G. L. Wanderley,Nidularium minutum Mez,NA,NA,2003-04-12T00:00:00Z,-23.7138667659755,-46.4100916355625,WGS84,NA,NA,NA,SOUTH_AMERICA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160486,28 Oct 1936,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"30",sheet,"30",NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,"10581",Other source,Ribeirao Pires,CRIA (Centro de Referência em Informação Ambiental),NA,NA,NA,NA,subset a sinonimos da FB2020,RIBEIRÃO PIRES,"3543303"
-46.32,-23.78,"2817986317",Nidularium minutum Mez,"gass84,osiic,colmafu,inmafu",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2021-03-29T08:59:35Z,2021-03-30T11:27:45Z,"200",bc092ff0-02e4-11dc-991f-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2697707","6","7707728","196","1369","3740","2697636","2697707","2697707",Nidularium minutum Mez,Plantae,Tracheophyta,Poales,Bromeliaceae,Nidularium,Nidularium minutum,Nidularium,minutum,SPECIES,ACCEPTED,São Paulo,"1929","2","5",1929-02-05T00:00:00Z,NA,2021-03-30T11:27:45Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,586ee56e-b0fe-4dff-b7f9-aeb104f3308a,151c91ba-a521-4735-8c11-5abf8db7fb67,FALSE,Liliopsida,BR,none,none,Brazil,NA,http://n2t.net/ark:/65665/36aca4111-c00e-4716-996e-3efceba8518c,"1829","Dense forest, Estação Biologica, Alto da Serra.",NA,NMNH Extant Biology,"2817986317",NA,Botany,http://n2t.net/ark:/65665/36aca4111-c00e-4716-996e-3efceba8518c,PhysicalObject,"1618814","L. Smith, F. C. Hoehne & M. Kuhlmann",US,NA,NA,Nidularium minutum Mez,"850","50",NA,-23.78,-46.32,WGS84,NA,NA,NA,SOUTH_AMERICA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:34871,NA,"36",NA,"36",NA,NA,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,"1","South America - Neotropics, Brazil, São Paulo","Plantae, Monocotyledonae, Poales, Bromeliaceae, Bromelioideae",NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
