X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,fieldNotes,gadm,dateIdentified,elevation,elevationAccuracy,modified,collectionKey,language,ownerInstitutionCode,institutionKey,continent,individualCount,nomenclaturalStatus,nomenclaturalCode,fieldNumber,taxonID,bibliographicCitation,collectionID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,coordinateUncertaintyInMeters,references,verbatimEventDate,georeferenceProtocol,county,preparations,verbatimElevation,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,verbatimLocality,organismID,locationID,datasetID,accessRights,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.090278,-23.975556,"1086910667",Meliosma itatiaiae Urb.,-23.975556,-47.090278,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3838604","6","7707728","220","400","2409","3033959","3838604","3838604",Meliosma itatiaiae Urb.,Plantae,Tracheophyta,Proteales,Sabiaceae,Meliosma,Meliosma itatiaiae,Meliosma,itatiaiae,SPECIES,ACCEPTED,Sp,"2008","12","26",2008-12-26T00:00:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:42114,"964",bairro dos Lamartinos,Juquitiba,SPSF - Herbário Dom Bento José Pickel,"1086910667",SPSF,BRA:IF:SPSF:42114,Collection,"42114",R.T.Polisel,NA,IF,"COLETA: Orla de mata.&nf;Árvore 6m; frutos imaturos verdes.; GEOGRAFIA: Fazenda Ipê.&nf;BR-116, km.330.;",R.T. Polisel,Meliosma itatiaiae Urb.,NA,NA,2009-02-02T00:00:00Z,"700","0",2021-03-04T18:45:52Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUQUITIBA,"3526209"
-45.9375,-23.075,"1089017997",Meliosma itatiaiae Urb.,-23.075,-45.9375,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3838604","6","7707728","220","400","2409","3033959","3838604","3838604",Meliosma itatiaiae Urb.,Plantae,Tracheophyta,Proteales,Sabiaceae,Meliosma,Meliosma itatiaiae,Meliosma,itatiaiae,SPECIES,ACCEPTED,São Paulo,"1987","8","29",1987-08-29T00:00:00Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:53256,"1566",Reserva florestal de boa vista,São José dos Campos,UEC - Herbário da Universidade Estadual de Campinas,"1089017997",UEC,BRA:UNICAMP:UEC:53256,Collection,"53256","Silva, AF; Menezes Silva, S",NA,UNICAMP,"Árvore até 5m, flores em botão de cor verde.",NA,Meliosma itatiaiae Urb.,NA,NA,NA,NA,NA,2021-03-01T19:40:34Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
