X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,otherCatalogNumbers,fieldNotes,continent,gadm,references,created,associatedSequences,higherClassification,taxonID,individualCount,preparations,iucnRedListCategory,higherGeography,georeferenceProtocol,habitat,eventRemarks,institutionID,county,rights,nomenclaturalStatus,nomenclaturalCode,bibliographicCitation,collectionID,informationWithheld,coordinateUncertaintyInMeters,verbatimEventDate,endDayOfYear,startDayOfYear,georeferenceSources,datasetID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,http...unknown.org.recordId,verbatimElevation,reproductiveCondition,fieldNumber,identificationRemarks,infraspecificEpithet,georeferencedDate,typeStatus,verbatimLocality,accessRights,recordedByIDs.type,recordedByIDs.value,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,typifiedName,organismID,locationID,dynamicProperties,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.315,-24.024,"2459850035",Eugenia brevistyla D.Legrand,-24.024,-47.315,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,"516","0",São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2020-11-04T14:14:28Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128117,"1099.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459850035",pt,ESA,BRA:ESALQ:ESA:128117,Collection,"128117","Polisel, R.T.",Universidade de São Paulo,Universidade de São Paulo,"Planta jovem de 1,5 m de altura.",NA,Eugenia brevistyla D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,MIRACATU,"3529906"
-47.92,-24.18,"2304507240",Eugenia brevistyla D.Legrand,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:16Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,"400",NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:16Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718095,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2304507240",NA,NA,MG718095,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Eugenia brevistyla D.Legrand,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718095,2018-10-04,MG718095,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia","1453371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SETE BARRAS,"3551801"
-47.92,-24.18,"2308123104",Eugenia brevistyla D.Legrand,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:28Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,"400",NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:28Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718641,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2308123104",NA,NA,MG718641,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Eugenia brevistyla D.Legrand,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718641,2018-10-04,MG718641,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia","1453371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SETE BARRAS,"3551801"
-46.613889,-23.641667,"2452937078",Eugenia brevistyla D.Legrand,-23.641667,-46.613889,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:14Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,"833","0",São Paulo,"2012","10","10",2012-10-10T00:00:00Z,2019-11-21T13:11:22Z,2021-04-12T14:22:14Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454680,"5","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 1, espécime nº 494",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452937078",pt,SP,BRA:IBT:SP:454680,Collection,"454680","Kondrat, H",Instituto de Botânica,Instituto de Botânica,NA,"Aguiar, OT",Eugenia brevistyla D.Legrand,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SÃO PAULO,"3550308"
-46.411667,-23.035,"1086901202",Eugenia brevistyla D.Legrand,-23.035,-46.411667,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,2015-04-15T00:00:00Z,NA,NA,Sp,"2003","9","5",2003-09-05T00:00:00Z,2021-03-04T18:45:21Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:32384,"1255",P.E.Xixová-Japuí,São Vicente,SPSF - Herbário Dom Bento José Pickel,"1086901202",pt,SPSF,BRA:IF:SPSF:32384,Collection,"32384",J.A.Pastore & C.Moura,IF,Instituto Florestal,"COLETA: Árvore 15m de altura, tronco ritidoma, flores cremes e frutos imaturos verdes; resquício de sépalas de cor avermelhada.; GEOGRAFIA: Trilha da Pedreira, primeiro acesso após o mirante, topo de morro.;",A.Giaretta,Eugenia brevistyla D.Legrand,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,PIRACAIA,"3538600"
-48.083333,-24.233333,"1095359546",Calycorectes australis D.Legrand,-24.233333,-48.083333,"gass84,incomis,diffown",2273e40d-26c2-4959-aea2-b6abcce16d09,04481953-6112-489f-bb8d-9703d787e3ea,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T15:06:13Z,2021-03-30T10:00:48Z,"238",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,NA,NA,NA,Sp,"2000","12","13",2000-12-13T00:00:00Z,2021-02-08T15:43:45Z,2021-03-30T10:00:48Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ICN - Herbário do Instituto de Ciências Naturais,BRA:UFRGS:ICN:178513,"209",Parque Intervales-Base Saibadela,Sete Barras,ICN - Herbário do Instituto de Ciências Naturais,"1095359546",pt,ICN,BRA:UFRGS:ICN:178513,Collection,"178513","Guilherme, FAG",UFRGS,Universidade Federal do Rio Grande do Sul,"árvore, aprox. 11 m de altura, frutosverdes com resto de cálice verde e frutos maduros com cores variando desde o vermelho até o roxo; floresta atlântica de terras baixas, ambiente sombreado","Guilherme, FAG",Calycorectes australis D.Legrand,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SETE BARRAS,"3551801"
-47.9256,-24.3878,"1090582319",Eugenia brevistyla D.Legrand,-24.3878,-47.9256,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,2012-06-24T00:00:00Z,NA,NA,São Paulo,"1994","11","24",1994-11-24T00:00:00Z,2020-11-23T14:39:08Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55574,"731","Parque Estadual Intervales-Base Saibadela, trilha do Quilombo",Sete Barras,IAC - Herbário do Instituto Agronômico de Campinas,"1090582319",pt,IAC,BRA:IAC:IAC:55574,Collection,"55574",R.J. Almeida-Scabbia,IAC,Instituto Agronômico de Campinas,"coordenadas do material: 24°14#?#8""S, 48°4#?#50""W",M.E.G. Sobral,Eugenia brevistyla D.Legrand,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SETE BARRAS,"3551801"
-46.93333,-24.25,"1260459557",Calycorectes australis D.Legrand,-24.25,-46.93333,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:23:03Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,2007-01-01T00:00:00Z,"560",NA,São Paulo,"1987","9","3",1987-09-03T00:00:00Z,NA,2021-04-13T11:23:03Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:307976,Gentry 58865,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 2",NA,Tropicos,"1260459557",NA,MO,urn:catalog:MO:Tropicos:307976,PhysicalObject,"307976","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco",MO,MOBOT,NA,"F. F. Mazine, April",Calycorectes australis D.Legrand,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,"22105332","3",NA,EN,NA,NA,NA,NA,NA,NA,NA,No opinion,ICNafp,http://www.tropicos.org/Specimen/307976,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,PERUÍBE,"3537602"
-46.93333,-24.25,"1260462619",Calycorectes australis D.Legrand,-24.25,-46.93333,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:13Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,2007-01-01T00:00:00Z,"560",NA,São Paulo,"1987","9","3",1987-09-03T00:00:00Z,NA,2021-04-13T11:22:13Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:308250,Gentry 58984,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 8",NA,Tropicos,"1260462619",NA,MO,urn:catalog:MO:Tropicos:308250,PhysicalObject,"308250","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco",MO,MOBOT,NA,"F. F. Mazine, April",Calycorectes australis D.Legrand,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,"22105332","3",NA,EN,NA,NA,NA,NA,NA,NA,NA,No opinion,ICNafp,http://www.tropicos.org/Specimen/308250,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,PERUÍBE,"3537602"
-47.924722,-24.169139,"1087720170",Eugenia brevistyla D.Legrand,-24.169139,-47.924722,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,NA,NA,NA,NA,2019-10-03T13:04:10Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,9351dbb9-194e-4cf3-8ad2-774ee7efc326,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:2622,"30126",P.E. Carlos Botelho,Sete Barras,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1087720170",pt,SORO,BRA:UFSCAR:SORO:2622,Collection,"2622","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",UFSCar,Universidade Federal de São Carlos,NA,NA,Eugenia brevistyla D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,SETE BARRAS,"3551801"
