X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,continent,modified,gadm,language,ownerInstitutionCode,collectionKey,institutionKey,fieldNotes,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,collectionID,higherGeography,accessRights,verbatimElevation,individualCount,nomenclaturalStatus,taxonID,bibliographicCitation,dynamicProperties,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,georeferenceSources,habitat,identificationQualifier,higherClassification,datasetID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,depth,depthAccuracy,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,fieldNumber,eventRemarks,infraspecificEpithet,identificationRemarks,rights,verbatimLocality,previousIdentifications,identificationID,typeStatus,typifiedName,organismID,locationID,recordedByIDs.type,recordedByIDs.value,informationWithheld,locationRemarks,http...unknown.org.recordId,reproductiveCondition,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,verbatimCoordinateSystem,disposition,projectId,nameAccordingTo,parentNameUsage,taxonRemarks,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.0158,-22.887467,"2983544179",Leandra sublanata Cogn.,-22.887467,-46.0158,"gass84,colmafu,inmano",a776a61d-f01e-4a8e-8fb0-c69d08795118,56f3bf17-6cf6-4d18-ac42-c5e16dae24c7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-19T13:11:04Z,2021-04-19T13:11:09Z,"29",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3861187","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,sublanata,SPECIES,SYNONYM,2016-05-29T00:00:00Z,Minas Gerais,"2016","4","30",2016-04-30T00:00:00Z,2021-04-19T13:11:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SHPR - Herbário da Universidade Tecnológica Federal do Paraná (UTFPR), campus Santa Helena",BRA:UTFPR-SL:SHPR:1181,"53",Pedra Partida mountain.,Camanducaia,"SHPR - Herbário da Universidade Tecnológica Federal do Paraná (UTFPR), campus Santa Helena","2983544179",SHPR,BRA:UTFPR-SL:SHPR:1181,Collection,"1181","Ribeiro, H.L. | L.F.R. Ribeiro | A. Xavier | E.W. Ribeiro",NA,UTFPR-SL,"Treelet, 2 m high living in the border of the trail.",L.R. Henrique,Leandra sublanata Cogn.,NA,NA,SOUTH_AMERICA,2021-04-12T13:08:00Z,NA,pt,Universidade Tecnológica Federal do Paraná,c91103dd-90f9-413f-83c4-dfa52b06bb5b,NA,NA,NA,NA,NA,NA,NA,NA,exsicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.95,-23.266667,"1086915743",Leandra carassana (DC.) Cogn.,-23.266667,-45.95,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,2014-02-12T00:00:00Z,Sp,"2013","1","11",2013-01-11T00:00:00Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:47543,"82",PEMCJ,Campos do Jordão,SPSF - Herbário Dom Bento José Pickel,"1086915743",SPSF,BRA:IF:SPSF:47543,Collection,"47543",T.E.Barreto,NA,IF,"COLETA: Arbusto com flores lilás; GEOGRAFIA: FOM/FOD Altomontana;",M. Reginato,Leandra carassana (DC.) Cogn.,NA,NA,SOUTH_AMERICA,2021-03-04T18:44:57Z,NA,pt,Instituto Florestal,835c4b58-e96d-49cc-b711-0f3de04547c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JACAREÍ,"3524402"
-45.766667,-23.183333,"1086915736",Leandra carassana (DC.) Cogn.,-23.183333,-45.766667,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,NA,Sp,"2013","2","19",2013-02-19T00:00:00Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:47544,"83",PECJ,Campos do Jordão,SPSF - Herbário Dom Bento José Pickel,"1086915736",SPSF,BRA:IF:SPSF:47544,Collection,"47544",T.E.Barreto,NA,IF,"COLETA: Arbusto.&nf;2 duplicatas; GEOGRAFIA: FOD - Altomontana;",NA,Leandra carassana (DC.) Cogn.,NA,NA,SOUTH_AMERICA,2021-03-04T18:44:57Z,NA,pt,Instituto Florestal,835c4b58-e96d-49cc-b711-0f3de04547c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.771389,-23.544167,"1213678432",Leandra carassana (DC.) Cogn.,-23.544167,-45.771389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,2007-10-01T00:00:00Z,São Paulo,"2006","7","18",2006-07-18T00:00:00Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:187173,"176",Fazenda São Sebastião do Ribeirão Grande.,Pindamonhangaba,UEC - Herbário da Universidade Estadual de Campinas,"1213678432",UEC,BRA:UNICAMP:UEC:187173,Collection,"187173","Silva, SMP; Matos, VA; Ferreira, MI; Cruz, GC; Lima Júnior, EO; Silva, AM",NA,UNICAMP,Árvore. Frutos ovóides roxos.,"Gonçalves, HR",Leandra carassana (DC.) Cogn.,"557","0",NA,2021-03-01T19:34:12Z,NA,pt,Universidade Estadual de Campinas,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SALESÓPOLIS,"3545001"
-45.233333,-23.416667,"1087506255",Leandra carassana (DC.) Cogn.,-23.416667,-45.233333,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:31Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,NA,São Paulo,"2005","3","20",2005-03-20T00:00:00Z,2021-04-08T12:17:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:25144,"141",NA,Natividade da Serra,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087506255",BOTU,BRA:UNESP-IBB:BOTU:25144,Collection,"25144","Pilla, M.A.C.",NA,Universidade Estadual Paulista,NA,"Matsumoto, K.",Leandra carassana (DC.) Cogn.,NA,NA,NA,2021-02-08T14:09:23Z,NA,pt,Universidade Estadual Paulista,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,NATIVIDADE DA SERRA,"3532306"
-46.021472,-22.887694,"1872034998",Leandra carassana (DC.) Cogn.,-22.887694,-46.021472,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,NA,Minas Gerais,"2002","5","16",2002-05-16T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:125743,"109",Monte Verde. Pedra Redonda,Camanducaia,UEC - Herbário da Universidade Estadual de Campinas,"1872034998",UEC,BRA:UNICAMP:UEC:125743,Collection,"125743","Kinoshita, LS; Meireles, LD; Galvão, JC; Aguirre, GH; Moraes, AR",NA,UNICAMP,"Árvore jovem, 4-5m.","Meireles, LD",Leandra carassana (DC.) Cogn.,NA,NA,NA,2021-03-01T19:34:12Z,NA,pt,Universidade Estadual de Campinas,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.735,-23.835556,"1090618758",Leandra carassana (DC.) Cogn.,-23.835556,-46.735,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,2011-01-01T00:00:00Z,São Paulo,"1995","2","15",1995-02-15T00:00:00Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:99710,"560",Parelheiros.,São Paulo,SPF - Herbário da Universidade de São Paulo,"1090618758",SPF,BRA:USP:SPF:99710,Collection,"99710","Garcia, RJF",NA,USP,NA,"Reginato, M",Leandra carassana (DC.) Cogn.,NA,NA,NA,2019-11-13T14:25:22Z,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.735,-23.835556,"1090618764",Leandra carassana (DC.) Cogn.,-23.835556,-46.735,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866102","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,carassana,SPECIES,SYNONYM,2011-01-01T00:00:00Z,São Paulo,"1995","2","15",1995-02-15T00:00:00Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:99798,"566",Parelheiros,São Paulo,SPF - Herbário da Universidade de São Paulo,"1090618764",SPF,BRA:USP:SPF:99798,Collection,"99798","Garcia, RJF",NA,USP,NA,"Reginato, M",Leandra carassana (DC.) Cogn.,NA,NA,NA,2019-11-13T14:25:22Z,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.735,-23.835556,"1899744514",Leandra sublanata Cogn.,-23.835556,-46.735,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3861187","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,sublanata,SPECIES,SYNONYM,1997-05-01T00:00:00Z,São Paulo,"1995","2","15",1995-02-15T00:00:00Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:72833,"566","Jd. Novo Parelheiros, sítio do Sr. José Guilguer Reimberg (Sr. José Toco), à direita da Estrada Engenheiro Marsilac, após o entroncamento com a Estrada da Colônia",Parelheiros,UEC - Herbário da Universidade Estadual de Campinas,"1899744514",UEC,BRA:UNICAMP:UEC:72833,Collection,"72833","Garcia, RJF; Ferreira, GMP; Jacintho, LRC",NA,UNICAMP,"Arbusto ca. 2,0m alt.; pétalas e filetes brancos; estames lilases; Borda da mata","Chiea, SAC",Leandra sublanata Cogn.,NA,NA,NA,2021-03-01T19:34:20Z,NA,pt,Universidade Estadual de Campinas,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.735,-23.835556,"1899744515",Leandra sublanata Cogn.,-23.835556,-46.735,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3861187","6","7707728","220","690","6683","3188558","10711122","10711122",Miconia sublanata (Cogn.) R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia sublanata,Leandra,sublanata,SPECIES,SYNONYM,1996-04-01T00:00:00Z,São Paulo,"1995","2","15",1995-02-15T00:00:00Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:72844,"560","Jd. Nova Parelheiros, sítio do Sr. José Guilguer Reimberg (Sr. José Toco), à direita na Estrada Engenheiro Marsilac, após entroncamento com a Estrada da Colônia",Parelheiros,UEC - Herbário da Universidade Estadual de Campinas,"1899744515",UEC,BRA:UNICAMP:UEC:72844,Collection,"72844","Garcia, RJF; Ferreira, GMP; Jacintho, LRC",NA,UNICAMP,"Arvoreta de 1,70m alt.; pétalas brancas, estames lilases; frutos roxos; Borda da mata","Goldenberg, R",Leandra sublanata Cogn.,NA,NA,NA,2021-03-01T19:34:20Z,NA,pt,Universidade Estadual de Campinas,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
