X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,dateIdentified,identifiedBy,gadm,institutionKey,otherCatalogNumbers,fieldNotes,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,lifeStage,verbatimEventDate,higherGeography,institutionID,endDayOfYear,verbatimCoordinateSystem,startDayOfYear,higherClassification,county,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,typeStatus,establishmentMeans,references,preparations,identificationRemarks,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-45.36,-23.45,"2459944167",Begonia itatinensis Irmsch. ex Brade,-23.45,-45.36,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4158566","6","7707728","220","7224005","6638","2874710","4158566","4158566",Begonia itatinensis Irmsch. ex Brade,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia itatinensis,Begonia,itatinensis,SPECIES,ACCEPTED,"600","0",NA,São Paulo,"2000","4","20",2000-04-20T00:00:00Z,2020-11-04T14:03:01Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:79249,"3349.0","Parque Estadual da Serra do Mar, Trilhas das Cachoeiras do Ribeirão Itu. Floresta Ombrófila Densa. Interior de mata",São Sebastião,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459944167",pt,ESA,BRA:ESALQ:ESA:79249,Collection,"79249","Souza, J.P.; Scalon, V.R.; Siqueira, L.P.; Souza, S.C.P.M.; Sorreano, M.C.M.; Buchianeri, V.C.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.",Universidade de São Paulo,Universidade de São Paulo,"Erva, flores (masculinas e femininas no mesmo ramo) alvas, frutos róseos",Begonia itatinensis Irmsch. ex Brade,NA,"Souza, J.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,NATIVIDADE DA SERRA,"3532306"
-45.36,-23.45,"2459945113",Begonia itatinensis Irmsch. ex Brade,-23.45,-45.36,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4158566","6","7707728","220","7224005","6638","2874710","4158566","4158566",Begonia itatinensis Irmsch. ex Brade,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia itatinensis,Begonia,itatinensis,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"2000","4","20",2000-04-20T00:00:00Z,2020-11-04T14:03:01Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:79246,"3314.0","Parque Estadual da Serra do Mar, Trilhas das Cachoeiras do Ribeirão Itu. Floresta Ombrófila Densa. Interior de mata.",São Sebastião,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459945113",pt,ESA,BRA:ESALQ:ESA:79246,Collection,"79246","Souza, J.P.; Scalon, V.R.; Siqueira, L.P.; Souza, S.C.P.M.; Sorreano, M.C.M.; Buchianeri, V.C.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.",Universidade de São Paulo,Universidade de São Paulo,"Erva com ramos pendentes, frutos róseos",Begonia itatinensis Irmsch. ex Brade,NA,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,NATIVIDADE DA SERRA,"3532306"
