X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,continent,geodeticDatum,institutionKey,otherCatalogNumbers,fieldNotes,individualCount,references,habitat,http...unknown.org.recordId,taxonID,rights,startDayOfYear,http...unknown.org.recordEnteredBy,higherClassification,collectionID,coordinateUncertaintyInMeters,georeferencedBy,dynamicProperties,georeferenceVerificationStatus,reproductiveCondition,georeferenceSources,higherGeography,institutionID,fieldNumber,verbatimLocality,preparations,previousIdentifications,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,county,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,datasetID,identificationID,projectId,namePublishedInYear,nameAccordingTo,acceptedNameUsage,verbatimCoordinateSystem,locationID,bibliographicCitation,parentNameUsage,nomenclaturalStatus,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,infraspecificEpithet,typeStatus,organismID,accessRights,georeferencedDate,identificationRemarks,verbatimElevation,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.072921,-23.715509,"1090567923",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2001-01-11T00:00:00Z,São Paulo,"2001","1","11",2001-01-11T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41027,"3008","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090567923",pt,IAC,BRA:IAC:IAC:41027,Collection,"41027",L.C. Bernacci & G.F. Árbocz,IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci & G.F. Árbocz,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.715509,-47.072921,NA,NA,NA,WGS84,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,IBIÚNA,"3519709"
-47.072134,-23.708332,"1090567266",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2001-04-26T00:00:00Z,São Paulo,"2001","4","26",2001-04-26T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:40375,"3058","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Tereza",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090567266",pt,IAC,BRA:IAC:IAC:40375,Collection,"40375",L.C. Bernacci & G. Durigan,IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci & G. Durigan,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.708332,-47.072134,NA,NA,NA,WGS84,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,IBIÚNA,"3519709"
-47.072168,-23.72448,"1090568740",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2001-08-08T00:00:00Z,São Paulo,"2001","8","8",2001-08-08T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41835,"3268","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Godoy",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090568740",pt,IAC,BRA:IAC:IAC:41835,Collection,"41835","L.C. Bernacci; G.A.D.C. Franco; E. Quirino & E. Furlan",IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci et al.,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.72448,-47.072168,NA,NA,NA,WGS84,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,IBIÚNA,"3519709"
-47.062946,-23.725098,"1090569053",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2000-11-09T00:00:00Z,São Paulo,"2000","11","9",2000-11-09T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:42128,"3288","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090569053",pt,IAC,BRA:IAC:IAC:42128,Collection,"42128","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz & E. Furlan",IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci et al.,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.725098,-47.062946,NA,NA,NA,WGS84,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,IBIÚNA,"3519709"
-47.062946,-23.725098,"1090567874",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2000-12-07T00:00:00Z,São Paulo,"2000","12","7",2000-12-07T00:00:00Z,2019-01-25T17:35:34Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:40979,"2960","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090567874",pt,IAC,BRA:IAC:IAC:40979,Collection,"40979",L.C. Bernacci & G.A.D.C. Franco et al.,IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci & G.A.D.C. Franco et al.,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.725098,-47.062946,NA,NA,NA,WGS84,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,IBIÚNA,"3519709"
-47.062946,-23.725098,"1090567893",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,2000-12-07T00:00:00Z,São Paulo,"2000","12","7",2000-12-07T00:00:00Z,2019-01-25T17:35:34Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:40983,"2964","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090567893",pt,IAC,BRA:IAC:IAC:40983,Collection,"40983",L.C. Bernacci & G.A.D.C. Franco et al.,IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci & G.A.D.C. Franco et al.,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.725098,-47.062946,NA,NA,NA,WGS84,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,IBIÚNA,"3519709"
-45.583333,-23.583333,"2452887881",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,1999-01-01T00:00:00Z,São Paulo,"1997","7","29",1997-07-29T00:00:00Z,2019-11-21T13:11:55Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:314059,384/97,"Nascente do rio Tietê, vegetação secundária",Salesópolis,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452887881",pt,SP,BRA:IBT:SP:314059,Collection,"314059","Custodio Filho, A; et al.",Instituto de Botânica,Instituto de Botânica,"Árvore 6m alt., flores claras","Kawasaki, ML",Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.583333,-45.583333,"1105","0",NA,WGS84,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PARAIBUNA,"3535606"
-45.583333,-23.583333,"2452904869",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,NA,São Paulo,"1997","7","29",1997-07-29T00:00:00Z,2019-11-21T13:11:55Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:338776,"794","Nascnte do rio Tietê, vegetação secundária",Salesópolis,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452904869",pt,SP,BRA:IBT:SP:338776,Collection,"338776","Pastore, JA; et al.",Instituto de Botânica,Instituto de Botânica,"Arvoreta 3-4m alt., flores brancas","Kawasaki, ML",Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.583333,-45.583333,"1105","0",NA,WGS84,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PARAIBUNA,"3535606"
-46.740323,-23.364522,"2270683724",Myrceugenia rufescens (DC.) D.Legrand & Kausel,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:45Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,1980-01-01T00:00:00Z,Sao Paulo,"1945","10","5",1945-10-05T00:00:00Z,2018-03-08T09:13:18Z,2021-03-30T13:03:45Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,NA,"772293","1881",Caieiras,NA,NA,"2270683724",NA,Plants,974ebe18-21c0-4436-bf01-92985ccdd212,NA,ASU0043457,W. Hoehne,ASU,NA,"PHOTO-MICH; Arbusto",L. R. Landrum,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.364522,-46.740323,NA,NA,NA,WGS84,530c45d0-e0f7-401d-b3f6-34f58482c485,"262132",NA,NA,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=772293,NA,urn:uuid:974ebe18-21c0-4436-bf01-92985ccdd212,"48028",http://creativecommons.org/licenses/by-nc/3.0/,"278",veronica,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia,a2e32c87-d320-4a01-bafd-a9182ae2e191,"15000",alorozco,Arbusto,reviewed - high confidence,NA,GoogleEarth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,CAIEIRAS,"3509007"
-46.621883,-23.654505,"1930388031",Myrceugenia rufescens (DC.) D.Legrand & Kausel,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:25Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185750","6","7707728","220","690","5014","3185514","3185750","3185750",Myrceugenia rufescens (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia rufescens,Myrceugenia,rufescens,SPECIES,ACCEPTED,VU,NA,São Paulo,"1944","9","12",1944-09-12T00:00:00Z,NA,2021-03-30T13:07:25Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,b95948b1-9097-47e3-a986-09df27d21a47,s.n.,Parque do Estado de S. P.,NA,Vascular plants,"1930388031",en,NY,b95948b1-9097-47e3-a986-09df27d21a47,PhysicalObject,"615921",W. Hoehne,NY,NA,NA,NA,Myrceugenia rufescens (DC.) D.Legrand & Kausel,-23.654505,-46.621883,NA,NA,SOUTH_AMERICA,WGS84,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=715111,NA,NA,NA,NA,"25",NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,"2176.57",NA,NA,NA,NA,"Google Maps (map data 2016), Manis Georef. Calculator",NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,sheet,NA,NA,"25",Sao Paulo,12 Sep 1944,ICN,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-18,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
