X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,otherCatalogNumbers,fieldNotes,gadm,establishmentMeans,references,informationWithheld,verbatimEventDate,institutionID,nomenclaturalCode,county,verbatimLocality,preparations,locationRemarks,previousIdentifications,rights,reproductiveCondition,dynamicProperties,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,http...unknown.org.recordId,taxonID,higherClassification,individualCount,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,eventRemarks,fieldNumber,habitat,verbatimElevation,identificationQualifier,datasetID,identificationID,infraspecificEpithet,higherGeography,taxonRemarks,nomenclaturalStatus,bibliographicCitation,verbatimCoordinateSystem,accessRights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,eventID,higherGeographyID,identificationRemarks,locationID,associatedOccurrences,typeStatus,organismID,projectId,acceptedNameUsage,georeferenceRemarks,materialSampleID,parentNameUsageID,disposition,acceptedNameUsageID,samplingProtocol,parentNameUsage,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.734444,-23.552222,"1944965255",Podocarpus sellowii Klotzsch,-23.552222,-46.734444,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7537955","6","7707728","194","640","8830","5284386","5285917","5285917",Podocarpus sellowii Klotzsch ex Endl.,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus sellowii,Podocarpus,sellowii,SPECIES,SYNONYM,NA,2016-05-09T00:00:00Z,"745","0",NA,São Paulo,"2016","5","8",2016-05-08T00:00:00Z,2021-03-15T21:29:30Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Pinopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:225669,"71","Cidade Universitária Armando de Salles Oliveira, Próximo ao Instituto de Biociências.",São Paulo,SPF - Herbário da Universidade de São Paulo,"1944965255",pt,SPF,BRA:USP:SPF:225669,Collection,"225669","Furlan, CM",USP,Universidade de São Paulo,"Árvore 4 m alt., em estado reprodutivo. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.","Motta, LB",Podocarpus sellowii Klotzsch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-47.35173,-24.03059,"2459850546",Podocarpus sellowii Klotzsch ex Endl.,-24.03059,-47.35173,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5285917","6","7707728","194","640","8830","5284386","5285917","5285917",Podocarpus sellowii Klotzsch ex Endl.,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus sellowii,Podocarpus,sellowii,SPECIES,ACCEPTED,EN,2013-03-30T00:00:00Z,NA,NA,NA,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2020-11-04T15:18:53Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Pinopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128625,"894.0","Trilha do Chagas, UHE da Fumaça, Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459850546",pt,ESA,BRA:ESALQ:ESA:128625,Collection,"128625","Cabral, F.N.",Universidade de São Paulo,Universidade de São Paulo,"Arvore, 12 metros","Potascheff, C.M.; Liboni, A.P.; Fagundes, I.C.; Cabral, F.N.",Podocarpus sellowii Klotzsch ex Endl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MIRACATU,"3529906"
-46.31222,-23.77778,"814311811",Podocarpus sellowii Klotzsch,-23.77778,-46.31222,"gass84,incomis,inmafu",b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,86c2834b-fcd6-418d-9b32-aca45110a0fe,FR,DWC_ARCHIVE,2021-04-14T13:48:43Z,2021-04-14T14:29:49Z,"331",2cd829bb-b713-433d-99cf-64bef11e5b3e,PRESERVED_SPECIMEN,PRESENT,"7537955","6","7707728","194","640","8830","5284386","5285917","5285917",Podocarpus sellowii Klotzsch ex Endl.,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus sellowii,Podocarpus,sellowii,SPECIES,SYNONYM,NA,NA,"784",NA,NA,São Paulo,"2008","6","5",2008-06-05T00:00:00Z,NA,2021-04-14T14:29:49Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Pinopsida,BR,none,none,Brazil,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00636233,NA,NA,NA,NA,"814311811",NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00636233,NA,P00636233,"Pignal, M.|Romaniuc Neto, S.|Sebastiani, R.|Vitor",MNHN,NA,NA,NA,Podocarpus sellowii Klotzsch,cc3e1f45-e430-4835-951e-4dd33c4b7201,NA,Arbuste de 5-6 m,NA,NA,NA,NA,NA,NA,NA,Santo André,Reserva Biológica do Alto da Serra de Paranapiacaba,hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17abcf75-2f1e-46dd-bf75-a5b21dd02655,Subosque,"3175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-46.733333,-23.983333,"1089068422",Podocarpus sellowii Klotzsch ex Endl.,-23.983333,-46.733333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5285917","6","7707728","194","640","8830","5284386","5285917","5285917",Podocarpus sellowii Klotzsch ex Endl.,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus sellowii,Podocarpus,sellowii,SPECIES,ACCEPTED,EN,NA,"800","0",NA,São Paulo,"2001","4","11",2001-04-11T00:00:00Z,2021-03-01T19:43:31Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Pinopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121789,"94","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do campo.",São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068422",pt,UEC,BRA:UNICAMP:UEC:121789,Collection,"121789","Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR; et al.",UNICAMP,Universidade Estadual de Campinas,"Arvoreta, 4m alt. Estéril. Mata.; Floresta ribeirinha altomontana com campo adjacente.","Rodrigues, RR; Souza, VC",Podocarpus sellowii Klotzsch ex Endl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-47.092482,-23.714883,"1090570003",Podocarpus sellowii Klotzsch ex Endl.,-23.714883,-47.092482,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5285917","6","7707728","194","640","8830","5284386","5285917","5285917",Podocarpus sellowii Klotzsch ex Endl.,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus sellowii,Podocarpus,sellowii,SPECIES,ACCEPTED,EN,2000-08-08T00:00:00Z,NA,NA,NA,São Paulo,"2000","8","8",2000-08-08T00:00:00Z,2019-01-25T17:36:07Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Pinopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:43135,"3428","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Pedro, indivíduo P 30.2",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090570003",pt,IAC,BRA:IAC:IAC:43135,Collection,"43135","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; E.L.M. Catharino; E.Q. Santos & E. Furlan",IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci et al.,Podocarpus sellowii Klotzsch ex Endl.,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,IBIÚNA,"3519709"
-46.7725,-23.663056,"1090619893",Podocarpus sellowii Klotzsch,-23.663056,-46.7725,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7537955","6","7707728","194","640","8830","5284386","5285917","5285917",Podocarpus sellowii Klotzsch ex Endl.,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus sellowii,Podocarpus,sellowii,SPECIES,SYNONYM,NA,1995-01-01T00:00:00Z,NA,NA,NA,São Paulo,"1993","5","27",1993-05-27T00:00:00Z,2019-11-13T14:29:06Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Pinopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:121066,"400",Parque Santo Dias,São Paulo,SPF - Herbário da Universidade de São Paulo,"1090619893",pt,SPF,BRA:USP:SPF:121066,Collection,"121066","Garcia, RJF",USP,Universidade de São Paulo,NA,"Garcia, RJF",Podocarpus sellowii Klotzsch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1090619878",Podocarpus sellowii Klotzsch,-23.663056,-46.7725,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7537955","6","7707728","194","640","8830","5284386","5285917","5285917",Podocarpus sellowii Klotzsch ex Endl.,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus sellowii,Podocarpus,sellowii,SPECIES,SYNONYM,NA,1995-01-01T00:00:00Z,NA,NA,NA,São Paulo,"1992","4","15",1992-04-15T00:00:00Z,2019-11-13T14:29:06Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Pinopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:121065,"35",Parque Santo Dias,São Paulo,SPF - Herbário da Universidade de São Paulo,"1090619878",pt,SPF,BRA:USP:SPF:121065,Collection,"121065","Garcia, RJF",USP,Universidade de São Paulo,NA,"Garcia, RJF",Podocarpus sellowii Klotzsch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.333333,-23.783333,"1089017809",Podocarpus sellowii Klotzsch ex Endl.,-23.783333,-46.333333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5285917","6","7707728","194","640","8830","5284386","5285917","5285917",Podocarpus sellowii Klotzsch ex Endl.,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus sellowii,Podocarpus,sellowii,SPECIES,ACCEPTED,EN,1997-05-01T00:00:00Z,"775","75",NA,São Paulo,"1986","10","7",1986-10-07T00:00:00Z,2021-03-01T19:43:31Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Pinopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:52987,"25506",Reserva Biológica de Paranapiacaba,Santo André,UEC - Herbário da Universidade Estadual de Campinas,"1089017809",pt,UEC,BRA:UNICAMP:UEC:52987,Collection,"52987","Webster, GL; Kirizawa, M; Lopes, EA",UNICAMP,Universidade Estadual de Campinas,"Shrub or small tree 3-4m high, scattered in forest.; Lower montane rain forest with cloud forest on upper ridges.","Garcia, RJF",Podocarpus sellowii Klotzsch ex Endl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,CUBATÃO,"3513504"
-46.3,-23.75,"1930464252",Podocarpus sellowii Klotzsch ex Endl.,-23.75,-46.3,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:50Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5285917","6","7707728","194","640","8830","5284386","5285917","5285917",Podocarpus sellowii Klotzsch ex Endl.,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus sellowii,Podocarpus,sellowii,SPECIES,ACCEPTED,EN,1981-01-01T00:00:00Z,"820","70",SOUTH_AMERICA,São Paulo,"1980","11","26",1980-11-26T00:00:00Z,NA,2021-03-30T13:06:50Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Pinopsida,BR,none,none,Brazil,The New York Botanical Garden,bebf438e-09ad-4f68-a64b-6223f229b6ff,"3898","Sto. André, reserva Biológica do alto da serra Paranapiacaba",NA,Vascular plants,"1930464252",en,NY,bebf438e-09ad-4f68-a64b-6223f229b6ff,PhysicalObject,"498517",N. A. Rosa,NY,NA,NA,N. A. Rosa,Podocarpus sellowii Klotzsch ex Endl.,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,NA,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=33447,NA,26 Nov 1980,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,NA,NA,sheet,NA,NA,NA,NA,NA,NA,2016-04-19,Corrected label coordinates,"33","33",http://biocol.org/urn:lsid:biocol.org:col:15556,Label,NA,NA,NA,NA,NA,NA,NA,"Temp. média anual 25°C, pluv. anual 3.00 a 4.000mm",2461-2920 ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MOGI DAS CRUZES,"3530607"
-46.32,-23.78,"912453585",Podocarpus sellowii var. sellowii,-23.78,-46.32,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2021-03-28T02:51:35Z,2021-03-30T12:53:54Z,"153",061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7071041","6","7707728","194","640","8830","5284386","5285917","7071041",Podocarpus sellowii var. sellowii,Plantae,Tracheophyta,Pinales,Podocarpaceae,Podocarpus,Podocarpus sellowii,Podocarpus,sellowii,VARIETY,ACCEPTED,EN,NA,NA,NA,NA,NA,"1969","4","2",1969-04-02T00:00:00Z,2008-06-13T15:00:07Z,2021-03-30T12:53:54Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,WGS84,Pinopsida,BR,none,none,Brazil,NA,K000552553,"10462","[""Alta da Serra Biological Reserve""]",NA,NA,"912453585",NA,Herbarium,http://specimens.kew.org/herbarium/K000552553,NA,K000552553,"Prance, G.T.",K,NA,NA,NA,Podocarpus sellowii var. sellowii,fa252605-26f6-426c-9892-94d071c2c77f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PODOCARPACEAE,NA,NA,tree 1.5m tall,NA,NA,NA,NA,NA,NA,sellowii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
