X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,gadm,institutionKey,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,identifier,recordNumber,higherGeography,georeferenceProtocol,locality,municipality,gbifID,collectionCode,occurrenceID,catalogNumber,recordedBy,institutionCode,higherClassification,name,decimalLatitude,decimalLongitude,dateIdentified,stateProvince,geodeticDatum,rightsHolder,datasetName,type,otherCatalogNumbers,occurrenceRemarks,identifiedBy,modified,language,ownerInstitutionCode,elevation,fieldNotes,continent,typeStatus,iucnRedListCategory,elevationAccuracy,individualCount,nomenclaturalStatus,nomenclaturalCode,county,fieldNumber,taxonID,bibliographicCitation,collectionID,references,created,associatedSequences,habitat,institutionID,preparations,verbatimElevation,verbatimEventDate,endDayOfYear,startDayOfYear,georeferenceSources,accessRights,eventRemarks,georeferenceVerificationStatus,http...unknown.org.recordId,rights,http...unknown.org.recordEnteredBy,coordinateUncertaintyInMeters,verbatimLocality,organismID,locationID,datasetID,georeferencedDate,dynamicProperties,reproductiveCondition,identificationRemarks,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,previousIdentifications,taxonRemarks,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,eventID,higherGeographyID,identificationID,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.207222,-23.484722,"1563169616",Eugenia oblongata O.Berg,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2015","7","27",2015-07-27T00:00:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,BRA:IF:SPSF:51516,"1327",NA,NA,Pico do Urubu,Mogi das Cruzes,"1563169616",SPSF,BRA:IF:SPSF:51516,"51516",O.T. Aguiar et al.,IF,NA,Eugenia oblongata O.Berg,-23.484722,-46.207222,2016-10-01T00:00:00Z,Sp,WGS84,SPSF - Herbário Dom Bento José Pickel,SPSF - Herbário Dom Bento José Pickel,Collection,NA,"GEOGRAFIA: Floresta Ombrófila Densa Montana;",O.T. Aguiar,2021-03-04T18:45:24Z,pt,Instituto Florestal,"1164",NA,SOUTH_AMERICA,NA,LC,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MOGI DAS CRUZES,"3530607"
-47.92,-24.18,"2308183441",Eugenia oblongata O.Berg,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:23:04Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:23:04Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,MG718109,NA,NA,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,"2308183441",NA,MG718109,NA,R.A.F. Lima,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia",Eugenia oblongata O.Berg,-24.18,-47.92,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,2018-10-04T00:00:00Z,NA,NA,"400",NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,"1453384",NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718109,2018-10-04,MG718109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.92,-24.18,"2308881509",Eugenia oblongata O.Berg,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:29Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:22:29Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,MG707990,NA,NA,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,"2308881509",NA,MG707990,NA,R.A.F. Lima,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia",Eugenia oblongata O.Berg,-24.18,-47.92,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,2018-10-04T00:00:00Z,NA,NA,"400",NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,"1453384",NA,NA,http://www.ebi.ac.uk/ena/data/view/MG707990,2018-10-04,MG707990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.92,-24.18,"2309622359",Eugenia oblongata O.Berg,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:32Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:22:32Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,MG718655,NA,NA,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,"2309622359",NA,MG718655,NA,R.A.F. Lima,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia",Eugenia oblongata O.Berg,-24.18,-47.92,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,2018-10-04T00:00:00Z,NA,NA,"400",NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,"1453384",NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718655,2018-10-04,MG718655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-46.941667,-23.824167,"1090143153",Eugenia oblongata O.Berg,"gass84,colmafu,inmano",3f6a3304-f66f-4ba8-be57-92a70f3aac3f,3f41d988-faf2-4a9f-811e-8dac728c05d4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:35Z,2021-04-08T12:22:41Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2011","4","25",2011-04-25T00:00:00Z,2021-04-08T12:22:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,af314548-b20e-41e3-9120-47467ad8a9cf,FALSE,Magnoliopsida,BR,none,none,Brazil,BRA:UFSJ:HUFSJ:2531,"8502",NA,NA,"Reserva particular do Patrimônio Nacional Paiol maria, trilha Ibirá-Mirim.",São Lourenço da Serra,"1090143153",HUFSJ,BRA:UFSJ:HUFSJ:2531,"2531","Lombardi, JA; Saka, MN; Fonseca, R",UFSJ,NA,Eugenia oblongata O.Berg,-23.824167,-46.941667,2011-01-01T00:00:00Z,São Paulo,WGS84,HUFSJ - Herbário da Universidade Federal de São João Del Rei,HUFSJ - Herbário da Universidade Federal de São João Del Rei,Collection,NA,"Arvoreta ca. 5m, ramos, pecíolo e inflorescências ferrugíneos, folhas cartáceas, flores velhas ferrugíneas.","Sobral, M",2019-12-20T21:46:41Z,pt,Universidade Federal de São João Del Rei,"8",NA,NA,NA,LC,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO LOURENÇO DA SERRA,"3549953"
-47.005556,-24.353611,"1086911124",Eugenia oblongata O.Berg,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2009","9","2",2009-09-02T00:00:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,Magnoliopsida,BR,none,none,Brazil,BRA:IF:SPSF:42590,"337",NA,NA,Estação Ecológica de Juréia-Itatins,Itanhaém,"1086911124",SPSF,BRA:IF:SPSF:42590,"42590",C. de Moura & E.F.M.Prado & A.S.Lima & E.R.Farias & D.S.Corrêa,IF,NA,Eugenia oblongata O.Berg,-24.353611,-47.005556,2009-10-21T00:00:00Z,Sp,WGS84,SPSF - Herbário Dom Bento José Pickel,SPSF - Herbário Dom Bento José Pickel,Collection,NA,"COLETA: Árvore 4,5m altura; frutos imaturos verdes e maduros vermelhos.; GEOGRAFIA: Estrada do Guaraú, margem do caminho.;",O.T. Aguiar,2021-03-04T18:45:24Z,pt,Instituto Florestal,NA,NA,SOUTH_AMERICA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PERUÍBE,"3537602"
-47.005556,-24.353611,"1090965144",Eugenia oblongata O.Berg,"gass84,colmafu,inmano",5bad80c7-8b9e-448a-84fe-df70288f16ac,d07d294b-8ae1-48ab-94e2-f7caae47707d,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:02Z,2021-04-08T12:08:09Z,"263",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2009","9","2",2009-09-02T00:00:00Z,2021-04-08T12:08:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,e5af947e-b614-41a4-88ad-4df878e26072,TRUE,Magnoliopsida,BR,none,none,Brazil,BRA:UNISANTA:HUSC:8732,"337",NA,NA,Estação Ecológica Juréia-Itatins,Peruíbe,"1090965144",HUSC,BRA:UNISANTA:HUSC:8732,"8732","Moura, C.; Prado, E.F.M.; Lima, A.S.; Farias, E.R.; Corrêa. D.S.",UNISANTA,NA,Eugenia oblongata O.Berg,-24.353611,-47.005556,2009-10-21T00:00:00Z,São Paulo,WGS84,HUSC - Herbário Unisanta,HUSC - Herbário Unisanta,Collection,NA,"Árvore 4,5m altura, frutos imaturos verdes e maduros vermelhos.; Margem da estrada do Guaraú.","Aguiar, O.T.",2019-11-13T19:04:53Z,pt,Universidade Santa Cecília,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PERUÍBE,"3537602"
-47.005556,-24.353611,"1264692974",Eugenia oblongata O.Berg,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2009","9","2",2009-09-02T00:00:00Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,BRA:USP:SPF:194610,"337",NA,NA,Estação Ecológica Juréia-Itatins,Peruíbe,"1264692974",SPF,BRA:USP:SPF:194610,"194610","Moura, C",USP,NA,Eugenia oblongata O.Berg,-24.353611,-47.005556,2009-10-21T00:00:00Z,São Paulo,WGS84,SPF - Herbário da Universidade de São Paulo,SPF - Herbário da Universidade de São Paulo,Collection,NA,NA,"Aguiar, OT",2019-11-13T14:26:47Z,pt,Universidade de São Paulo,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PERUÍBE,"3537602"
-47.921111,-24.194444,"2464861741",Eugenia oblongata O.Berg,"gass84,colmafu,inmafu",78dcee36-b0a2-4679-802d-bc0b5016518b,eec37c7c-2dce-440e-8de1-966214931e74,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:40Z,2021-04-08T12:18:04Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2006","9","4",2006-09-04T00:00:00Z,2021-04-08T12:18:04Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,515c3a20-01fa-4794-9e5c-4a5d888b9f79,f817d0ad-f92a-43d3-a82c-f0d1e1d39b2c,FALSE,Magnoliopsida,BR,none,none,Brazil,BRA:UEL:FUEL:40616,"6211",NA,NA,"PECB, Trilha da Figueira 0, SAD69, ZONA 23J",Sete Barras,"2464861741",FUEL,BRA:UEL:FUEL:40616,"40616","Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D; Pisciota, K; Silva, CO da; et al.",Universidade Estadual de Londrina,NA,Eugenia oblongata O.Berg,-24.194444,-47.921111,2006-10-01T00:00:00Z,São Paulo,WGS84,FUEL - Herbário da Universidade Estadual de Londrina,FUEL - Herbário da Universidade Estadual de Londrina,Collection,NA,"SAD69, Zona 23J, 203280S, 7321183W.","Aguiar, OT",2020-11-12T20:01:54Z,pt,Universidade Estadual de Londrina,"133",NA,NA,NA,LC,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-46.93333,-24.25,"1260459006",Eugenia oblongata O.Berg,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:23:00Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"1987","9","2",1987-09-02T00:00:00Z,2021-04-13T11:23:00Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,urn:catalog:MO:Tropicos:307924,Gentry 58818,NA,NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park headquarters. Transect 1",NA,"1260459006",MO,urn:catalog:MO:Tropicos:307924,"307924","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco",MO,NA,Eugenia oblongata O.Berg,-24.25,-46.93333,2007-01-01T00:00:00Z,São Paulo,WGS84,Missouri Botanical Garden,Tropicos,PhysicalObject,NA,NA,"F. F. Mazine, May/",NA,NA,MOBOT,"560",NA,SOUTH_AMERICA,NA,LC,NA,"3",No opinion,ICNafp,NA,87-194,"22105383",http://www.tropicos.org/Specimen/307924,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PERUÍBE,"3537602"
