X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,gadm,otherCatalogNumbers,fieldNotes,dynamicProperties,county,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,verbatimElevation,collectionID,habitat,http...unknown.org.recordId,taxonID,rights,http...unknown.org.recordEnteredBy,higherClassification,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,individualCount,nomenclaturalStatus,bibliographicCitation,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceSources,reproductiveCondition,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,georeferencedDate,organismID,locationID,datasetID,accessRights,previousIdentifications,identificationRemarks,georeferencedBy,georeferenceVerificationStatus,identificationID,infraspecificEpithet,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46.135556,-23.462778,"1563169599",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.462778,-46.135556,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2016-10-01T00:00:00Z,"960","0",SOUTH_AMERICA,Sp,"2015","7","28",2015-07-28T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:51515,"1326",Estrada Cinco Estrelas,Mogi das Cruzes,SPSF - Herbário Dom Bento José Pickel,"1563169599",pt,SPSF,BRA:IF:SPSF:51515,Collection,"51515",O.T. Aguiar et al.,IF,Instituto Florestal,"GEOGRAFIA: Floresta Ombrófila Densa Montana&nf;Entrada Cinco Estrelas;",O.T.Aguiar,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MOGI DAS CRUZES,"3530607"
-46.313889,-23.781111,"1213655567",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.781111,-46.313889,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:09Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2017-10-01T00:00:00Z,"821","0",SOUTH_AMERICA,São Paulo,"2012","11","22",2012-11-22T00:00:00Z,2019-11-01T18:05:56Z,2021-03-30T12:56:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,8b3ca7ca-6147-496a-8c97-7109f988ea2a,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:199107,"3046","Paranapiacaba, reserva Biológica do Alto da Serra de Paranapiacaba, casa do senhor Vítor, trilha 1, na subida do primeiro morro, à beira do vale do rio Mogi",Santo André,UB - Herbário da Universidade de Brasília,"1213655567",pt,UB,BRA:UNB:UB:199107,Collection,"199107","Faria, JEQ; Lima, MEL",UnB,Universidade de Brasília,"Arvoreta ca. 2,5 m de altura, caule pouco rugoso negro, botões florais marrons; Floresta ombrófila densa montana","Meireles, LD",Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-46.633611,-23.420556,"1086908652",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.420556,-46.633611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2008-07-10T00:00:00Z,"538.5","538.5",SOUTH_AMERICA,Sp,"2008","5","15",2008-05-15T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:40065,"04","P.E.Cantareira, regiao de Aguas Claras",Mairiporã,SPSF - Herbário Dom Bento José Pickel,"1086908652",pt,SPSF,BRA:IF:SPSF:40065,Collection,"40065",M. Delbel & R.T. Polisel & R.L.R.Santos,IF,Instituto Florestal,"COLETA: árvore, 8,5m alt.; GEOGRAFIA: Plano de Manejo da Cantareira - Núcleo Águas Claras&nf;Subosque de reflorestamento de araucárias&nf;Marcelo Delbel;",O.T. Aguiar,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,MAIRIPORÃ,"3528502"
-46.769722,-23.471667,"1086907968",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.471667,-46.769722,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2007-08-30T00:00:00Z,"779","0",SOUTH_AMERICA,Sp,"2007","8","6",2007-08-06T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39369,"156",Parque Estadual do Jaraguá,São Paulo,SPSF - Herbário Dom Bento José Pickel,"1086907968",pt,SPSF,BRA:IF:SPSF:39369,Collection,"39369",R.Esteves & R.C.Sousa & J.B.Silva & A.N.Oliveira,IF,Instituto Florestal,"COLETA: Arvoreta, 3m. Botões de coloração verde.; GEOGRAFIA: Trilha das Garças;",O.T. Aguiar,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.5325,-23.393611,"1086907447",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.393611,-46.5325,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2007-09-30T00:00:00Z,"820","0",SOUTH_AMERICA,Sp,"2007","9","18",2007-09-18T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:38833,"118","Parque Estadual da Cantareira, Núcleo Cabuçú",Guarulhos,SPSF - Herbário Dom Bento José Pickel,"1086907447",pt,SPSF,BRA:IF:SPSF:38833,Collection,"38833",C. de Moura & J. A. Pastore & F.E.S.P.Vilela,IF,Instituto Florestal,"COLETA: Arvoreta até 2m, final de floração.; GEOGRAFIA: Trilha da Cachoeira;",O. T. Aguiar,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
-46.5325,-23.393611,"1086907497",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.393611,-46.5325,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2007-09-30T00:00:00Z,"780","0",SOUTH_AMERICA,Sp,"2007","9","18",2007-09-18T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:38834,"119","Parque Estadual da Cantareira, Núcleo Cabuçú",Guarulhos,SPSF - Herbário Dom Bento José Pickel,"1086907497",pt,SPSF,BRA:IF:SPSF:38834,Collection,"38834",C. de Moura & J. A. Pastore & F.E.S.P.Vilela,IF,Instituto Florestal,"COLETA: Arvoreta 2m, final de floração.; GEOGRAFIA: Trilha da Cachoeira;",O. T. Aguiar,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
-46.524722,-23.3775,"1087653571",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.3775,-46.524722,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:50Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2007-09-01T00:00:00Z,"780","0",SOUTH_AMERICA,São Paulo,"2007","9","18",2007-09-18T00:00:00Z,2020-12-11T14:39:19Z,2021-04-08T12:21:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,b5e442dc-03c0-45f5-b326-1b481914dfde,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:150356,"119","Parque Estadual da Cantareira, Núcleo cabuçu, trilha da cachoeira",Guarulhos,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087653571",pt,BHCB,BRA:UFMG:BHCB:150356,Collection,"150356","Moura, C; Pastore, JA; Vilela, FESP",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,"Arvoreta, 2m, final de floração",NA,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
-46.4725,-23.77167,"731369749",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.77167,-46.4725,"gass84,incomis,inmafu",b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,86c2834b-fcd6-418d-9b32-aca45110a0fe,FR,DWC_ARCHIVE,2021-04-14T13:48:43Z,2021-04-14T14:30:21Z,"331",2cd829bb-b713-433d-99cf-64bef11e5b3e,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,NA,NA,NA,NA,Paraíba,"2007","10","30",2007-10-30T00:00:00Z,NA,2021-04-14T14:30:21Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04903273,NA,NA,NA,NA,"731369749",NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04903273,NA,P04903273,"Almeida-Scabbia, R.J.|Silva, C.|Santos, M.A.",MNHN,NA,NA,NA,Myrceugenia campestris (DC.) D.Legrand & Kausel,cc3e1f45-e430-4835-951e-4dd33c4b7201,NA,NA,NA,NA,Santo André,NA,NA,NA,NA,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,17abcf75-2f1e-46dd-bf75-a5b21dd02655,"5064","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Jaraguá do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTO ANDRÉ,"3547809"
-46.548056,-23.8175,"1086906186",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.8175,-46.548056,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2007-11-10T00:00:00Z,"750","0",SOUTH_AMERICA,Sp,"2007","10","9",2007-10-09T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:37498,"1545",Parque da Várzea do Embu-Guaçu,Embu-Guaçu,SPSF - Herbário Dom Bento José Pickel,"1086906186",pt,SPSF,BRA:IF:SPSF:37498,Collection,"37498",J. A. Pastore & F. A. R. D. P. Arzolla & F.E.S.P.Vilela,IF,Instituto Florestal,"COLETA: Vegetação de várzea.&nf;Árvore 4m, flores brancas;",O. T. Aguiar,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO BERNARDO DO CAMPO,"3548708"
-46.809036,-23.817583,"1089100331",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.817583,-46.809036,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2007-11-01T00:00:00Z,"750","0",NA,São Paulo,"2007","10","9",2007-10-09T00:00:00Z,2021-03-01T19:36:28Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:161847,"1545",Parque da Várzea do Embu-Guaçu,Embu-Guaçu,UEC - Herbário da Universidade Estadual de Campinas,"1089100331",pt,UEC,BRA:UNICAMP:UEC:161847,Collection,"161847","Pastore, JFB; Arzolla, FARDP; Vilela, FESP",UNICAMP,Universidade Estadual de Campinas,"Árvore, 4 metros de altura, flores brancas.; Vegetação de Várzea.","Aguiar, OT",Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,EMBU-GUAÇU,"3515103"
