X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,elevation,elevationAccuracy,modified,collectionKey,language,ownerInstitutionCode,continent,locality,institutionKey,fieldNotes,gadm,higherGeography,georeferenceProtocol,higherClassification,references,created,associatedSequences,taxonID,individualCount,preparations,institutionID,fieldNumber,verbatimLocality,previousIdentifications,county,rights,habitat,identificationRemarks,verbatimElevation,verbatimEventDate,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,coordinateUncertaintyInMeters,taxonRemarks,eventRemarks,identificationQualifier,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,georeferencedBy,dynamicProperties,http...unknown.org.recordId,georeferenceVerificationStatus,http...unknown.org.recordEnteredBy,nomenclaturalStatus,bibliographicCitation,reproductiveCondition,accessRights,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,organismID,locationID,datasetID,georeferencedDate,infraspecificEpithet,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,eventID,identificationID,disposition,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-45.183333,-23.4,"1889187280",Eugenia prasina Berg,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417605","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,prasina,SPECIES,ACCEPTED,VU,São Paulo,"2008","12","7",2008-12-07T00:00:00Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200680,N609,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1889187280",UEC,BRA:UNICAMP:UEC:200680,Collection,"200680","Pereira, LS; Belinello, R; Gomes, JAMA; Rosado, BHP; Cavalin, PO",NA,UNICAMP,"Parcela N - Projeto Biota-FAPESP. Árvore com 7 metros de altura. Frequência da espécie na parcela: n=8; Mata Atlântica","Sobral, M",Eugenia prasina Berg,2008-01-01T00:00:00Z,"1017.5","27.5",2021-03-01T19:36:19Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,Parque Estadual da Serra do Mar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,NATIVIDADE DA SERRA,"3532306"
-46.532222,-23.394722,"1086907453",Eugenia prasina Berg,-23.394722,-46.532222,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417605","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,prasina,SPECIES,ACCEPTED,VU,Sp,"2007","9","18",2007-09-18T00:00:00Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:38842,"1529",Guarulhos,SPSF - Herbário Dom Bento José Pickel,"1086907453",SPSF,BRA:IF:SPSF:38842,Collection,"38842",J. A. Pastore & C. de Moura & F.E.S.P.Vilela,NA,IF,"COLETA: Árvore 5m, fruto maduro bordô.; GEOGRAFIA: Trilha da Cachoeira.;",O. T. Aguiar,Eugenia prasina Berg,2007-09-30T00:00:00Z,"805","0",2021-03-04T18:45:24Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,SOUTH_AMERICA,"Parque Estadual da Cantareira, Núcleo Cabuçú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,GUARULHOS,"3518800"
-46.935556,-23.230444,"1090142433",Eugenia prasina Berg,-23.230444,-46.935556,"gass84,colmafu,inmano",3f6a3304-f66f-4ba8-be57-92a70f3aac3f,3f41d988-faf2-4a9f-811e-8dac728c05d4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:35Z,2021-04-08T12:22:42Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417605","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,prasina,SPECIES,ACCEPTED,VU,São Paulo,"2007","12","5",2007-12-05T00:00:00Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUFSJ - Herbário da Universidade Federal de São João Del Rei,BRA:UFSJ:HUFSJ:1792,"7072",Jundiaí,HUFSJ - Herbário da Universidade Federal de São João Del Rei,"1090142433",HUFSJ,BRA:UFSJ:HUFSJ:1792,Collection,"1792","Lombardi, JA; Oriani, A; Prata, EMB; et al.",NA,UFSJ,"Mata Atlântica. Floresta estacional semidecídua, borda da trilha. Arvoreta ca. 2,5m, flores alvas e passadas.","Sobral, M",Eugenia prasina Berg,2009-01-01T00:00:00Z,NA,NA,2019-12-09T13:46:05Z,af314548-b20e-41e3-9120-47467ad8a9cf,pt,Universidade Federal de São João Del Rei,NA,"Reserva Biológica Municipal da Serra do Japi, Base-Cidinho - estada da Cascalheira - Av. Brasil Tamega- Base.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.935778,-23.230444,"1090148153",Eugenia prasina Berg,-23.230444,-46.935778,"gass84,colmafu,inmano",3f6a3304-f66f-4ba8-be57-92a70f3aac3f,3f41d988-faf2-4a9f-811e-8dac728c05d4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:35Z,2021-04-08T12:22:41Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417605","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,prasina,SPECIES,ACCEPTED,VU,São Paulo,"2007","12","5",2007-12-05T00:00:00Z,2021-04-08T12:22:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUFSJ - Herbário da Universidade Federal de São João Del Rei,BRA:UFSJ:HUFSJ:7523,"7072",Jundiaí,HUFSJ - Herbário da Universidade Federal de São João Del Rei,"1090148153",HUFSJ,BRA:UFSJ:HUFSJ:7523,Collection,"7523","Lombardi, JA; et al.",NA,UFSJ,"Arvoreta, ca. 2,5m, flores alvas e passadas.","Sobral, M",Eugenia prasina Berg,2009-01-01T00:00:00Z,NA,NA,2019-02-27T17:02:53Z,af314548-b20e-41e3-9120-47467ad8a9cf,pt,Universidade Federal de São João Del Rei,NA,"Reserva Biológica Municipal da Serra do Japi, Base-Cidinho- estrada da Cascalheira, Av. Brasil Tamega - Base. Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-47.1,-23.966667,"1086906453",Eugenia prasina Berg,-23.966667,-47.1,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417605","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,prasina,SPECIES,ACCEPTED,VU,Sp,"2006","4","6",2006-04-06T00:00:00Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:37812,"21",Juquitiba,SPSF - Herbário Dom Bento José Pickel,"1086906453",SPSF,BRA:IF:SPSF:37812,Collection,"37812",R.T. Polisel,NA,IF,"COLETA: Árvore de 8m de altura, frutos maduros. Tronco avermelhado e liso; GEOGRAFIA: 2 Km a represa do França;",Osny T. Aguiar,Eugenia prasina Berg,2017-08-28T00:00:00Z,NA,NA,2021-03-04T18:45:24Z,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,SOUTH_AMERICA,Fazenda do Sr. Wilson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUQUITIBA,"3526209"
-46.8842,-23.1864,"1090571327",Eugenia prasina Berg,-23.1864,-46.8842,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417605","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,prasina,SPECIES,ACCEPTED,VU,São Paulo,"2004","7","7",2004-07-07T00:00:00Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:44463,"1496",Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090571327",IAC,BRA:IAC:IAC:44463,Collection,"44463","R.B. Torres; E. Ramos; A.L.S. Zecchin & J.A.M.A. Gomes",NA,IAC,NA,M.E.G. Sobral,Eugenia prasina Berg,2012-06-07T00:00:00Z,NA,NA,2020-11-23T14:39:08Z,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,"Serra do Japi, trilha próxima à casa do pesquisador",841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-46.8842,-23.1864,"1090571332",Eugenia prasina Berg,-23.1864,-46.8842,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417605","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,prasina,SPECIES,ACCEPTED,VU,São Paulo,"2004","7","7",2004-07-07T00:00:00Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:44464,"1497",Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090571332",IAC,BRA:IAC:IAC:44464,Collection,"44464","R.B. Torres; E. Ramos; A.L.S. Zecchin & J.A.M.A. Gomes",NA,IAC,NA,M.E.G. Sobral,Eugenia prasina Berg,2012-06-07T00:00:00Z,NA,NA,2020-11-23T14:39:08Z,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,"Serra do Japi, trilha próximo à casa do pesquisador",841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUNDIAÍ,"3525904"
-47.114699,-23.728088,"1090570065",Eugenia stictosepala Kiaersk.,-23.728088,-47.114699,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417606","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,stictosepala,SPECIES,SYNONYM,NA,São Paulo,"2001","2","8",2001-02-08T00:00:00Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:43184,"3477",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090570065",IAC,BRA:IAC:IAC:43184,Collection,"43184","L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan",NA,IAC,NA,L.C. Bernacci et al.,Eugenia stictosepala Kiaersk.,2001-02-08T00:00:00Z,NA,NA,2019-01-25T17:35:34Z,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lila, indivíduo V 36.2",841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,IBIÚNA,"3519709"
-47.114699,-23.728088,"1090567285",Eugenia stictosepala Kiaersk.,-23.728088,-47.114699,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417606","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,stictosepala,SPECIES,SYNONYM,NA,São Paulo,"2001","3","8",2001-03-08T00:00:00Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:40363,"3047",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090567285",IAC,BRA:IAC:IAC:40363,Collection,"40363","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz & E. Furlan",NA,IAC,NA,M.E.G. Sobral,Eugenia stictosepala Kiaersk.,2002-09-11T00:00:00Z,NA,NA,2019-01-25T17:35:34Z,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lila",841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,IBIÚNA,"3519709"
-46.775417,-23.989083,"1087718806",Eugenia prasina Berg,-23.989083,-46.775417,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417605","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,prasina,SPECIES,ACCEPTED,VU,São Paulo,"2001","4","13",2001-04-13T00:00:00Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:1232,"2209",São Paulo,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1087718806",SORO,BRA:UFSCAR:SORO:1232,Collection,"1232","Farah F.T.; Aguiar S., Breier T.B., Rodrigues R.R., Souza V.C., Tamashiro J.Y., Gandolfi S., Souza J.P., Ivanauskas N.M., Furlan E.",NA,UFSCar,"ca. 3m alt., frutos verdes","Mazine F.F., Souza V.C.",Eugenia prasina Berg,NA,NA,NA,2019-10-03T13:04:13Z,9351dbb9-194e-4cf3-8ad2-774ee7efc326,pt,Universidade Federal de São Carlos,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,ITANHAÉM,"3522109"
-46.81825,-24.047694,"1089068224",Eugenia stictosepala Kiaersk.,-24.047694,-46.81825,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417606","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,stictosepala,SPECIES,SYNONYM,NA,São Paulo,"2001","4","16",2001-04-16T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121529,"161",Itanhaém,UEC - Herbário da Universidade Estadual de Campinas,"1089068224",UEC,BRA:UNICAMP:UEC:121529,Collection,"121529","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC; et al.",NA,UNICAMP,"Árvore, ca. 4m alt.. Frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu.","Sobral, M",Eugenia stictosepala Kiaersk.,2003-01-01T00:00:00Z,"65","35",2021-03-01T19:36:23Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,Parque Estadual da Serra do Mar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,ITANHAÉM,"3522109"
-46.25,-23.25,"1089063461",Eugenia stictosepala Kiaersk.,-23.25,-46.25,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5417606","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,stictosepala,SPECIES,SYNONYM,NA,São Paulo,"1998","6","9",1998-06-13T00:00:00Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:115117,"777",Jundiaí,UEC - Herbário da Universidade Estadual de Campinas,"1089063461",UEC,BRA:UNICAMP:UEC:115117,Collection,"115117","Cardoso-Leite, E",NA,UNICAMP,9m,"Aguiar, OT",Eugenia stictosepala Kiaersk.,NA,NA,NA,2021-03-01T19:36:23Z,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,Reserva Biológica Municipal da Serra do Japi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SANTA ISABEL,"3546801"
-47.1125,-23.523889,"1423907421",Eugenia prasina Berg,-23.523889,-47.1125,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:23Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5417605","6","7707728","220","690","5014","3177662","5417605","5417605",Eugenia prasina Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia prasina,Eugenia,prasina,SPECIES,ACCEPTED,VU,São Paulo,"1994","1","8",1994-01-08T00:00:00Z,2021-04-06T14:39:23Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1114294,"324",São Roque,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423907421",RB,urn:catalog:JBRJ:RB:1114294,Physical Object,RB01114294,"E. Cardoso-Leite; A. Oliveira",RB 646866,JBRJ,"8 m,de alt, frutos imaturos cor verde.",J. Kuntz,Eugenia prasina Berg,NA,NA,NA,NA,NA,NA,NA,NA,Mata da Câmara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO ROQUE,"3550605"
