X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,elevation,elevationAccuracy,modified,gadm,collectionKey,language,ownerInstitutionCode,institutionKey,continent,fieldNotes,infraspecificEpithet,individualCount,nomenclaturalStatus,nomenclaturalCode,county,fieldNumber,taxonID,bibliographicCitation,collectionID,institutionID,rights,higherGeography,georeferenceProtocol,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,startDayOfYear,coordinateUncertaintyInMeters,previousIdentifications,georeferenceRemarks,references,habitat,verbatimEventDate,preparations,verbatimElevation,identificationRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,eventRemarks,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,http...unknown.org.recordEnteredBy,georeferenceSources,accessRights,verbatimLocality,dynamicProperties,identificationID,georeferencedDate,verbatimSRS,disposition,datasetID,reproductiveCondition,organismID,locationID,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,verbatimCoordinateSystem,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.720969,-23.383744,"1089045641",Galium noxium (A.St.-Hil.) Dempster,-23.383744,-47.720969,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"2009","12","15",2009-12-15T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:90758,"453",Represa São Luís.,Santa Bárbara d'Oeste,UEC - Herbário da Universidade Estadual de Campinas,"1089045641",UEC,BRA:UNICAMP:UEC:90758,Collection,"90758","Garcia, LC",NA,UNICAMP,"Trepadeira, rasteira, flores cremes.; Mata ciliar em processo de restauração desde 1998. Mata Atlântica, Floresta Estacional Semidecídua.","Silveira, MF",Galium noxium (A.St.-Hil.) Dempster,NA,"554","0",2021-03-01T19:39:29Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,IPERÓ,"3521002"
-46.1883,-23.5228,"1090563988",Galium noxium (A.St.-Hil.) Dempster,-23.5228,-46.1883,"gass84,txmathi,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"1942","1","22",1942-01-22T00:00:00Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:37024,s/nº,Fazenda Parataí,Mogi das Cruzes,IAC - Herbário do Instituto Agronômico de Campinas,"1090563988",IAC,BRA:IAC:IAC:37024,Collection,"37024",B.J. Pickel,NA,IAC,NA,S.L. Jung-Mendaçolli & L.P. Cabral,Galium noxium (A.St.-Hil.) Dempster,1998-04-29T00:00:00Z,NA,NA,2020-02-20T17:37:25Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,MOGI DAS CRUZES,"3530607"
