X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,otherCatalogNumbers,identifiedBy,gadm,fieldNotes,identificationQualifier,institutionKey,higherGeography,institutionID,fieldNumber,verbatimLocality,preparations,previousIdentifications,higherClassification,individualCount,references,created,associatedSequences,taxonID,county,verbatimEventDate,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,dynamicProperties,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceSources,habitat,verbatimElevation,datasetID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,nomenclaturalStatus,bibliographicCitation,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,locationAccordingTo,eventTime,identificationRemarks,georeferencedDate,georeferencedBy,georeferenceVerificationStatus,organismID,accessRights,http...unknown.org.recordId,rights,http...unknown.org.recordEnteredBy,identificationID,recordedByIDs.type,recordedByIDs.value,informationWithheld,footprintWKT,locationID,infraspecificEpithet,typeStatus,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,eventRemarks,taxonRemarks,disposition,reproductiveCondition,locationRemarks,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,verbatimSRS,verbatimCoordinateSystem,http...rs.tdwg.org.dwc.terms.organismQuantityType,samplingProtocol,materialSampleID,eventID,verbatimTaxonRank,lifeStage,vernacularName,georeferenceRemarks,projectId,namePublishedInYear,nameAccordingTo,acceptedNameUsage,parentNameUsage,island,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-47.933611,-24.184444,"2991303316",Mollinedia schottiana (Spreng.) Perkins,-24.184444,-47.933611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264509","6","7707728","220","407","2494","3034105","7264509","7264509",Mollinedia schottiana (Spreng.) Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia schottiana,Mollinedia,schottiana,SPECIES,ACCEPTED,LC,2018-06-01T00:00:00Z,"300","0",SOUTH_AMERICA,Sp,"2018","4","25",2018-04-25T00:00:00Z,2021-03-04T18:44:25Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53710,"22",P.E.Carlos Botelho,Sete Barras,SPSF - Herbário Dom Bento José Pickel,"2991303316",pt,SPSF,BRA:IF:SPSF:53710,Collection,"53710",L.G.Lazzaro & C.G.Santos,IF,Instituto Florestal,"COLETA: Árvore de 7 m de altura. PAP 18 cm. Com fruto. Indivíduo 20180104;",Mollinedia schottiana (Spreng.) Perkins,NA,G.A.D.C.Franco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.933611,-24.184444,"2991303322",Mollinedia schottiana (Spreng.) Perkins,-24.184444,-47.933611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264509","6","7707728","220","407","2494","3034105","7264509","7264509",Mollinedia schottiana (Spreng.) Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia schottiana,Mollinedia,schottiana,SPECIES,ACCEPTED,LC,2018-09-05T00:00:00Z,"300","0",SOUTH_AMERICA,Sp,"2018","7","25",2018-07-25T00:00:00Z,2021-03-04T18:44:25Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53699,"10",P.E.Carlos Botelho,Sete Barras,SPSF - Herbário Dom Bento José Pickel,"2991303322",pt,SPSF,BRA:IF:SPSF:53699,Collection,"53699",L.G.Lazzaro & C.G.Santos,IF,Instituto Florestal,"COLETA: Árvore de 5 m de altura. PAP 15 cm. Com fruto. Indivíduo 20182077;",Mollinedia schottiana (Spreng.) Perkins,NA,G.A.D.C.Franco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-46.504167,-24.015,"1658213858",Mollinedia schottiana (Spreng.) Perkins,-24.015,-46.504167,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264509","6","7707728","220","407","2494","3034105","7264509","7264509",Mollinedia schottiana (Spreng.) Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia schottiana,Mollinedia,schottiana,SPECIES,ACCEPTED,LC,2017-06-16T00:00:00Z,"10","0",SOUTH_AMERICA,Sp,"2017","1","27",2017-01-27T00:00:00Z,2021-03-04T18:44:26Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:51948,"790",Km 99 da Rodovia 101,Praia Grande,SPSF - Herbário Dom Bento José Pickel,"1658213858",pt,SPSF,BRA:IF:SPSF:51948,Collection,"51948",A. Maruyama & L.Cicco,IF,Instituto Florestal,"COLETA: Arbusto. Ca 1,6m alt. Frutos imaturos de coloração verde.; GEOGRAFIA: Floresta da Planície Costeira, Restinga Arbórea próximo ao CDP da Praia Grande, sentido Serra da Leoa, interior.;",Mollinedia schottiana (Spreng.) Perkins,NA,A. Maruyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PRAIA GRANDE,"3541000"
-46.504167,-24.015,"1840912790",Mollinedia schottiana (Spreng.) Perkins,-24.015,-46.504167,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7264509","6","7707728","220","407","2494","3034105","7264509","7264509",Mollinedia schottiana (Spreng.) Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia schottiana,Mollinedia,schottiana,SPECIES,ACCEPTED,LC,2017-06-16T00:00:00Z,NA,NA,NA,São Paulo,"2017","1","27",2017-01-27T00:00:00Z,NA,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1386336,"790","Próximo ao CDP da Praia Grande sentido Serra da Leoa, km 99 da Rodovia 101. Interior",Praia Grande,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1840912790",NA,RB,urn:catalog:JBRJ:RB:1386336,Physical Object,RB01386336,"A.Maruyama; L.Cicco",JBRJ,NA,NA,Mollinedia schottiana (Spreng.) Perkins,RB 763924,A.Maruyama,NA,Floresta da Planície Costeira. Restinga arbórea,cf.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,PRAIA GRANDE,"3541000"
-47.76,-24.137222,"1086916693",Mollinedia schottiana (Spreng.) Perkins,-24.137222,-47.76,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264509","6","7707728","220","407","2494","3034105","7264509","7264509",Mollinedia schottiana (Spreng.) Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia schottiana,Mollinedia,schottiana,SPECIES,ACCEPTED,LC,2013-04-30T00:00:00Z,"403","0",SOUTH_AMERICA,Sp,"2013","3","27",2013-03-27T00:00:00Z,2021-03-04T18:44:26Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48565,"1835",Reserva Particular da Votorantim (CBA),Tapiraí,SPSF - Herbário Dom Bento José Pickel,"1086916693",pt,SPSF,BRA:IF:SPSF:48565,Collection,"48565",T.B.Flores & F.N.A. Mello & D.P.P. Braga & M.L. Bettinardi & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas,IF,Instituto Florestal,"GEOGRAFIA: Trilha de Dezembro, entre UHE Alecrim e Porto Raso. &nf;Floresta Ombrófila Densa às margens do Rio de Dezembro.;",Mollinedia schottiana (Spreng.) Perkins,NA,V.J. Girão,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUQUIÁ,"3526100"
-47.937775,-24.284847,"1089114158",Mollinedia schottiana (Spreng.) Perkins,-24.284847,-47.937775,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264509","6","7707728","220","407","2494","3034105","7264509","7264509",Mollinedia schottiana (Spreng.) Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia schottiana,Mollinedia,schottiana,SPECIES,ACCEPTED,LC,2013-03-28T00:00:00Z,"65","0",NA,São Paulo,"2013","3","28",2013-03-28T00:00:00Z,2021-03-01T19:35:45Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:179685,"72","Reserva Particular do Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",Tapiraí,UEC - Herbário da Universidade Estadual de Campinas,"1089114158",pt,UEC,BRA:UNICAMP:UEC:179685,Collection,"179685","Virillo, CB; Caramez, RB; Florido, FG; Costa, MFB; Souza, VC",UNICAMP,Universidade Estadual de Campinas,"Arvoreta, 4m, frutos esverdeados.",Mollinedia schottiana (Spreng.) Perkins,NA,"Rodrigues, RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.760261,-24.137344,"1089114172",Mollinedia schottiana (Spreng.) Perkins,-24.137344,-47.760261,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264509","6","7707728","220","407","2494","3034105","7264509","7264509",Mollinedia schottiana (Spreng.) Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia schottiana,Mollinedia,schottiana,SPECIES,ACCEPTED,LC,2013-04-30T00:00:00Z,"403","0",NA,São Paulo,"2013","3","27",2013-03-27T00:00:00Z,2021-03-01T19:35:45Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:179693,"1835",Reserva Particular da Votorantim (CBA). Trilha Dezembro entre a UHE Alecrim e UHE Porto Raso.,Tapiraí,UEC - Herbário da Universidade Estadual de Campinas,"1089114172",pt,UEC,BRA:UNICAMP:UEC:179693,Collection,"179693","Flores, TB; Mello, FNA; Braga, DPP; Bettinardi, ML; Souza, VC; Rodrigues, RR",UNICAMP,Universidade Estadual de Campinas,Floresta Ombrófila Densa na margem do Rio Dezembro.,Mollinedia schottiana (Spreng.) Perkins,NA,"Girão, VJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUQUIÁ,"3526100"
-47.9375,-24.284722,"1213657150",Mollinedia schottiana (Spreng.) Perkins,-24.284722,-47.9375,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:09Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264509","6","7707728","220","407","2494","3034105","7264509","7264509",Mollinedia schottiana (Spreng.) Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia schottiana,Mollinedia,schottiana,SPECIES,ACCEPTED,LC,2013-03-26T00:00:00Z,"65","0",SOUTH_AMERICA,São Paulo,"2013","3","28",2013-03-28T00:00:00Z,2019-11-01T18:04:52Z,2021-03-30T12:56:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,8b3ca7ca-6147-496a-8c97-7109f988ea2a,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:200717,"72","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra",Tapiraí,UB - Herbário da Universidade de Brasília,"1213657150",pt,UB,BRA:UNB:UB:200717,Collection,"200717","Virillo, CB; et al.",UnB,Universidade de Brasília,Arvoreta 4m. Frutos esverdeados,Mollinedia schottiana (Spreng.) Perkins,NA,"Rodrigues, RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SETE BARRAS,"3551801"
-47.633333,-24.0725,"2013095983",Mollinedia schottiana (Spreng.) Perkins,-24.0725,-47.633333,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:52Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264509","6","7707728","220","407","2494","3034105","7264509","7264509",Mollinedia schottiana (Spreng.) Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia schottiana,Mollinedia,schottiana,SPECIES,ACCEPTED,LC,2013-01-01T00:00:00Z,"65","0",SOUTH_AMERICA,São Paulo,"2013","3","28",2013-03-28T00:00:00Z,2020-12-11T14:38:51Z,2021-04-08T12:21:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,b5e442dc-03c0-45f5-b326-1b481914dfde,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:171291,"72","Reserva Particular da Votorantim (CBA)., UHE Barra, trilha Casa de Pedra",Tapiraí,BHCB - Herbário da Universidade Federal de Minas Gerais,"2013095983",pt,BHCB,BRA:UFMG:BHCB:171291,Collection,"171291","Virillo, CB; Caramez, RB; Florido, FG; Costa, MFB; Souza, VC de; Rodrigues, RR; Tamashiro, J",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,"Arvoreta, 4m, frutos esverdeados",Mollinedia schottiana (Spreng.) Perkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUQUIÁ,"3526100"
-47.557599,-24.166545,"2459849249",Mollinedia schottiana (Spreng.) Perkins,-24.166545,-47.557599,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264509","6","7707728","220","407","2494","3034105","7264509","7264509",Mollinedia schottiana (Spreng.) Perkins,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia schottiana,Mollinedia,schottiana,SPECIES,ACCEPTED,LC,2013-03-28T00:00:00Z,"65","0",NA,São Paulo,"2013","3","28",2013-03-28T00:00:00Z,2020-11-04T14:14:07Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128474,"72.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459849249",pt,ESA,BRA:ESALQ:ESA:128474,Collection,"128474","Virillo, C.B.",Universidade de São Paulo,Universidade de São Paulo,"arvoreta, 4m, frutos esverdeados",Mollinedia schottiana (Spreng.) Perkins,NA,"Rodrigues, R.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,JUQUIÁ,"3526100"
