X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,collectionKey,gadm,continent,higherGeography,georeferenceProtocol,higherClassification,individualCount,nomenclaturalStatus,nomenclaturalCode,county,fieldNumber,taxonID,bibliographicCitation,collectionID,typeStatus,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,verbatimEventDate,institutionID,endDayOfYear,identificationQualifier,startDayOfYear,coordinateUncertaintyInMeters,references,habitat,preparations,verbatimElevation,georeferenceSources,georeferencedDate,otherCatalogNumbers,data_cleaning_note,NM_MUNICIP,CD_GEOCMU
-46,-23,"1658204223",Merostachys skvortzovii Send.,-23,-46,"gass84,incomis,diffown",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:48Z,2021-04-08T12:09:04Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5675012","6","7707728","196","1369","3073","3232907","5675012","5675012",Merostachys skvortzovii Send.,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys skvortzovii,Merostachys,skvortzovii,SPECIES,ACCEPTED,2017-06-26T00:00:00Z,"815","0",São Paulo,"2017","6","26",2017-06-26T00:00:00Z,2020-12-21T00:19:00Z,2021-04-08T12:09:04Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,VIC - Herbário da Universidade Federal de Viçosa,BRA:UFV:VIC:48756,"128","Instituto de Botânica, Parque Estadual Fontes do I, Mata próxima à Avenida das Palmeiras",São Paulo,VIC - Herbário da Universidade Federal de Viçosa,"1658204223",pt,VIC,BRA:UFV:VIC:48756,Collection,"48756","Vinícius-Silva, R.; Neves, G.S.",UFV,Universidade Federal de Viçosa,"Indivíduo com, aproximadamente, 3-5 m de altura. Colmos inicialmente eretos e posteriormente escandentes. Entrenós com 30-36 cm de comprimento; verde com máculas amarelas, escabros. Planta encontrada em borda de mata.","Vinícius-Silva, R.",Merostachys skvortzovii Send.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6361,-23.5475,"2562044924",Merostachys skvortzovii Send.,-23.5475,-46.6361,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5675012","6","7707728","196","1369","3073","3232907","5675012","5675012",Merostachys skvortzovii Send.,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys skvortzovii,Merostachys,skvortzovii,SPECIES,ACCEPTED,2017-06-26T00:00:00Z,NA,NA,São Paulo,"2017","6","26",2017-06-26T00:00:00Z,2020-02-20T17:37:13Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:57591,"128","Instituto de Botânica, Parque Estadual Fontes do Ipiranga, mata próxima a Avenida das Palmeiras",São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"2562044924",pt,IAC,BRA:IAC:IAC:57591,Collection,"57591",R. Vinícius-Silva & G.S. Neves,IAC,Instituto Agronômico de Campinas,Nome vulgar: Taquara,R. Vinícius-Silva,Merostachys skvortzovii Send.,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.624722,-23.642222,"2575900179",Merostachys skvortzovii Send.,-23.642222,-46.624722,"gass84,ambinst,colmafu",121275a3-dcce-44f4-9868-37326e9f64ef,d254f613-d4dd-4553-9fe3-b9485ca28371,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:12:06Z,2021-04-08T12:12:48Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5675012","6","7707728","196","1369","3073","3232907","5675012","5675012",Merostachys skvortzovii Send.,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys skvortzovii,Merostachys,skvortzovii,SPECIES,ACCEPTED,2017-06-26T00:00:00Z,"815","0",São Paulo,"2017","6","26",2017-06-26T00:00:00Z,2020-08-20T17:59:47Z,2021-04-08T12:12:48Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina,BRA:UFSC:FLOR:67857,"128","Instituto de Botânica, Parque Estadual Fontes do Ipiranga, Mata próxima à Avenida das Palmeiras.",São Paulo,FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina,"2575900179",pt,FLOR,BRA:UFSC:FLOR:67857,Collection,"67857","Vinícius-Silva, R.; Neves, G.S.",Universidade Federal de Santa Catarina,Universidade Federal de Santa Catarina,"Indivíduo com, aproximadamente, 3-5m de altura. Colmos inicialmente eretos e posteriormente escandentes. Entrenós com 30-36cm de comprimento; verdes com máculas amarelas, escabros. Planta encontrada em borda de mata. Duplicata de VIC","Vinícius-Silva, R.",Merostachys skvortzovii Send.,NA,399681e8-e58d-4828-8907-00d1d9b22e97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.624722,-23.642194,"2452930713",Merostachys skvortzovii Send.,-23.642194,-46.624722,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5675012","6","7707728","196","1369","3073","3232907","5675012","5675012",Merostachys skvortzovii Send.,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys skvortzovii,Merostachys,skvortzovii,SPECIES,ACCEPTED,2017-06-29T00:00:00Z,"776","0",São Paulo,"2010","2","8",2010-02-08T00:00:00Z,2019-11-21T13:15:59Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:415732,"2758","Parque Estadual das Fontes do Ipiranga, IBt. Mata ao lado da rua das Palmeiras.",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452930713",pt,SP,BRA:IBT:SP:415732,Collection,"415732","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,"Vinicius Silva, R",Merostachys skvortzovii Send.,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.627222,-23.643444,"2452930696",Merostachys skvortzovii Send.,-23.643444,-46.627222,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5675012","6","7707728","196","1369","3073","3232907","5675012","5675012",Merostachys skvortzovii Send.,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys skvortzovii,Merostachys,skvortzovii,SPECIES,ACCEPTED,2017-06-29T00:00:00Z,"781","0",São Paulo,"2010","3","30",2010-03-30T00:00:00Z,2019-11-21T13:15:59Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:417999,"2824","Parque Estadual das Fontes do Ipiranga, Mata cedida a Polícia Ambiental, PEFI, IBOT",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452930696",pt,SP,BRA:IBT:SP:417999,Collection,"417999","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,"Vinicius Silva, R",Merostachys skvortzovii Send.,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1090572088",Merostachys skvortzovii Send.,-23.5475,-46.6361,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5675012","6","7707728","196","1369","3073","3232907","5675012","5675012",Merostachys skvortzovii Send.,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys skvortzovii,Merostachys,skvortzovii,SPECIES,ACCEPTED,1995-02-07T00:00:00Z,NA,NA,São Paulo,"1974","2","7",1974-02-07T00:00:00Z,2019-01-25T17:44:38Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:45220,"1341","Reserva Biológica, Parque Estadual das Fontes do Ipiranga",São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090572088",pt,IAC,BRA:IAC:IAC:45220,Collection,"45220",T. Sendulsky,IAC,Instituto Agronômico de Campinas,"PARATYPUS - Novon 5(1):94. 1995; confirmado por R.T. Shirasuna em 2012",T. Sendulsky,Merostachys skvortzovii Send.,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.621883,-23.654505,"1930996033",Merostachys skvortzovii Send.,-23.654505,-46.621883,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:54Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5675012","6","7707728","196","1369","3073","3232907","5675012","5675012",Merostachys skvortzovii Send.,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys skvortzovii,Merostachys,skvortzovii,SPECIES,ACCEPTED,2018-02-06T00:00:00Z,NA,NA,São Paulo,"1974","2","7",1974-02-07T00:00:00Z,NA,2021-03-30T13:06:54Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,The New York Botanical Garden,e45d2a98-b783-48d4-a331-120d82e89e87,"1341","Sao Paulo, Sao Paulo, Reserva Biológica, Parque Estadual das Fontes do Ipiranga",NA,Vascular plants,"1930996033",en,NY,e45d2a98-b783-48d4-a331-120d82e89e87,PhysicalObject,"651122",T. Sendulsky,NY,NA,NA,R. Vinícius-Silva,Merostachys skvortzovii Send.,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,NA,SOUTH_AMERICA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,ICN,Sao Paulo,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,07 Feb 1974,http://biocol.org/urn:lsid:biocol.org:col:15556,"38",NA,"38","2176.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608398,NA,sheet,NA,"Google Maps (map data 2016), Manis Georef. Calculator",2016-03-18,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.618358,-23.646109,"1929424489",Merostachys skvortzovii Send.,-23.646109,-46.618358,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:07Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5675012","6","7707728","196","1369","3073","3232907","5675012","5675012",Merostachys skvortzovii Send.,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys skvortzovii,Merostachys,skvortzovii,SPECIES,ACCEPTED,2018-02-06T00:00:00Z,NA,NA,São Paulo,"1973","10","10",1973-10-10T00:00:00Z,NA,2021-03-30T13:07:07Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,The New York Botanical Garden,75434149-13fd-4749-a245-ab4fc9657415,"1314","10 km south of center of city of Sao Paulo, in grounds of the Instituto de Botânica, Parque do Estado",NA,Vascular plants,"1929424489",en,NY,75434149-13fd-4749-a245-ab4fc9657415,PhysicalObject,"651123",T. Sendulsky,NY,NA,NA,R. Vinícius-Silva,Merostachys skvortzovii Send.,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,NA,SOUTH_AMERICA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,ICN,Sao Paulo,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,10 Oct 1973,http://biocol.org/urn:lsid:biocol.org:col:15556,"28",NA,"28","1336.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608399,Growing spontaneously inside secondary forest,sheet,NA,"Google Maps (map data 2016), Manis Georef. Calculator",2016-03-18,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.618358,-23.646109,"1930134774",Merostachys skvortzovii Send.,-23.646109,-46.618358,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:46Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5675012","6","7707728","196","1369","3073","3232907","5675012","5675012",Merostachys skvortzovii Send.,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys skvortzovii,Merostachys,skvortzovii,SPECIES,ACCEPTED,2018-02-06T00:00:00Z,NA,NA,São Paulo,"1973","10","20",1973-10-20T00:00:00Z,NA,2021-03-30T13:06:46Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,The New York Botanical Garden,a77e9db2-2607-4095-9b43-4823c1378be2,"1315","10 km south of center of city of Sao Paulo, in grounds of the Instituto de Botânica, Parque do Estado",NA,Vascular plants,"1930134774",en,NY,a77e9db2-2607-4095-9b43-4823c1378be2,PhysicalObject,"651127",T. Sendulsky,NY,NA,NA,R. Vinícius-Silva,Merostachys skvortzovii Send.,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,NA,SOUTH_AMERICA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,ICN,Sao Paulo,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,20 Oct 1973,http://biocol.org/urn:lsid:biocol.org:col:15556,"29",NA,"29","1336.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608403,Growing spontaneously inside secondary forest,sheet,NA,"Google Maps (map data 2016), Manis Georef. Calculator",2016-03-18,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
-46.618358,-23.646109,"1928000887",Merostachys skvortzovii Send.,-23.646109,-46.618358,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:23Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5675012","6","7707728","196","1369","3073","3232907","5675012","5675012",Merostachys skvortzovii Send.,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys skvortzovii,Merostachys,skvortzovii,SPECIES,ACCEPTED,2018-02-06T00:00:00Z,NA,NA,São Paulo,"1973","12","6",1973-12-06T00:00:00Z,NA,2021-03-30T13:06:23Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,The New York Botanical Garden,108ccd4c-50a4-4436-9a2a-ec336e734c31,"1318","10 km south of center of city of Sao Paulo, in grounds of the Instituto de Botânica, Parque do Estado",NA,Vascular plants,"1928000887",en,NY,108ccd4c-50a4-4436-9a2a-ec336e734c31,PhysicalObject,"651126",T. Sendulsky,NY,NA,NA,R. Vinícius-Silva,Merostachys skvortzovii Send.,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,NA,SOUTH_AMERICA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,ICN,Sao Paulo,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,06 Dec 1973,http://biocol.org/urn:lsid:biocol.org:col:15556,"34",NA,"34","1336.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608402,Growing spontaneously inside secondary forest,sheet,NA,"Google Maps (map data 2016), Manis Georef. Calculator",2016-03-18,NA,subset a sinonimos da FB2020,SÃO PAULO,"3550308"
